time,ID,r,z,u_r,u_z,rho,pressure,pairAr,pairAz,totalAr,totalAz
2.26,1048,3.86843,8.04094,0.00719953,0.0125652,1003.16,31250.6,-7.84576,16.4897,0.207177,6.67974
2.27,1048,3.86852,8.0414,0.00909443,0.0777117,1003.07,30413.9,-7.67239,16.1403,0.165442,6.33033
2.28,1048,3.86861,8.04249,0.0104485,0.138852,1002.98,29530.5,-7.5051,15.6953,0.105564,5.88528
2.29,1048,3.86872,8.04416,0.011254,0.195274,1002.9,28657.2,-7.32689,15.2065,0.0591164,5.3965
2.3,1048,3.86884,8.04637,0.0116871,0.246783,1002.81,27816.8,-7.14091,14.7155,0.0288876,4.9055
2.31,1048,3.86896,8.04908,0.0118241,0.293323,1002.73,26970.8,-6.95529,14.2044,-0.00316581,4.3944
2.32,1048,3.86907,8.05222,0.0115919,0.334416,1002.63,26018.4,-6.75104,13.6171,-0.0439857,3.80712
2.33,1048,3.86919,8.05575,0.0109629,0.36909,1002.51,24835.8,-6.48206,12.9175,-0.079276,3.1075
2.34,1048,3.86929,8.05958,0.010071,0.396168,1002.36,23331.2,-6.11123,12.0969,-0.095586,2.2869
2.35,1048,3.86939,8.06364,0.00911244,0.414393,1002.18,21480.3,-5.63238,11.144,-0.0930898,1.33404
2.36,1048,3.86947,8.06783,0.00828073,0.422352,1001.96,19312.5,-5.04979,10.0418,-0.0685416,0.231771
2.37,1048,3.86955,8.07205,0.0078476,0.418589,1001.71,16873.3,-4.36582,8.80964,-0.0127391,-1.00036
2.38,1048,3.86963,8.07616,0.00809277,0.402242,1001.45,14247.3,-3.61432,7.54765,0.0621805,-2.26235
2.39,1048,3.86972,8.08005,0.00902301,0.373676,1001.18,11629.4,-2.88501,6.38285,0.116683,-3.42715
2.4,1048,3.86982,8.0836,0.0102452,0.334167,1000.95,9302.66,-2.28364,5.35757,0.117986,-4.45243
2.41,1048,3.86992,8.0867,0.0112367,0.285056,1000.76,7506.33,-1.86176,4.4665,0.0764231,-5.3435
2.42,1048,3.87004,8.08927,0.0117822,0.228025,1000.65,6351.47,-1.60338,3.79772,0.0367532,-6.01228
2.43,1048,3.87016,8.09125,0.0120788,0.165951,1000.59,5830.33,-1.47756,3.46765,0.0280354,-6.34235
2.44,1048,3.87028,8.09259,0.0124181,0.102165,1000.59,5841.95,-1.46668,3.43224,0.0418657,-6.37776
2.45,1048,3.87041,8.09329,0.0129274,0.0388627,1000.63,6239.09,-1.5514,3.54256,0.059571,-6.26744
2.46,1048,3.87054,8.09337,0.013589,-0.0229209,1000.7,6892.48,-1.70831,3.73595,0.0711922,-6.07405
2.47,1048,3.87068,8.09284,0.0143173,-0.0822837,1000.78,7679.72,-1.90974,4.0283,0.0727882,-5.7817
2.48,1048,3.87083,8.09173,0.0150145,-0.138327,1000.86,8450.82,-2.11653,4.38773,0.0648008,-5.42227
2.49,1048,3.87098,8.09009,0.0155546,-0.190768,1000.92,9094.34,-2.30849,4.73776,0.0387003,-5.07224
2.5,1048,3.87114,8.08793,0.0156885,-0.239882,1000.98,9609.77,-2.49607,5.05709,-0.016076,-4.75291
2.51,1048,3.87129,8.0853,0.0152249,-0.285773,1001.02,10081.9,-2.6739,5.39224,-0.0722858,-4.41776
2.52,1048,3.87144,8.08223,0.014405,-0.328031,1001.08,10637.9,-2.82623,5.78949,-0.0814166,-4.02051
2.53,1048,3.87158,8.07875,0.0137664,-0.365857,1001.16,11427.9,-2.98897,6.28695,-0.0406588,-3.52305
2.54,1048,3.87172,8.07493,0.0136363,-0.397957,1001.28,12579.7,-3.23022,6.94594,0.0147618,-2.86406
2.55,1048,3.87185,8.07082,0.0140581,-0.422456,1001.44,14151.6,-3.58015,7.80851,0.0696015,-2.00149
2.56,1048,3.872,8.06651,0.0150203,-0.437407,1001.64,16138.5,-4.04006,8.84538,0.121126,-0.96462
2.57,1048,3.87216,8.06211,0.0164054,-0.441393,1001.87,18481,-4.61387,9.99068,0.150002,0.180683
2.58,1048,3.87233,8.05772,0.017887,-0.433617,1002.13,21039.7,-5.28245,11.1899,0.139347,1.37988
2.59,1048,3.87251,8.05348,0.019074,-0.41377,1002.39,23606.7,-5.98821,12.3961,0.0932185,2.58611
2.6,1048,3.87271,8.04949,0.0196918,-0.382086,1002.63,25980.7,-6.66163,13.5434,0.0294512,3.7334
2.61,1048,3.8729,8.04587,0.0196949,-0.339597,1002.83,28013.3,-7.23748,14.5411,-0.0247431,4.7311
2.62,1048,3.8731,8.04273,0.0193069,-0.288211,1002.99,29594.8,-7.66499,15.314,-0.0466547,5.50404
2.63,1048,3.87329,8.04013,0.0188614,-0.230343,1003.1,30646.5,-7.92682,15.838,-0.0389714,6.02797
2.64,1048,3.87348,8.03813,0.0185626,-0.168427,1003.14,31142.6,-8.03485,16.1271,-0.020108,6.31711
2.65,1048,3.87366,8.03677,0.0184701,-0.104697,1003.14,31129.9,-8.00891,16.2054,0.00221184,6.39538
2.66,1048,3.87385,8.03604,0.0186103,-0.0411089,1003.1,30726.8,-7.88218,16.1054,0.0251298,6.29538
2.67,1048,3.87403,8.03594,0.0189368,0.0207594,1003.04,30080.4,-7.7036,15.8682,0.037499,6.05821
2.68,1048,3.87423,8.03644,0.0193115,0.0797186,1002.96,29308.5,-7.50672,15.5288,0.0359373,5.71879
2.69,1048,3.87442,8.03752,0.0196597,0.134899,1002.88,28484,-7.29519,15.118,0.0355156,5.30799
2.7,1048,3.87462,8.03913,0.0200708,0.185766,1002.8,27658.6,-7.06957,14.6729,0.048939,4.86292
2.71,1048,3.87482,8.04122,0.02065,0.232149,1002.72,26863.7,-6.8488,14.2238,0.0652951,4.41377
2.72,1048,3.87503,8.04375,0.0213016,0.273998,1002.64,26080.7,-6.65327,13.7602,0.0594777,3.95018
2.73,1048,3.87525,8.04668,0.0217312,0.310952,1002.55,25232.8,-6.47258,13.2365,0.0221199,3.42645
2.74,1048,3.87547,8.04995,0.0217137,0.342219,1002.45,24214.9,-6.25708,12.6204,-0.0240907,2.81038
2.75,1048,3.87568,8.05351,0.0213253,0.366832,1002.32,22935.8,-5.95253,11.9048,-0.0483554,2.09478
2.76,1048,3.87589,8.05727,0.0208441,0.383734,1002.16,21348.6,-5.53985,11.0732,-0.0436923,1.26319
2.77,1048,3.8761,8.06115,0.0205166,0.391615,1001.97,19452.4,-5.02764,10.0972,-0.0189463,0.287178
2.78,1048,3.8763,8.06506,0.0205159,0.389027,1001.75,17276.2,-4.4281,8.98768,0.0209717,-0.822316
2.79,1048,3.87651,8.06889,0.0209511,0.375018,1001.51,14894.8,-3.77185,7.83348,0.064669,-1.97652
2.8,1048,3.87672,8.07252,0.0217252,0.349739,1001.27,12481.4,-3.13243,6.74919,0.0830729,-3.06081
2.81,1048,3.87694,8.07585,0.0224485,0.314173,1001.05,10288.3,-2.59761,5.77547,0.0533242,-4.03453
2.82,1048,3.87717,8.07878,0.0226817,0.269394,1000.87,8533.65,-2.20768,4.91065,-0.00859369,-4.89935
2.83,1048,3.8774,8.08121,0.0223212,0.216819,1000.75,7330.7,-1.94712,4.23925,-0.0579059,-5.57075
2.84,1048,3.87762,8.0831,0.0216536,0.159031,1000.68,6703.01,-1.79665,3.8805,-0.0691821,-5.9295
2.85,1048,3.87783,8.08439,0.0210364,0.0992071,1000.67,6604.51,-1.75268,3.81403,-0.0506759,-5.99597
2.86,1048,3.87804,8.08508,0.0206873,0.0396554,1000.71,6940.22,-1.80593,3.91581,-0.0175731,-5.89419
2.87,1048,3.87824,8.08519,0.020704,-0.0183153,1000.77,7604.37,-1.93777,4.12991,0.0214924,-5.68009
2.88,1048,3.87845,8.08472,0.0211245,-0.07353,1000.86,8472.12,-2.11972,4.46777,0.0628081,-5.34223
2.89,1048,3.87867,8.08373,0.0219518,-0.124867,1000.95,9382.35,-2.31571,4.89206,0.100946,-4.91794
2.9,1048,3.87889,8.08224,0.0230678,-0.171912,1001.04,10199,-2.51062,5.31123,0.116008,-4.49877
2.91,1048,3.87913,8.0803,0.0241247,-0.215025,1001.1,10875.5,-2.71262,5.67803,0.0878882,-4.13197
2.92,1048,3.87937,8.07795,0.0247282,-0.254631,1001.16,11440.2,-2.91421,6.02116,0.0313432,-3.78884
2.93,1048,3.87962,8.07522,0.0247966,-0.290735,1001.22,11971.6,-3.09448,6.38368,-0.0124643,-3.42632
2.94,1048,3.87987,8.07215,0.0245945,-0.322998,1001.28,12593.4,-3.26449,6.79525,-0.0228117,-3.01475
2.95,1048,3.88011,8.06878,0.0243965,-0.350707,1001.36,13434.2,-3.47389,7.30531,-0.0162958,-2.50469
2.96,1048,3.88036,8.06516,0.0242435,-0.372576,1001.48,14590.3,-3.77078,7.97008,-0.0163098,-1.83992
2.97,1048,3.8806,8.06135,0.0240431,-0.386949,1001.64,16127.7,-4.17337,8.8016,-0.0241695,-1.0084
2.98,1048,3.88084,8.05745,0.0237644,-0.392312,1001.83,18057.6,-4.67591,9.76354,-0.0314097,-0.0464583
2.99,1048,3.88107,8.05354,0.023402,-0.387614,1002.05,20282.2,-5.25782,10.806,-0.0426201,0.995977
3,1048,3.88131,8.04973,0.0228766,-0.372255,1002.29,22612.5,-5.87655,11.8898,-0.0638478,2.07981
3.01,1048,3.88153,8.04613,0.0221207,-0.346032,1002.51,24849.9,-6.47226,12.9675,-0.0862278,3.15752
3.02,1048,3.88175,8.04285,0.021199,-0.309416,1002.71,26832,-6.98819,13.9505,-0.0945479,4.1405
3.03,1048,3.88195,8.03997,0.0203126,-0.263861,1002.87,28431.4,-7.38132,14.7422,-0.0783171,4.93222
3.04,1048,3.88215,8.03759,0.0196975,-0.211547,1002.99,29555.5,-7.6338,15.3009,-0.0433062,5.49095
3.05,1048,3.88235,8.03576,0.0194243,-0.154782,1003.05,30153.9,-7.75771,15.6353,-0.0143732,5.82531
3.06,1048,3.88254,8.0345,0.019348,-0.0957293,1003.05,30237,-7.76736,15.7608,-0.00313374,5.95078
3.07,1048,3.88274,8.03384,0.0193482,-0.0364079,1003.02,29894.5,-7.67264,15.6927,0.00352455,5.88267
3.08,1048,3.88293,8.03377,0.0194167,0.0213851,1002.96,29264,-7.50553,15.4617,0.00882289,5.65172
3.09,1048,3.88313,8.03426,0.0194713,0.0762302,1002.88,28464.1,-7.31048,15.1105,-0.00130715,5.30048
3.1,1048,3.88332,8.03528,0.0193384,0.127132,1002.79,27571.5,-7.10688,14.6795,-0.026618,4.86947
3.11,1048,3.88351,8.03679,0.0189388,0.173483,1002.69,26647.1,-6.89569,14.207,-0.0525331,4.39705
3.12,1048,3.8837,8.03873,0.0183007,0.215057,1002.6,25744,-6.68646,13.7288,-0.0749478,3.91877
3.13,1048,3.88388,8.04107,0.0174306,0.25187,1002.52,24881.2,-6.49011,13.2525,-0.0999088,3.44247
3.14,1048,3.88405,8.04376,0.0162908,0.283818,1002.43,24024.8,-6.29848,12.7495,-0.127986,2.93945
3.15,1048,3.8842,8.04673,0.0148936,0.310473,1002.34,23099.7,-6.08232,12.1913,-0.149111,2.38131
3.16,1048,3.88434,8.04995,0.0133718,0.331242,1002.23,22023,-5.80857,11.5716,-0.151496,1.76161
3.17,1048,3.88447,8.05333,0.0119345,0.345466,1002.1,20736.4,-5.45967,10.8784,-0.132587,1.06843
3.18,1048,3.88458,8.05683,0.0107838,0.352263,1001.95,19213.9,-5.03066,10.0807,-0.0940858,0.270748
3.19,1048,3.88469,8.06035,0.0101256,0.350499,1001.77,17450.9,-4.51817,9.17002,-0.0338827,-0.639984
3.2,1048,3.88479,8.06381,0.0101542,0.339281,1001.57,15483.3,-3.93945,8.20538,0.0399322,-1.60462
3.21,1048,3.88489,8.0671,0.01087,0.318526,1001.36,13435.4,-3.35635,7.27407,0.0973206,-2.53593
3.22,1048,3.88501,8.07015,0.0119453,0.288773,1001.17,11504.5,-2.84888,6.40474,0.108922,-3.40526
3.23,1048,3.88513,8.07285,0.0128988,0.250613,1001,9871.12,-2.46199,5.59735,0.076206,-4.21265
3.24,1048,3.88526,8.07514,0.0134139,0.204986,1000.88,8646.66,-2.19734,4.93278,0.0262026,-4.87722
3.25,1048,3.8854,8.07693,0.0134358,0.153928,1000.8,7885.36,-2.04844,4.52378,-0.020576,-5.28622
3.26,1048,3.88553,8.0782,0.0130295,0.10011,1000.77,7587.43,-2.0101,4.36824,-0.0588684,-5.44176
3.27,1048,3.88566,8.07893,0.0123083,0.0456232,1000.78,7704.89,-2.06341,4.37581,-0.0820558,-5.43419
3.28,1048,3.88578,8.07912,0.0114574,-0.00816644,1000.83,8170.75,-2.1858,4.5093,-0.084813,-5.3007
3.29,1048,3.88589,8.07878,0.0106648,-0.0599013,1000.9,8894.29,-2.35829,4.78902,-0.0714895,-5.02098
3.3,1048,3.88599,8.07793,0.0100658,-0.108177,1000.99,9746.69,-2.55236,5.19018,-0.0466764,-4.61982
3.31,1048,3.88609,8.07663,0.00974448,-0.152176,1001.08,10607.7,-2.7451,5.62948,-0.0183768,-4.18052
3.32,1048,3.88618,8.0749,0.00964971,-0.191864,1001.16,11416.2,-2.93847,6.04849,-0.00423241,-3.76151
3.33,1048,3.88628,8.0728,0.00959726,-0.227447,1001.24,12161.5,-3.13337,6.45553,-0.00787931,-3.35447
3.34,1048,3.88638,8.07037,0.00950855,-0.258903,1001.31,12866.9,-3.31333,6.87694,-0.0068797,-2.93306
3.35,1048,3.88647,8.06764,0.00952783,-0.286023,1001.38,13592.2,-3.47916,7.32479,0.0133226,-2.48521
3.36,1048,3.88657,8.06466,0.00977641,-0.308435,1001.46,14419.8,-3.67103,7.82581,0.0337025,-1.98419
3.37,1048,3.88667,8.06149,0.0101154,-0.325378,1001.57,15436.6,-3.9362,8.42557,0.0292585,-1.38443
3.38,1048,3.88677,8.05818,0.0102962,-0.335721,1001.7,16725.2,-4.29023,9.14545,0.00559754,-0.66455
3.39,1048,3.88687,8.0548,0.0102313,-0.338348,1001.86,18324.6,-4.72369,9.96205,-0.0179331,0.152046
3.4,1048,3.88697,8.05144,0.00992947,-0.332496,1002.04,20175.6,-5.2243,10.8351,-0.0443113,1.02509
3.41,1048,3.88707,8.04818,0.00929061,-0.317737,1002.24,22133.7,-5.76779,11.7412,-0.0863449,1.9312
3.42,1048,3.88716,8.04512,0.00816832,-0.29384,1002.43,24043,-6.30851,12.6553,-0.138284,2.84532
3.43,1048,3.88723,8.04233,0.00655739,-0.261034,1002.61,25777.8,-6.79465,13.507,-0.180481,3.69704
3.44,1048,3.88729,8.03992,0.00465073,-0.220406,1002.75,27228.9,-7.18073,14.2071,-0.195358,4.39715
3.45,1048,3.88732,8.03795,0.00274856,-0.173736,1002.86,28296.8,-7.43973,14.7138,-0.181232,4.90384
3.46,1048,3.88734,8.03646,0.00106632,-0.122943,1002.92,28914.4,-7.57105,15.0344,-0.154622,5.22443
3.47,1048,3.88735,8.0355,-0.000340647,-0.069826,1002.94,29075.5,-7.58394,15.1791,-0.126329,5.36912
3.48,1048,3.88734,8.03507,-0.00144533,-0.016132,1002.92,28850.9,-7.49416,15.1513,-0.0939665,5.34133
3.49,1048,3.88732,8.03517,-0.00222718,0.0364945,1002.87,28359.6,-7.33866,14.9708,-0.0640919,5.16076
3.5,1048,3.88729,8.03579,-0.00277534,0.0866976,1002.8,27703.9,-7.15489,14.6732,-0.0480046,4.86318
3.51,1048,3.88726,8.03689,-0.00321487,0.133489,1002.72,26941.4,-6.95196,14.2936,-0.0401036,4.48365
3.52,1048,3.88723,8.03844,-0.00356956,0.176199,1002.64,26111.8,-6.73024,13.8622,-0.0306033,4.0522
3.53,1048,3.88719,8.0404,-0.00384373,0.214458,1002.55,25255.1,-6.50686,13.4075,-0.0264098,3.59754
3.54,1048,3.88715,8.04272,-0.00416006,0.248107,1002.47,24393,-6.30047,12.9386,-0.0406342,3.12858
3.55,1048,3.88711,8.04535,-0.00472725,0.27691,1002.38,23512.1,-6.11027,12.4336,-0.0758867,2.62358
3.56,1048,3.88706,8.04824,-0.005716,0.30039,1002.28,22569.3,-5.91548,11.8726,-0.122456,2.06265
3.57,1048,3.88699,8.05134,-0.00715872,0.31799,1002.18,21508.7,-5.68529,11.259,-0.163811,1.44899
3.58,1048,3.88691,8.05458,-0.00892941,0.329197,1002.06,20284.4,-5.39434,10.5919,-0.186413,0.781907
3.59,1048,3.88681,8.0579,-0.0108018,0.333378,1001.91,18875.5,-5.03025,9.84956,-0.183226,0.0395635
3.6,1048,3.8867,8.06122,-0.0124928,0.329709,1001.75,17284.8,-4.5891,9.02501,-0.149704,-0.784995
3.61,1048,3.88657,8.06446,-0.013709,0.31757,1001.58,15548.1,-4.08472,8.16877,-0.0905583,-1.64123
3.62,1048,3.88643,8.06754,-0.0142906,0.297045,1001.4,13768,-3.5651,7.35872,-0.0274609,-2.45128
3.63,1048,3.88628,8.07038,-0.0143287,0.268789,1001.23,12106.6,-3.09644,6.62089,0.0149417,-3.18911
3.64,1048,3.88614,8.07289,-0.0140866,0.233457,1001.09,10712.3,-2.72419,5.94506,0.0293494,-3.86494
3.65,1048,3.886,8.07502,-0.0137942,0.191873,1000.98,9673.33,-2.45904,5.3871,0.0277888,-4.4229
3.66,1048,3.88586,8.07672,-0.0135414,0.145717,1000.92,9029.46,-2.29903,5.04253,0.0225121,-4.76747
3.67,1048,3.88573,8.07793,-0.0133529,0.097245,1000.89,8774.73,-2.24163,4.91315,0.0145523,-4.89685
3.68,1048,3.8856,8.07866,-0.0132593,0.0482171,1000.9,8861.44,-2.27449,4.91792,0.00404794,-4.89208
3.69,1048,3.88546,8.0789,-0.0132693,-0.000284449,1000.94,9232.59,-2.37972,5.01994,-0.00576445,-4.79006
3.7,1048,3.88533,8.07866,-0.0133658,-0.0471768,1001,9822.8,-2.53842,5.24363,-0.0127636,-4.56637
3.71,1048,3.8852,8.07796,-0.013503,-0.0912426,1001.07,10536.9,-2.72283,5.57672,-0.0136666,-4.23328
3.72,1048,3.88506,8.07685,-0.0136417,-0.131715,1001.15,11278.4,-2.9156,5.94927,-0.0159001,-3.86073
3.73,1048,3.88492,8.07534,-0.0138853,-0.168502,1001.22,11994.5,-3.12031,6.31093,-0.036613,-3.49907
3.74,1048,3.88478,8.07349,-0.0144198,-0.201701,1001.29,12677.5,-3.32942,6.67186,-0.0702322,-3.13814
3.75,1048,3.88463,8.07132,-0.015237,-0.231184,1001.36,13347.5,-3.51982,7.05623,-0.0884945,-2.75377
3.76,1048,3.88448,8.06888,-0.016092,-0.256689,1001.43,14043.2,-3.68843,7.46751,-0.0783617,-2.34249
3.77,1048,3.88431,8.0662,-0.0167655,-0.277895,1001.5,14814.8,-3.86502,7.92195,-0.0567223,-1.88805
3.78,1048,3.88414,8.06334,-0.0172682,-0.294155,1001.6,15728.4,-4.08965,8.46518,-0.0467221,-1.34482
3.79,1048,3.88397,8.06034,-0.0177405,-0.304395,1001.71,16872.7,-4.3851,9.12632,-0.0483257,-0.683684
3.8,1048,3.88379,8.05727,-0.0182198,-0.307518,1001.86,18312.3,-4.75261,9.88042,-0.0462928,0.0704204
3.81,1048,3.8836,8.05421,-0.0186622,-0.302847,1002.03,20004.2,-5.18414,10.6783,-0.0436196,0.868303
3.82,1048,3.88341,8.05124,-0.019148,-0.290069,1002.21,21803.5,-5.65917,11.5021,-0.0570219,1.6921
3.83,1048,3.88322,8.04844,-0.0198539,-0.26893,1002.38,23558.7,-6.13762,12.346,-0.0852387,2.53601
3.84,1048,3.88302,8.04589,-0.0208358,-0.239498,1002.54,25157,-6.57082,13.1433,-0.108528,3.33327
3.85,1048,3.8828,8.04367,-0.0219546,-0.202767,1002.68,26496.3,-6.91718,13.7911,-0.111407,3.98114
3.86,1048,3.88258,8.04185,-0.0230098,-0.160513,1002.78,27480.5,-7.15692,14.248,-0.0986312,4.43799
3.87,1048,3.88234,8.04048,-0.0239486,-0.114574,1002.83,28041.9,-7.29435,14.532,-0.0918361,4.72198
3.88,1048,3.8821,8.03957,-0.0249023,-0.0666176,1002.85,28159.9,-7.33409,14.6505,-0.100901,4.84054
3.89,1048,3.88184,8.03915,-0.0259761,-0.0183296,1002.82,27890.6,-7.27793,14.5988,-0.113239,4.78876
3.9,1048,3.88158,8.0392,-0.0271567,0.0286638,1002.77,27357.4,-7.15162,14.3983,-0.123052,4.58835
3.91,1048,3.8813,8.03971,-0.0284514,0.0731023,1002.7,26675,-6.99058,14.0959,-0.136371,4.28594
3.92,1048,3.88101,8.04065,-0.0298626,0.114179,1002.62,25908.5,-6.80114,13.7314,-0.142876,3.92136
3.93,1048,3.8807,8.04198,-0.0312292,0.151419,1002.54,25107.9,-6.5799,13.3336,-0.126352,3.52361
3.94,1048,3.88039,8.04366,-0.0323392,0.184641,1002.46,24325.7,-6.34844,12.9322,-0.0949478,3.12221
3.95,1048,3.88006,8.04566,-0.0331453,0.213889,1002.39,23584.6,-6.13207,12.5371,-0.0681389,2.72713
3.96,1048,3.87972,8.04793,-0.033744,0.239121,1002.31,22858.7,-5.93215,12.1229,-0.0539076,2.3129
3.97,1048,3.87938,8.05043,-0.0342707,0.25999,1002.24,22091.7,-5.73586,11.6621,-0.0539215,1.85211
3.98,1048,3.87904,8.05311,-0.0348645,0.275998,1002.15,21219.3,-5.52476,11.1512,-0.066249,1.34117
3.99,1048,3.87868,8.05593,-0.0355987,0.286632,1002.05,20185.3,-5.27295,10.5844,-0.0794111,0.774407
4,1048,3.87832,8.05882,-0.0364084,0.291216,1001.92,18956.3,-4.95789,9.93607,-0.0795209,0.126071
4.01,1048,3.87796,8.06173,-0.0371298,0.288835,1001.78,17528.1,-4.57403,9.19326,-0.0621199,-0.616745
4.02,1048,3.87758,8.06458,-0.0376202,0.2787,1001.62,15933.5,-4.13824,8.39716,-0.0357341,-1.41284
4.03,1048,3.87721,8.06728,-0.0378682,0.260663,1001.45,14267.5,-3.69084,7.62523,-0.0163195,-2.18477
4.04,1048,3.87683,8.06976,-0.0380055,0.235228,1001.29,12684.9,-3.28203,6.9187,-0.0142476,-2.8913
4.05,1048,3.87645,8.07196,-0.0382024,0.203036,1001.15,11337.2,-2.94812,6.27449,-0.0268488,-3.53551
4.06,1048,3.87606,8.0738,-0.0385572,0.164855,1001.05,10319.9,-2.70366,5.73499,-0.0439692,-4.07501
4.07,1048,3.87567,8.07524,-0.0390642,0.122192,1000.98,9679.28,-2.5509,5.39109,-0.0559095,-4.41891
4.08,1048,3.87528,8.07624,-0.0396395,0.0771947,1000.96,9419.19,-2.48543,5.26099,-0.0571682,-4.54901
4.09,1048,3.87488,8.07678,-0.0401715,0.031681,1000.97,9502.11,-2.49746,5.27465,-0.0475901,-4.53535
4.1,1048,3.87448,8.07688,-0.0405639,-0.0131863,1001,9876.05,-2.5761,5.38983,-0.0296562,-4.42017
4.11,1048,3.87407,8.07653,-0.0407423,-0.0563209,1001.06,10480.8,-2.70749,5.62529,-0.00499117,-4.18471
4.12,1048,3.87366,8.07576,-0.0406524,-0.0965003,1001.14,11223.2,-2.87133,5.97326,0.0226855,-3.83674
4.13,1048,3.87326,8.07461,-0.0403231,-0.132915,1001.22,11998.8,-3.05427,6.36447,0.0398246,-3.44553
4.14,1048,3.87286,8.07311,-0.03994,-0.165466,1001.29,12747.2,-3.25475,6.74163,0.0324289,-3.06837
4.15,1048,3.87246,8.07131,-0.03973,-0.194315,1001.37,13456.9,-3.46139,7.10933,0.00890745,-2.70067
4.16,1048,3.87206,8.06924,-0.0397302,-0.219442,1001.44,14138.3,-3.65182,7.48713,-0.00569683,-2.32287
4.17,1048,3.87166,8.06694,-0.0397763,-0.240751,1001.5,14814.2,-3.82128,7.87213,-0.000708402,-1.93787
4.18,1048,3.87127,8.06444,-0.0397202,-0.258149,1001.57,15517.2,-3.99065,8.27388,0.0113446,-1.53612
4.19,1048,3.87087,8.06179,-0.0395953,-0.271287,1001.65,16293.4,-4.19241,8.73129,0.00987235,-1.07871
4.2,1048,3.87047,8.05903,-0.0396023,-0.279445,1001.75,17219.3,-4.45584,9.27139,-0.0146979,-0.538612
4.21,1048,3.87008,8.05622,-0.0399205,-0.281822,1001.86,18372.1,-4.78693,9.88307,-0.0485383,0.073074
4.22,1048,3.86967,8.05341,-0.0405423,-0.277823,1002,19753.4,-5.16858,10.5443,-0.0741017,0.734256
4.23,1048,3.86927,8.05068,-0.0413876,-0.266987,1002.15,21274.1,-5.58155,11.2506,-0.0951393,1.44062
4.24,1048,3.86885,8.0481,-0.0424462,-0.248896,1002.31,22819,-6.00011,11.9898,-0.115576,2.17985
4.25,1048,3.86842,8.04573,-0.0436437,-0.223466,1002.46,24288.1,-6.38254,12.7053,-0.119359,2.89527
4.26,1048,3.86797,8.04365,-0.0447288,-0.191323,1002.59,25583.1,-6.6893,13.3213,-0.0922768,3.51131
4.27,1048,3.86752,8.04192,-0.0454075,-0.153718,1002.69,26604,-6.90142,13.7941,-0.0410535,3.98406
4.28,1048,3.86707,8.04059,-0.0455486,-0.112143,1002.76,27267.8,-7.02122,14.115,0.0106865,4.30498
4.29,1048,3.86661,8.03969,-0.0452621,-0.0681365,1002.78,27526.5,-7.05666,14.2784,0.042603,4.46841
4.3,1048,3.86616,8.03923,-0.044765,-0.0233339,1002.77,27396.4,-7.01272,14.2733,0.0538986,4.46328
4.31,1048,3.86572,8.03922,-0.044237,0.0206036,1002.73,26962.4,-6.90697,14.1097,0.0488148,4.29972
4.32,1048,3.86528,8.03964,-0.0438481,0.0622515,1002.66,26323.1,-6.76583,13.8221,0.0262398,4.01207
4.33,1048,3.86484,8.04045,-0.0437419,0.100555,1002.58,25546.3,-6.59791,13.4464,-0.00502718,3.63636
4.34,1048,3.8644,8.04163,-0.0439253,0.134802,1002.5,24687.5,-6.40236,13.0173,-0.0298244,3.20731
4.35,1048,3.86396,8.04313,-0.0443067,0.16466,1002.41,23812.1,-6.19308,12.5751,-0.0452806,2.76512
4.36,1048,3.86352,8.04491,-0.0448153,0.190143,1002.33,22973.9,-5.98836,12.1433,-0.055785,2.33332
4.37,1048,3.86306,8.04692,-0.045409,0.211332,1002.25,22188.9,-5.79328,11.713,-0.062291,1.90301
4.38,1048,3.86261,8.04912,-0.0460511,0.228151,1002.17,21432.8,-5.60255,11.2675,-0.0657691,1.45754
4.39,1048,3.86214,8.05147,-0.0467166,0.240424,1002.09,20652.3,-5.40287,10.8042,-0.0666527,0.994221
4.4,1048,3.86167,8.05392,-0.0473605,0.247958,1002,19785.6,-5.1737,10.3167,-0.0603646,0.506743
4.41,1048,3.8612,8.05641,-0.0478822,0.250395,1001.9,18784.1,-4.89718,9.77948,-0.0415811,-0.0305156
4.42,1048,3.86072,8.0589,-0.0481449,0.247111,1001.79,17621.8,-4.56498,9.17199,-0.00874269,-0.638007
4.43,1048,3.86023,8.06133,-0.0480287,0.237471,1001.65,16304.6,-4.18443,8.51649,0.0323166,-1.29351
4.44,1048,3.85976,8.06363,-0.0475217,0.221272,1001.51,14896.1,-3.78711,7.86929,0.0664063,-1.94071
4.45,1048,3.85928,8.06574,-0.0467716,0.198792,1001.37,13519.6,-3.41884,7.26121,0.0794966,-2.54879
4.46,1048,3.85882,8.06759,-0.0460054,0.170412,1001.25,12305.7,-3.1143,6.69021,0.0706891,-3.11979
4.47,1048,3.85836,8.06913,-0.0453973,0.136645,1001.15,11347.5,-2.88768,6.19653,0.0499564,-3.61347
4.48,1048,3.85791,8.07031,-0.0450088,0.0986719,1001.09,10702.1,-2.74287,5.86057,0.028189,-3.94943
4.49,1048,3.85746,8.07109,-0.044821,0.0582513,1001.06,10387.2,-2.6799,5.70181,0.0100224,-4.10819
4.5,1048,3.85702,8.07147,-0.0447956,0.0169146,1001.05,10374.6,-2.69117,5.66753,-0.00420902,-4.14247
4.51,1048,3.85657,8.07143,-0.0448857,-0.0242907,1001.08,10619.8,-2.76319,5.72852,-0.01247,-4.08148
