dr0,0.00141421
r0,0.05
R,2
R/r0,40
Nr,20
Ntheta,222.144
Nboundary,223
Nfluid,4460
Nparticles,4683
Apolar,0.311157
Bpolar,0.00387451

ID,r,theta,x,y,Type
2228,0.109867,6.25082,0.10981,-0.00355483,fluid
2229,0.109867,6.27911,0.109866,-0.000447937,fluid
2230,0.133133,0,0.133133,0,fluid
2231,0.133133,0.0282843,0.13308,0.00376507,fluid
2232,0.133133,0.0565685,0.13292,0.00752713,fluid
2233,0.133133,0.0848528,0.132654,0.0112832,fluid
2234,0.133133,0.113137,0.132282,0.0150302,fluid
2235,0.133133,0.141421,0.131804,0.0187652,fluid
2236,0.133133,0.169706,0.131221,0.0224851,fluid
2237,0.133133,0.19799,0.130532,0.0261871,fluid
2238,0.133133,0.226274,0.129739,0.0298682,fluid
2239,0.133133,0.254558,0.128843,0.0335253,fluid
2240,0.133133,0.282843,0.127843,0.0371556,fluid
2241,0.133133,0.311127,0.126741,0.0407562,fluid
2242,0.133133,0.339411,0.125538,0.0443242,fluid
2243,0.133133,0.367696,0.124234,0.0478568,fluid
2244,0.133133,0.39598,0.122831,0.0513511,fluid
2245,0.133133,0.424264,0.12133,0.0548042,fluid
2246,0.133133,0.452548,0.119731,0.0582136,fluid
2247,0.133133,0.480833,0.118037,0.0615764,fluid
2248,0.133133,0.509117,0.116248,0.0648899,fluid
2249,0.133133,0.537401,0.114367,0.0681515,fluid
2250,0.133133,0.565685,0.112394,0.0713586,fluid
2251,0.133133,0.59397,0.110331,0.0745086,fluid
2252,0.133133,0.622254,0.108179,0.077599,fluid
2253,0.133133,0.650538,0.105942,0.0806273,fluid
2254,0.133133,0.678823,0.103619,0.0835912,fluid
2255,0.133133,0.707107,0.101214,0.0864881,fluid
2256,0.133133,0.735391,0.0987273,0.0893159,fluid
2257,0.133133,0.763675,0.0961619,0.0920722,fluid
2258,0.133133,0.79196,0.0935196,0.0947549,fluid
2259,0.133133,0.820244,0.0908024,0.0973618,fluid
2260,0.133133,0.848528,0.0880127,0.0998908,fluid
2261,0.133133,0.876812,0.0851525,0.10234,fluid
2262,0.133133,0.905097,0.0822242,0.104707,fluid
2263,0.133133,0.933381,0.0792302,0.106991,fluid
2264,0.133133,0.961665,0.0761727,0.109188,fluid
2265,0.133133,0.989949,0.0730544,0.111299,fluid
2266,0.133133,1.01823,0.0698776,0.11332,fluid
2267,0.133133,1.04652,0.0666448,0.115251,fluid
2268,0.133133,1.0748,0.0633588,0.11709,fluid
2269,0.133133,1.10309,0.0600221,0.118835,fluid
2270,0.133133,1.13137,0.0566374,0.120485,fluid
2271,0.133133,1.15966,0.0532074,0.122038,fluid
2272,0.133133,1.18794,0.0497348,0.123494,fluid
2273,0.133133,1.21622,0.0462224,0.124851,fluid
2274,0.133133,1.24451,0.0426731,0.126109,fluid
2275,0.133133,1.27279,0.0390896,0.127265,fluid
2276,0.133133,1.30108,0.0354748,0.12832,fluid
2277,0.133133,1.32936,0.0318317,0.129272,fluid
2278,0.133133,1.35765,0.0281631,0.13012,fluid
2279,0.133133,1.38593,0.024472,0.130865,fluid
2280,0.133133,1.41421,0.0207613,0.131504,fluid
2281,0.133133,1.4425,0.0170339,0.132039,fluid
2282,0.133133,1.47078,0.013293,0.132468,fluid
2283,0.133133,1.49907,0.00954144,0.132791,fluid
2284,0.133133,1.52735,0.00578224,0.133007,fluid
2285,0.133133,1.55563,0.00201841,0.133118,fluid
2286,0.133133,1.58392,-0.00174704,0.133122,fluid
2287,0.133133,1.6122,-0.00551108,0.133019,fluid
2288,0.133133,1.64049,-0.00927072,0.13281,fluid
2289,0.133133,1.66877,-0.0130229,0.132495,fluid
2290,0.133133,1.69706,-0.0167647,0.132073,fluid
2291,0.133133,1.72534,-0.0204931,0.131546,fluid
2292,0.133133,1.75362,-0.0242051,0.130914,fluid
2293,0.133133,1.78191,-0.0278978,0.130177,fluid
2294,0.133133,1.81019,-0.0315681,0.129336,fluid
2295,0.133133,1.83848,-0.0352132,0.128392,fluid
2296,0.133133,1.86676,-0.0388301,0.127345,fluid
2297,0.133133,1.89505,-0.0424159,0.126195,fluid
2298,0.133133,1.92333,-0.0459678,0.124945,fluid
2299,0.133133,1.95161,-0.0494829,0.123595,fluid
2300,0.133133,1.9799,-0.0529585,0.122147,fluid
2301,0.133133,2.00818,-0.0563917,0.1206,fluid
2302,0.133133,2.03647,-0.0597797,0.118957,fluid
2303,0.133133,2.06475,-0.06312,0.117219,fluid
2304,0.133133,2.09304,-0.0664098,0.115387,fluid
2305,0.133133,2.12132,-0.0696464,0.113463,fluid
2306,0.133133,2.1496,-0.0728273,0.111448,fluid
2307,0.133133,2.17789,-0.07595,0.109344,fluid
2308,0.133133,2.20617,-0.0790119,0.107152,fluid
2309,0.133133,2.23446,-0.0820106,0.104875,fluid
2310,0.133133,2.26274,-0.0849437,0.102513,fluid
2311,0.133133,2.29103,-0.0878089,0.10007,fluid
2312,0.133133,2.31931,-0.0906038,0.0975467,fluid
2313,0.133133,2.34759,-0.0933262,0.0949454,fluid
2314,0.133133,2.37588,-0.095974,0.0922681,fluid
2315,0.133133,2.40416,-0.098545,0.089517,fluid
2316,0.133133,2.43245,-0.101037,0.0866943,fluid
2317,0.133133,2.46073,-0.103448,0.0838022,fluid
2318,0.133133,2.48902,-0.105777,0.0808431,fluid
2319,0.133133,2.5173,-0.108021,0.0778194,fluid
2320,0.133133,2.54558,-0.110179,0.0747334,fluid
2321,0.133133,2.57387,-0.112248,0.0715876,fluid
2322,0.133133,2.60215,-0.114228,0.0683845,fluid
2323,0.133133,2.63044,-0.116116,0.0651267,fluid
2324,0.133133,2.65872,-0.117911,0.0618169,fluid
2325,0.133133,2.68701,-0.119612,0.0584575,fluid
2326,0.133133,2.71529,-0.121218,0.0550515,fluid
2327,0.133133,2.74357,-0.122726,0.0516013,fluid
2328,0.133133,2.77186,-0.124136,0.0481099,fluid
2329,0.133133,2.80014,-0.125447,0.0445801,fluid
2330,0.133133,2.82843,-0.126658,0.0410145,fluid
2331,0.133133,2.85671,-0.127767,0.0374162,fluid
2332,0.133133,2.885,-0.128774,0.0337879,fluid
2333,0.133133,2.91328,-0.129678,0.0301326,fluid
2334,0.133133,2.94156,-0.130478,0.0264532,fluid
2335,0.133133,2.96985,-0.131174,0.0227526,fluid
2336,0.133133,2.99813,-0.131765,0.0190338,fluid
2337,0.133133,3.02642,-0.132251,0.0152998,fluid
2338,0.133133,3.0547,-0.132631,0.0115536,fluid
2339,0.133133,3.08299,-0.132904,0.00779807,fluid
2340,0.133133,3.11127,-0.133072,0.00403635,fluid
2341,0.133133,3.13955,-0.133133,0.000271398,fluid
2342,0.133133,3.16784,-0.133087,-0.00349377,fluid
2343,0.133133,3.19612,-0.132935,-0.00725615,fluid
2344,0.133133,3.22441,-0.132677,-0.0110127,fluid
2345,0.133133,3.25269,-0.132312,-0.0147605,fluid
2346,0.133133,3.28098,-0.131842,-0.0184964,fluid
2347,0.133133,3.30926,-0.131266,-0.0222176,fluid
2348,0.133133,3.33754,-0.130585,-0.025921,fluid
2349,0.133133,3.36583,-0.1298,-0.0296036,fluid
2350,0.133133,3.39411,-0.128911,-0.0332626,fluid
2351,0.133133,3.4224,-0.127919,-0.0368949,fluid
2352,0.133133,3.45068,-0.126824,-0.0404978,fluid
2353,0.133133,3.47897,-0.125628,-0.0440682,fluid
2354,0.133133,3.50725,-0.124331,-0.0476034,fluid
2355,0.133133,3.53553,-0.122936,-0.0511006,fluid
2356,0.133133,3.56382,-0.121441,-0.0545568,fluid
2357,0.133133,3.5921,-0.11985,-0.0579694,fluid
2358,0.133133,3.62039,-0.118162,-0.0613356,fluid
2359,0.133133,3.64867,-0.116381,-0.0646528,fluid
2360,0.133133,3.67696,-0.114506,-0.0679182,fluid
2361,0.133133,3.70524,-0.112539,-0.0711293,fluid
2362,0.133133,3.73352,-0.110482,-0.0742835,fluid
2363,0.133133,3.76181,-0.108337,-0.0773783,fluid
2364,0.133133,3.79009,-0.106106,-0.0804112,fluid
2365,0.133133,3.81838,-0.103789,-0.0833798,fluid
2366,0.133133,3.84666,-0.10139,-0.0862816,fluid
2367,0.133133,3.87495,-0.0989091,-0.0891145,fluid
2368,0.133133,3.90323,-0.0963494,-0.091876,fluid
2369,0.133133,3.93151,-0.0937125,-0.0945641,fluid
2370,0.133133,3.9598,-0.0910007,-0.0971765,fluid
2371,0.133133,3.98808,-0.0882161,-0.0997112,fluid
2372,0.133133,4.01637,-0.085361,-0.102166,fluid
2373,0.133133,4.04465,-0.0824375,-0.104539,fluid
2374,0.133133,4.07294,-0.0794481,-0.106829,fluid
2375,0.133133,4.10122,-0.0763952,-0.109033,fluid
2376,0.133133,4.1295,-0.0732811,-0.11115,fluid
2377,0.133133,4.15779,-0.0701084,-0.113178,fluid
2378,0.133133,4.18607,-0.0668797,-0.115115,fluid
2379,0.133133,4.21436,-0.0635974,-0.116961,fluid
2380,0.133133,4.24264,-0.0602642,-0.118712,fluid
2381,0.133133,4.27092,-0.0568829,-0.120369,fluid
2382,0.133133,4.29921,-0.053456,-0.12193,fluid
2383,0.133133,4.32749,-0.0499864,-0.123393,fluid
2384,0.133133,4.35578,-0.0464768,-0.124757,fluid
2385,0.133133,4.38406,-0.04293,-0.126021,fluid
2386,0.133133,4.41235,-0.0393489,-0.127185,fluid
2387,0.133133,4.44063,-0.0357363,-0.128247,fluid
2388,0.133133,4.46891,-0.0320951,-0.129206,fluid
2389,0.133133,4.4972,-0.0284283,-0.130062,fluid
2390,0.133133,4.52548,-0.0247387,-0.130814,fluid
2391,0.133133,4.55377,-0.0210293,-0.131462,fluid
2392,0.133133,4.58205,-0.0173031,-0.132004,fluid
2393,0.133133,4.61034,-0.013563,-0.13244,fluid
2394,0.133133,4.63862,-0.00981212,-0.132771,fluid
2395,0.133133,4.6669,-0.00605337,-0.132995,fluid
2396,0.133133,4.69519,-0.00228977,-0.133113,fluid
2397,0.133133,4.72347,0.00147566,-0.133125,fluid
2398,0.133133,4.75176,0.00523991,-0.13303,fluid
2399,0.133133,4.78004,0.00899996,-0.132828,fluid
2400,0.133133,4.80833,0.0127528,-0.132521,fluid
2401,0.133133,4.83661,0.0164955,-0.132107,fluid
2402,0.133133,4.86489,0.0202249,-0.131588,fluid
2403,0.133133,4.89318,0.0239382,-0.130963,fluid
2404,0.133133,4.92146,0.0276323,-0.130234,fluid
2405,0.133133,4.94975,0.0313044,-0.1294,fluid
2406,0.133133,4.97803,0.0349514,-0.128463,fluid
2407,0.133133,5.00632,0.0385704,-0.127423,fluid
2408,0.133133,5.0346,0.0421586,-0.126282,fluid
2409,0.133133,5.06288,0.045713,-0.125039,fluid
2410,0.133133,5.09117,0.0492309,-0.123696,fluid
2411,0.133133,5.11945,0.0527094,-0.122254,fluid
2412,0.133133,5.14774,0.0561457,-0.120715,fluid
2413,0.133133,5.17602,0.0595371,-0.119079,fluid
2414,0.133133,5.20431,0.0628809,-0.117347,fluid
2415,0.133133,5.23259,0.0661744,-0.115522,fluid
2416,0.133133,5.26087,0.069415,-0.113604,fluid
2417,0.133133,5.28916,0.0726,-0.111596,fluid
2418,0.133133,5.31744,0.0757269,-0.109498,fluid
2419,0.133133,5.34573,0.0787933,-0.107313,fluid
2420,0.133133,5.37401,0.0817967,-0.105041,fluid
2421,0.133133,5.4023,0.0847346,-0.102686,fluid
2422,0.133133,5.43058,0.0876047,-0.100249,fluid
2423,0.133133,5.45886,0.0904047,-0.0977312,fluid
2424,0.133133,5.48715,0.0931325,-0.0951354,fluid
2425,0.133133,5.51543,0.0957857,-0.0924635,fluid
2426,0.133133,5.54372,0.0983623,-0.0897177,fluid
2427,0.133133,5.572,0.10086,-0.0869001,fluid
2428,0.133133,5.60029,0.103277,-0.0840129,fluid
2429,0.133133,5.62857,0.105612,-0.0810586,fluid
2430,0.133133,5.65685,0.107862,-0.0780394,fluid
2431,0.133133,5.68514,0.110026,-0.0749578,fluid
2432,0.133133,5.71342,0.112102,-0.0718162,fluid
2433,0.133133,5.74171,0.114088,-0.0686172,fluid
2434,0.133133,5.76999,0.115983,-0.0653633,fluid
2435,0.133133,5.79828,0.117785,-0.0620571,fluid
2436,0.133133,5.82656,0.119493,-0.0587013,fluid
2437,0.133133,5.85484,0.121105,-0.0552985,fluid
2438,0.133133,5.88313,0.122621,-0.0518514,fluid
2439,0.133133,5.91141,0.124038,-0.0483629,fluid
2440,0.133133,5.9397,0.125356,-0.0448357,fluid
2441,0.133133,5.96798,0.126574,-0.0412726,fluid
2442,0.133133,5.99627,0.127691,-0.0376766,fluid
2443,0.133133,6.02455,0.128705,-0.0340503,fluid
2444,0.133133,6.05283,0.129616,-0.0303969,fluid
2445,0.133133,6.08112,0.130424,-0.0267191,fluid
2446,0.133133,6.1094,0.131128,-0.0230199,fluid
2447,0.133133,6.13769,0.131726,-0.0193024,fluid
2448,0.133133,6.16597,0.13222,-0.0155694,fluid
2449,0.133133,6.19426,0.132607,-0.0118239,fluid
2450,0.133133,6.22254,0.132888,-0.00806899,fluid
2451,0.133133,6.25082,0.133063,-0.00430761,fluid
2452,0.133133,6.27911,0.133132,-0.000542794,fluid
2453,0.164891,0,0.164891,0,fluid
2454,0.164891,0.0282843,0.164825,0.0046632,fluid
2455,0.164891,0.0565685,0.164627,0.00932268,fluid
2456,0.164891,0.0848528,0.164298,0.0139747,fluid
2457,0.164891,0.113137,0.163837,0.0186155,fluid
2458,0.164891,0.141421,0.163245,0.0232415,fluid
2459,0.164891,0.169706,0.162522,0.0278488,fluid
2460,0.164891,0.19799,0.16167,0.0324339,fluid
2461,0.164891,0.226274,0.160688,0.036993,fluid
2462,0.164891,0.254558,0.159577,0.0415226,fluid
2463,0.164891,0.282843,0.158339,0.0460189,fluid
2464,0.164891,0.311127,0.156975,0.0504784,fluid
2465,0.164891,0.339411,0.155484,0.0548975,fluid
2466,0.164891,0.367696,0.15387,0.0592728,fluid
2467,0.164891,0.39598,0.152132,0.0636006,fluid
2468,0.164891,0.424264,0.150272,0.0678775,fluid
2469,0.164891,0.452548,0.148293,0.0721001,fluid
2470,0.164891,0.480833,0.146194,0.076265,fluid
2471,0.164891,0.509117,0.143979,0.080369,fluid
2472,0.164891,0.537401,0.141648,0.0844086,fluid
2473,0.164891,0.565685,0.139205,0.0883808,fluid
2474,0.164891,0.59397,0.13665,0.0922822,fluid
2475,0.164891,0.622254,0.133985,0.0961098,fluid
2476,0.164891,0.650538,0.131213,0.0998605,fluid
2477,0.164891,0.678823,0.128337,0.103531,fluid
2478,0.164891,0.707107,0.125358,0.107119,fluid
2479,0.164891,0.735391,0.122278,0.110622,fluid
2480,0.164891,0.763675,0.119101,0.114036,fluid
2481,0.164891,0.79196,0.115828,0.117358,fluid
2482,0.164891,0.820244,0.112463,0.120587,fluid
2483,0.164891,0.848528,0.109008,0.123719,fluid
2484,0.164891,0.876812,0.105465,0.126752,fluid
2485,0.164891,0.905097,0.101838,0.129684,fluid
2486,0.164891,0.933381,0.0981301,0.132513,fluid
2487,0.164891,0.961665,0.0943433,0.135235,fluid
2488,0.164891,0.989949,0.0904811,0.137849,fluid
2489,0.164891,1.01823,0.0865464,0.140352,fluid
2490,0.164891,1.04652,0.0825426,0.142744,fluid
2491,0.164891,1.0748,0.0784727,0.145021,fluid
2492,0.164891,1.10309,0.0743401,0.147182,fluid
2493,0.164891,1.13137,0.0701479,0.149226,fluid
2494,0.164891,1.15966,0.0658997,0.15115,fluid
2495,0.164891,1.18794,0.0615987,0.152953,fluid
2496,0.164891,1.21622,0.0572485,0.154634,fluid
2497,0.164891,1.24451,0.0528525,0.156191,fluid
2498,0.164891,1.27279,0.0484142,0.157623,fluid
2499,0.164891,1.30108,0.0439371,0.15893,fluid
2500,0.164891,1.32936,0.0394249,0.160109,fluid
2501,0.164891,1.35765,0.0348812,0.16116,fluid
2502,0.164891,1.38593,0.0303096,0.162082,fluid
2503,0.164891,1.41421,0.0257137,0.162874,fluid
2504,0.164891,1.4425,0.0210973,0.163536,fluid
2505,0.164891,1.47078,0.016464,0.164067,fluid
2506,0.164891,1.49907,0.0118175,0.164467,fluid
2507,0.164891,1.52735,0.00716155,0.164736,fluid
2508,0.164891,1.55563,0.00249989,0.164872,fluid
2509,0.164891,1.58392,-0.00216378,0.164877,fluid
2510,0.164891,1.6122,-0.00682572,0.16475,fluid
2511,0.164891,1.64049,-0.0114822,0.164491,fluid
2512,0.164891,1.66877,-0.0161295,0.1641,fluid
2513,0.164891,1.69706,-0.0207639,0.163579,fluid
2514,0.164891,1.72534,-0.0253817,0.162926,fluid
2515,0.164891,1.75362,-0.0299791,0.162143,fluid
2516,0.164891,1.78191,-0.0345526,0.16123,fluid
2517,0.164891,1.81019,-0.0390985,0.160189,fluid
2518,0.164891,1.83848,-0.0436131,0.159019,fluid
2519,0.164891,1.86676,-0.0480927,0.157722,fluid
2520,0.164891,1.89505,-0.052534,0.156299,fluid
2521,0.164891,1.92333,-0.0569332,0.15475,fluid
2522,0.164891,1.95161,-0.0612868,0.153078,fluid
2523,0.164891,1.9799,-0.0655914,0.151284,fluid
2524,0.164891,2.00818,-0.0698436,0.149369,fluid
2525,0.164891,2.03647,-0.0740399,0.147334,fluid
2526,0.164891,2.06475,-0.0781769,0.145181,fluid
2527,0.164891,2.09304,-0.0822514,0.142912,fluid
2528,0.164891,2.12132,-0.0862601,0.140529,fluid
2529,0.164891,2.1496,-0.0901999,0.138033,fluid
2530,0.164891,2.17789,-0.0940674,0.135427,fluid
2531,0.164891,2.20617,-0.0978597,0.132712,fluid
2532,0.164891,2.23446,-0.101574,0.129892,fluid
2533,0.164891,2.26274,-0.105207,0.126967,fluid
2534,0.164891,2.29103,-0.108755,0.123941,fluid
2535,0.164891,2.31931,-0.112217,0.120816,fluid
2536,0.164891,2.34759,-0.115589,0.117594,fluid
2537,0.164891,2.37588,-0.118868,0.114278,fluid
2538,0.164891,2.40416,-0.122052,0.110871,fluid
2539,0.164891,2.43245,-0.125139,0.107375,fluid
2540,0.164891,2.46073,-0.128126,0.103793,fluid
2541,0.164891,2.48902,-0.13101,0.100128,fluid
2542,0.164891,2.5173,-0.133789,0.0963827,fluid
2543,0.164891,2.54558,-0.136461,0.0925606,fluid
2544,0.164891,2.57387,-0.139024,0.0886644,fluid
2545,0.164891,2.60215,-0.141476,0.0846972,fluid
2546,0.164891,2.63044,-0.143815,0.0806623,fluid
2547,0.164891,2.65872,-0.146038,0.0765629,fluid
2548,0.164891,2.68701,-0.148145,0.0724023,fluid
2549,0.164891,2.71529,-0.150134,0.0681837,fluid
2550,0.164891,2.74357,-0.152002,0.0639105,fluid
2551,0.164891,2.77186,-0.153748,0.0595863,fluid
2552,0.164891,2.80014,-0.155372,0.0552144,fluid
2553,0.164891,2.82843,-0.156871,0.0507983,fluid
2554,0.164891,2.85671,-0.158245,0.0463416,fluid
2555,0.164891,2.885,-0.159492,0.0418478,fluid
2556,0.164891,2.91328,-0.160612,0.0373205,fluid
2557,0.164891,2.94156,-0.161603,0.0327634,fluid
2558,0.164891,2.96985,-0.162465,0.0281801,fluid
2559,0.164891,2.99813,-0.163197,0.0235742,fluid
2560,0.164891,3.02642,-0.163799,0.0189495,fluid
2561,0.164891,3.0547,-0.164269,0.0143096,fluid
2562,0.164891,3.08299,-0.164608,0.00965826,fluid
2563,0.164891,3.11127,-0.164815,0.0049992,fluid
2564,0.164891,3.13955,-0.164891,0.000336138,fluid
2565,0.164891,3.16784,-0.164834,-0.00432719,fluid
2566,0.164891,3.19612,-0.164646,-0.00898706,fluid
2567,0.164891,3.22441,-0.164326,-0.0136397,fluid
2568,0.164891,3.25269,-0.163875,-0.0182815,fluid
2569,0.164891,3.28098,-0.163292,-0.0229086,fluid
2570,0.164891,3.30926,-0.162579,-0.0275175,fluid
2571,0.164891,3.33754,-0.161736,-0.0321043,fluid
2572,0.164891,3.36583,-0.160763,-0.0366654,fluid
2573,0.164891,3.39411,-0.159662,-0.0411972,fluid
2574,0.164891,3.4224,-0.158433,-0.045696,fluid
2575,0.164891,3.45068,-0.157077,-0.0501583,fluid
2576,0.164891,3.47897,-0.155596,-0.0545805,fluid
2577,0.164891,3.50725,-0.15399,-0.058959,fluid
2578,0.164891,3.53553,-0.152261,-0.0632903,fluid
2579,0.164891,3.56382,-0.15041,-0.067571,fluid
2580,0.164891,3.5921,-0.148439,-0.0717977,fluid
2581,0.164891,3.62039,-0.146349,-0.0759669,fluid
2582,0.164891,3.64867,-0.144142,-0.0800753,fluid
2583,0.164891,3.67696,-0.14182,-0.0841197,fluid
2584,0.164891,3.70524,-0.139385,-0.0880968,fluid
2585,0.164891,3.73352,-0.136837,-0.0920034,fluid
2586,0.164891,3.76181,-0.134181,-0.0958365,fluid
2587,0.164891,3.79009,-0.131417,-0.0995928,fluid
2588,0.164891,3.81838,-0.128548,-0.10327,fluid
2589,0.164891,3.84666,-0.125576,-0.106864,fluid
2590,0.164891,3.87495,-0.122503,-0.110372,fluid
2591,0.164891,3.90323,-0.119333,-0.113793,fluid
2592,0.164891,3.93151,-0.116067,-0.117122,fluid
2593,0.164891,3.9598,-0.112708,-0.120357,fluid
2594,0.164891,3.98808,-0.10926,-0.123497,fluid
2595,0.164891,4.01637,-0.105723,-0.126537,fluid
2596,0.164891,4.04465,-0.102103,-0.129477,fluid
2597,0.164891,4.07294,-0.0984,-0.132312,fluid
2598,0.164891,4.10122,-0.0946188,-0.135042,fluid
2599,0.164891,4.1295,-0.0907619,-0.137664,fluid
2600,0.164891,4.15779,-0.0868324,-0.140176,fluid
2601,0.164891,4.18607,-0.0828334,-0.142575,fluid
2602,0.164891,4.21436,-0.0787682,-0.144861,fluid
2603,0.164891,4.24264,-0.0746399,-0.147031,fluid
2604,0.164891,4.27092,-0.070452,-0.149083,fluid
2605,0.164891,4.29921,-0.0662077,-0.151015,fluid
2606,0.164891,4.32749,-0.0619104,-0.152827,fluid
2607,0.164891,4.35578,-0.0575636,-0.154517,fluid
2608,0.164891,4.38406,-0.0531708,-0.156083,fluid
2609,0.164891,4.41235,-0.0487354,-0.157524,fluid
2610,0.164891,4.44063,-0.044261,-0.15884,fluid
2611,0.164891,4.46891,-0.0397513,-0.160028,fluid
2612,0.164891,4.4972,-0.0352097,-0.161088,fluid
2613,0.164891,4.52548,-0.03064,-0.162019,fluid
2614,0.164891,4.55377,-0.0260457,-0.162821,fluid
2615,0.164891,4.58205,-0.0214306,-0.163493,fluid
2616,0.164891,4.61034,-0.0167984,-0.164033,fluid
2617,0.164891,4.63862,-0.0121527,-0.164443,fluid
2618,0.164891,4.6669,-0.00749736,-0.164721,fluid
2619,0.164891,4.69519,-0.00283598,-0.164867,fluid
2620,0.164891,4.72347,0.00182767,-0.164881,fluid
2621,0.164891,4.75176,0.00648986,-0.164763,fluid
2622,0.164891,4.78004,0.0111469,-0.164514,fluid
2623,0.164891,4.80833,0.0157949,-0.164133,fluid
2624,0.164891,4.83661,0.0204304,-0.163621,fluid
2625,0.164891,4.86489,0.0250495,-0.162977,fluid
2626,0.164891,4.89318,0.0296485,-0.162204,fluid
2627,0.164891,4.92146,0.0342239,-0.1613,fluid
2628,0.164891,4.94975,0.0387718,-0.160268,fluid
2629,0.164891,4.97803,0.0432888,-0.159107,fluid
2630,0.164891,5.00632,0.0477711,-0.15782,fluid
2631,0.164891,5.0346,0.0522152,-0.156405,fluid
2632,0.164891,5.06288,0.0566176,-0.154866,fluid
2633,0.164891,5.09117,0.0609746,-0.153203,fluid
2634,0.164891,5.11945,0.0652829,-0.151417,fluid
2635,0.164891,5.14774,0.0695389,-0.149511,fluid
2636,0.164891,5.17602,0.0737394,-0.147484,fluid
2637,0.164891,5.20431,0.0778808,-0.14534,fluid
2638,0.164891,5.23259,0.0819599,-0.143079,fluid
2639,0.164891,5.26087,0.0859735,-0.140704,fluid
2640,0.164891,5.28916,0.0899183,-0.138216,fluid
2641,0.164891,5.31744,0.0937912,-0.135618,fluid
2642,0.164891,5.34573,0.097589,-0.132912,fluid
2643,0.164891,5.37401,0.101309,-0.130099,fluid
2644,0.164891,5.4023,0.104947,-0.127181,fluid
2645,0.164891,5.43058,0.108502,-0.124163,fluid
2646,0.164891,5.45886,0.11197,-0.121044,fluid
2647,0.164891,5.48715,0.115349,-0.117829,fluid
2648,0.164891,5.51543,0.118635,-0.11452,fluid
2649,0.164891,5.54372,0.121826,-0.111119,fluid
2650,0.164891,5.572,0.12492,-0.10763,fluid
2651,0.164891,5.60029,0.127914,-0.104054,fluid
2652,0.164891,5.62857,0.130805,-0.100395,fluid
2653,0.164891,5.65685,0.133592,-0.0966553,fluid
2654,0.164891,5.68514,0.136272,-0.0928386,fluid
2655,0.164891,5.71342,0.138843,-0.0889476,fluid
2656,0.164891,5.74171,0.141303,-0.0849854,fluid
2657,0.164891,5.76999,0.14365,-0.0809553,fluid
2658,0.164891,5.79828,0.145882,-0.0768605,fluid
2659,0.164891,5.82656,0.147997,-0.0727041,fluid
2660,0.164891,5.85484,0.149994,-0.0684896,fluid
2661,0.164891,5.88313,0.151871,-0.0642203,fluid
2662,0.164891,5.91141,0.153627,-0.0598996,fluid
2663,0.164891,5.9397,0.155259,-0.055531,fluid
2664,0.164891,5.96798,0.156767,-0.051118,fluid
2665,0.164891,5.99627,0.15815,-0.0466641,fluid
2666,0.164891,6.02455,0.159407,-0.0421728,fluid
2667,0.164891,6.05283,0.160536,-0.0376479,fluid
2668,0.164891,6.08112,0.161536,-0.0330928,fluid
2669,0.164891,6.1094,0.162408,-0.0285112,fluid
2670,0.164891,6.13769,0.163149,-0.0239068,fluid
2671,0.164891,6.16597,0.16376,-0.0192834,fluid
2672,0.164891,6.19426,0.16424,-0.0146444,fluid
2673,0.164891,6.22254,0.164588,-0.0099938,fluid
2674,0.164891,6.25082,0.164805,-0.00533517,fluid
2675,0.164891,6.27911,0.16489,-0.000672274,fluid
2676,0.208241,0,0.208241,0,fluid
2677,0.208241,0.0282843,0.208158,0.00588916,fluid
2678,0.208241,0.0565685,0.207908,0.0117736,fluid
2679,0.208241,0.0848528,0.207492,0.0176486,fluid
2680,0.208241,0.113137,0.20691,0.0235096,fluid
2681,0.208241,0.141421,0.206162,0.0293517,fluid
2682,0.208241,0.169706,0.20525,0.0351703,fluid
2683,0.208241,0.19799,0.204173,0.0409608,fluid
2684,0.208241,0.226274,0.202933,0.0467185,fluid
2685,0.208241,0.254558,0.20153,0.0524389,fluid
2686,0.208241,0.282843,0.199967,0.0581173,fluid
2687,0.208241,0.311127,0.198243,0.0637492,fluid
2688,0.208241,0.339411,0.196361,0.0693301,fluid
2689,0.208241,0.367696,0.194322,0.0748556,fluid
2690,0.208241,0.39598,0.192127,0.0803212,fluid
2691,0.208241,0.424264,0.189779,0.0857225,fluid
2692,0.208241,0.452548,0.187279,0.0910553,fluid
2693,0.208241,0.480833,0.184629,0.0963152,fluid
2694,0.208241,0.509117,0.181831,0.101498,fluid
2695,0.208241,0.537401,0.178888,0.1066,fluid
2696,0.208241,0.565685,0.175802,0.111616,fluid
2697,0.208241,0.59397,0.172575,0.116543,fluid
2698,0.208241,0.622254,0.16921,0.121377,fluid
2699,0.208241,0.650538,0.16571,0.126114,fluid
2700,0.208241,0.678823,0.162077,0.13075,fluid
2701,0.208241,0.707107,0.158314,0.135281,fluid
2702,0.208241,0.735391,0.154425,0.139704,fluid
2703,0.208241,0.763675,0.150412,0.144016,fluid
2704,0.208241,0.79196,0.146279,0.148212,fluid
2705,0.208241,0.820244,0.142029,0.152289,fluid
2706,0.208241,0.848528,0.137666,0.156245,fluid
2707,0.208241,0.876812,0.133192,0.160076,fluid
2708,0.208241,0.905097,0.128612,0.163778,fluid
2709,0.208241,0.933381,0.123929,0.16735,fluid
2710,0.208241,0.961665,0.119146,0.170788,fluid
