dr0,0.00141421
r0,0.05
R,2
R/r0,40
Nr,300
Ntheta,222.144
Nboundary,223
Nfluid,66900
Nparticles,67123
Apolar,0.00848491
Bpolar,0.165968

ID,r,theta,x,y,Type
27338,0.351324,3.73352,-0.291551,-0.196026,fluid
27339,0.351324,3.76181,-0.285891,-0.204193,fluid
27340,0.351324,3.79009,-0.280002,-0.212196,fluid
27341,0.351324,3.81838,-0.273889,-0.22003,fluid
27342,0.351324,3.84666,-0.267557,-0.227688,fluid
27343,0.351324,3.87495,-0.26101,-0.235163,fluid
27344,0.351324,3.90323,-0.254256,-0.242451,fluid
27345,0.351324,3.93151,-0.247297,-0.249544,fluid
27346,0.351324,3.9598,-0.240141,-0.256438,fluid
27347,0.351324,3.98808,-0.232793,-0.263127,fluid
27348,0.351324,4.01637,-0.225258,-0.269605,fluid
27349,0.351324,4.04465,-0.217544,-0.275868,fluid
27350,0.351324,4.07294,-0.209655,-0.28191,fluid
27351,0.351324,4.10122,-0.201599,-0.287726,fluid
27352,0.351324,4.1295,-0.193381,-0.293312,fluid
27353,0.351324,4.15779,-0.185009,-0.298664,fluid
27354,0.351324,4.18607,-0.176488,-0.303777,fluid
27355,0.351324,4.21436,-0.167827,-0.308646,fluid
27356,0.351324,4.24264,-0.159031,-0.313269,fluid
27357,0.351324,4.27092,-0.150108,-0.317641,fluid
27358,0.351324,4.29921,-0.141065,-0.321759,fluid
27359,0.351324,4.32749,-0.131909,-0.32562,fluid
27360,0.351324,4.35578,-0.122647,-0.32922,fluid
27361,0.351324,4.38406,-0.113288,-0.332557,fluid
27362,0.351324,4.41235,-0.103838,-0.335628,fluid
27363,0.351324,4.44063,-0.0943043,-0.33843,fluid
27364,0.351324,4.46891,-0.0846956,-0.340962,fluid
27365,0.351324,4.4972,-0.0750192,-0.343221,fluid
27366,0.351324,4.52548,-0.0652827,-0.345205,fluid
27367,0.351324,4.55377,-0.055494,-0.346913,fluid
27368,0.351324,4.58205,-0.0456609,-0.348344,fluid
27369,0.351324,4.61034,-0.0357913,-0.349496,fluid
27370,0.351324,4.63862,-0.0258931,-0.350368,fluid
27371,0.351324,4.6669,-0.0159742,-0.35096,fluid
27372,0.351324,4.69519,-0.00604245,-0.351272,fluid
27373,0.351324,4.72347,0.0038941,-0.351302,fluid
27374,0.351324,4.75176,0.0138275,-0.351051,fluid
27375,0.351324,4.78004,0.0237499,-0.35052,fluid
27376,0.351324,4.80833,0.0336533,-0.349708,fluid
27377,0.351324,4.83661,0.0435298,-0.348616,fluid
27378,0.351324,4.86489,0.0533714,-0.347246,fluid
27379,0.351324,4.89318,0.0631703,-0.345598,fluid
27380,0.351324,4.92146,0.0729188,-0.343673,fluid
27381,0.351324,4.94975,0.0826088,-0.341473,fluid
27382,0.351324,4.97803,0.0922328,-0.339001,fluid
27383,0.351324,5.00632,0.101783,-0.336257,fluid
27384,0.351324,5.0346,0.111252,-0.333244,fluid
27385,0.351324,5.06288,0.120632,-0.329964,fluid
27386,0.351324,5.09117,0.129915,-0.326421,fluid
27387,0.351324,5.11945,0.139094,-0.322616,fluid
27388,0.351324,5.14774,0.148162,-0.318553,fluid
27389,0.351324,5.17602,0.157112,-0.314236,fluid
27390,0.351324,5.20431,0.165936,-0.309667,fluid
27391,0.351324,5.23259,0.174627,-0.30485,fluid
27392,0.351324,5.26087,0.183179,-0.29979,fluid
27393,0.351324,5.28916,0.191583,-0.29449,fluid
27394,0.351324,5.31744,0.199835,-0.288954,fluid
27395,0.351324,5.34573,0.207927,-0.283187,fluid
27396,0.351324,5.37401,0.215852,-0.277193,fluid
27397,0.351324,5.4023,0.223605,-0.270978,fluid
27398,0.351324,5.43058,0.231179,-0.264546,fluid
27399,0.351324,5.45886,0.238568,-0.257902,fluid
27400,0.351324,5.48715,0.245766,-0.251052,fluid
27401,0.351324,5.51543,0.252768,-0.244001,fluid
27402,0.351324,5.54372,0.259567,-0.236755,fluid
27403,0.351324,5.572,0.266159,-0.22932,fluid
27404,0.351324,5.60029,0.272538,-0.221701,fluid
27405,0.351324,5.62857,0.278699,-0.213905,fluid
27406,0.351324,5.65685,0.284637,-0.205938,fluid
27407,0.351324,5.68514,0.290347,-0.197806,fluid
27408,0.351324,5.71342,0.295825,-0.189515,fluid
27409,0.351324,5.74171,0.301066,-0.181073,fluid
27410,0.351324,5.76999,0.306066,-0.172487,fluid
27411,0.351324,5.79828,0.310822,-0.163762,fluid
27412,0.351324,5.82656,0.315329,-0.154906,fluid
27413,0.351324,5.85484,0.319584,-0.145927,fluid
27414,0.351324,5.88313,0.323583,-0.13683,fluid
27415,0.351324,5.91141,0.327323,-0.127624,fluid
27416,0.351324,5.9397,0.330801,-0.118317,fluid
27417,0.351324,5.96798,0.334015,-0.108914,fluid
27418,0.351324,5.99627,0.336962,-0.0994243,fluid
27419,0.351324,6.02455,0.339639,-0.0898551,fluid
27420,0.351324,6.05283,0.342044,-0.080214,fluid
27421,0.351324,6.08112,0.344176,-0.0705088,fluid
27422,0.351324,6.1094,0.346032,-0.0607471,fluid
27423,0.351324,6.13769,0.347611,-0.0509369,fluid
27424,0.351324,6.16597,0.348913,-0.0410859,fluid
27425,0.351324,6.19426,0.349935,-0.031202,fluid
27426,0.351324,6.22254,0.350678,-0.0212932,fluid
27427,0.351324,6.25082,0.35114,-0.0113673,fluid
27428,0.351324,6.27911,0.351321,-0.00143237,fluid
27429,0.355305,0,0.355305,0,fluid
27430,0.355305,0.0282843,0.355163,0.0100482,fluid
27431,0.355305,0.0565685,0.354737,0.0200884,fluid
27432,0.355305,0.0848528,0.354027,0.0301125,fluid
27433,0.355305,0.113137,0.353034,0.0401125,fluid
27434,0.355305,0.141421,0.351758,0.0500805,fluid
27435,0.355305,0.169706,0.350201,0.0600083,fluid
27436,0.355305,0.19799,0.348364,0.0698882,fluid
27437,0.355305,0.226274,0.346248,0.0797121,fluid
27438,0.355305,0.254558,0.343856,0.0894723,fluid
27439,0.355305,0.282843,0.341188,0.099161,fluid
27440,0.355305,0.311127,0.338247,0.10877,fluid
27441,0.355305,0.339411,0.335036,0.118293,fluid
27442,0.355305,0.367696,0.331556,0.12772,fluid
27443,0.355305,0.39598,0.327812,0.137046,fluid
27444,0.355305,0.424264,0.323805,0.146262,fluid
27445,0.355305,0.452548,0.319539,0.15536,fluid
27446,0.355305,0.480833,0.315017,0.164335,fluid
27447,0.355305,0.509117,0.310244,0.173178,fluid
27448,0.355305,0.537401,0.305222,0.181883,fluid
27449,0.355305,0.565685,0.299956,0.190442,fluid
27450,0.355305,0.59397,0.294451,0.198849,fluid
27451,0.355305,0.622254,0.288709,0.207096,fluid
27452,0.355305,0.650538,0.282737,0.215178,fluid
27453,0.355305,0.678823,0.276539,0.223088,fluid
27454,0.355305,0.707107,0.270119,0.23082,fluid
27455,0.355305,0.735391,0.263483,0.238366,fluid
27456,0.355305,0.763675,0.256637,0.245722,fluid
27457,0.355305,0.79196,0.249585,0.252882,fluid
27458,0.355305,0.820244,0.242334,0.259839,fluid
27459,0.355305,0.848528,0.234888,0.266589,fluid
27460,0.355305,0.876812,0.227255,0.273125,fluid
27461,0.355305,0.905097,0.21944,0.279442,fluid
27462,0.355305,0.933381,0.211449,0.285536,fluid
27463,0.355305,0.961665,0.20329,0.291402,fluid
27464,0.355305,0.989949,0.194967,0.297035,fluid
27465,0.355305,1.01823,0.186489,0.30243,fluid
27466,0.355305,1.04652,0.177862,0.307583,fluid
27467,0.355305,1.0748,0.169092,0.31249,fluid
27468,0.355305,1.10309,0.160187,0.317147,fluid
27469,0.355305,1.13137,0.151154,0.32155,fluid
27470,0.355305,1.15966,0.142,0.325696,fluid
27471,0.355305,1.18794,0.132732,0.329582,fluid
27472,0.355305,1.21622,0.123358,0.333204,fluid
27473,0.355305,1.24451,0.113886,0.336559,fluid
27474,0.355305,1.27279,0.104322,0.339645,fluid
27475,0.355305,1.30108,0.0946752,0.34246,fluid
27476,0.355305,1.32936,0.0849524,0.345,fluid
27477,0.355305,1.35765,0.0751616,0.347265,fluid
27478,0.355305,1.38593,0.0653108,0.349251,fluid
27479,0.355305,1.41421,0.0554076,0.350959,fluid
27480,0.355305,1.4425,0.0454602,0.352385,fluid
27481,0.355305,1.47078,0.0354764,0.35353,fluid
27482,0.355305,1.49907,0.0254642,0.354392,fluid
27483,0.355305,1.52735,0.0154316,0.35497,fluid
27484,0.355305,1.55563,0.00538672,0.355265,fluid
27485,0.355305,1.58392,-0.00466249,0.355275,fluid
27486,0.355305,1.6122,-0.014708,0.355001,fluid
27487,0.355305,1.64049,-0.0247417,0.354443,fluid
27488,0.355305,1.66877,-0.0347556,0.353601,fluid
27489,0.355305,1.69706,-0.0447417,0.352477,fluid
27490,0.355305,1.72534,-0.0546921,0.351071,fluid
27491,0.355305,1.75362,-0.0645987,0.349384,fluid
27492,0.355305,1.78191,-0.0744536,0.347417,fluid
27493,0.355305,1.81019,-0.0842489,0.345173,fluid
27494,0.355305,1.83848,-0.0939769,0.342652,fluid
27495,0.355305,1.86676,-0.10363,0.339857,fluid
27496,0.355305,1.89505,-0.1132,0.33679,fluid
27497,0.355305,1.92333,-0.122679,0.333454,fluid
27498,0.355305,1.95161,-0.13206,0.329852,fluid
27499,0.355305,1.9799,-0.141336,0.325985,fluid
27500,0.355305,2.00818,-0.150498,0.321858,fluid
27501,0.355305,2.03647,-0.15954,0.317473,fluid
27502,0.355305,2.06475,-0.168455,0.312834,fluid
27503,0.355305,2.09304,-0.177234,0.307945,fluid
27504,0.355305,2.12132,-0.185872,0.302809,fluid
27505,0.355305,2.1496,-0.194362,0.297432,fluid
27506,0.355305,2.17789,-0.202695,0.291816,fluid
27507,0.355305,2.20617,-0.210867,0.285967,fluid
27508,0.355305,2.23446,-0.21887,0.279889,fluid
27509,0.355305,2.26274,-0.226698,0.273587,fluid
27510,0.355305,2.29103,-0.234344,0.267067,fluid
27511,0.355305,2.31931,-0.241803,0.260333,fluid
27512,0.355305,2.34759,-0.249069,0.25339,fluid
27513,0.355305,2.37588,-0.256135,0.246245,fluid
27514,0.355305,2.40416,-0.262997,0.238903,fluid
27515,0.355305,2.43245,-0.269648,0.23137,fluid
27516,0.355305,2.46073,-0.276083,0.223651,fluid
27517,0.355305,2.48902,-0.282298,0.215754,fluid
27518,0.355305,2.5173,-0.288287,0.207684,fluid
27519,0.355305,2.54558,-0.294045,0.199448,fluid
27520,0.355305,2.57387,-0.299568,0.191053,fluid
27521,0.355305,2.60215,-0.304851,0.182505,fluid
27522,0.355305,2.63044,-0.30989,0.17381,fluid
27523,0.355305,2.65872,-0.314682,0.164977,fluid
27524,0.355305,2.68701,-0.319222,0.156011,fluid
27525,0.355305,2.71529,-0.323506,0.146921,fluid
27526,0.355305,2.74357,-0.327532,0.137714,fluid
27527,0.355305,2.77186,-0.331295,0.128396,fluid
27528,0.355305,2.80014,-0.334794,0.118975,fluid
27529,0.355305,2.82843,-0.338024,0.10946,fluid
27530,0.355305,2.85671,-0.340985,0.0998563,fluid
27531,0.355305,2.885,-0.343672,0.0901731,fluid
27532,0.355305,2.91328,-0.346085,0.0804178,fluid
27533,0.355305,2.94156,-0.348221,0.0705982,fluid
27534,0.355305,2.96985,-0.350078,0.0607221,fluid
27535,0.355305,2.99813,-0.351655,0.0507974,fluid
27536,0.355305,3.02642,-0.352951,0.0408321,fluid
27537,0.355305,3.0547,-0.353965,0.0308341,fluid
27538,0.355305,3.08299,-0.354695,0.0208115,fluid
27539,0.355305,3.11127,-0.355142,0.0107722,fluid
27540,0.355305,3.13955,-0.355305,0.000724306,fluid
27541,0.355305,3.16784,-0.355183,-0.00932418,fluid
27542,0.355305,3.19612,-0.354777,-0.0193652,fluid
27543,0.355305,3.22441,-0.354088,-0.0293907,fluid
27544,0.355305,3.25269,-0.353115,-0.0393928,fluid
27545,0.355305,3.28098,-0.35186,-0.0493633,fluid
27546,0.355305,3.30926,-0.350323,-0.0592943,fluid
27547,0.355305,3.33754,-0.348506,-0.0691779,fluid
27548,0.355305,3.36583,-0.34641,-0.0790061,fluid
27549,0.355305,3.39411,-0.344037,-0.0887712,fluid
27550,0.355305,3.4224,-0.341389,-0.0984652,fluid
27551,0.355305,3.45068,-0.338468,-0.108081,fluid
27552,0.355305,3.47897,-0.335276,-0.117609,fluid
27553,0.355305,3.50725,-0.331816,-0.127044,fluid
27554,0.355305,3.53553,-0.32809,-0.136377,fluid
27555,0.355305,3.56382,-0.324102,-0.145601,fluid
27556,0.355305,3.5921,-0.319855,-0.154709,fluid
27557,0.355305,3.62039,-0.315352,-0.163692,fluid
27558,0.355305,3.64867,-0.310596,-0.172545,fluid
27559,0.355305,3.67696,-0.305592,-0.18126,fluid
27560,0.355305,3.70524,-0.300344,-0.18983,fluid
27561,0.355305,3.73352,-0.294855,-0.198248,fluid
27562,0.355305,3.76181,-0.289131,-0.206507,fluid
27563,0.355305,3.79009,-0.283175,-0.214601,fluid
27564,0.355305,3.81838,-0.276993,-0.222524,fluid
27565,0.355305,3.84666,-0.270589,-0.230268,fluid
27566,0.355305,3.87495,-0.263969,-0.237829,fluid
27567,0.355305,3.90323,-0.257137,-0.245199,fluid
27568,0.355305,3.93151,-0.2501,-0.252373,fluid
27569,0.355305,3.9598,-0.242863,-0.259345,fluid
27570,0.355305,3.98808,-0.235431,-0.266109,fluid
27571,0.355305,4.01637,-0.227811,-0.272661,fluid
27572,0.355305,4.04465,-0.220009,-0.278994,fluid
27573,0.355305,4.07294,-0.212031,-0.285105,fluid
27574,0.355305,4.10122,-0.203883,-0.290987,fluid
27575,0.355305,4.1295,-0.195573,-0.296637,fluid
27576,0.355305,4.15779,-0.187105,-0.302049,fluid
27577,0.355305,4.18607,-0.178488,-0.30722,fluid
27578,0.355305,4.21436,-0.169729,-0.312144,fluid
27579,0.355305,4.24264,-0.160833,-0.31682,fluid
27580,0.355305,4.27092,-0.151809,-0.321241,fluid
27581,0.355305,4.29921,-0.142663,-0.325406,fluid
27582,0.355305,4.32749,-0.133404,-0.32931,fluid
27583,0.355305,4.35578,-0.124037,-0.332951,fluid
27584,0.355305,4.38406,-0.114572,-0.336326,fluid
27585,0.355305,4.41235,-0.105014,-0.339432,fluid
27586,0.355305,4.44063,-0.0953731,-0.342266,fluid
27587,0.355305,4.46891,-0.0856555,-0.344826,fluid
27588,0.355305,4.4972,-0.0758694,-0.347111,fluid
27589,0.355305,4.52548,-0.0660226,-0.349117,fluid
27590,0.355305,4.55377,-0.056123,-0.350845,fluid
27591,0.355305,4.58205,-0.0461785,-0.352292,fluid
27592,0.355305,4.61034,-0.036197,-0.353457,fluid
27593,0.355305,4.63862,-0.0261866,-0.354339,fluid
27594,0.355305,4.6669,-0.0161552,-0.354938,fluid
27595,0.355305,4.69519,-0.00611094,-0.355253,fluid
27596,0.355305,4.72347,0.00393824,-0.355284,fluid
27597,0.355305,4.75176,0.0139843,-0.35503,fluid
27598,0.355305,4.78004,0.0240191,-0.354493,fluid
27599,0.355305,4.80833,0.0340347,-0.353672,fluid
27600,0.355305,4.83661,0.0440231,-0.352568,fluid
27601,0.355305,4.86489,0.0539763,-0.351182,fluid
27602,0.355305,4.89318,0.0638863,-0.349515,fluid
27603,0.355305,4.92146,0.0737452,-0.347568,fluid
27604,0.355305,4.94975,0.0835451,-0.345344,fluid
27605,0.355305,4.97803,0.0932782,-0.342843,fluid
27606,0.355305,5.00632,0.102937,-0.340068,fluid
27607,0.355305,5.0346,0.112513,-0.337021,fluid
27608,0.355305,5.06288,0.121999,-0.333704,fluid
27609,0.355305,5.09117,0.131387,-0.33012,fluid
27610,0.355305,5.11945,0.140671,-0.326272,fluid
27611,0.355305,5.14774,0.149842,-0.322164,fluid
27612,0.355305,5.17602,0.158893,-0.317797,fluid
27613,0.355305,5.20431,0.167817,-0.313177,fluid
27614,0.355305,5.23259,0.176606,-0.308305,fluid
27615,0.355305,5.26087,0.185255,-0.303188,fluid
27616,0.355305,5.28916,0.193755,-0.297827,fluid
27617,0.355305,5.31744,0.2021,-0.292229,fluid
27618,0.355305,5.34573,0.210284,-0.286396,fluid
27619,0.355305,5.37401,0.218299,-0.280335,fluid
27620,0.355305,5.4023,0.22614,-0.274049,fluid
27621,0.355305,5.43058,0.233799,-0.267544,fluid
27622,0.355305,5.45886,0.241272,-0.260825,fluid
27623,0.355305,5.48715,0.248552,-0.253897,fluid
27624,0.355305,5.51543,0.255633,-0.246767,fluid
27625,0.355305,5.54372,0.262509,-0.239439,fluid
27626,0.355305,5.572,0.269176,-0.231919,fluid
27627,0.355305,5.60029,0.275627,-0.224214,fluid
27628,0.355305,5.62857,0.281857,-0.216329,fluid
27629,0.355305,5.65685,0.287863,-0.208272,fluid
27630,0.355305,5.68514,0.293638,-0.200047,fluid
27631,0.355305,5.71342,0.299178,-0.191663,fluid
27632,0.355305,5.74171,0.304478,-0.183126,fluid
27633,0.355305,5.76999,0.309535,-0.174442,fluid
27634,0.355305,5.79828,0.314345,-0.165618,fluid
27635,0.355305,5.82656,0.318903,-0.156662,fluid
27636,0.355305,5.85484,0.323206,-0.147581,fluid
27637,0.355305,5.88313,0.32725,-0.138381,fluid
27638,0.355305,5.91141,0.331033,-0.129071,fluid
27639,0.355305,5.9397,0.33455,-0.119658,fluid
27640,0.355305,5.96798,0.337801,-0.110148,fluid
27641,0.355305,5.99627,0.340781,-0.100551,fluid
27642,0.355305,6.02455,0.343488,-0.0908735,fluid
27643,0.355305,6.05283,0.34592,-0.0811232,fluid
27644,0.355305,6.08112,0.348076,-0.0713079,fluid
27645,0.355305,6.1094,0.349954,-0.0614356,fluid
27646,0.355305,6.13769,0.351551,-0.0515142,fluid
27647,0.355305,6.16597,0.352867,-0.0415515,fluid
27648,0.355305,6.19426,0.353901,-0.0315556,fluid
27649,0.355305,6.22254,0.354652,-0.0215345,fluid
27650,0.355305,6.25082,0.355119,-0.0114962,fluid
27651,0.355305,6.27911,0.355302,-0.00144861,fluid
27652,0.359321,0,0.359321,0,fluid
27653,0.359321,0.0282843,0.359177,0.0101618,fluid
27654,0.359321,0.0565685,0.358746,0.0203154,fluid
27655,0.359321,0.0848528,0.358028,0.0304528,fluid
27656,0.359321,0.113137,0.357024,0.0405659,fluid
27657,0.359321,0.141421,0.355734,0.0506465,fluid
27658,0.359321,0.169706,0.354159,0.0606865,fluid
27659,0.359321,0.19799,0.352301,0.0706781,fluid
27660,0.359321,0.226274,0.350162,0.0806131,fluid
27661,0.359321,0.254558,0.347742,0.0904836,fluid
27662,0.359321,0.282843,0.345044,0.100282,fluid
27663,0.359321,0.311127,0.34207,0.11,fluid
27664,0.359321,0.339411,0.338822,0.11963,fluid
27665,0.359321,0.367696,0.335303,0.129164,fluid
27666,0.359321,0.39598,0.331517,0.138595,fluid
27667,0.359321,0.424264,0.327464,0.147915,fluid
27668,0.359321,0.452548,0.32315,0.157116,fluid
27669,0.359321,0.480833,0.318578,0.166192,fluid
27670,0.359321,0.509117,0.31375,0.175135,fluid
27671,0.359321,0.537401,0.308672,0.183938,fluid
27672,0.359321,0.565685,0.303347,0.192594,fluid
27673,0.359321,0.59397,0.297779,0.201096,fluid
27674,0.359321,0.622254,0.291972,0.209437,fluid
27675,0.359321,0.650538,0.285933,0.21761,fluid
27676,0.359321,0.678823,0.279664,0.225609,fluid
27677,0.359321,0.707107,0.273172,0.233428,fluid
27678,0.359321,0.735391,0.266461,0.24106,fluid
27679,0.359321,0.763675,0.259537,0.2485,fluid
27680,0.359321,0.79196,0.252406,0.25574,fluid
27681,0.359321,0.820244,0.245072,0.262776,fluid
27682,0.359321,0.848528,0.237543,0.269602,fluid
27683,0.359321,0.876812,0.229824,0.276212,fluid
27684,0.359321,0.905097,0.22192,0.282601,fluid
27685,0.359321,0.933381,0.213839,0.288764,fluid
27686,0.359321,0.961665,0.205587,0.294696,fluid
27687,0.359321,0.989949,0.197171,0.300392,fluid
27688,0.359321,1.01823,0.188597,0.305848,fluid
27689,0.359321,1.04652,0.179872,0.311059,fluid
27690,0.359321,1.0748,0.171003,0.316022,fluid
27691,0.359321,1.10309,0.161997,0.320731,fluid
27692,0.359321,1.13137,0.152862,0.325184,fluid
27693,0.359321,1.15966,0.143605,0.329377,fluid
27694,0.359321,1.18794,0.134232,0.333307,fluid
27695,0.359321,1.21622,0.124753,0.33697,fluid
27696,0.359321,1.24451,0.115173,0.340363,fluid
27697,0.359321,1.27279,0.105501,0.343484,fluid
27698,0.359321,1.30108,0.0957452,0.34633,fluid
27699,0.359321,1.32936,0.0859125,0.348899,fluid
27700,0.359321,1.35765,0.0760111,0.351189,fluid
27701,0.359321,1.38593,0.0660489,0.353199,fluid
27702,0.359321,1.41421,0.0560339,0.354925,fluid
27703,0.359321,1.4425,0.045974,0.356368,fluid
27704,0.359321,1.47078,0.0358773,0.357526,fluid
27705,0.359321,1.49907,0.025752,0.358397,fluid
27706,0.359321,1.52735,0.015606,0.358982,fluid
27707,0.359321,1.55563,0.00544761,0.35928,fluid
27708,0.359321,1.58392,-0.00471519,0.35929,fluid
27709,0.359321,1.6122,-0.0148742,0.359013,fluid
27710,0.359321,1.64049,-0.0250213,0.358449,fluid
27711,0.359321,1.66877,-0.0351484,0.357598,fluid
27712,0.359321,1.69706,-0.0452474,0.356461,fluid
27713,0.359321,1.72534,-0.0553102,0.355039,fluid
27714,0.359321,1.75362,-0.0653288,0.353332,fluid
27715,0.359321,1.78191,-0.0752951,0.351344,fluid
27716,0.359321,1.81019,-0.0852011,0.349074,fluid
27717,0.359321,1.83848,-0.095039,0.346525,fluid
27718,0.359321,1.86676,-0.104801,0.343698,fluid
27719,0.359321,1.89505,-0.114479,0.340597,fluid
27720,0.359321,1.92333,-0.124065,0.337223,fluid
27721,0.359321,1.95161,-0.133553,0.33358,fluid
27722,0.359321,1.9799,-0.142933,0.329669,fluid
27723,0.359321,2.00818,-0.152199,0.325495,fluid
27724,0.359321,2.03647,-0.161343,0.321061,fluid
27725,0.359321,2.06475,-0.170359,0.316369,fluid
27726,0.359321,2.09304,-0.179238,0.311425,fluid
27727,0.359321,2.12132,-0.187973,0.306232,fluid
27728,0.359321,2.1496,-0.196558,0.300793,fluid
27729,0.359321,2.17789,-0.204986,0.295114,fluid
27730,0.359321,2.20617,-0.21325,0.289199,fluid
27731,0.359321,2.23446,-0.221344,0.283052,fluid
27732,0.359321,2.26274,-0.22926,0.27668,fluid
27733,0.359321,2.29103,-0.236993,0.270085,fluid
27734,0.359321,2.31931,-0.244536,0.263275,fluid
27735,0.359321,2.34759,-0.251884,0.256254,fluid
27736,0.359321,2.37588,-0.25903,0.249028,fluid
27737,0.359321,2.40416,-0.265969,0.241603,fluid
27738,0.359321,2.43245,-0.272696,0.233985,fluid
27739,0.359321,2.46073,-0.279204,0.226179,fluid
27740,0.359321,2.48902,-0.285488,0.218193,fluid
27741,0.359321,2.5173,-0.291545,0.210032,fluid
27742,0.359321,2.54558,-0.297368,0.201703,fluid
27743,0.359321,2.57387,-0.302953,0.193212,fluid
27744,0.359321,2.60215,-0.308296,0.184567,fluid
27745,0.359321,2.63044,-0.313393,0.175775,fluid
27746,0.359321,2.65872,-0.318238,0.166841,fluid
27747,0.359321,2.68701,-0.322829,0.157775,fluid
27748,0.359321,2.71529,-0.327162,0.148582,fluid
27749,0.359321,2.74357,-0.331233,0.13927,fluid
27750,0.359321,2.77186,-0.335039,0.129847,fluid
27751,0.359321,2.80014,-0.338578,0.12032,fluid
27752,0.359321,2.82843,-0.341845,0.110697,fluid
27753,0.359321,2.85671,-0.344839,0.100985,fluid
27754,0.359321,2.885,-0.347557,0.0911923,fluid
27755,0.359321,2.91328,-0.349997,0.0813267,fluid
27756,0.359321,2.94156,-0.352157,0.0713961,fluid
27757,0.359321,2.96985,-0.354035,0.0614084,fluid
27758,0.359321,2.99813,-0.35563,0.0513715,fluid
27759,0.359321,3.02642,-0.356941,0.0412936,fluid
27760,0.359321,3.0547,-0.357966,0.0311826,fluid
27761,0.359321,3.08299,-0.358704,0.0210467,fluid
27762,0.359321,3.11127,-0.359156,0.010894,fluid
27763,0.359321,3.13955,-0.35932,0.000732492,fluid
27764,0.359321,3.16784,-0.359197,-0.00942956,fluid
27765,0.359321,3.19612,-0.358787,-0.0195841,fluid
27766,0.359321,3.22441,-0.35809,-0.0297229,fluid
27767,0.359321,3.25269,-0.357106,-0.039838,fluid
27768,0.359321,3.28098,-0.355836,-0.0499212,fluid
27769,0.359321,3.30926,-0.354282,-0.0599645,fluid
27770,0.359321,3.33754,-0.352445,-0.0699597,fluid
27771,0.359321,3.36583,-0.350325,-0.0798991,fluid
27772,0.359321,3.39411,-0.347926,-0.0897745,fluid
27773,0.359321,3.4224,-0.345248,-0.0995781,fluid
27774,0.359321,3.45068,-0.342293,-0.109302,fluid
27775,0.359321,3.47897,-0.339065,-0.118939,fluid
27776,0.359321,3.50725,-0.335566,-0.12848,fluid
27777,0.359321,3.53553,-0.331798,-0.137919,fluid
27778,0.359321,3.56382,-0.327765,-0.147247,fluid
27779,0.359321,3.5921,-0.32347,-0.156457,fluid
27780,0.359321,3.62039,-0.318916,-0.165543,fluid
27781,0.359321,3.64867,-0.314107,-0.174495,fluid
27782,0.359321,3.67696,-0.309046,-0.183309,fluid
27783,0.359321,3.70524,-0.303739,-0.191975,fluid
27784,0.359321,3.73352,-0.298188,-0.200489,fluid
27785,0.359321,3.76181,-0.292399,-0.208841,fluid
27786,0.359321,3.79009,-0.286376,-0.217027,fluid
27787,0.359321,3.81838,-0.280124,-0.225039,fluid
27788,0.359321,3.84666,-0.273647,-0.232871,fluid
27789,0.359321,3.87495,-0.266952,-0.240517,fluid
27790,0.359321,3.90323,-0.260043,-0.24797,fluid
27791,0.359321,3.93151,-0.252927,-0.255225,fluid
27792,0.359321,3.9598,-0.245608,-0.262276,fluid
27793,0.359321,3.98808,-0.238092,-0.269117,fluid
27794,0.359321,4.01637,-0.230386,-0.275743,fluid
27795,0.359321,4.04465,-0.222496,-0.282148,fluid
27796,0.359321,4.07294,-0.214428,-0.288327,fluid
27797,0.359321,4.10122,-0.206188,-0.294276,fluid
27798,0.359321,4.1295,-0.197783,-0.299989,fluid
27799,0.359321,4.15779,-0.18922,-0.305463,fluid
27800,0.359321,4.18607,-0.180506,-0.310692,fluid
27801,0.359321,4.21436,-0.171647,-0.315672,fluid
27802,0.359321,4.24264,-0.162651,-0.3204,fluid
27803,0.359321,4.27092,-0.153525,-0.324872,fluid
27804,0.359321,4.29921,-0.144276,-0.329084,fluid
27805,0.359321,4.32749,-0.134912,-0.333032,fluid
27806,0.359321,4.35578,-0.125439,-0.336715,fluid
27807,0.359321,4.38406,-0.115867,-0.340127,fluid
27808,0.359321,4.41235,-0.106201,-0.343268,fluid
27809,0.359321,4.44063,-0.096451,-0.346134,fluid
27810,0.359321,4.46891,-0.0866236,-0.348723,fluid
27811,0.359321,4.4972,-0.0767269,-0.351034,fluid
27812,0.359321,4.52548,-0.0667688,-0.353063,fluid
27813,0.359321,4.55377,-0.0567573,-0.35481,fluid
27814,0.359321,4.58205,-0.0467004,-0.356273,fluid
27815,0.359321,4.61034,-0.0366061,-0.357452,fluid
27816,0.359321,4.63862,-0.0264825,-0.358344,fluid
27817,0.359321,4.6669,-0.0163378,-0.35895,fluid
27818,0.359321,4.69519,-0.00618,-0.359268,fluid
27819,0.359321,4.72347,0.00398275,-0.359299,fluid
27820,0.359321,4.75176,0.0141423,-0.359043,fluid
27821,0.359321,4.78004,0.0242906,-0.358499,fluid
27822,0.359321,4.80833,0.0344194,-0.357669,fluid
27823,0.359321,4.83661,0.0445207,-0.356552,fluid
27824,0.359321,4.86489,0.0545863,-0.355151,fluid
27825,0.359321,4.89318,0.0646084,-0.353465,fluid
27826,0.359321,4.92146,0.0745787,-0.351496,fluid
