dr0,0.000447214
r0,0.005
R,0.2
R/r0,40
Nr,20
Ntheta,70.2481
Nboundary,71
Nfluid,1420
Nparticles,1491
Apolar,0.238789
Bpolar,0.00165812

ID,r,theta,x,y,Type
918,0.032454,5.90322,0.0301393,-0.0120368,fluid
919,0.032454,5.99266,0.031094,-0.00929656,fluid
920,0.032454,6.0821,0.0318001,-0.00648198,fluid
921,0.032454,6.17155,0.032252,-0.00361557,fluid
922,0.032454,6.26099,0.032446,-0.000720256,fluid
923,0.0403059,0,0.0403059,0,fluid
924,0.0403059,0.0894427,0.0401447,0.00360026,fluid
925,0.0403059,0.178885,0.0396627,0.00717174,fluid
926,0.0403059,0.268328,0.0388635,0.0106859,fluid
927,0.0403059,0.357771,0.0377537,0.0141146,fluid
928,0.0403059,0.447214,0.036342,0.0174305,fluid
929,0.0403059,0.536656,0.0346398,0.020607,fluid
930,0.0403059,0.626099,0.0326606,0.0236188,fluid
931,0.0403059,0.715542,0.0304204,0.0264417,fluid
932,0.0403059,0.804984,0.0279369,0.0290533,fluid
933,0.0403059,0.894427,0.0252301,0.0314325,fluid
934,0.0403059,0.98387,0.0223216,0.0335605,fluid
935,0.0403059,1.07331,0.0192346,0.0354202,fluid
936,0.0403059,1.16276,0.0159938,0.0369967,fluid
937,0.0403059,1.2522,0.0126252,0.0382775,fluid
938,0.0403059,1.34164,0.00915568,0.0392522,fluid
939,0.0403059,1.43108,0.00561294,0.0399131,fluid
940,0.0403059,1.52053,0.00202533,0.0402549,fluid
941,0.0403059,1.60997,-0.00157848,0.0402749,fluid
942,0.0403059,1.69941,-0.00516967,0.0399729,fluid
943,0.0403059,1.78885,-0.00871953,0.0393514,fluid
944,0.0403059,1.8783,-0.0121997,0.0384152,fluid
945,0.0403059,1.96774,-0.0155823,0.0371719,fluid
946,0.0403059,2.05718,-0.0188403,0.0356315,fluid
947,0.0403059,2.14663,-0.0219478,0.0338062,fluid
948,0.0403059,2.23607,-0.0248797,0.0317106,fluid
949,0.0403059,2.32551,-0.0276128,0.0293615,fluid
950,0.0403059,2.41495,-0.0301251,0.0267777,fluid
951,0.0403059,2.5044,-0.0323965,0.0239797,fluid
952,0.0403059,2.59384,-0.034409,0.0209901,fluid
953,0.0403059,2.68328,-0.0361463,0.0178327,fluid
954,0.0403059,2.77272,-0.0375947,0.0145327,fluid
955,0.0403059,2.86217,-0.0387425,0.0111165,fluid
956,0.0403059,2.95161,-0.0395806,0.00761144,fluid
957,0.0403059,3.04105,-0.0401023,0.00404553,fluid
958,0.0403059,3.1305,-0.0403034,0.000447284,fluid
959,0.0403059,3.21994,-0.0401822,-0.00315454,fluid
960,0.0403059,3.30938,-0.0397398,-0.00673115,fluid
961,0.0403059,3.39882,-0.0389797,-0.0102539,fluid
962,0.0403059,3.48827,-0.037908,-0.0136948,fluid
963,0.0403059,3.57771,-0.0365332,-0.0170261,fluid
964,0.0403059,3.66715,-0.0348663,-0.0202213,fluid
965,0.0403059,3.75659,-0.0329207,-0.0232549,fluid
966,0.0403059,3.84604,-0.0307119,-0.0261025,fluid
967,0.0403059,3.93548,-0.0282576,-0.0287414,fluid
968,0.0403059,4.02492,-0.0255773,-0.0311506,fluid
969,0.0403059,4.11437,-0.0226926,-0.0333108,fluid
970,0.0403059,4.20381,-0.0196265,-0.0352046,fluid
971,0.0403059,4.29325,-0.0164034,-0.036817,fluid
972,0.0403059,4.38269,-0.0130492,-0.038135,fluid
973,0.0403059,4.47214,-0.00959071,-0.0391482,fluid
974,0.0403059,4.56158,-0.00605552,-0.0398484,fluid
975,0.0403059,4.65102,-0.00247192,-0.04023,fluid
976,0.0403059,4.74046,0.00113144,-0.04029,fluid
977,0.0403059,4.82991,0.00472576,-0.0400279,fluid
978,0.0403059,4.91935,0.0082823,-0.0394457,fluid
979,0.0403059,5.00879,0.0117726,-0.0385482,fluid
980,0.0403059,5.09823,0.0151688,-0.0373426,fluid
981,0.0403059,5.18768,0.0184438,-0.0358384,fluid
982,0.0403059,5.27712,0.0215712,-0.0340477,fluid
983,0.0403059,5.36656,0.0245263,-0.0319847,fluid
984,0.0403059,5.45601,0.0272852,-0.0296661,fluid
985,0.0403059,5.54545,0.029826,-0.0271103,fluid
986,0.0403059,5.63489,0.0321284,-0.0243378,fluid
987,0.0403059,5.72433,0.0341739,-0.0213707,fluid
988,0.0403059,5.81378,0.0359462,-0.0182327,fluid
989,0.0403059,5.90322,0.0374311,-0.014949,fluid
990,0.0403059,5.99266,0.0386168,-0.0115458,fluid
991,0.0403059,6.0821,0.0394937,-0.00805021,fluid
992,0.0403059,6.17155,0.0400549,-0.00449031,fluid
993,0.0403059,6.26099,0.0402959,-0.000894514,fluid
994,0.0502754,0,0.0502754,0,fluid
995,0.0502754,0.0894427,0.0500745,0.00449078,fluid
996,0.0502754,0.178885,0.0494732,0.00894565,fluid
997,0.0502754,0.268328,0.0484763,0.013329,fluid
998,0.0502754,0.357771,0.047092,0.0176058,fluid
999,0.0502754,0.447214,0.0453311,0.0217419,fluid
1000,0.0502754,0.536656,0.0432079,0.0257041,fluid
1001,0.0502754,0.626099,0.0407392,0.0294608,fluid
1002,0.0502754,0.715542,0.0379448,0.032982,fluid
1003,0.0502754,0.804984,0.034847,0.0362395,fluid
1004,0.0502754,0.894427,0.0314707,0.0392073,fluid
1005,0.0502754,0.98387,0.0278428,0.0418617,fluid
1006,0.0502754,1.07331,0.0239922,0.0441814,fluid
1007,0.0502754,1.16276,0.0199499,0.0461478,fluid
1008,0.0502754,1.2522,0.0157481,0.0477453,fluid
1009,0.0502754,1.34164,0.0114203,0.0489612,fluid
1010,0.0502754,1.43108,0.00700129,0.0497855,fluid
1011,0.0502754,1.52053,0.00252629,0.0502119,fluid
1012,0.0502754,1.60997,-0.00196892,0.0502369,fluid
1013,0.0502754,1.69941,-0.00644838,0.0498602,fluid
1014,0.0502754,1.78885,-0.0108763,0.0490849,fluid
1015,0.0502754,1.8783,-0.0152172,0.0479172,fluid
1016,0.0502754,1.96774,-0.0194365,0.0463664,fluid
1017,0.0502754,2.05718,-0.0235005,0.0444449,fluid
1018,0.0502754,2.14663,-0.0273765,0.0421681,fluid
1019,0.0502754,2.23607,-0.0310337,0.0395541,fluid
1020,0.0502754,2.32551,-0.0344427,0.036624,fluid
1021,0.0502754,2.41495,-0.0375764,0.0334011,fluid
1022,0.0502754,2.5044,-0.0404097,0.0299111,fluid
1023,0.0502754,2.59384,-0.04292,0.026182,fluid
1024,0.0502754,2.68328,-0.0450871,0.0222436,fluid
1025,0.0502754,2.77272,-0.0468937,0.0181273,fluid
1026,0.0502754,2.86217,-0.0483254,0.0138661,fluid
1027,0.0502754,2.95161,-0.0493708,0.00949412,fluid
1028,0.0502754,3.04105,-0.0500215,0.00504619,fluid
1029,0.0502754,3.1305,-0.0502723,0.000557919,fluid
1030,0.0502754,3.21994,-0.0501212,-0.00393481,fluid
1031,0.0502754,3.30938,-0.0495694,-0.00839609,fluid
1032,0.0502754,3.39882,-0.0486213,-0.0127902,fluid
1033,0.0502754,3.48827,-0.0472845,-0.0170821,fluid
1034,0.0502754,3.57771,-0.0455696,-0.0212375,fluid
1035,0.0502754,3.66715,-0.0434904,-0.025223,fluid
1036,0.0502754,3.75659,-0.0410636,-0.0290069,fluid
1037,0.0502754,3.84604,-0.0383084,-0.0325589,fluid
1038,0.0502754,3.93548,-0.035247,-0.0358506,fluid
1039,0.0502754,4.02492,-0.0319038,-0.0388557,fluid
1040,0.0502754,4.11437,-0.0283056,-0.0415501,fluid
1041,0.0502754,4.20381,-0.024481,-0.0439124,fluid
1042,0.0502754,4.29325,-0.0204608,-0.0459236,fluid
1043,0.0502754,4.38269,-0.0162769,-0.0475676,fluid
1044,0.0502754,4.47214,-0.011963,-0.0488314,fluid
1045,0.0502754,4.56158,-0.00755334,-0.0497048,fluid
1046,0.0502754,4.65102,-0.00308335,-0.0501808,fluid
1047,0.0502754,4.74046,0.0014113,-0.0502556,fluid
1048,0.0502754,4.82991,0.00589467,-0.0499287,fluid
1049,0.0502754,4.91935,0.0103309,-0.0492025,fluid
1050,0.0502754,5.00879,0.0146846,-0.0480831,fluid
1051,0.0502754,5.09823,0.0189208,-0.0465792,fluid
1052,0.0502754,5.18768,0.0230058,-0.0447029,fluid
1053,0.0502754,5.27712,0.0269069,-0.0424693,fluid
1054,0.0502754,5.36656,0.0305928,-0.0398961,fluid
1055,0.0502754,5.45601,0.0340342,-0.037004,fluid
1056,0.0502754,5.54545,0.0372035,-0.033816,fluid
1057,0.0502754,5.63489,0.0400753,-0.0303577,fluid
1058,0.0502754,5.72433,0.0426268,-0.0266567,fluid
1059,0.0502754,5.81378,0.0448374,-0.0227425,fluid
1060,0.0502754,5.90322,0.0466896,-0.0186466,fluid
1061,0.0502754,5.99266,0.0481686,-0.0144016,fluid
1062,0.0502754,6.0821,0.0492624,-0.0100414,fluid
1063,0.0502754,6.17155,0.0499625,-0.00560098,fluid
1064,0.0502754,6.26099,0.050263,-0.00111577,fluid
1065,0.0629339,0,0.0629339,0,fluid
1066,0.0629339,0.0894427,0.0626823,0.00562148,fluid
1067,0.0629339,0.178885,0.0619296,0.011198,fluid
1068,0.0629339,0.268328,0.0606818,0.016685,fluid
1069,0.0629339,0.357771,0.0589489,0.0220386,fluid
1070,0.0629339,0.447214,0.0567447,0.0272161,fluid
1071,0.0629339,0.536656,0.0540868,0.0321759,fluid
1072,0.0629339,0.626099,0.0509966,0.0368785,fluid
1073,0.0629339,0.715542,0.0474986,0.0412863,fluid
1074,0.0629339,0.804984,0.0436209,0.045364,fluid
1075,0.0629339,0.894427,0.0393945,0.049079,fluid
1076,0.0629339,0.98387,0.0348531,0.0524017,fluid
1077,0.0629339,1.07331,0.0300331,0.0553054,fluid
1078,0.0629339,1.16276,0.0249729,0.057767,fluid
1079,0.0629339,1.2522,0.0197131,0.0597668,fluid
1080,0.0629339,1.34164,0.0142958,0.0612887,fluid
1081,0.0629339,1.43108,0.0087641,0.0623207,fluid
1082,0.0629339,1.52053,0.00316236,0.0628544,fluid
1083,0.0629339,1.60997,-0.00246466,0.0628856,fluid
1084,0.0629339,1.69941,-0.00807197,0.0624141,fluid
1085,0.0629339,1.78885,-0.0136147,0.0614436,fluid
1086,0.0629339,1.8783,-0.0190487,0.0599819,fluid
1087,0.0629339,1.96774,-0.0243303,0.0580406,fluid
1088,0.0629339,2.05718,-0.0294175,0.0556353,fluid
1089,0.0629339,2.14663,-0.0342694,0.0527853,fluid
1090,0.0629339,2.23607,-0.0388474,0.0495132,fluid
1091,0.0629339,2.32551,-0.0431148,0.0458453,fluid
1092,0.0629339,2.41495,-0.0470375,0.0418109,fluid
1093,0.0629339,2.5044,-0.0505842,0.0374422,fluid
1094,0.0629339,2.59384,-0.0537264,0.0327742,fluid
1095,0.0629339,2.68328,-0.0564392,0.0278441,fluid
1096,0.0629339,2.77272,-0.0587007,0.0226915,fluid
1097,0.0629339,2.86217,-0.0604929,0.0173574,fluid
1098,0.0629339,2.95161,-0.0618016,0.0118846,fluid
1099,0.0629339,3.04105,-0.0626161,0.00631673,fluid
1100,0.0629339,3.1305,-0.06293,0.000698394,fluid
1101,0.0629339,3.21994,-0.0627409,-0.00492553,fluid
1102,0.0629339,3.30938,-0.0620501,-0.0105101,fluid
1103,0.0629339,3.39882,-0.0608633,-0.0160106,fluid
1104,0.0629339,3.48827,-0.0591899,-0.0213831,fluid
1105,0.0629339,3.57771,-0.0570432,-0.0265847,fluid
1106,0.0629339,3.66715,-0.0544406,-0.0315737,fluid
1107,0.0629339,3.75659,-0.0514027,-0.0363103,fluid
1108,0.0629339,3.84604,-0.0479538,-0.0407567,fluid
1109,0.0629339,3.93548,-0.0441216,-0.0448771,fluid
1110,0.0629339,4.02492,-0.0399367,-0.0486389,fluid
1111,0.0629339,4.11437,-0.0354324,-0.0520117,fluid
1112,0.0629339,4.20381,-0.0306449,-0.0549688,fluid
1113,0.0629339,4.29325,-0.0256124,-0.0574863,fluid
1114,0.0629339,4.38269,-0.0203752,-0.0595443,fluid
1115,0.0629339,4.47214,-0.014975,-0.0611263,fluid
1116,0.0629339,4.56158,-0.00945515,-0.0622196,fluid
1117,0.0629339,4.65102,-0.00385968,-0.0628154,fluid
1118,0.0629339,4.74046,0.00176665,-0.0629091,fluid
1119,0.0629339,4.82991,0.00737885,-0.0624998,fluid
1120,0.0629339,4.91935,0.0129321,-0.0615909,fluid
1121,0.0629339,5.00879,0.0183819,-0.0601896,fluid
1122,0.0629339,5.09823,0.0236847,-0.058307,fluid
1123,0.0629339,5.18768,0.0287983,-0.0559584,fluid
1124,0.0629339,5.27712,0.0336815,-0.0531623,fluid
1125,0.0629339,5.36656,0.0382955,-0.0499412,fluid
1126,0.0629339,5.45601,0.0426034,-0.0463209,fluid
1127,0.0629339,5.54545,0.0465706,-0.0423303,fluid
1128,0.0629339,5.63489,0.0501656,-0.0380012,fluid
1129,0.0629339,5.72433,0.0533594,-0.0333683,fluid
1130,0.0629339,5.81378,0.0561267,-0.0284687,fluid
1131,0.0629339,5.90322,0.0584453,-0.0233415,fluid
1132,0.0629339,5.99266,0.0602966,-0.0180276,fluid
1133,0.0629339,6.0821,0.0616659,-0.0125697,fluid
1134,0.0629339,6.17155,0.0625421,-0.00701121,fluid
1135,0.0629339,6.26099,0.0629184,-0.0013967,fluid
1136,0.0790065,0,0.0790065,0,fluid
1137,0.0790065,0.0894427,0.0786907,0.00705714,fluid
1138,0.0790065,0.178885,0.0777458,0.0140579,fluid
1139,0.0790065,0.268328,0.0761793,0.0209462,fluid
1140,0.0790065,0.357771,0.0740038,0.0276671,fluid
1141,0.0790065,0.447214,0.0712367,0.0341667,fluid
1142,0.0790065,0.536656,0.0679,0.0403933,fluid
1143,0.0790065,0.626099,0.0640205,0.0462969,fluid
1144,0.0790065,0.715542,0.0596292,0.0518304,fluid
1145,0.0790065,0.804984,0.0547612,0.0569495,fluid
1146,0.0790065,0.894427,0.0494554,0.0616133,fluid
1147,0.0790065,0.98387,0.0437542,0.0657845,fluid
1148,0.0790065,1.07331,0.0377031,0.0694298,fluid
1149,0.0790065,1.16276,0.0313507,0.0725201,fluid
1150,0.0790065,1.2522,0.0247477,0.0750305,fluid
1151,0.0790065,1.34164,0.0179467,0.0769412,fluid
1152,0.0790065,1.43108,0.0110023,0.0782367,fluid
1153,0.0790065,1.52053,0.00396999,0.0789067,fluid
1154,0.0790065,1.60997,-0.0030941,0.0789459,fluid
1155,0.0790065,1.69941,-0.0101335,0.0783539,fluid
1156,0.0790065,1.78885,-0.0170918,0.0771356,fluid
1157,0.0790065,1.8783,-0.0239135,0.0753005,fluid
1158,0.0790065,1.96774,-0.030544,0.0728635,fluid
1159,0.0790065,2.05718,-0.0369303,0.069844,fluid
1160,0.0790065,2.14663,-0.0430214,0.066266,fluid
1161,0.0790065,2.23607,-0.0487686,0.0621583,fluid
1162,0.0790065,2.32551,-0.0541258,0.0575537,fluid
1163,0.0790065,2.41495,-0.0590504,0.0524889,fluid
1164,0.0790065,2.5044,-0.0635028,0.0470045,fluid
1165,0.0790065,2.59384,-0.0674476,0.0411443,fluid
1166,0.0790065,2.68328,-0.0708531,0.0349552,fluid
1167,0.0790065,2.77272,-0.0736922,0.0284866,fluid
1168,0.0790065,2.86217,-0.0759422,0.0217903,fluid
1169,0.0790065,2.95161,-0.077585,0.0149198,fluid
1170,0.0790065,3.04105,-0.0786075,0.00792995,fluid
1171,0.0790065,3.1305,-0.0790016,0.000876756,fluid
1172,0.0790065,3.21994,-0.0787642,-0.00618345,fluid
1173,0.0790065,3.30938,-0.077897,-0.0131942,fluid
1174,0.0790065,3.39882,-0.0764071,-0.0200995,fluid
1175,0.0790065,3.48827,-0.0743063,-0.0268441,fluid
1176,0.0790065,3.57771,-0.0716114,-0.0333741,fluid
1177,0.0790065,3.66715,-0.0683441,-0.0396373,fluid
1178,0.0790065,3.75659,-0.0645303,-0.0455836,fluid
1179,0.0790065,3.84604,-0.0602007,-0.0511654,fluid
1180,0.0790065,3.93548,-0.0553898,-0.0563383,fluid
1181,0.0790065,4.02492,-0.050136,-0.0610607,fluid
1182,0.0790065,4.11437,-0.0444815,-0.0652949,fluid
1183,0.0790065,4.20381,-0.0384713,-0.0690071,fluid
1184,0.0790065,4.29325,-0.0321536,-0.0721677,fluid
1185,0.0790065,4.38269,-0.0255788,-0.0747513,fluid
1186,0.0790065,4.47214,-0.0187995,-0.0767373,fluid
1187,0.0790065,4.56158,-0.0118699,-0.0781098,fluid
1188,0.0790065,4.65102,-0.0048454,-0.0788578,fluid
1189,0.0790065,4.74046,0.00221783,-0.0789754,fluid
1190,0.0790065,4.82991,0.00926332,-0.0784616,fluid
1191,0.0790065,4.91935,0.0162348,-0.0773205,fluid
1192,0.0790065,5.00879,0.0230764,-0.0755613,fluid
1193,0.0790065,5.09823,0.0297336,-0.073198,fluid
1194,0.0790065,5.18768,0.036153,-0.0702495,fluid
1195,0.0790065,5.27712,0.0422834,-0.0667394,fluid
1196,0.0790065,5.36656,0.0480758,-0.0626957,fluid
1197,0.0790065,5.45601,0.0534838,-0.0581508,fluid
1198,0.0790065,5.54545,0.0584642,-0.0531409,fluid
1199,0.0790065,5.63489,0.0629773,-0.0477063,fluid
1200,0.0790065,5.72433,0.0669868,-0.0418902,fluid
1201,0.0790065,5.81378,0.0704608,-0.0357393,fluid
1202,0.0790065,5.90322,0.0733715,-0.0293026,fluid
1203,0.0790065,5.99266,0.0756957,-0.0226317,fluid
1204,0.0790065,6.0821,0.0774146,-0.0157798,fluid
1205,0.0790065,6.17155,0.0785147,-0.00880179,fluid
1206,0.0790065,6.26099,0.078987,-0.0017534,fluid
1207,0.0994141,0,0.0994141,0,fluid
1208,0.0994141,0.0894427,0.0990167,0.00888001,fluid
1209,0.0994141,0.178885,0.0978277,0.017689,fluid
1210,0.0994141,0.268328,0.0958566,0.0263566,fluid
1211,0.0994141,0.357771,0.0931191,0.0348135,fluid
1212,0.0994141,0.447214,0.0896372,0.0429921,fluid
1213,0.0994141,0.536656,0.0854387,0.0508269,fluid
1214,0.0994141,0.626099,0.0805572,0.0582555,fluid
1215,0.0994141,0.715542,0.0750316,0.0652182,fluid
1216,0.0994141,0.804984,0.0689061,0.0716596,fluid
1217,0.0994141,0.894427,0.0622298,0.0775281,fluid
1218,0.0994141,0.98387,0.0550559,0.0827768,fluid
1219,0.0994141,1.07331,0.047442,0.0873637,fluid
1220,0.0994141,1.16276,0.0394487,0.0912522,fluid
1221,0.0994141,1.2522,0.03114,0.0944111,fluid
1222,0.0994141,1.34164,0.0225824,0.0968152,fluid
1223,0.0994141,1.43108,0.0138443,0.0984454,fluid
1224,0.0994141,1.52053,0.00499545,0.0992885,fluid
1225,0.0994141,1.60997,-0.00389331,0.0993378,fluid
1226,0.0994141,1.69941,-0.012751,0.0985929,fluid
1227,0.0994141,1.78885,-0.0215066,0.0970599,fluid
1228,0.0994141,1.8783,-0.0300904,0.0947508,fluid
1229,0.0994141,1.96774,-0.0384336,0.0916843,fluid
1230,0.0994141,2.05718,-0.0464695,0.0878848,fluid
1231,0.0994141,2.14663,-0.054134,0.0833827,fluid
1232,0.0994141,2.23607,-0.0613656,0.0782139,fluid
1233,0.0994141,2.32551,-0.0681066,0.0724199,fluid
1234,0.0994141,2.41495,-0.0743032,0.0660469,fluid
1235,0.0994141,2.5044,-0.0799057,0.0591458,fluid
1236,0.0994141,2.59384,-0.0848694,0.051772,fluid
1237,0.0994141,2.68328,-0.0891546,0.0439842,fluid
1238,0.0994141,2.77272,-0.0927271,0.0358447,fluid
1239,0.0994141,2.86217,-0.0955582,0.0274188,fluid
1240,0.0994141,2.95161,-0.0976253,0.0187736,fluid
1241,0.0994141,3.04105,-0.098912,0.00997828,fluid
1242,0.0994141,3.1305,-0.0994079,0.00110322,fluid
1243,0.0994141,3.21994,-0.0991091,-0.00778065,fluid
1244,0.0994141,3.30938,-0.0980179,-0.0166023,fluid
1245,0.0994141,3.39882,-0.0961432,-0.0252913,fluid
1246,0.0994141,3.48827,-0.0934997,-0.033778,fluid
1247,0.0994141,3.57771,-0.0901088,-0.0419947,fluid
1248,0.0994141,3.66715,-0.0859975,-0.0498757,fluid
1249,0.0994141,3.75659,-0.0811987,-0.0573579,fluid
1250,0.0994141,3.84604,-0.0757507,-0.0643816,fluid
1251,0.0994141,3.93548,-0.0696971,-0.0708905,fluid
1252,0.0994141,4.02492,-0.0630863,-0.0768328,fluid
1253,0.0994141,4.11437,-0.0559712,-0.0821607,fluid
1254,0.0994141,4.20381,-0.0484085,-0.0868318,fluid
1255,0.0994141,4.29325,-0.0404589,-0.0908088,fluid
1256,0.0994141,4.38269,-0.0321858,-0.0940597,fluid
1257,0.0994141,4.47214,-0.0236554,-0.0965587,fluid
1258,0.0994141,4.56158,-0.0149359,-0.0982857,fluid
1259,0.0994141,4.65102,-0.00609697,-0.0992269,fluid
1260,0.0994141,4.74046,0.0027907,-0.0993749,fluid
1261,0.0994141,4.82991,0.0116561,-0.0987284,fluid
1262,0.0994141,4.91935,0.0204282,-0.0972926,fluid
1263,0.0994141,5.00879,0.0290371,-0.0950789,fluid
1264,0.0994141,5.09823,0.0374138,-0.0921052,fluid
1265,0.0994141,5.18768,0.0454914,-0.0883951,fluid
1266,0.0994141,5.27712,0.0532053,-0.0839783,fluid
1267,0.0994141,5.36656,0.0604939,-0.0788901,fluid
1268,0.0994141,5.45601,0.0672988,-0.0731712,fluid
1269,0.0994141,5.54545,0.0735657,-0.0668674,fluid
1270,0.0994141,5.63489,0.0792444,-0.0600289,fluid
1271,0.0994141,5.72433,0.0842897,-0.0527106,fluid
1272,0.0994141,5.81378,0.088661,-0.0449708,fluid
1273,0.0994141,5.90322,0.0923236,-0.0368716,fluid
1274,0.0994141,5.99266,0.095248,-0.0284775,fluid
1275,0.0994141,6.0821,0.097411,-0.0198558,fluid
1276,0.0994141,6.17155,0.0987952,-0.0110753,fluid
1277,0.0994141,6.26099,0.0993896,-0.00220631,fluid
1278,0.125326,0,0.125326,0,fluid
1279,0.125326,0.0894427,0.124825,0.0111945,fluid
1280,0.125326,0.178885,0.123326,0.0222996,fluid
1281,0.125326,0.268328,0.120841,0.0332263,fluid
1282,0.125326,0.357771,0.11739,0.0438875,fluid
1283,0.125326,0.447214,0.113001,0.0541977,fluid
1284,0.125326,0.536656,0.107708,0.0640747,fluid
1285,0.125326,0.626099,0.101554,0.0734394,fluid
1286,0.125326,0.715542,0.0945881,0.082217,fluid
1287,0.125326,0.804984,0.0868661,0.0903373,fluid
1288,0.125326,0.894427,0.0784496,0.0977354,fluid
1289,0.125326,0.98387,0.069406,0.104352,fluid
1290,0.125326,1.07331,0.0598074,0.110135,fluid
1291,0.125326,1.16276,0.0497307,0.115036,fluid
1292,0.125326,1.2522,0.0392565,0.119019,fluid
1293,0.125326,1.34164,0.0284684,0.12205,fluid
1294,0.125326,1.43108,0.0174527,0.124105,fluid
1295,0.125326,1.52053,0.00629748,0.125167,fluid
1296,0.125326,1.60997,-0.00490808,0.12523,fluid
1297,0.125326,1.69941,-0.0160744,0.124291,fluid
1298,0.125326,1.78885,-0.0271122,0.122358,fluid
1299,0.125326,1.8783,-0.0379333,0.119447,fluid
1300,0.125326,1.96774,-0.0484511,0.115581,fluid
1301,0.125326,2.05718,-0.0585815,0.110791,fluid
1302,0.125326,2.14663,-0.0682437,0.105116,fluid
1303,0.125326,2.23607,-0.0773602,0.0985999,fluid
1304,0.125326,2.32551,-0.0858582,0.0912957,fluid
1305,0.125326,2.41495,-0.0936699,0.0832616,fluid
1306,0.125326,2.5044,-0.100733,0.0745619,fluid
1307,0.125326,2.59384,-0.10699,0.065266,fluid
1308,0.125326,2.68328,-0.112392,0.0554484,fluid
1309,0.125326,2.77272,-0.116896,0.0451875,fluid
1310,0.125326,2.86217,-0.120465,0.0345653,fluid
1311,0.125326,2.95161,-0.123071,0.0236668,fluid
1312,0.125326,3.04105,-0.124693,0.0125791,fluid
1313,0.125326,3.1305,-0.125318,0.00139077,fluid
1314,0.125326,3.21994,-0.124941,-0.00980863,fluid
1315,0.125326,3.30938,-0.123566,-0.0209296,fluid
1316,0.125326,3.39882,-0.121202,-0.0318833,fluid
1317,0.125326,3.48827,-0.11787,-0.0425821,fluid
1318,0.125326,3.57771,-0.113595,-0.0529404,fluid
1319,0.125326,3.66715,-0.108412,-0.0628755,fluid
1320,0.125326,3.75659,-0.102363,-0.0723079,fluid
1321,0.125326,3.84604,-0.0954947,-0.0811623,fluid
1322,0.125326,3.93548,-0.0878632,-0.0893678,fluid
1323,0.125326,4.02492,-0.0795294,-0.0968588,fluid
1324,0.125326,4.11437,-0.0705597,-0.103575,fluid
1325,0.125326,4.20381,-0.0610259,-0.109464,fluid
1326,0.125326,4.29325,-0.0510043,-0.114478,fluid
1327,0.125326,4.38269,-0.0405749,-0.118576,fluid
1328,0.125326,4.47214,-0.0298211,-0.121726,fluid
1329,0.125326,4.56158,-0.0188289,-0.123903,fluid
1330,0.125326,4.65102,-0.00768611,-0.12509,fluid
1331,0.125326,4.74046,0.00351807,-0.125276,fluid
1332,0.125326,4.82991,0.0146941,-0.124461,fluid
1333,0.125326,4.91935,0.0257527,-0.122651,fluid
1334,0.125326,5.00879,0.0366054,-0.119861,fluid
1335,0.125326,5.09823,0.0471655,-0.116112,fluid
1336,0.125326,5.18768,0.0573485,-0.111435,fluid
1337,0.125326,5.27712,0.067073,-0.105867,fluid
1338,0.125326,5.36656,0.0762612,-0.0994523,fluid
1339,0.125326,5.45601,0.0848398,-0.0922429,fluid
1340,0.125326,5.54545,0.0927401,-0.084296,fluid
1341,0.125326,5.63489,0.099899,-0.0756751,fluid
1342,0.125326,5.72433,0.106259,-0.0664493,fluid
1343,0.125326,5.81378,0.11177,-0.0566922,fluid
1344,0.125326,5.90322,0.116387,-0.0464819,fluid
1345,0.125326,5.99266,0.120074,-0.0359,fluid
1346,0.125326,6.0821,0.122801,-0.0250311,fluid
1347,0.125326,6.17155,0.124546,-0.013962,fluid
1348,0.125326,6.26099,0.125295,-0.00278137,fluid
1349,0.158226,0,0.158226,0,fluid
1350,0.158226,0.0894427,0.157594,0.0141333,fluid
1351,0.158226,0.178885,0.155701,0.0281536,fluid
1352,0.158226,0.268328,0.152564,0.0419489,fluid
1353,0.158226,0.357771,0.148207,0.0554087,fluid
1354,0.158226,0.447214,0.142665,0.0684256,fluid
1355,0.158226,0.536656,0.135983,0.0808955,fluid
1356,0.158226,0.626099,0.128214,0.0927186,fluid
1357,0.158226,0.715542,0.119419,0.1038,fluid
1358,0.158226,0.804984,0.10967,0.114053,fluid
1359,0.158226,0.894427,0.0990441,0.123393,fluid
1360,0.158226,0.98387,0.0876263,0.131746,fluid
1361,0.158226,1.07331,0.075508,0.139047,fluid
1362,0.158226,1.16276,0.062786,0.145236,fluid
1363,0.158226,1.2522,0.0495621,0.150263,fluid
1364,0.158226,1.34164,0.0359419,0.15409,fluid
1365,0.158226,1.43108,0.0220344,0.156684,fluid
1366,0.158226,1.52053,0.00795069,0.158026,fluid
1367,0.158226,1.60997,-0.00619654,0.158105,fluid
1368,0.158226,1.69941,-0.0202942,0.156919,fluid
1369,0.158226,1.78885,-0.0342297,0.154479,fluid
1370,0.158226,1.8783,-0.0478915,0.150804,fluid
1371,0.158226,1.96774,-0.0611704,0.145924,fluid
1372,0.158226,2.05718,-0.0739603,0.139876,fluid
1373,0.158226,2.14663,-0.0861589,0.132711,fluid
1374,0.158226,2.23607,-0.0976687,0.124484,fluid
1375,0.158226,2.32551,-0.108398,0.115263,fluid
1376,0.158226,2.41495,-0.11826,0.105119,fluid
1377,0.158226,2.5044,-0.127177,0.0941357,fluid
1378,0.158226,2.59384,-0.135077,0.0823996,fluid
