h/dp :,2
L2normdrhodt,dp,Nparticles
53.8238,0.1,12201

t,0.01
IDx,y,,rho,drhodt,pressure,,u,v,,dudt,dvdt,type
682,-0.25,5.15,,999.999,-0.243928,-0.493387,,0,0,,0,0,boundary
683,-0.25,5.25,,999.999,-0.243928,-0.493387,,0,0,,0,0,boundary
684,-0.25,5.35,,999.999,-0.243928,-0.493387,,0,0,,0,0,boundary
685,-0.25,5.45,,999.999,-0.243928,-0.493387,,0,0,,0,0,boundary
686,-0.25,5.55,,999.999,-0.243928,-0.493387,,0,0,,0,0,boundary
687,-0.25,5.65,,999.999,-0.243928,-0.493387,,0,0,,0,0,boundary
688,-0.25,5.75,,999.999,-0.243928,-0.493387,,0,0,,0,0,boundary
689,-0.25,5.85,,999.999,-0.243928,-0.493387,,0,0,,0,0,boundary
690,-0.25,5.95,,999.999,-0.243928,-0.493387,,0,0,,0,0,boundary
691,-0.25,6.05,,999.999,-0.243928,-0.493387,,0,0,,0,0,boundary
692,-0.25,6.15,,999.999,-0.243928,-0.493387,,0,0,,0,0,boundary
693,-0.25,6.25,,999.999,-0.243928,-0.493387,,0,0,,0,0,boundary
694,-0.25,6.35,,999.999,-0.243929,-0.493387,,0,0,,0,0,boundary
695,-0.25,6.45,,999.999,-0.243933,-0.49339,,0,0,,0,0,boundary
696,-0.25,6.55,,999.999,-0.24395,-0.493406,,0,0,,0,0,boundary
697,-0.25,6.65,,999.999,-0.24401,-0.49346,,0,0,,0,0,boundary
698,-0.25,6.75,,999.999,-0.24414,-0.493579,,0,0,,0,0,boundary
699,-0.25,6.85,,999.999,-0.244297,-0.493811,,0,0,,0,0,boundary
700,-0.25,6.95,,999.999,-0.244519,-0.494837,,0,0,,0,0,boundary
701,-0.25,7.05,,999.999,-0.243689,-0.497006,,0,0,,0,0,boundary
702,-0.25,7.15,,999.999,-0.228783,-0.483722,,0,0,,0,0,boundary
703,-0.25,7.25,,999.999,-0.159491,-0.391141,,0,0,,0,0,boundary
704,-0.25,7.35,,999.998,-0.357311,-1.28209,,0,0,,0,0,boundary
705,-0.25,7.45,,999.989,-1.86938,-6.3663,,0,0,,0,0,boundary
706,-0.25,7.55,,999.99,-1.88188,-6.31904,,0,0,,0,0,boundary
707,-0.25,7.65,,999.998,-0.322545,-1.08418,,0,0,,0,0,boundary
708,-0.25,7.75,,1000,0,0,,0,0,,0,0,boundary
709,-0.25,7.85,,1000,0,0,,0,0,,0,0,boundary
710,-0.25,7.95,,1000,0,0,,0,0,,0,0,boundary
711,15.05,0.05,,1000.58,106.6,350.584,,0,0,,0,0,boundary
712,15.05,0.15,,1000.25,48.7437,149.607,,0,0,,0,0,boundary
713,15.05,0.25,,1000.05,13.4895,27.1827,,0,0,,0,0,boundary
714,15.05,0.35,,1000.02,6.0503,6.8043,,0,0,,0,0,boundary
715,15.05,0.45,,1000,1.50436,0.205399,,0,0,,0,0,boundary
716,15.05,0.55,,999.993,-1.58918,-4.32967,,0,0,,0,0,boundary
717,15.05,0.65,,999.989,-2.79048,-6.0654,,0,0,,0,0,boundary
718,15.05,0.75,,999.988,-3.12806,-6.50454,,0,0,,0,0,boundary
719,15.05,0.85,,999.988,-3.23337,-6.61041,,0,0,,0,0,boundary
720,15.05,0.95,,999.988,-3.27505,-6.64584,,0,0,,0,0,boundary
721,15.05,1.05,,999.988,-3.28983,-6.65791,,0,0,,0,0,boundary
722,15.05,1.15,,999.988,-3.29402,-6.66117,,0,0,,0,0,boundary
723,15.05,1.25,,999.988,-3.2951,-6.66191,,0,0,,0,0,boundary
724,15.05,1.35,,999.988,-3.29541,-6.66209,,0,0,,0,0,boundary
725,15.05,1.45,,999.988,-3.29549,-6.66213,,0,0,,0,0,boundary
726,15.05,1.55,,999.988,-3.29552,-6.66215,,0,0,,0,0,boundary
727,15.05,1.65,,999.988,-3.29552,-6.66215,,0,0,,0,0,boundary
728,15.05,1.75,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
729,15.05,1.85,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
730,15.05,1.95,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
731,15.05,2.05,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
732,15.05,2.15,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
733,15.05,2.25,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
734,15.05,2.35,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
735,15.05,2.45,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
736,15.05,2.55,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
737,15.05,2.65,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
738,15.05,2.75,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
739,15.05,2.85,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
740,15.05,2.95,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
741,15.05,3.05,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
742,15.05,3.15,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
743,15.05,3.25,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
744,15.05,3.35,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
745,15.05,3.45,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
746,15.05,3.55,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
747,15.05,3.65,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
748,15.05,3.75,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
749,15.05,3.85,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
750,15.05,3.95,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
751,15.05,4.05,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
752,15.05,4.15,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
753,15.05,4.25,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
754,15.05,4.35,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
755,15.05,4.45,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
756,15.05,4.55,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
757,15.05,4.65,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
758,15.05,4.75,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
759,15.05,4.85,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
760,15.05,4.95,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
761,15.05,5.05,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
762,15.05,5.15,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
763,15.05,5.25,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
764,15.05,5.35,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
765,15.05,5.45,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
766,15.05,5.55,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
767,15.05,5.65,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
768,15.05,5.75,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
769,15.05,5.85,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
770,15.05,5.95,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
771,15.05,6.05,,999.988,-3.29553,-6.66215,,0,0,,0,0,boundary
772,15.05,6.15,,999.988,-3.29554,-6.66216,,0,0,,0,0,boundary
773,15.05,6.25,,999.988,-3.29556,-6.66217,,0,0,,0,0,boundary
774,15.05,6.35,,999.988,-3.29566,-6.66225,,0,0,,0,0,boundary
775,15.05,6.45,,999.988,-3.29607,-6.66266,,0,0,,0,0,boundary
776,15.05,6.55,,999.988,-3.29759,-6.66415,,0,0,,0,0,boundary
777,15.05,6.65,,999.988,-3.30093,-6.66753,,0,0,,0,0,boundary
778,15.05,6.75,,999.988,-3.30585,-6.67554,,0,0,,0,0,boundary
779,15.05,6.85,,999.988,-3.32818,-6.72667,,0,0,,0,0,boundary
780,15.05,6.95,,999.987,-3.44596,-6.96947,,0,0,,0,0,boundary
781,15.05,7.05,,999.986,-3.65669,-7.39469,,0,0,,0,0,boundary
782,15.05,7.15,,999.988,-3.20156,-6.63602,,0,0,,0,0,boundary
783,15.05,7.25,,999.967,-6.06606,-19.7618,,0,0,,0,0,boundary
784,15.05,7.35,,999.764,-41.9454,-142.36,,0,0,,0,0,boundary
785,15.05,7.45,,999.418,-105.069,-350.241,,0,0,,0,0,boundary
786,15.05,7.55,,999.413,-106.558,-352.615,,0,0,,0,0,boundary
787,15.05,7.65,,999.759,-43.9055,-145.144,,0,0,,0,0,boundary
788,15.05,7.75,,999.971,-5.21642,-17.3257,,0,0,,0,0,boundary
789,15.05,7.85,,1000,0,0,,0,0,,0,0,boundary
790,15.05,7.95,,1000,0,0,,0,0,,0,0,boundary
791,15.15,0.05,,1000.15,27.7889,87.3805,,0,0,,0,0,boundary
792,15.15,0.15,,1000.06,12.5032,34.7328,,0,0,,0,0,boundary
793,15.15,0.25,,1000.01,3.2387,4.62496,,0,0,,0,0,boundary
794,15.15,0.35,,1000,1.17575,0.705448,,0,0,,0,0,boundary
795,15.15,0.45,,999.997,-0.407076,-1.60638,,0,0,,0,0,boundary
796,15.15,0.55,,999.995,-1.27479,-2.87028,,0,0,,0,0,boundary
797,15.15,0.65,,999.994,-1.57498,-3.29109,,0,0,,0,0,boundary
798,15.15,0.75,,999.994,-1.65834,-3.39108,,0,0,,0,0,boundary
799,15.15,0.85,,999.994,-1.68661,-3.41737,,0,0,,0,0,boundary
800,15.15,0.95,,999.994,-1.6977,-3.42661,,0,0,,0,0,boundary
801,15.15,1.05,,999.994,-1.70135,-3.42955,,0,0,,0,0,boundary
802,15.15,1.15,,999.994,-1.70234,-3.43029,,0,0,,0,0,boundary
803,15.15,1.25,,999.994,-1.70259,-3.43046,,0,0,,0,0,boundary
804,15.15,1.35,,999.994,-1.70267,-3.4305,,0,0,,0,0,boundary
805,15.15,1.45,,999.994,-1.70269,-3.43051,,0,0,,0,0,boundary
806,15.15,1.55,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
807,15.15,1.65,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
808,15.15,1.75,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
809,15.15,1.85,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
810,15.15,1.95,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
811,15.15,2.05,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
812,15.15,2.15,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
813,15.15,2.25,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
814,15.15,2.35,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
815,15.15,2.45,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
816,15.15,2.55,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
817,15.15,2.65,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
818,15.15,2.75,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
819,15.15,2.85,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
820,15.15,2.95,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
821,15.15,3.05,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
822,15.15,3.15,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
823,15.15,3.25,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
824,15.15,3.35,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
825,15.15,3.45,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
826,15.15,3.55,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
827,15.15,3.65,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
828,15.15,3.75,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
829,15.15,3.85,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
830,15.15,3.95,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
831,15.15,4.05,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
832,15.15,4.15,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
833,15.15,4.25,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
834,15.15,4.35,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
835,15.15,4.45,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
836,15.15,4.55,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
837,15.15,4.65,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
838,15.15,4.75,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
839,15.15,4.85,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
840,15.15,4.95,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
841,15.15,5.05,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
842,15.15,5.15,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
843,15.15,5.25,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
844,15.15,5.35,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
845,15.15,5.45,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
846,15.15,5.55,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
847,15.15,5.65,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
848,15.15,5.75,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
849,15.15,5.85,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
850,15.15,5.95,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
851,15.15,6.05,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
852,15.15,6.15,,999.994,-1.7027,-3.43052,,0,0,,0,0,boundary
853,15.15,6.25,,999.994,-1.70271,-3.43052,,0,0,,0,0,boundary
854,15.15,6.35,,999.994,-1.70273,-3.43054,,0,0,,0,0,boundary
855,15.15,6.45,,999.994,-1.70282,-3.43063,,0,0,,0,0,boundary
856,15.15,6.55,,999.994,-1.7032,-3.431,,0,0,,0,0,boundary
857,15.15,6.65,,999.994,-1.70418,-3.43197,,0,0,,0,0,boundary
858,15.15,6.75,,999.994,-1.7057,-3.4339,,0,0,,0,0,boundary
859,15.15,6.85,,999.994,-1.7098,-3.44331,,0,0,,0,0,boundary
860,15.15,6.95,,999.994,-1.73239,-3.49458,,0,0,,0,0,boundary
861,15.15,7.05,,999.993,-1.77482,-3.60298,,0,0,,0,0,boundary
862,15.15,7.15,,999.994,-1.63334,-3.43032,,0,0,,0,0,boundary
863,15.15,7.25,,999.994,-1.32755,-3.7772,,0,0,,0,0,boundary
864,15.15,7.35,,999.948,-9.23986,-31.6633,,0,0,,0,0,boundary
865,15.15,7.45,,999.859,-25.3347,-85.1497,,0,0,,0,0,boundary
866,15.15,7.55,,999.858,-25.6636,-85.452,,0,0,,0,0,boundary
867,15.15,7.65,,999.948,-9.45097,-31.3971,,0,0,,0,0,boundary
868,15.15,7.75,,999.997,-0.483882,-1.62455,,0,0,,0,0,boundary
869,15.15,7.85,,1000,0,0,,0,0,,0,0,boundary
870,15.15,7.95,,1000,0,0,,0,0,,0,0,boundary
871,15.25,0.05,,1000.01,2.3862,6.89824,,0,0,,0,0,boundary
872,15.25,0.15,,1000,0.858911,1.72573,,0,0,,0,0,boundary
873,15.25,0.25,,1000,0.293663,0.286555,,0,0,,0,0,boundary
874,15.25,0.35,,1000,0.0257324,-0.108226,,0,0,,0,0,boundary
875,15.25,0.45,,999.999,-0.145933,-0.360197,,0,0,,0,0,boundary
876,15.25,0.55,,999.999,-0.21628,-0.461019,,0,0,,0,0,boundary
877,15.25,0.65,,999.999,-0.237187,-0.488144,,0,0,,0,0,boundary
878,15.25,0.75,,999.999,-0.243574,-0.494698,,0,0,,0,0,boundary
879,15.25,0.85,,999.999,-0.246014,-0.496796,,0,0,,0,0,boundary
880,15.25,0.95,,999.999,-0.246889,-0.497512,,0,0,,0,0,boundary
881,15.25,1.05,,999.999,-0.247144,-0.497711,,0,0,,0,0,boundary
882,15.25,1.15,,999.999,-0.24721,-0.497757,,0,0,,0,0,boundary
883,15.25,1.25,,999.999,-0.247229,-0.497768,,0,0,,0,0,boundary
884,15.25,1.35,,999.999,-0.247234,-0.49777,,0,0,,0,0,boundary
885,15.25,1.45,,999.999,-0.247235,-0.497771,,0,0,,0,0,boundary
886,15.25,1.55,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
887,15.25,1.65,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
888,15.25,1.75,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
889,15.25,1.85,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
890,15.25,1.95,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
891,15.25,2.05,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
892,15.25,2.15,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
893,15.25,2.25,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
894,15.25,2.35,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
895,15.25,2.45,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
896,15.25,2.55,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
897,15.25,2.65,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
898,15.25,2.75,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
899,15.25,2.85,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
900,15.25,2.95,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
901,15.25,3.05,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
902,15.25,3.15,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
903,15.25,3.25,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
904,15.25,3.35,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
905,15.25,3.45,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
906,15.25,3.55,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
907,15.25,3.65,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
908,15.25,3.75,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
909,15.25,3.85,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
910,15.25,3.95,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
911,15.25,4.05,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
912,15.25,4.15,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
913,15.25,4.25,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
914,15.25,4.35,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
915,15.25,4.45,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
916,15.25,4.55,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
917,15.25,4.65,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
918,15.25,4.75,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
919,15.25,4.85,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
920,15.25,4.95,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
921,15.25,5.05,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
922,15.25,5.15,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
923,15.25,5.25,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
924,15.25,5.35,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
925,15.25,5.45,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
926,15.25,5.55,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
927,15.25,5.65,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
928,15.25,5.75,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
929,15.25,5.85,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
930,15.25,5.95,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
931,15.25,6.05,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
932,15.25,6.15,,999.999,-0.247236,-0.497771,,0,0,,0,0,boundary
933,15.25,6.25,,999.999,-0.247237,-0.497772,,0,0,,0,0,boundary
934,15.25,6.35,,999.999,-0.247238,-0.497773,,0,0,,0,0,boundary
935,15.25,6.45,,999.999,-0.247244,-0.497778,,0,0,,0,0,boundary
936,15.25,6.55,,999.999,-0.247268,-0.497802,,0,0,,0,0,boundary
937,15.25,6.65,,999.999,-0.247353,-0.497885,,0,0,,0,0,boundary
938,15.25,6.75,,999.999,-0.247529,-0.498067,,0,0,,0,0,boundary
939,15.25,6.85,,999.999,-0.247774,-0.498495,,0,0,,0,0,boundary
940,15.25,6.95,,999.999,-0.24849,-0.500709,,0,0,,0,0,boundary
941,15.25,7.05,,999.999,-0.249771,-0.50747,,0,0,,0,0,boundary
942,15.25,7.15,,999.999,-0.238001,-0.500766,,0,0,,0,0,boundary
943,15.25,7.25,,999.999,-0.161361,-0.393741,,0,0,,0,0,boundary
944,15.25,7.35,,999.998,-0.329002,-1.22474,,0,0,,0,0,boundary
945,15.25,7.45,,999.99,-1.84481,-6.31692,,0,0,,0,0,boundary
946,15.25,7.55,,999.99,-1.88234,-6.32013,,0,0,,0,0,boundary
947,15.25,7.65,,999.998,-0.324068,-1.08732,,0,0,,0,0,boundary
948,15.25,7.75,,1000,0,0,,0,0,,0,0,boundary
949,15.25,7.85,,1000,0,0,,0,0,,0,0,boundary
950,15.25,7.95,,1000,0,0,,0,0,,0,0,boundary
951,0.0499768,0.0493676,,1001.23,218.18,743.982,,-0.00759802,-0.103164,,-2.01576,1.20555,boundary
