h/dp :,2
L2normdrhodt,dp,Nparticles
11.9371,0.1,12201

t,0
IDx,y,,rho,drhodt,pressure,,u,v,,dudt,dvdt,type
844,15.15,5.35,,1000,0,0,,0,0,,0,0,boundary
845,15.15,5.45,,1000,0,0,,0,0,,0,0,boundary
846,15.15,5.55,,1000,0,0,,0,0,,0,0,boundary
847,15.15,5.65,,1000,0,0,,0,0,,0,0,boundary
848,15.15,5.75,,1000,0,0,,0,0,,0,0,boundary
849,15.15,5.85,,1000,0,0,,0,0,,0,0,boundary
850,15.15,5.95,,1000,0,0,,0,0,,0,0,boundary
851,15.15,6.05,,1000,0,0,,0,0,,0,0,boundary
852,15.15,6.15,,1000,0,0,,0,0,,0,0,boundary
853,15.15,6.25,,1000,0,0,,0,0,,0,0,boundary
854,15.15,6.35,,1000,0,0,,0,0,,0,0,boundary
855,15.15,6.45,,1000,0,0,,0,0,,0,0,boundary
856,15.15,6.55,,1000,0,0,,0,0,,0,0,boundary
857,15.15,6.65,,1000,0,0,,0,0,,0,0,boundary
858,15.15,6.75,,1000,0,0,,0,0,,0,0,boundary
859,15.15,6.85,,1000,0,0,,0,0,,0,0,boundary
860,15.15,6.95,,1000,0,0,,0,0,,0,0,boundary
861,15.15,7.05,,1000,0,0,,0,0,,0,0,boundary
862,15.15,7.15,,1000,0,0,,0,0,,0,0,boundary
863,15.15,7.25,,1000,0,0,,0,0,,0,0,boundary
864,15.15,7.35,,1000,0,0,,0,0,,0,0,boundary
865,15.15,7.45,,1000,0,0,,0,0,,0,0,boundary
866,15.15,7.55,,1000,0,0,,0,0,,0,0,boundary
867,15.15,7.65,,1000,0,0,,0,0,,0,0,boundary
868,15.15,7.75,,1000,0,0,,0,0,,0,0,boundary
869,15.15,7.85,,1000,0,0,,0,0,,0,0,boundary
870,15.15,7.95,,1000,0,0,,0,0,,0,0,boundary
871,15.25,0.05,,1000,0,0,,0,0,,0,0,boundary
872,15.25,0.15,,1000,0,0,,0,0,,0,0,boundary
873,15.25,0.25,,1000,0,0,,0,0,,0,0,boundary
874,15.25,0.35,,1000,0,0,,0,0,,0,0,boundary
875,15.25,0.45,,1000,0,0,,0,0,,0,0,boundary
876,15.25,0.55,,1000,0,0,,0,0,,0,0,boundary
877,15.25,0.65,,1000,0,0,,0,0,,0,0,boundary
878,15.25,0.75,,1000,0,0,,0,0,,0,0,boundary
879,15.25,0.85,,1000,0,0,,0,0,,0,0,boundary
880,15.25,0.95,,1000,0,0,,0,0,,0,0,boundary
881,15.25,1.05,,1000,0,0,,0,0,,0,0,boundary
882,15.25,1.15,,1000,0,0,,0,0,,0,0,boundary
883,15.25,1.25,,1000,0,0,,0,0,,0,0,boundary
884,15.25,1.35,,1000,0,0,,0,0,,0,0,boundary
885,15.25,1.45,,1000,0,0,,0,0,,0,0,boundary
886,15.25,1.55,,1000,0,0,,0,0,,0,0,boundary
887,15.25,1.65,,1000,0,0,,0,0,,0,0,boundary
888,15.25,1.75,,1000,0,0,,0,0,,0,0,boundary
889,15.25,1.85,,1000,0,0,,0,0,,0,0,boundary
890,15.25,1.95,,1000,0,0,,0,0,,0,0,boundary
891,15.25,2.05,,1000,0,0,,0,0,,0,0,boundary
892,15.25,2.15,,1000,0,0,,0,0,,0,0,boundary
893,15.25,2.25,,1000,0,0,,0,0,,0,0,boundary
894,15.25,2.35,,1000,0,0,,0,0,,0,0,boundary
895,15.25,2.45,,1000,0,0,,0,0,,0,0,boundary
896,15.25,2.55,,1000,0,0,,0,0,,0,0,boundary
897,15.25,2.65,,1000,0,0,,0,0,,0,0,boundary
898,15.25,2.75,,1000,0,0,,0,0,,0,0,boundary
899,15.25,2.85,,1000,0,0,,0,0,,0,0,boundary
900,15.25,2.95,,1000,0,0,,0,0,,0,0,boundary
901,15.25,3.05,,1000,0,0,,0,0,,0,0,boundary
902,15.25,3.15,,1000,0,0,,0,0,,0,0,boundary
903,15.25,3.25,,1000,0,0,,0,0,,0,0,boundary
904,15.25,3.35,,1000,0,0,,0,0,,0,0,boundary
905,15.25,3.45,,1000,0,0,,0,0,,0,0,boundary
906,15.25,3.55,,1000,0,0,,0,0,,0,0,boundary
907,15.25,3.65,,1000,0,0,,0,0,,0,0,boundary
908,15.25,3.75,,1000,0,0,,0,0,,0,0,boundary
909,15.25,3.85,,1000,0,0,,0,0,,0,0,boundary
910,15.25,3.95,,1000,0,0,,0,0,,0,0,boundary
911,15.25,4.05,,1000,0,0,,0,0,,0,0,boundary
912,15.25,4.15,,1000,0,0,,0,0,,0,0,boundary
913,15.25,4.25,,1000,0,0,,0,0,,0,0,boundary
914,15.25,4.35,,1000,0,0,,0,0,,0,0,boundary
915,15.25,4.45,,1000,0,0,,0,0,,0,0,boundary
916,15.25,4.55,,1000,0,0,,0,0,,0,0,boundary
917,15.25,4.65,,1000,0,0,,0,0,,0,0,boundary
918,15.25,4.75,,1000,0,0,,0,0,,0,0,boundary
919,15.25,4.85,,1000,0,0,,0,0,,0,0,boundary
920,15.25,4.95,,1000,0,0,,0,0,,0,0,boundary
921,15.25,5.05,,1000,0,0,,0,0,,0,0,boundary
922,15.25,5.15,,1000,0,0,,0,0,,0,0,boundary
923,15.25,5.25,,1000,0,0,,0,0,,0,0,boundary
924,15.25,5.35,,1000,0,0,,0,0,,0,0,boundary
925,15.25,5.45,,1000,0,0,,0,0,,0,0,boundary
926,15.25,5.55,,1000,0,0,,0,0,,0,0,boundary
927,15.25,5.65,,1000,0,0,,0,0,,0,0,boundary
928,15.25,5.75,,1000,0,0,,0,0,,0,0,boundary
929,15.25,5.85,,1000,0,0,,0,0,,0,0,boundary
930,15.25,5.95,,1000,0,0,,0,0,,0,0,boundary
931,15.25,6.05,,1000,0,0,,0,0,,0,0,boundary
932,15.25,6.15,,1000,0,0,,0,0,,0,0,boundary
933,15.25,6.25,,1000,0,0,,0,0,,0,0,boundary
934,15.25,6.35,,1000,0,0,,0,0,,0,0,boundary
935,15.25,6.45,,1000,0,0,,0,0,,0,0,boundary
936,15.25,6.55,,1000,0,0,,0,0,,0,0,boundary
937,15.25,6.65,,1000,0,0,,0,0,,0,0,boundary
938,15.25,6.75,,1000,0,0,,0,0,,0,0,boundary
939,15.25,6.85,,1000,0,0,,0,0,,0,0,boundary
940,15.25,6.95,,1000,0,0,,0,0,,0,0,boundary
941,15.25,7.05,,1000,0,0,,0,0,,0,0,boundary
942,15.25,7.15,,1000,0,0,,0,0,,0,0,boundary
943,15.25,7.25,,1000,0,0,,0,0,,0,0,boundary
944,15.25,7.35,,1000,0,0,,0,0,,0,0,boundary
945,15.25,7.45,,1000,0,0,,0,0,,0,0,boundary
946,15.25,7.55,,1000,0,0,,0,0,,0,0,boundary
947,15.25,7.65,,1000,0,0,,0,0,,0,0,boundary
948,15.25,7.75,,1000,0,0,,0,0,,0,0,boundary
949,15.25,7.85,,1000,0,0,,0,0,,0,0,boundary
950,15.25,7.95,,1000,0,0,,0,0,,0,0,boundary
951,0.05,0.0499902,,1000,0,0,,0,-0.00981,,0,0,boundary
