t,FxPressure,FyPressure,FxViscous,FyViscous,Fx,Fy,CD,CL
1.34231,0.520415,2.83298e-11,0,0,0.520415,2.83298e-11,1.04083,5.66596e-11
1.34253,0.520417,1.80092e-11,0,0,0.520417,1.80092e-11,1.04083,3.60184e-11
1.34275,0.520418,-4.2542e-11,0,0,0.520418,-4.2542e-11,1.04084,-8.5084e-11
1.34297,0.52042,-8.44442e-12,0,0,0.52042,-8.44442e-12,1.04084,-1.68888e-11
1.34319,0.520422,-3.13623e-11,0,0,0.520422,-3.13623e-11,1.04084,-6.27247e-11
1.34341,0.520424,-4.14406e-11,0,0,0.520424,-4.14406e-11,1.04085,-8.28812e-11
1.34363,0.520425,-6.10055e-11,0,0,0.520425,-6.10055e-11,1.04085,-1.22011e-10
1.34385,0.520427,-5.04372e-11,0,0,0.520427,-5.04372e-11,1.04085,-1.00874e-10
1.34407,0.520429,1.04693e-11,0,0,0.520429,1.04693e-11,1.04086,2.09387e-11
1.34429,0.520431,-4.11202e-11,0,0,0.520431,-4.11202e-11,1.04086,-8.22404e-11
1.34451,0.520432,-4.59018e-11,0,0,0.520432,-4.59018e-11,1.04086,-9.18036e-11
1.34473,0.520434,2.85409e-11,0,0,0.520434,2.85409e-11,1.04087,5.70818e-11
1.34495,0.520436,-8.24485e-11,0,0,0.520436,-8.24485e-11,1.04087,-1.64897e-10
1.34517,0.520437,-7.03373e-11,0,0,0.520437,-7.03373e-11,1.04087,-1.40675e-10
1.34539,0.520439,-2.16917e-11,0,0,0.520439,-2.16917e-11,1.04088,-4.33834e-11
1.34561,0.520441,-2.83492e-11,0,0,0.520441,-2.83492e-11,1.04088,-5.66983e-11
1.34583,0.520443,-3.90417e-11,0,0,0.520443,-3.90417e-11,1.04089,-7.80833e-11
1.34605,0.520444,-4.79764e-11,0,0,0.520444,-4.79764e-11,1.04089,-9.59528e-11
1.34627,0.520446,-7.21773e-11,0,0,0.520446,-7.21773e-11,1.04089,-1.44355e-10
1.34649,0.520448,-6.70852e-11,0,0,0.520448,-6.70852e-11,1.0409,-1.3417e-10
1.34671,0.520449,-6.65558e-11,0,0,0.520449,-6.65558e-11,1.0409,-1.33112e-10
1.34693,0.520451,-2.69814e-11,0,0,0.520451,-2.69814e-11,1.0409,-5.39629e-11
1.34715,0.520453,-1.21312e-10,0,0,0.520453,-1.21312e-10,1.04091,-2.42625e-10
1.34737,0.520454,-4.51821e-11,0,0,0.520454,-4.51821e-11,1.04091,-9.03642e-11
1.34759,0.520456,-4.03117e-11,0,0,0.520456,-4.03117e-11,1.04091,-8.06234e-11
1.34781,0.520458,-6.01481e-11,0,0,0.520458,-6.01481e-11,1.04092,-1.20296e-10
1.34803,0.52046,9.69222e-12,0,0,0.52046,9.69222e-12,1.04092,1.93844e-11
1.34825,0.520461,5.23242e-12,0,0,0.520461,5.23242e-12,1.04092,1.04648e-11
1.34847,0.520463,3.14459e-11,0,0,0.520463,3.14459e-11,1.04093,6.28919e-11
1.34868,0.520465,5.9915e-12,0,0,0.520465,5.9915e-12,1.04093,1.1983e-11
1.3489,0.520466,5.12074e-11,0,0,0.520466,5.12074e-11,1.04093,1.02415e-10
1.34912,0.520468,-2.50964e-11,0,0,0.520468,-2.50964e-11,1.04094,-5.01928e-11
1.34934,0.52047,4.16151e-11,0,0,0.52047,4.16151e-11,1.04094,8.32303e-11
1.34956,0.520471,-1.66538e-12,0,0,0.520471,-1.66538e-12,1.04094,-3.33076e-12
1.34978,0.520473,-5.69973e-11,0,0,0.520473,-5.69973e-11,1.04095,-1.13995e-10
1.35,0.520475,-1.23809e-11,0,0,0.520475,-1.23809e-11,1.04095,-2.47618e-11
1.35022,0.520476,-4.57917e-11,0,0,0.520476,-4.57917e-11,1.04095,-9.15834e-11
1.35044,0.520478,-1.67887e-11,0,0,0.520478,-1.67887e-11,1.04096,-3.35774e-11
1.35066,0.52048,2.13628e-11,0,0,0.52048,2.13628e-11,1.04096,4.27257e-11
1.35088,0.520481,4.39166e-12,0,0,0.520481,4.39166e-12,1.04096,8.78332e-12
1.3511,0.520483,7.83853e-12,0,0,0.520483,7.83853e-12,1.04097,1.56771e-11
1.35132,0.520485,1.29437e-11,0,0,0.520485,1.29437e-11,1.04097,2.58874e-11
1.35154,0.520486,-2.06082e-11,0,0,0.520486,-2.06082e-11,1.04097,-4.12165e-11
1.35176,0.520488,-1.36399e-11,0,0,0.520488,-1.36399e-11,1.04098,-2.72799e-11
1.35198,0.52049,-7.85784e-11,0,0,0.52049,-7.85784e-11,1.04098,-1.57157e-10
1.3522,0.520491,-4.99119e-11,0,0,0.520491,-4.99119e-11,1.04098,-9.98238e-11
1.35242,0.520493,-8.91746e-11,0,0,0.520493,-8.91746e-11,1.04099,-1.78349e-10
1.35264,0.520494,-5.8223e-11,0,0,0.520494,-5.8223e-11,1.04099,-1.16446e-10
1.35286,0.520496,-7.09228e-11,0,0,0.520496,-7.09228e-11,1.04099,-1.41846e-10
1.35308,0.520498,-8.38513e-11,0,0,0.520498,-8.38513e-11,1.041,-1.67703e-10
1.3533,0.520499,-4.62144e-11,0,0,0.520499,-4.62144e-11,1.041,-9.24288e-11
1.35352,0.520501,-1.04792e-10,0,0,0.520501,-1.04792e-10,1.041,-2.09585e-10
1.35374,0.520503,-6.47137e-11,0,0,0.520503,-6.47137e-11,1.04101,-1.29427e-10
1.35396,0.520504,-6.02034e-11,0,0,0.520504,-6.02034e-11,1.04101,-1.20407e-10
1.35418,0.520506,-2.47842e-11,0,0,0.520506,-2.47842e-11,1.04101,-4.95683e-11
1.3544,0.520507,-3.33877e-12,0,0,0.520507,-3.33877e-12,1.04101,-6.67755e-12
1.35462,0.520509,-8.80817e-11,0,0,0.520509,-8.80817e-11,1.04102,-1.76163e-10
1.35484,0.520511,-8.52968e-11,0,0,0.520511,-8.52968e-11,1.04102,-1.70594e-10
1.35506,0.520512,-7.42152e-11,0,0,0.520512,-7.42152e-11,1.04102,-1.4843e-10
1.35528,0.520514,2.14774e-11,0,0,0.520514,2.14774e-11,1.04103,4.29549e-11
1.3555,0.520516,-2.54739e-11,0,0,0.520516,-2.54739e-11,1.04103,-5.09477e-11
1.35572,0.520517,-4.11917e-11,0,0,0.520517,-4.11917e-11,1.04103,-8.23834e-11
1.35594,0.520519,-2.33539e-11,0,0,0.520519,-2.33539e-11,1.04104,-4.67079e-11
1.35616,0.52052,-1.36366e-11,0,0,0.52052,-1.36366e-11,1.04104,-2.72732e-11
1.35638,0.520522,-2.52955e-11,0,0,0.520522,-2.52955e-11,1.04104,-5.05911e-11
1.3566,0.520524,-4.6347e-11,0,0,0.520524,-4.6347e-11,1.04105,-9.26941e-11
1.35682,0.520525,6.2008e-11,0,0,0.520525,6.2008e-11,1.04105,1.24016e-10
1.35704,0.520527,3.36482e-11,0,0,0.520527,3.36482e-11,1.04105,6.72964e-11
1.35726,0.520529,2.96861e-11,0,0,0.520529,2.96861e-11,1.04106,5.93721e-11
1.35748,0.52053,1.15873e-11,0,0,0.52053,1.15873e-11,1.04106,2.31745e-11
1.3577,0.520532,-9.01165e-11,0,0,0.520532,-9.01165e-11,1.04106,-1.80233e-10
1.35792,0.520533,1.57694e-11,0,0,0.520533,1.57694e-11,1.04107,3.15387e-11
1.35814,0.520535,4.2175e-11,0,0,0.520535,4.2175e-11,1.04107,8.43499e-11
1.35836,0.520537,2.99775e-11,0,0,0.520537,2.99775e-11,1.04107,5.99549e-11
1.35858,0.520538,-6.2077e-12,0,0,0.520538,-6.2077e-12,1.04108,-1.24154e-11
1.3588,0.52054,-4.73673e-11,0,0,0.52054,-4.73673e-11,1.04108,-9.47345e-11
1.35902,0.520541,-8.01461e-11,0,0,0.520541,-8.01461e-11,1.04108,-1.60292e-10
1.35924,0.520543,-4.10437e-11,0,0,0.520543,-4.10437e-11,1.04109,-8.20874e-11
1.35946,0.520545,-2.3484e-11,0,0,0.520545,-2.3484e-11,1.04109,-4.69679e-11
1.35968,0.520546,3.04811e-12,0,0,0.520546,3.04811e-12,1.04109,6.09622e-12
1.3599,0.520548,-1.16678e-10,0,0,0.520548,-1.16678e-10,1.0411,-2.33357e-10
1.36012,0.520549,-4.94207e-11,0,0,0.520549,-4.94207e-11,1.0411,-9.88413e-11
1.36034,0.520551,-3.65801e-11,0,0,0.520551,-3.65801e-11,1.0411,-7.31603e-11
1.36056,0.520553,-5.34037e-11,0,0,0.520553,-5.34037e-11,1.04111,-1.06807e-10
1.36078,0.520554,-6.9114e-11,0,0,0.520554,-6.9114e-11,1.04111,-1.38228e-10
1.361,0.520556,-6.92474e-11,0,0,0.520556,-6.92474e-11,1.04111,-1.38495e-10
1.36122,0.520557,-3.51453e-11,0,0,0.520557,-3.51453e-11,1.04111,-7.02906e-11
1.36144,0.520559,-2.70372e-11,0,0,0.520559,-2.70372e-11,1.04112,-5.40743e-11
1.36166,0.520561,-9.25486e-11,0,0,0.520561,-9.25486e-11,1.04112,-1.85097e-10
1.36188,0.520562,-4.89365e-11,0,0,0.520562,-4.89365e-11,1.04112,-9.78731e-11
1.3621,0.520564,3.39472e-12,0,0,0.520564,3.39472e-12,1.04113,6.78943e-12
1.36232,0.520565,-4.6113e-11,0,0,0.520565,-4.6113e-11,1.04113,-9.2226e-11
1.36254,0.520567,-3.91474e-11,0,0,0.520567,-3.91474e-11,1.04113,-7.82947e-11
1.36276,0.520568,-3.62259e-11,0,0,0.520568,-3.62259e-11,1.04114,-7.24519e-11
1.36298,0.52057,-1.98645e-11,0,0,0.52057,-1.98645e-11,1.04114,-3.9729e-11
1.3632,0.520572,1.93096e-12,0,0,0.520572,1.93096e-12,1.04114,3.86191e-12
1.36342,0.520573,-3.07472e-11,0,0,0.520573,-3.07472e-11,1.04115,-6.14944e-11
1.36364,0.520575,-8.90441e-11,0,0,0.520575,-8.90441e-11,1.04115,-1.78088e-10
1.36386,0.520576,-5.64196e-12,0,0,0.520576,-5.64196e-12,1.04115,-1.12839e-11
1.36408,0.520578,-1.94647e-11,0,0,0.520578,-1.94647e-11,1.04116,-3.89293e-11
1.3643,0.520579,-6.3134e-11,0,0,0.520579,-6.3134e-11,1.04116,-1.26268e-10
1.36452,0.520581,1.09275e-11,0,0,0.520581,1.09275e-11,1.04116,2.1855e-11
1.36474,0.520583,3.27505e-11,0,0,0.520583,3.27505e-11,1.04117,6.5501e-11
1.36496,0.520584,-3.20614e-11,0,0,0.520584,-3.20614e-11,1.04117,-6.41228e-11
1.36518,0.520586,4.06361e-11,0,0,0.520586,4.06361e-11,1.04117,8.12723e-11
1.3654,0.520587,2.30188e-11,0,0,0.520587,2.30188e-11,1.04117,4.60375e-11
1.36562,0.520589,2.46063e-11,0,0,0.520589,2.46063e-11,1.04118,4.92127e-11
1.36584,0.52059,-1.42462e-12,0,0,0.52059,-1.42462e-12,1.04118,-2.84923e-12
1.36606,0.520592,-5.40583e-11,0,0,0.520592,-5.40583e-11,1.04118,-1.08117e-10
1.36628,0.520594,-5.62329e-11,0,0,0.520594,-5.62329e-11,1.04119,-1.12466e-10
1.3665,0.520595,-5.09531e-11,0,0,0.520595,-5.09531e-11,1.04119,-1.01906e-10
1.36672,0.520597,-1.15493e-10,0,0,0.520597,-1.15493e-10,1.04119,-2.30986e-10
1.36694,0.520598,-6.51298e-11,0,0,0.520598,-6.51298e-11,1.0412,-1.3026e-10
1.36716,0.5206,-7.89381e-11,0,0,0.5206,-7.89381e-11,1.0412,-1.57876e-10
1.36738,0.520601,1.32581e-11,0,0,0.520601,1.32581e-11,1.0412,2.65162e-11
1.3676,0.520603,-3.50265e-11,0,0,0.520603,-3.50265e-11,1.04121,-7.0053e-11
1.36782,0.520605,-9.28107e-11,0,0,0.520605,-9.28107e-11,1.04121,-1.85621e-10
1.36804,0.520606,-2.42164e-11,0,0,0.520606,-2.42164e-11,1.04121,-4.84328e-11
1.36826,0.520608,-2.85108e-11,0,0,0.520608,-2.85108e-11,1.04122,-5.70216e-11
1.36848,0.520609,-8.11785e-11,0,0,0.520609,-8.11785e-11,1.04122,-1.62357e-10
1.3687,0.520611,-7.70185e-11,0,0,0.520611,-7.70185e-11,1.04122,-1.54037e-10
1.36892,0.520612,-1.13533e-10,0,0,0.520612,-1.13533e-10,1.04122,-2.27065e-10
1.36914,0.520614,-7.82764e-11,0,0,0.520614,-7.82764e-11,1.04123,-1.56553e-10
1.36936,0.520615,-3.84766e-11,0,0,0.520615,-3.84766e-11,1.04123,-7.69531e-11
1.36958,0.520617,-2.44345e-11,0,0,0.520617,-2.44345e-11,1.04123,-4.8869e-11
1.3698,0.520619,-1.26012e-11,0,0,0.520619,-1.26012e-11,1.04124,-2.52024e-11
1.37002,0.52062,-3.46041e-11,0,0,0.52062,-3.46041e-11,1.04124,-6.92083e-11
1.37024,0.520622,3.97362e-11,0,0,0.520622,3.97362e-11,1.04124,7.94724e-11
1.37046,0.520623,-4.82075e-11,0,0,0.520623,-4.82075e-11,1.04125,-9.6415e-11
1.37067,0.520625,4.50561e-11,0,0,0.520625,4.50561e-11,1.04125,9.01123e-11
1.37089,0.520626,-3.83601e-11,0,0,0.520626,-3.83601e-11,1.04125,-7.67202e-11
1.37111,0.520628,-1.49603e-11,0,0,0.520628,-1.49603e-11,1.04126,-2.99206e-11
1.37133,0.520629,-2.16223e-11,0,0,0.520629,-2.16223e-11,1.04126,-4.32445e-11
1.37155,0.520631,-7.34032e-11,0,0,0.520631,-7.34032e-11,1.04126,-1.46806e-10
1.37177,0.520632,6.90482e-12,0,0,0.520632,6.90482e-12,1.04126,1.38096e-11
1.37199,0.520634,-1.39487e-11,0,0,0.520634,-1.39487e-11,1.04127,-2.78975e-11
1.37221,0.520635,-1.08057e-10,0,0,0.520635,-1.08057e-10,1.04127,-2.16113e-10
1.37243,0.520637,-2.68139e-11,0,0,0.520637,-2.68139e-11,1.04127,-5.36279e-11
1.37265,0.520638,-1.07621e-10,0,0,0.520638,-1.07621e-10,1.04128,-2.15242e-10
1.37287,0.52064,-7.81846e-11,0,0,0.52064,-7.81846e-11,1.04128,-1.56369e-10
1.37309,0.520641,-6.92086e-11,0,0,0.520641,-6.92086e-11,1.04128,-1.38417e-10
1.37331,0.520643,-5.61994e-11,0,0,0.520643,-5.61994e-11,1.04129,-1.12399e-10
1.37353,0.520644,-9.38577e-11,0,0,0.520644,-9.38577e-11,1.04129,-1.87715e-10
1.37375,0.520646,-5.02301e-11,0,0,0.520646,-5.02301e-11,1.04129,-1.0046e-10
1.37397,0.520647,-4.18956e-11,0,0,0.520647,-4.18956e-11,1.04129,-8.37912e-11
1.37419,0.520649,-1.14149e-10,0,0,0.520649,-1.14149e-10,1.0413,-2.28299e-10
1.37441,0.52065,-6.26696e-11,0,0,0.52065,-6.26696e-11,1.0413,-1.25339e-10
1.37463,0.520652,-4.46432e-11,0,0,0.520652,-4.46432e-11,1.0413,-8.92865e-11
1.37485,0.520653,-9.11987e-11,0,0,0.520653,-9.11987e-11,1.04131,-1.82397e-10
1.37507,0.520655,-2.62297e-12,0,0,0.520655,-2.62297e-12,1.04131,-5.24593e-12
1.37529,0.520656,-1.72376e-11,0,0,0.520656,-1.72376e-11,1.04131,-3.44751e-11
1.37551,0.520658,3.00102e-11,0,0,0.520658,3.00102e-11,1.04132,6.00204e-11
1.37573,0.520659,1.68332e-11,0,0,0.520659,1.68332e-11,1.04132,3.36664e-11
1.37595,0.520661,4.04407e-11,0,0,0.520661,4.04407e-11,1.04132,8.08813e-11
1.37617,0.520662,-1.52851e-11,0,0,0.520662,-1.52851e-11,1.04132,-3.05701e-11
1.37639,0.520664,2.21813e-11,0,0,0.520664,2.21813e-11,1.04133,4.43627e-11
1.37661,0.520665,-3.55467e-11,0,0,0.520665,-3.55467e-11,1.04133,-7.10934e-11
1.37683,0.520666,-1.47998e-11,0,0,0.520666,-1.47998e-11,1.04133,-2.95997e-11
1.37705,0.520668,-3.63124e-11,0,0,0.520668,-3.63124e-11,1.04134,-7.26248e-11
1.37727,0.520669,-4.55525e-11,0,0,0.520669,-4.55525e-11,1.04134,-9.11051e-11
1.37749,0.520671,-2.06409e-11,0,0,0.520671,-2.06409e-11,1.04134,-4.12818e-11
1.37771,0.520672,8.01622e-12,0,0,0.520672,8.01622e-12,1.04134,1.60324e-11
1.37793,0.520674,-1.90568e-11,0,0,0.520674,-1.90568e-11,1.04135,-3.81135e-11
1.37815,0.520675,-6.63027e-11,0,0,0.520675,-6.63027e-11,1.04135,-1.32605e-10
1.37837,0.520677,-4.75522e-11,0,0,0.520677,-4.75522e-11,1.04135,-9.51043e-11
1.37859,0.520678,-3.30425e-11,0,0,0.520678,-3.30425e-11,1.04136,-6.6085e-11
1.37881,0.52068,2.71748e-11,0,0,0.52068,2.71748e-11,1.04136,5.43495e-11
1.37903,0.520681,-1.10786e-12,0,0,0.520681,-1.10786e-12,1.04136,-2.21571e-12
1.37925,0.520682,-1.1294e-11,0,0,0.520682,-1.1294e-11,1.04136,-2.2588e-11
1.37947,0.520684,-3.45569e-11,0,0,0.520684,-3.45569e-11,1.04137,-6.91138e-11
1.37969,0.520685,-8.54072e-11,0,0,0.520685,-8.54072e-11,1.04137,-1.70814e-10
1.37991,0.520687,-1.29704e-10,0,0,0.520687,-1.29704e-10,1.04137,-2.59409e-10
1.38013,0.520688,-6.07868e-11,0,0,0.520688,-6.07868e-11,1.04138,-1.21574e-10
1.38035,0.52069,-5.99987e-11,0,0,0.52069,-5.99987e-11,1.04138,-1.19997e-10
1.38057,0.520691,-1.00776e-10,0,0,0.520691,-1.00776e-10,1.04138,-2.01552e-10
1.38079,0.520693,-7.46647e-11,0,0,0.520693,-7.46647e-11,1.04139,-1.49329e-10
1.38101,0.520694,-1.0482e-10,0,0,0.520694,-1.0482e-10,1.04139,-2.09639e-10
1.38123,0.520695,-5.9147e-11,0,0,0.520695,-5.9147e-11,1.04139,-1.18294e-10
1.38145,0.520697,-6.41825e-11,0,0,0.520697,-6.41825e-11,1.04139,-1.28365e-10
1.38167,0.520698,-7.36403e-11,0,0,0.520698,-7.36403e-11,1.0414,-1.47281e-10
1.38189,0.5207,-2.88315e-11,0,0,0.5207,-2.88315e-11,1.0414,-5.7663e-11
1.38211,0.520701,-5.07049e-11,0,0,0.520701,-5.07049e-11,1.0414,-1.0141e-10
1.38233,0.520703,-4.06071e-11,0,0,0.520703,-4.06071e-11,1.04141,-8.12142e-11
1.38255,0.520704,-1.17377e-10,0,0,0.520704,-1.17377e-10,1.04141,-2.34755e-10
1.38277,0.520706,-9.79314e-11,0,0,0.520706,-9.79314e-11,1.04141,-1.95863e-10
1.38299,0.520707,-2.34249e-11,0,0,0.520707,-2.34249e-11,1.04141,-4.68498e-11
1.38321,0.520709,-3.2238e-11,0,0,0.520709,-3.2238e-11,1.04142,-6.44761e-11
1.38343,0.52071,-8.26889e-11,0,0,0.52071,-8.26889e-11,1.04142,-1.65378e-10
1.38365,0.520711,-5.8019e-11,0,0,0.520711,-5.8019e-11,1.04142,-1.16038e-10
1.38387,0.520713,1.55566e-11,0,0,0.520713,1.55566e-11,1.04143,3.11132e-11
1.38409,0.520714,2.74879e-12,0,0,0.520714,2.74879e-12,1.04143,5.49758e-12
1.38431,0.520716,-4.39856e-11,0,0,0.520716,-4.39856e-11,1.04143,-8.79712e-11
1.38453,0.520717,-1.3186e-11,0,0,0.520717,-1.3186e-11,1.04143,-2.63719e-11
1.38475,0.520719,-1.29553e-11,0,0,0.520719,-1.29553e-11,1.04144,-2.59106e-11
1.38497,0.52072,-7.91311e-11,0,0,0.52072,-7.91311e-11,1.04144,-1.58262e-10
1.38519,0.520722,-5.44864e-11,0,0,0.520722,-5.44864e-11,1.04144,-1.08973e-10
1.38541,0.520723,-5.31288e-11,0,0,0.520723,-5.31288e-11,1.04145,-1.06258e-10
1.38563,0.520724,-7.50705e-11,0,0,0.520724,-7.50705e-11,1.04145,-1.50141e-10
1.38585,0.520726,-1.09387e-11,0,0,0.520726,-1.09387e-11,1.04145,-2.18775e-11
1.38607,0.520727,-8.57881e-11,0,0,0.520727,-8.57881e-11,1.04145,-1.71576e-10
1.38629,0.520729,-2.76236e-11,0,0,0.520729,-2.76236e-11,1.04146,-5.52471e-11
1.38651,0.52073,-5.49159e-11,0,0,0.52073,-5.49159e-11,1.04146,-1.09832e-10
1.38673,0.520731,-6.84245e-11,0,0,0.520731,-6.84245e-11,1.04146,-1.36849e-10
1.38695,0.520733,-6.19592e-11,0,0,0.520733,-6.19592e-11,1.04147,-1.23918e-10
1.38717,0.520734,-5.55163e-11,0,0,0.520734,-5.55163e-11,1.04147,-1.11033e-10
1.38739,0.520736,-1.66811e-11,0,0,0.520736,-1.66811e-11,1.04147,-3.33623e-11
1.38761,0.520737,-9.51598e-11,0,0,0.520737,-9.51598e-11,1.04147,-1.9032e-10
1.38783,0.520738,-1.70542e-11,0,0,0.520738,-1.70542e-11,1.04148,-3.41083e-11
1.38805,0.52074,-1.30691e-11,0,0,0.52074,-1.30691e-11,1.04148,-2.61381e-11
1.38827,0.520741,-3.96771e-11,0,0,0.520741,-3.96771e-11,1.04148,-7.93542e-11
1.38849,0.520743,-8.28499e-12,0,0,0.520743,-8.28499e-12,1.04149,-1.657e-11
1.38871,0.520744,2.12584e-11,0,0,0.520744,2.12584e-11,1.04149,4.25169e-11
1.38893,0.520745,6.32587e-12,0,0,0.520745,6.32587e-12,1.04149,1.26517e-11
1.38915,0.520747,-2.28425e-11,0,0,0.520747,-2.28425e-11,1.04149,-4.5685e-11
1.38937,0.520748,2.00549e-11,0,0,0.520748,2.00549e-11,1.0415,4.01099e-11
1.38959,0.520749,-8.21466e-12,0,0,0.520749,-8.21466e-12,1.0415,-1.64293e-11
1.38981,0.520751,-1.5863e-11,0,0,0.520751,-1.5863e-11,1.0415,-3.17261e-11
1.39003,0.520752,3.04068e-11,0,0,0.520752,3.04068e-11,1.0415,6.08136e-11
1.39025,0.520753,-5.26984e-11,0,0,0.520753,-5.26984e-11,1.04151,-1.05397e-10
1.39047,0.520755,1.56597e-11,0,0,0.520755,1.56597e-11,1.04151,3.13194e-11
1.39069,0.520756,-8.63613e-13,0,0,0.520756,-8.63613e-13,1.04151,-1.72723e-12
1.39091,0.520757,2.17754e-11,0,0,0.520757,2.17754e-11,1.04151,4.35508e-11
1.39113,0.520759,-5.89935e-11,0,0,0.520759,-5.89935e-11,1.04152,-1.17987e-10
1.39135,0.52076,-8.54886e-11,0,0,0.52076,-8.54886e-11,1.04152,-1.70977e-10
1.39157,0.520761,-7.99563e-11,0,0,0.520761,-7.99563e-11,1.04152,-1.59913e-10
1.39179,0.520763,-8.98946e-11,0,0,0.520763,-8.98946e-11,1.04153,-1.79789e-10
1.39201,0.520764,-1.1434e-10,0,0,0.520764,-1.1434e-10,1.04153,-2.2868e-10
1.39223,0.520765,-6.74321e-11,0,0,0.520765,-6.74321e-11,1.04153,-1.34864e-10
1.39245,0.520767,-2.65754e-13,0,0,0.520767,-2.65754e-13,1.04153,-5.31509e-13
1.39266,0.520768,-4.54122e-11,0,0,0.520768,-4.54122e-11,1.04154,-9.08245e-11
1.39288,0.520769,-4.20531e-11,0,0,0.520769,-4.20531e-11,1.04154,-8.41061e-11
1.3931,0.520771,-3.84135e-11,0,0,0.520771,-3.84135e-11,1.04154,-7.68269e-11
1.39332,0.520772,-5.89667e-11,0,0,0.520772,-5.89667e-11,1.04154,-1.17933e-10
1.39354,0.520773,-3.98665e-11,0,0,0.520773,-3.98665e-11,1.04155,-7.9733e-11
1.39376,0.520774,-8.414e-11,0,0,0.520774,-8.414e-11,1.04155,-1.6828e-10
1.39398,0.520776,-4.60473e-11,0,0,0.520776,-4.60473e-11,1.04155,-9.20947e-11
1.3942,0.520777,-4.34515e-11,0,0,0.520777,-4.34515e-11,1.04155,-8.6903e-11
1.39442,0.520778,-8.16883e-11,0,0,0.520778,-8.16883e-11,1.04156,-1.63377e-10
1.39464,0.52078,-6.15117e-12,0,0,0.52078,-6.15117e-12,1.04156,-1.23023e-11
1.39486,0.520781,-5.13201e-11,0,0,0.520781,-5.13201e-11,1.04156,-1.0264e-10
1.39508,0.520782,-2.25263e-11,0,0,0.520782,-2.25263e-11,1.04156,-4.50526e-11
1.3953,0.520784,-4.9236e-11,0,0,0.520784,-4.9236e-11,1.04157,-9.8472e-11
1.39552,0.520785,-5.20121e-11,0,0,0.520785,-5.20121e-11,1.04157,-1.04024e-10
1.39574,0.520786,-3.04225e-11,0,0,0.520786,-3.04225e-11,1.04157,-6.08449e-11
1.39596,0.520787,-3.81979e-11,0,0,0.520787,-3.81979e-11,1.04157,-7.63958e-11
1.39618,0.520789,6.39365e-12,0,0,0.520789,6.39365e-12,1.04158,1.27873e-11
1.3964,0.52079,-3.0788e-11,0,0,0.52079,-3.0788e-11,1.04158,-6.1576e-11
1.39662,0.520791,-5.01492e-11,0,0,0.520791,-5.01492e-11,1.04158,-1.00298e-10
1.39684,0.520793,-9.53247e-11,0,0,0.520793,-9.53247e-11,1.04159,-1.90649e-10
1.39706,0.520794,-5.48945e-11,0,0,0.520794,-5.48945e-11,1.04159,-1.09789e-10
1.39728,0.520795,-5.15371e-11,0,0,0.520795,-5.15371e-11,1.04159,-1.03074e-10
1.3975,0.520797,-1.61801e-11,0,0,0.520797,-1.61801e-11,1.04159,-3.23603e-11
1.39772,0.520798,-3.45546e-11,0,0,0.520798,-3.45546e-11,1.0416,-6.91093e-11
1.39794,0.520799,-3.81901e-11,0,0,0.520799,-3.81901e-11,1.0416,-7.63801e-11
1.39816,0.520801,-8.26014e-11,0,0,0.520801,-8.26014e-11,1.0416,-1.65203e-10
1.39838,0.520802,4.56585e-11,0,0,0.520802,4.56585e-11,1.0416,9.1317e-11
1.3986,0.520803,1.19176e-12,0,0,0.520803,1.19176e-12,1.04161,2.38352e-12
1.39882,0.520805,6.9322e-12,0,0,0.520805,6.9322e-12,1.04161,1.38644e-11
1.39904,0.520806,-4.0459e-11,0,0,0.520806,-4.0459e-11,1.04161,-8.0918e-11
1.39926,0.520807,-5.35622e-11,0,0,0.520807,-5.35622e-11,1.04161,-1.07124e-10
1.39948,0.520809,-3.17711e-11,0,0,0.520809,-3.17711e-11,1.04162,-6.35421e-11
1.3997,0.52081,-3.34455e-11,0,0,0.52081,-3.34455e-11,1.04162,-6.68909e-11
1.39992,0.520811,5.2061e-12,0,0,0.520811,5.2061e-12,1.04162,1.04122e-11
1.40014,0.520813,1.36362e-11,0,0,0.520813,1.36362e-11,1.04163,2.72725e-11
1.40036,0.520814,5.33604e-11,0,0,0.520814,5.33604e-11,1.04163,1.06721e-10
1.40058,0.520815,3.11205e-11,0,0,0.520815,3.11205e-11,1.04163,6.22411e-11
1.4008,0.520816,-1.72064e-11,0,0,0.520816,-1.72064e-11,1.04163,-3.44127e-11
1.40102,0.520818,2.39874e-11,0,0,0.520818,2.39874e-11,1.04164,4.79748e-11
1.40124,0.520819,1.3944e-11,0,0,0.520819,1.3944e-11,1.04164,2.78881e-11
1.40146,0.52082,5.08838e-11,0,0,0.52082,5.08838e-11,1.04164,1.01768e-10
1.40168,0.520822,-2.44608e-11,0,0,0.520822,-2.44608e-11,1.04164,-4.89217e-11
1.4019,0.520823,2.85965e-11,0,0,0.520823,2.85965e-11,1.04165,5.7193e-11
1.40212,0.520824,-5.41201e-12,0,0,0.520824,-5.41201e-12,1.04165,-1.0824e-11
1.40234,0.520826,-6.58163e-11,0,0,0.520826,-6.58163e-11,1.04165,-1.31633e-10
1.40256,0.520827,-6.89689e-11,0,0,0.520827,-6.89689e-11,1.04165,-1.37938e-10
1.40278,0.520828,6.72756e-12,0,0,0.520828,6.72756e-12,1.04166,1.34551e-11
1.403,0.52083,-1.23924e-10,0,0,0.52083,-1.23924e-10,1.04166,-2.47849e-10
