h/dr :,1.8
h/dz :,1.8
L2normPGauss,L2normPCubic,L2normPWedn,L2normdrhodtGauss,L2normdrhodtCubic,L2normdrhodtWedn
0.104177,0.0907378,0.0849207,14.7339,13.4588,12.9303

r,z,,PGauss,PCubic,PWedn,,dPGaussR,dPGaussZ,,dPCubicR,dPCubicZ,,dPWednR,dPWednZ,,drhodtGauss,drhodtCubic,drhodtWedn
3.6,2.8,,1,1.0008,1.00212,,-5.79049e-15,6.07184e-15,,-9.33281e-15,9.4369e-15,,-9.46986e-15,9.51322e-15,,-100,-99.3769,-99.5348
3.6,2.9,,1,1.0008,1.00212,,-6.08258e-15,4.14488e-15,,-9.18016e-15,6.85736e-15,,-9.38138e-15,1.0417e-14,,-100,-99.3769,-99.5348
3.6,3,,1,1.0008,1.00212,,-6.02628e-15,-4.13302e-15,,-8.36137e-15,-6.91287e-15,,-9.26863e-15,-1.03268e-14,,-100,-99.3769,-99.5348
3.6,3.1,,1,1.0008,1.00212,,-6.56434e-15,-6.20213e-15,,-8.47239e-15,-9.27036e-15,,-9.24781e-15,-9.39526e-15,,-100,-99.3769,-99.5348
3.6,3.2,,1,1.0008,1.00212,,-6.07629e-15,-8.75771e-18,,-8.91648e-15,8.32667e-17,,-9.24781e-15,-1.80411e-16,,-100,-99.3769,-99.5348
3.6,3.3,,1,1.0008,1.00212,,-5.79049e-15,6.07184e-15,,-9.33281e-15,9.4369e-15,,-9.46986e-15,9.51322e-15,,-100,-99.3769,-99.5348
3.6,3.4,,1,1.0008,1.00212,,-6.08258e-15,4.14488e-15,,-9.18016e-15,6.85736e-15,,-9.38138e-15,1.0417e-14,,-100,-99.3769,-99.5348
3.6,3.5,,1,1.0008,1.00212,,-6.02628e-15,-4.13302e-15,,-8.36137e-15,-6.91287e-15,,-9.26863e-15,-1.03268e-14,,-100,-99.3769,-99.5348
3.6,3.6,,1,1.0008,1.00212,,-6.56436e-15,-6.2595e-15,,-8.47239e-15,-9.27036e-15,,-9.24781e-15,-9.39526e-15,,-100,-99.3769,-99.5348
3.6,3.7,,1,1.0008,1.00212,,-5.69479e-15,-4.06557e-16,,-8.91648e-15,8.32667e-17,,-9.24781e-15,-1.80411e-16,,-100,-99.3769,-99.5348
3.6,3.8,,1,1.0008,1.00212,,-6.02356e-15,3.73529e-15,,-9.11077e-15,7.04992e-15,,-9.24781e-15,7.82013e-15,,-100,-99.3769,-99.5348
3.6,3.9,,1,1.0008,1.00212,,-5.98679e-15,-1.79442e-16,,-8.76382e-15,-1.64799e-16,,-9.15934e-15,2.38871e-15,,-100,-99.3769,-99.5348
3.6,4,,1,1.0008,1.00212,,-5.70651e-15,-7.63546e-13,,-8.61811e-15,-1.92554e-15,,-9.08995e-15,-9.08041e-15,,-100,-99.3769,-99.5348
3.6,4.1,,1,1.0008,1.00212,,-5.45114e-15,-2.42592e-10,,-9.48547e-15,1.13486e-14,,-9.49241e-15,1.79969e-14,,-100,-99.3769,-99.5348
3.6,4.2,,1,1.0008,1.00212,,-5.19836e-15,-4.10812e-08,,-8.6528e-15,8.32667e-17,,-9.18016e-15,-1.80411e-16,,-100,-99.3769,-99.5348
3.6,4.3,,1,1.0008,1.00212,,-5.59564e-15,-3.70294e-06,,-8.39606e-15,-1.36106e-14,,-8.86791e-15,-1.97941e-14,,-100,-99.3769,-99.5348
3.6,4.4,,0.999995,1.0008,1.00212,,-5.14208e-15,-0.000177201,,-8.79158e-15,-4.87457e-15,,-9.312e-15,1.19783e-15,,-99.9995,-99.3769,-99.5348
3.6,4.5,,0.999856,1.0008,1.00212,,-4.94851e-15,-0.00448812,,-8.84015e-15,4.61436e-16,,-9.312e-15,-4.22318e-15,,-99.9856,-99.3769,-99.5348
3.6,4.6,,0.997609,1.0008,1.00212,,-5.69371e-15,-0.059955,,-9.23567e-15,-2.11636e-16,,-9.312e-15,4.19543e-15,,-99.7609,-99.3769,-99.5348
3.6,4.7,,0.978121,0.998492,1.00121,,-6.07552e-15,-0.420854,,-8.84015e-15,-0.130591,,-9.312e-15,-0.0654658,,-97.8121,-99.1582,-99.4394
3.6,4.8,,0.886922,0.937791,0.951902,,-5.09027e-15,-1.54676,,-8.48627e-15,-1.34523,,-8.77076e-15,-1.21297,,-88.6922,-93.1159,-94.4639
3.6,4.9,,0.656719,0.689938,0.707966,,-4.05754e-15,-2.96776,,-6.09235e-15,-3.49302,,-6.18255e-15,-3.6983,,-65.6719,-68.4593,-70.1849
3.7,0,,0.656719,0.689938,0.707966,,-4.13142e-16,2.96776,,1.66533e-16,3.49302,,-1.97758e-16,3.6983,,-65.6719,-68.4593,-70.1849
3.7,0.1,,0.886922,0.937791,0.951902,,-1.51883e-15,1.54676,,1.66533e-16,1.34523,,-4.51028e-17,1.21297,,-88.6922,-93.1159,-94.4639
3.7,0.2,,0.978121,0.998492,1.00121,,-1.02924e-15,0.420854,,2.77556e-17,0.130591,,5.20417e-17,0.0654658,,-97.8121,-99.1582,-99.4394
3.7,0.3,,0.997609,1.0008,1.00212,,-7.4206e-16,0.059955,,-1.94289e-16,2.35229e-15,,3.1572e-16,3.12684e-15,,-99.7609,-99.3769,-99.5348
3.7,0.4,,0.999856,1.0008,1.00212,,-1.46384e-15,0.00448812,,-2.22045e-16,-1.36002e-15,,-3.7817e-16,-1.17267e-15,,-99.9856,-99.3769,-99.5348
3.7,0.5,,0.999995,1.0008,1.00212,,-1.37195e-15,0.000177201,,5.48173e-16,-2.56045e-15,,-7.49401e-16,-3.53797e-15,,-99.9995,-99.3769,-99.5348
3.7,0.6,,1,1.0008,1.00212,,-6.06191e-16,3.70294e-06,,1.94289e-16,3.0323e-15,,7.25114e-16,3.80165e-15,,-100,-99.3769,-99.5348
3.7,0.7,,1,1.0008,1.00212,,-5.03919e-16,4.10812e-08,,-6.38378e-16,2.96985e-15,,3.1572e-16,2.79637e-15,,-100,-99.3769,-99.5348
3.7,0.8,,1,1.0008,1.00212,,-7.15781e-16,2.42598e-10,,4.71845e-16,1.11022e-16,,-3.50414e-16,2.08167e-17,,-100,-99.3769,-99.5348
3.7,0.9,,1,1.0008,1.00212,,-7.8435e-16,7.61498e-13,,-2.22045e-16,-3.44169e-15,,-6.00214e-16,-2.86576e-15,,-100,-99.3769,-99.5348
3.7,1,,1,1.0008,1.00212,,-4.33525e-16,-8.84235e-16,,4.85723e-17,-4.44783e-15,,-3.19189e-16,-5.62658e-15,,-100,-99.3769,-99.5348
3.7,1.1,,1,1.0008,1.00212,,-2.15417e-16,1.2637e-15,,7.63278e-17,2.33147e-15,,5.75928e-16,2.24126e-15,,-100,-99.3769,-99.5348
3.7,1.2,,1,1.0008,1.00212,,-1.50593e-16,2.66578e-15,,9.02056e-17,4.08701e-15,,8.58688e-16,5.23973e-15,,-100,-99.3769,-99.5348
3.7,1.3,,1,1.0008,1.00212,,-2.50962e-16,1.34973e-15,,2.08167e-17,1.49186e-15,,1.38778e-16,-2.02095e-16,,-100,-99.3769,-99.5348
3.7,1.4,,1,1.0008,1.00212,,-6.56833e-16,-1.26781e-15,,9.02056e-17,-1.26982e-15,,1.92554e-16,2.1684e-17,,-100,-99.3769,-99.5348
3.7,1.5,,1,1.0008,1.00212,,-6.9887e-16,-1.78896e-15,,1.59595e-16,-3.55965e-15,,-5.68989e-16,-4.73319e-15,,-100,-99.3769,-99.5348
3.7,1.6,,1,1.0008,1.00212,,-6.29148e-16,3.82274e-17,,2.98372e-16,1.11022e-16,,3.53884e-16,-2.01228e-16,,-100,-99.3769,-99.5348
3.7,1.7,,1,1.0008,1.00212,,-1.50565e-16,1.74984e-15,,9.02056e-17,3.5319e-15,,8.58688e-16,4.90667e-15,,-100,-99.3769,-99.5348
3.7,1.8,,1,1.0008,1.00212,,-2.44023e-16,1.11977e-15,,2.08167e-17,1.49186e-15,,1.38778e-16,-2.02095e-16,,-100,-99.3769,-99.5348
3.7,1.9,,1,1.0008,1.00212,,-2.21472e-16,-1.53182e-15,,9.02056e-17,-1.26982e-15,,1.92554e-16,2.1684e-17,,-100,-99.3769,-99.5348
3.7,2,,1,1.0008,1.00212,,-3.95525e-16,-3.53435e-15,,3.81639e-16,-4.58661e-15,,-1.249e-16,-5.76015e-15,,-100,-99.3769,-99.5348
3.7,2.1,,1,1.0008,1.00212,,-7.94471e-16,-3.46016e-15,,6.59195e-16,-4.85723e-15,,5.34295e-16,-4.73233e-15,,-100,-99.3769,-99.5348
3.7,2.2,,1,1.0008,1.00212,,-1.09814e-15,1.23682e-15,,-6.93889e-18,9.71445e-16,,3.1225e-16,8.18789e-16,,-100,-99.3769,-99.5348
3.7,2.3,,1,1.0008,1.00212,,-6.70099e-16,6.4377e-15,,-4.23273e-16,8.99281e-15,,9.02056e-17,9.29118e-15,,-100,-99.3769,-99.5348
3.7,2.4,,1,1.0008,1.00212,,-5.98905e-16,4.15072e-15,,-3.40006e-16,6.83481e-15,,1.38778e-16,1.01828e-14,,-100,-99.3769,-99.5348
3.7,2.5,,1,1.0008,1.00212,,-9.78254e-16,-4.1323e-15,,4.64906e-16,-6.89032e-15,,2.498e-16,-1.03147e-14,,-100,-99.3769,-99.5348
3.7,2.6,,1,1.0008,1.00212,,-1.00944e-15,-6.23244e-15,,4.3715e-16,-9.04832e-15,,3.1225e-16,-9.39526e-15,,-100,-99.3769,-99.5348
3.7,2.7,,1,1.0008,1.00212,,-1.02095e-15,-5.62229e-18,,-6.93889e-18,8.32667e-17,,3.1225e-16,-1.80411e-16,,-100,-99.3769,-99.5348
3.7,2.8,,1,1.0008,1.00212,,-2.19071e-16,6.10376e-15,,-4.23273e-16,8.99281e-15,,9.02056e-17,9.29118e-15,,-100,-99.3769,-99.5348
3.7,2.9,,1,1.0008,1.00212,,-5.98905e-16,4.15072e-15,,-3.40006e-16,6.83481e-15,,1.38778e-16,1.01828e-14,,-100,-99.3769,-99.5348
3.7,3,,1,1.0008,1.00212,,-9.78254e-16,-4.1323e-15,,4.64906e-16,-6.89032e-15,,2.498e-16,-1.03147e-14,,-100,-99.3769,-99.5348
3.7,3.1,,1,1.0008,1.00212,,-1.00944e-15,-6.23244e-15,,4.3715e-16,-9.04832e-15,,3.1225e-16,-9.39526e-15,,-100,-99.3769,-99.5348
3.7,3.2,,1,1.0008,1.00212,,-1.02095e-15,-5.62229e-18,,-6.93889e-18,8.32667e-17,,3.1225e-16,-1.80411e-16,,-100,-99.3769,-99.5348
3.7,3.3,,1,1.0008,1.00212,,-2.19071e-16,6.10376e-15,,-4.23273e-16,8.99281e-15,,9.02056e-17,9.29118e-15,,-100,-99.3769,-99.5348
3.7,3.4,,1,1.0008,1.00212,,-5.98905e-16,4.15072e-15,,-3.40006e-16,6.83481e-15,,1.38778e-16,1.01828e-14,,-100,-99.3769,-99.5348
3.7,3.5,,1,1.0008,1.00212,,-9.78254e-16,-4.1323e-15,,4.64906e-16,-6.89032e-15,,2.498e-16,-1.03147e-14,,-100,-99.3769,-99.5348
3.7,3.6,,1,1.0008,1.00212,,-1.00944e-15,-6.29593e-15,,4.3715e-16,-9.04832e-15,,3.1225e-16,-9.39526e-15,,-100,-99.3769,-99.5348
3.7,3.7,,1,1.0008,1.00212,,-6.48962e-16,-4.05886e-16,,-6.93889e-18,8.32667e-17,,3.1225e-16,-1.80411e-16,,-100,-99.3769,-99.5348
3.7,3.8,,1,1.0008,1.00212,,-1.2665e-18,3.87438e-15,,-2.01228e-16,6.82787e-15,,3.1225e-16,7.82013e-15,,-100,-99.3769,-99.5348
3.7,3.9,,1,1.0008,1.00212,,-5.83723e-16,-2.208e-16,,7.63278e-17,-1.8735e-16,,-8.32667e-17,2.37657e-15,,-100,-99.3769,-99.5348
3.7,4,,1,1.0008,1.00212,,-1.99079e-16,-7.63536e-13,,2.70617e-16,-1.88564e-15,,1.9082e-17,-8.83495e-15,,-100,-99.3769,-99.5348
3.7,4.1,,1,1.0008,1.00212,,5.17112e-17,-2.42592e-10,,-5.89806e-16,1.13087e-14,,-3.81639e-16,1.79735e-14,,-100,-99.3769,-99.5348
3.7,4.2,,1,1.0008,1.00212,,1.41862e-16,-4.10812e-08,,1.04083e-16,8.32667e-17,,2.98372e-16,-1.80411e-16,,-100,-99.3769,-99.5348
3.7,4.3,,1,1.0008,1.00212,,3.55621e-16,-3.70294e-06,,4.92661e-16,-1.37928e-14,,2.41127e-16,-1.97706e-14,,-100,-99.3769,-99.5348
3.7,4.4,,0.999995,1.0008,1.00212,,7.03083e-16,-0.000177201,,-3.40006e-16,-4.91447e-15,,2.42861e-16,9.52363e-16,,-99.9995,-99.3769,-99.5348
3.7,4.5,,0.999856,1.0008,1.00212,,5.17892e-16,-0.00448812,,4.85723e-17,5.01335e-16,,2.41127e-16,-4.19977e-15,,-99.9856,-99.3769,-99.5348
3.7,4.6,,0.997609,1.0008,1.00212,,-2.48538e-16,-0.059955,,1.04083e-16,-2.51535e-16,,-2.01228e-16,4.17201e-15,,-99.7609,-99.3769,-99.5348
3.7,4.7,,0.978121,0.998492,1.00121,,-2.22566e-16,-0.420854,,4.85723e-17,-0.130591,,2.41127e-16,-0.0654658,,-97.8121,-99.1582,-99.4394
3.7,4.8,,0.886922,0.937791,0.951902,,-2.78434e-16,-1.54676,,-3.46945e-17,-1.34523,,3.40006e-16,-1.21297,,-88.6922,-93.1159,-94.4639
3.7,4.9,,0.656719,0.689938,0.707966,,-3.47939e-16,-2.96776,,-8.32667e-17,-3.49302,,2.98372e-16,-3.6983,,-65.6719,-68.4593,-70.1849
3.8,0,,0.656719,0.689938,0.707966,,2.07046e-15,2.96776,,4.86416e-15,3.49302,,5.13652e-15,3.6983,,-65.6719,-68.4593,-70.1849
3.8,0.1,,0.886922,0.937791,0.951902,,2.20696e-15,1.54676,,6.26582e-15,1.34523,,6.8643e-15,1.21297,,-88.6922,-93.1159,-94.4639
3.8,0.2,,0.978121,0.998492,1.00121,,3.04606e-15,0.420854,,6.93196e-15,0.130591,,7.30839e-15,0.0654658,,-97.8121,-99.1582,-99.4394
3.8,0.3,,0.997609,1.0008,1.00212,,2.46774e-15,0.059955,,6.61277e-15,2.23953e-15,,7.80279e-15,2.89525e-15,,-99.7609,-99.3769,-99.5348
3.8,0.4,,0.999856,1.0008,1.00212,,2.71781e-15,0.00448812,,6.50174e-15,-1.34615e-15,,6.63011e-15,-1.19349e-15,,-99.9856,-99.3769,-99.5348
3.8,0.5,,0.999995,1.0008,1.00212,,2.29623e-15,0.000177201,,6.54338e-15,-2.53964e-15,,6.94063e-15,-3.43389e-15,,-99.9995,-99.3769,-99.5348
3.8,0.6,,1,1.0008,1.00212,,3.12518e-15,3.70294e-06,,6.16868e-15,2.98372e-15,,7.80279e-15,3.69756e-15,,-100,-99.3769,-99.5348
3.8,0.7,,1,1.0008,1.00212,,3.34712e-15,4.10812e-08,,6.08541e-15,2.95597e-15,,7.324e-15,2.78944e-15,,-100,-99.3769,-99.5348
3.8,0.8,,1,1.0008,1.00212,,3.3813e-15,2.42599e-10,,6.30745e-15,9.71445e-17,,7.10196e-15,1.38778e-17,,-100,-99.3769,-99.5348
3.8,0.9,,1,1.0008,1.00212,,3.0005e-15,7.61448e-13,,6.50174e-15,-3.45557e-15,,6.40807e-15,-2.88658e-15,,-100,-99.3769,-99.5348
3.8,1,,1,1.0008,1.00212,,3.49572e-15,-8.77272e-16,,6.12704e-15,-4.34375e-15,,7.0239e-15,-5.41841e-15,,-100,-99.3769,-99.5348
3.8,1.1,,1,1.0008,1.00212,,3.27975e-15,1.26868e-15,,6.6544e-15,2.31759e-15,,8.33535e-15,2.26208e-15,,-100,-99.3769,-99.5348
3.8,1.2,,1,1.0008,1.00212,,3.89759e-15,2.68138e-15,,6.55725e-15,3.94476e-15,,7.96932e-15,4.85809e-15,,-100,-99.3769,-99.5348
3.8,1.3,,1,1.0008,1.00212,,3.67779e-15,1.39108e-15,,6.57113e-15,1.52309e-15,,7.74554e-15,-1.39645e-16,,-100,-99.3769,-99.5348
3.8,1.4,,1,1.0008,1.00212,,2.98401e-15,-1.19186e-15,,6.55725e-15,-1.3288e-15,,7.30319e-15,-5.46438e-17,,-100,-99.3769,-99.5348
3.8,1.5,,1,1.0008,1.00212,,3.28235e-15,-1.75981e-15,,6.79318e-15,-3.44516e-15,,7.13492e-15,-4.58054e-15,,-100,-99.3769,-99.5348
3.8,1.6,,1,1.0008,1.00212,,3.06554e-15,-1.36607e-18,,6.87644e-15,9.71445e-17,,7.66921e-15,-2.08167e-16,,-100,-99.3769,-99.5348
3.8,1.7,,1,1.0008,1.00212,,3.50902e-15,1.67503e-15,,6.55725e-15,3.38965e-15,,7.96932e-15,4.74707e-15,,-100,-99.3769,-99.5348
3.8,1.8,,1,1.0008,1.00212,,3.67779e-15,1.05704e-15,,6.57113e-15,1.52309e-15,,7.74554e-15,-1.39645e-16,,-100,-99.3769,-99.5348
3.8,1.9,,1,1.0008,1.00212,,3.42799e-15,-1.43111e-15,,6.55725e-15,-1.3288e-15,,7.30319e-15,-5.46438e-17,,-100,-99.3769,-99.5348
3.8,2,,1,1.0008,1.00212,,3.36051e-15,-3.58135e-15,,7.01522e-15,-4.44436e-15,,7.57901e-15,-5.35769e-15,,-100,-99.3769,-99.5348
3.8,2.1,,1,1.0008,1.00212,,2.74826e-15,-3.29101e-15,,7.32053e-15,-4.76008e-15,,7.94677e-15,-4.64906e-15,,-100,-99.3769,-99.5348
3.8,2.2,,1,1.0008,1.00212,,2.74495e-15,1.35585e-15,,6.6544e-15,9.57567e-16,,8.16881e-15,8.18789e-16,,-100,-99.3769,-99.5348
3.8,2.3,,1,1.0008,1.00212,,3.25832e-15,6.48104e-15,,6.37684e-15,9.08995e-15,,7.55819e-15,9.34669e-15,,-100,-99.3769,-99.5348
3.8,2.4,,1,1.0008,1.00212,,3.40924e-15,4.25525e-15,,6.47399e-15,6.92675e-15,,7.64666e-15,1.02782e-14,,-100,-99.3769,-99.5348
3.8,2.5,,1,1.0008,1.00212,,3.24255e-15,-4.19477e-15,,7.43156e-15,-6.98226e-15,,7.81493e-15,-1.03823e-14,,-100,-99.3769,-99.5348
3.8,2.6,,1,1.0008,1.00212,,2.65112e-15,-6.27126e-15,,7.32053e-15,-9.14546e-15,,8.16881e-15,-9.45077e-15,,-100,-99.3769,-99.5348
3.8,2.7,,1,1.0008,1.00212,,3.19598e-15,-1.56695e-17,,6.6544e-15,6.93889e-17,,7.72472e-15,-1.80411e-16,,-100,-99.3769,-99.5348
3.8,2.8,,1,1.0008,1.00212,,3.70241e-15,6.09235e-15,,6.37684e-15,9.08995e-15,,7.55819e-15,9.34669e-15,,-100,-99.3769,-99.5348
3.8,2.9,,1,1.0008,1.00212,,3.40924e-15,4.25525e-15,,6.47399e-15,6.92675e-15,,7.64666e-15,1.02782e-14,,-100,-99.3769,-99.5348
3.8,3,,1,1.0008,1.00212,,3.24255e-15,-4.19477e-15,,7.43156e-15,-6.98226e-15,,7.81493e-15,-1.03823e-14,,-100,-99.3769,-99.5348
3.8,3.1,,1,1.0008,1.00212,,2.65112e-15,-6.27126e-15,,7.32053e-15,-9.14546e-15,,8.16881e-15,-9.45077e-15,,-100,-99.3769,-99.5348
3.8,3.2,,1,1.0008,1.00212,,3.19598e-15,-1.56695e-17,,6.6544e-15,6.93889e-17,,7.72472e-15,-1.80411e-16,,-100,-99.3769,-99.5348
3.8,3.3,,1,1.0008,1.00212,,3.70241e-15,6.09235e-15,,6.37684e-15,9.08995e-15,,7.55819e-15,9.34669e-15,,-100,-99.3769,-99.5348
3.8,3.4,,1,1.0008,1.00212,,3.40924e-15,4.25525e-15,,6.47399e-15,6.92675e-15,,7.64666e-15,1.02782e-14,,-100,-99.3769,-99.5348
3.8,3.5,,1,1.0008,1.00212,,3.24255e-15,-4.19477e-15,,7.43156e-15,-6.98226e-15,,7.81493e-15,-1.03823e-14,,-100,-99.3769,-99.5348
3.8,3.6,,1,1.0008,1.00212,,2.65112e-15,-6.27311e-15,,7.32053e-15,-9.14546e-15,,8.16881e-15,-9.45077e-15,,-100,-99.3769,-99.5348
3.8,3.7,,1,1.0008,1.00212,,3.63304e-15,-4.06531e-16,,6.6544e-15,6.93889e-17,,7.72472e-15,-1.80411e-16,,-100,-99.3769,-99.5348
3.8,3.8,,1,1.0008,1.00212,,3.63544e-15,3.74863e-15,,6.59889e-15,6.95277e-15,,7.78023e-15,7.87564e-15,,-100,-99.3769,-99.5348
3.8,3.9,,1,1.0008,1.00212,,3.33996e-15,-1.58817e-16,,6.30745e-15,-2.06432e-16,,7.81319e-15,2.41647e-15,,-100,-99.3769,-99.5348
3.8,4,,1,1.0008,1.00212,,3.83903e-15,-7.63524e-13,,7.17482e-15,-1.99493e-15,,7.88258e-15,-8.96939e-15,,-100,-99.3769,-99.5348
3.8,4.1,,1,1.0008,1.00212,,3.98473e-15,-2.42592e-10,,6.39072e-15,1.11959e-14,,6.96665e-15,1.79761e-14,,-100,-99.3769,-99.5348
3.8,4.2,,1,1.0008,1.00212,,4.12535e-15,-4.10812e-08,,6.86257e-15,6.93889e-17,,7.9034e-15,-1.80411e-16,,-100,-99.3769,-99.5348
3.8,4.3,,1,1.0008,1.00212,,4.11749e-15,-3.70294e-06,,7.39686e-15,-1.368e-14,,8.10463e-15,-1.97663e-14,,-100,-99.3769,-99.5348
3.8,4.4,,0.999995,1.0008,1.00212,,4.18423e-15,-0.000177201,,6.72379e-15,-4.94396e-15,,7.66054e-15,1.25334e-15,,-99.9995,-99.3769,-99.5348
3.8,4.5,,0.999856,1.0008,1.00212,,4.76546e-15,-0.00448812,,6.73073e-15,5.0307e-16,,7.66054e-15,-4.2787e-15,,-99.9856,-99.3769,-99.5348
3.8,4.6,,0.997609,1.0008,1.00212,,4.52138e-15,-0.059955,,6.72379e-15,-2.81025e-16,,7.66054e-15,4.25094e-15,,-99.7609,-99.3769,-99.5348
3.8,4.7,,0.978121,0.998492,1.00121,,3.74768e-15,-0.420854,,6.73073e-15,-0.130591,,7.66054e-15,-0.0654658,,-97.8121,-99.1582,-99.4394
3.8,4.8,,0.886922,0.937791,0.951902,,3.55674e-15,-1.54676,,6.05765e-15,-1.34523,,7.21645e-15,-1.21297,,-88.6922,-93.1159,-94.4639
3.8,4.9,,0.656719,0.689938,0.707966,,2.50893e-15,-2.96776,,4.78784e-15,-3.49302,,5.75234e-15,-3.6983,,-65.6719,-68.4593,-70.1849
3.9,0,,0.656719,0.689938,0.707966,,-1.06568e-16,2.96776,,5.55112e-17,3.49302,,1.35655e-15,3.6983,,-65.6719,-68.4593,-70.1849
3.9,0.1,,0.886922,0.937791,0.951902,,-8.28824e-16,1.54676,,1.66533e-16,1.34523,,1.28716e-15,1.21297,,-88.6922,-93.1159,-94.4639
3.9,0.2,,0.978121,0.998492,1.00121,,-8.06109e-16,0.420854,,6.93889e-16,0.130591,,9.4022e-16,0.0654658,,-97.8121,-99.1582,-99.4394
3.9,0.3,,0.997609,1.0008,1.00212,,-1.19625e-15,0.059955,,-4.16334e-16,1.93595e-15,,2.09208e-15,3.04357e-15,,-99.7609,-99.3769,-99.5348
3.9,0.4,,0.999856,1.0008,1.00212,,-1.6798e-15,0.00448812,,-4.44089e-16,-1.44329e-15,,1.39819e-15,-1.42247e-15,,-99.9856,-99.3769,-99.5348
3.9,0.5,,0.999995,1.0008,1.00212,,-2.03738e-15,0.000177201,,-7.84095e-16,-2.17187e-15,,1.47105e-15,-3.4547e-15,,-99.9995,-99.3769,-99.5348
3.9,0.6,,1,1.0008,1.00212,,-1.28377e-15,3.70294e-06,,-4.71845e-16,2.83801e-15,,2.27943e-15,3.74614e-15,,-100,-99.3769,-99.5348
3.9,0.7,,1,1.0008,1.00212,,-1.17976e-15,4.10812e-08,,2.77556e-17,2.9976e-15,,1.87003e-15,2.96291e-15,,-100,-99.3769,-99.5348
3.9,0.8,,1,1.0008,1.00212,,-1.3951e-15,2.42598e-10,,-6.38378e-16,5.55112e-17,,1.87003e-15,-6.245e-17,,-100,-99.3769,-99.5348
3.9,0.9,,1,1.0008,1.00212,,-1.0057e-15,7.61507e-13,,-4.44089e-16,-3.41394e-15,,1.17614e-15,-3.00454e-15,,-100,-99.3769,-99.5348
3.9,1,,1,1.0008,1.00212,,2.28101e-16,-1.09723e-15,,-1.06165e-15,-4.11476e-15,,1.45717e-15,-5.59882e-15,,-100,-99.3769,-99.5348
3.9,1.1,,1,1.0008,1.00212,,-4.41969e-16,1.36854e-15,,-8.11851e-16,2.38698e-15,,2.35229e-15,2.38004e-15,,-100,-99.3769,-99.5348
3.9,1.2,,1,1.0008,1.00212,,-3.63267e-16,2.82705e-15,,-3.53884e-16,3.89272e-15,,2.19096e-15,4.96218e-15,,-100,-99.3769,-99.5348
3.9,1.3,,1,1.0008,1.00212,,-4.63637e-16,1.45723e-15,,-8.67362e-16,1.63064e-15,,1.91513e-15,4.77049e-17,,-100,-99.3769,-99.5348
3.9,1.4,,1,1.0008,1.00212,,-8.72977e-16,-1.15163e-15,,-7.97973e-16,-1.43635e-15,,1.52482e-15,-2.83627e-16,,-100,-99.3769,-99.5348
3.9,1.5,,1,1.0008,1.00212,,-4.67455e-16,-1.89445e-15,,-9.50628e-16,-3.25434e-15,,1.20737e-15,-4.59442e-15,,-100,-99.3769,-99.5348
3.9,1.6,,1,1.0008,1.00212,,-4.25489e-16,3.81189e-17,,-5.89806e-16,5.55112e-17,,2.13024e-15,-1.73472e-16,,-100,-99.3769,-99.5348
3.9,1.7,,1,1.0008,1.00212,,-3.6324e-16,1.8556e-15,,-3.53884e-16,3.22659e-15,,2.19096e-15,4.85115e-15,,-100,-99.3769,-99.5348
3.9,1.8,,1,1.0008,1.00212,,-1.95475e-17,1.00435e-15,,-8.67362e-16,1.63064e-15,,1.91513e-15,4.77049e-17,,-100,-99.3769,-99.5348
3.9,1.9,,1,1.0008,1.00212,,-4.37616e-16,-1.41559e-15,,-7.97973e-16,-1.43635e-15,,1.52482e-15,-2.83627e-16,,-100,-99.3769,-99.5348
3.9,2,,1,1.0008,1.00212,,-1.64111e-16,-3.58471e-15,,-2.84495e-16,-4.19803e-15,,1.65146e-15,-5.42708e-15,,-100,-99.3769,-99.5348
3.9,2.1,,1,1.0008,1.00212,,-5.76934e-16,-3.34274e-15,,-6.93889e-18,-4.69069e-15,,2.31065e-15,-4.76008e-15,,-100,-99.3769,-99.5348
3.9,2.2,,1,1.0008,1.00212,,-8.70199e-16,1.28924e-15,,-2.28983e-16,9.4369e-16,,2.5327e-15,8.74301e-16,,-100,-99.3769,-99.5348
3.9,2.3,,1,1.0008,1.00212,,-6.66595e-19,6.32402e-15,,-4.23273e-16,8.79852e-15,,2.31065e-15,9.23567e-15,,-100,-99.3769,-99.5348
3.9,2.4,,1,1.0008,1.00212,,-3.77031e-16,4.14719e-15,,-7.84095e-16,6.64052e-15,,2.35922e-15,9.90527e-15,,-100,-99.3769,-99.5348
3.9,2.5,,1,1.0008,1.00212,,-9.45838e-17,-4.12889e-15,,-2.01228e-16,-6.72379e-15,,2.02616e-15,-9.9816e-15,,-100,-99.3769,-99.5348
3.9,2.6,,1,1.0008,1.00212,,-5.62919e-16,-6.17395e-15,,2.15106e-16,-8.88178e-15,,2.5327e-15,-9.312e-15,,-100,-99.3769,-99.5348
3.9,2.7,,1,1.0008,1.00212,,-3.63659e-16,4.9401e-17,,-2.28983e-16,5.55112e-17,,2.08861e-15,-2.35922e-16,,-100,-99.3769,-99.5348
3.9,2.8,,1,1.0008,1.00212,,4.43423e-16,5.98916e-15,,-4.23273e-16,8.79852e-15,,2.31065e-15,9.23567e-15,,-100,-99.3769,-99.5348
3.9,2.9,,1,1.0008,1.00212,,-3.77031e-16,4.14719e-15,,-7.84095e-16,6.64052e-15,,2.35922e-15,9.90527e-15,,-100,-99.3769,-99.5348
