h/dp :,2
L2normPGauss,L2normPCubic,L2normPWedn,L2normdrhodtGauss,L2normdrhodtCubic,L2normdrhodtWedn
0.111422,0.0979412,0.0922839,15.5759,14.1002,13.5494

id,r,z,,PGauss,PCubic,PWedn,,dPGaussR,dPGaussZ,,dPCubicR,dPCubicZ,,dPWednR,dPWednZ,,drhodtGauss,drhodtCubic,drhodtWedn
1166,1.65,2.35,,1,0.999958,1.00121,,-2.59388e-17,6.83988e-17,,-2.42861e-16,9.36751e-17,,-5.05672e-16,-1.82146e-16,,-200,-199.91,-199.92
1167,1.75,2.35,,1,0.999958,1.00121,,-1.0593e-16,-2.56532e-17,,-1.38778e-16,-4.0766e-16,,9.75782e-17,2.48065e-16,,-200,-199.91,-199.92
1168,1.85,2.35,,1,0.999958,1.00121,,3.16051e-17,-1.18635e-17,,-5.0307e-17,4.96131e-16,,1.46584e-16,2.21177e-16,,-200,-199.91,-199.92
1169,1.95,2.35,,1,0.999958,1.00121,,2.81849e-16,-1.12842e-17,,2.2031e-16,1.61329e-16,,2.086e-16,2.12504e-16,,-200,-199.91,-199.92
1170,2.05,2.35,,1,0.999958,1.00121,,-3.05877e-17,3.4172e-16,,1.04083e-17,-3.64292e-16,,4.2067e-17,5.37764e-17,,-200,-199.91,-199.92
1171,2.15,2.35,,1,0.999958,1.00121,,-1.1322e-16,6.81236e-17,,3.46945e-17,-1.12757e-16,,-1.6263e-16,-1.67401e-16,,-200,-199.91,-199.92
1172,2.25,2.35,,1,0.999958,1.00121,,-2.29026e-17,-1.13271e-17,,1.70003e-16,-2.8276e-16,,2.22478e-16,2.68882e-16,,-200,-199.91,-199.92
1173,2.35,2.35,,1,0.999958,1.00121,,1.40191e-16,1.92607e-17,,1.94289e-16,-3.7817e-16,,3.16587e-17,2.21177e-16,,-200,-199.91,-199.92
1174,2.45,2.35,,1,0.999958,1.00121,,2.76228e-16,1.27768e-17,,3.13985e-16,-1.12757e-16,,1.22298e-16,-1.81279e-16,,-200,-199.91,-199.92
1175,2.55,2.35,,1,0.999958,1.00121,,1.27409e-17,7.95644e-17,,1.14492e-16,1.9082e-16,,5.59448e-17,2.8276e-16,,-200,-199.91,-199.92
1176,2.65,2.35,,1,0.999958,1.00121,,-1.56831e-17,1.29355e-16,,2.42861e-17,-2.67147e-16,,-2.07733e-16,-1.5439e-16,,-200,-199.91,-199.92
1177,2.75,2.35,,1,0.999958,1.00121,,6.48639e-17,1.24728e-16,,-2.86229e-16,-1.12757e-16,,1.74773e-16,-1.81279e-16,,-200,-199.91,-199.92
1178,2.85,2.35,,1,0.999958,1.00121,,-7.44596e-17,2.38364e-17,,2.08167e-16,1.07553e-16,,3.37404e-16,2.83627e-16,,-200,-199.91,-199.92
1179,2.95,2.35,,1,0.999958,1.00121,,2.94124e-16,-1.37453e-16,,2.23779e-16,-3.05311e-16,,4.07226e-16,4.02456e-16,,-200,-199.91,-199.92
1180,3.05,2.35,,1,0.999958,1.00121,,5.4306e-17,-4.19005e-16,,5.18682e-16,1.78677e-16,,3.17021e-16,-4.31079e-16,,-200,-199.91,-199.92
1181,3.15,2.35,,1,0.999958,1.00121,,-1.3029e-16,-1.34796e-16,,2.39392e-16,2.04697e-16,,3.85542e-16,-3.64292e-17,,-200,-199.91,-199.92
1182,3.25,2.35,,1,0.999958,1.00121,,5.69653e-17,-6.16808e-17,,-5.81132e-16,2.60209e-17,,-3.38705e-16,3.87711e-16,,-200,-199.91,-199.92
1183,3.35,2.35,,1,0.999958,1.00121,,-3.61602e-16,-4.20599e-16,,-2.44596e-16,1.17961e-16,,-4.57533e-16,-1.61329e-16,,-200,-199.91,-199.92
1184,3.45,2.35,,1,0.999958,1.00121,,-1.36616e-16,2.79532e-17,,-5.37764e-17,-3.7817e-16,,-4.46691e-16,4.56232e-16,,-200,-199.91,-199.92
1185,3.55,2.35,,1,0.999958,1.00121,,6.86483e-17,1.85255e-16,,-1.50921e-16,3.86843e-16,,-3.21791e-16,-1.75207e-16,,-200,-199.91,-199.92
1186,3.65,2.35,,1,0.999958,1.00121,,4.85619e-16,1.86087e-16,,3.38271e-16,-1.12757e-16,,3.5822e-16,6.15827e-17,,-200,-199.91,-199.92
1187,3.75,2.35,,1,0.999958,1.00121,,1.21859e-15,-3.46023e-16,,4.0766e-16,1.92554e-16,,4.00287e-16,-1.60462e-16,,-200,-199.91,-199.92
1188,3.85,2.35,,1,0.999958,1.00121,,4.6412e-16,-9.38351e-18,,2.88138e-15,-5.86337e-16,,2.40476e-15,3.29597e-17,,-200,-199.91,-199.92
1189,3.95,2.35,,1,0.999958,1.00121,,-1.12494e-12,-4.76176e-16,,1.05003e-14,-1.73472e-16,,1.0044e-14,-7.02563e-17,,-200,-199.91,-199.92
1190,4.05,2.35,,1,0.999958,1.00121,,-1.97007e-10,2.32438e-16,,1.6407e-14,-5.18682e-16,,1.81335e-14,4.12864e-16,,-200,-199.91,-199.92
1191,4.15,2.35,,1,0.999958,1.00121,,-2.05742e-08,1.1465e-16,,1.15064e-14,-3.83374e-16,,1.15411e-14,1.82146e-16,,-200,-199.91,-199.92
1192,4.25,2.35,,1,0.999958,1.00121,,-1.2904e-06,-1.04011e-16,,3.00975e-15,-6.8695e-16,,3.00975e-15,7.92769e-16,,-200,-199.91,-199.92
1193,4.35,2.35,,0.999999,0.999958,1.00121,,-4.85354e-05,4.59924e-16,,2.87964e-16,1.89085e-16,,-3.92915e-16,3.03577e-17,,-199.997,-199.91,-199.92
1194,4.45,2.35,,0.999964,0.999958,1.00121,,-0.00109293,-5.9131e-16,,-1.31839e-16,-6.6093e-16,,-1.92988e-16,-1.92554e-16,,-199.934,-199.91,-199.92
1195,4.55,2.35,,0.999419,0.999958,1.00121,,-0.0147072,3.83107e-17,,-1.09288e-16,2.42861e-16,,-5.76796e-17,-7.37257e-17,,-199.253,-199.91,-199.92
1196,4.65,2.35,,0.994252,0.999958,1.00121,,-0.118042,-2.33667e-16,,-5.37764e-17,6.19296e-16,,-2.82326e-16,1.56125e-17,,-195.12,-199.91,-199.92
1197,4.75,2.35,,0.96452,0.991792,0.996678,,-0.564031,-6.51103e-17,,-0.276082,4.09395e-16,,-0.187556,-1.64799e-16,,-181.74,-191.628,-194.293
1198,4.85,2.35,,0.860743,0.912514,0.928513,,-1.6018,1.39675e-16,,-1.52087,3.60822e-16,,-1.4015,-2.08167e-16,,-160.985,-166.732,-170.014
1199,4.95,2.35,,0.641047,0.670502,0.686646,,-2.70028,1.54417e-16,,-3.19855,-2.77556e-17,,-3.40694,-1.38778e-17,,-150,-149.955,-149.96
1200,0.05,2.45,,0.641047,0.670502,0.686646,,2.70028,8.62355e-17,,3.19855,-7.63278e-17,,3.40694,-1.64799e-16,,-150,-149.955,-149.96
1201,0.15,2.45,,0.860743,0.912514,0.928513,,1.6018,-3.94756e-16,,1.52087,5.68989e-16,,1.4015,-1.16226e-16,,-160.985,-166.732,-170.014
1202,0.25,2.45,,0.96452,0.991792,0.996678,,0.564031,-5.3529e-16,,0.276082,-5.42968e-16,,0.187556,-4.98733e-16,,-181.74,-191.628,-194.293
1203,0.35,2.45,,0.994252,0.999958,1.00121,,0.118042,1.25377e-16,,-1.04083e-17,-2.65413e-16,,-1.42681e-16,-4.21538e-16,,-195.12,-199.91,-199.92
1204,0.45,2.45,,0.999419,0.999958,1.00121,,0.0147072,-2.74719e-16,,-6.15827e-16,4.52763e-16,,-2.5804e-16,-1.24033e-16,,-199.253,-199.91,-199.92
1205,0.55,2.45,,0.999964,0.999958,1.00121,,0.00109293,2.75108e-16,,-5.51642e-16,4.83988e-16,,-2.53703e-16,-1.09288e-16,,-199.934,-199.91,-199.92
1206,0.65,2.45,,0.999999,0.999958,1.00121,,4.85354e-05,5.67061e-16,,9.54098e-17,8.50015e-17,,-8.32667e-17,-1.7087e-16,,-199.997,-199.91,-199.92
1207,0.75,2.45,,1,0.999958,1.00121,,1.2904e-06,-7.28329e-16,,6.59195e-16,4.82253e-16,,6.41414e-16,-3.18322e-16,,-200,-199.91,-199.92
1208,0.85,2.45,,1,0.999958,1.00121,,2.05742e-08,2.50974e-16,,-8.03177e-16,-8.08381e-16,,-8.67795e-16,4.65773e-16,,-200,-199.91,-199.92
1209,0.95,2.45,,1,0.999958,1.00121,,1.97017e-10,4.80203e-16,,-3.88925e-15,-4.7011e-16,,-3.84198e-15,-6.16694e-16,,-200,-199.91,-199.92
1210,1.05,2.45,,1,0.999958,1.00121,,1.13027e-12,3.21702e-16,,-5.47132e-15,3.00107e-16,,-6.25151e-15,-4.80518e-16,,-200,-199.91,-199.92
1211,1.15,2.45,,1,0.999958,1.00121,,1.42497e-15,4.38873e-17,,-3.13985e-15,1.07553e-16,,-2.58777e-15,-2.37657e-16,,-200,-199.91,-199.92
1212,1.25,2.45,,1,0.999958,1.00121,,-9.38383e-16,2.57126e-16,,-4.57967e-16,-3.66027e-16,,-4.33247e-16,-7.11237e-17,,-200,-199.91,-199.92
1213,1.35,2.45,,1,0.999958,1.00121,,-1.2325e-16,1.23751e-16,,5.01335e-16,-3.34802e-16,,2.09468e-16,4.16334e-17,,-200,-199.91,-199.92
1214,1.45,2.45,,1,0.999958,1.00121,,-6.53213e-18,7.56748e-17,,4.33681e-16,1.33574e-16,,3.22659e-16,5.20417e-18,,-200,-199.91,-199.92
1215,1.55,2.45,,1,0.999958,1.00121,,-1.14309e-16,2.38966e-16,,-1.73472e-17,-2.11636e-16,,-3.38271e-17,3.38271e-16,,-200,-199.91,-199.92
1216,1.65,2.45,,1,0.999958,1.00121,,-2.59388e-17,6.83988e-17,,-2.42861e-16,9.36751e-17,,-5.05672e-16,-1.82146e-16,,-200,-199.91,-199.92
1217,1.75,2.45,,1,0.999958,1.00121,,-1.0593e-16,-2.56532e-17,,-1.38778e-16,-4.0766e-16,,9.75782e-17,2.48065e-16,,-200,-199.91,-199.92
1218,1.85,2.45,,1,0.999958,1.00121,,3.16051e-17,-1.18635e-17,,-5.0307e-17,4.96131e-16,,1.46584e-16,2.21177e-16,,-200,-199.91,-199.92
1219,1.95,2.45,,1,0.999958,1.00121,,2.81849e-16,-1.12842e-17,,2.2031e-16,1.61329e-16,,2.086e-16,2.12504e-16,,-200,-199.91,-199.92
1220,2.05,2.45,,1,0.999958,1.00121,,-3.05877e-17,3.4172e-16,,1.04083e-17,-3.64292e-16,,4.2067e-17,5.37764e-17,,-200,-199.91,-199.92
1221,2.15,2.45,,1,0.999958,1.00121,,-1.1322e-16,6.81236e-17,,3.46945e-17,-1.12757e-16,,-1.6263e-16,-1.67401e-16,,-200,-199.91,-199.92
1222,2.25,2.45,,1,0.999958,1.00121,,-2.29026e-17,-1.13271e-17,,1.70003e-16,-2.8276e-16,,2.22478e-16,2.68882e-16,,-200,-199.91,-199.92
1223,2.35,2.45,,1,0.999958,1.00121,,1.40191e-16,1.92607e-17,,1.94289e-16,-3.7817e-16,,3.16587e-17,2.21177e-16,,-200,-199.91,-199.92
1224,2.45,2.45,,1,0.999958,1.00121,,2.76228e-16,1.27768e-17,,3.13985e-16,-1.12757e-16,,1.22298e-16,-1.81279e-16,,-200,-199.91,-199.92
1225,2.55,2.45,,1,0.999958,1.00121,,1.27409e-17,7.95644e-17,,1.14492e-16,1.9082e-16,,5.59448e-17,2.8276e-16,,-200,-199.91,-199.92
1226,2.65,2.45,,1,0.999958,1.00121,,-1.56831e-17,1.29355e-16,,2.42861e-17,-2.67147e-16,,-2.07733e-16,-1.5439e-16,,-200,-199.91,-199.92
1227,2.75,2.45,,1,0.999958,1.00121,,6.48639e-17,1.24728e-16,,-2.86229e-16,-1.12757e-16,,1.74773e-16,-1.81279e-16,,-200,-199.91,-199.92
1228,2.85,2.45,,1,0.999958,1.00121,,-7.44596e-17,2.38364e-17,,2.08167e-16,1.07553e-16,,3.37404e-16,2.83627e-16,,-200,-199.91,-199.92
1229,2.95,2.45,,1,0.999958,1.00121,,2.94124e-16,-1.37453e-16,,2.23779e-16,-3.05311e-16,,4.07226e-16,4.02456e-16,,-200,-199.91,-199.92
1230,3.05,2.45,,1,0.999958,1.00121,,5.4306e-17,-4.19005e-16,,5.18682e-16,1.78677e-16,,3.17021e-16,-4.31079e-16,,-200,-199.91,-199.92
1231,3.15,2.45,,1,0.999958,1.00121,,-1.3029e-16,-1.34796e-16,,2.39392e-16,2.04697e-16,,3.85542e-16,-3.64292e-17,,-200,-199.91,-199.92
1232,3.25,2.45,,1,0.999958,1.00121,,5.69653e-17,-6.16808e-17,,-5.81132e-16,2.60209e-17,,-3.38705e-16,3.87711e-16,,-200,-199.91,-199.92
1233,3.35,2.45,,1,0.999958,1.00121,,-3.61602e-16,-4.20599e-16,,-2.44596e-16,1.17961e-16,,-4.57533e-16,-1.61329e-16,,-200,-199.91,-199.92
1234,3.45,2.45,,1,0.999958,1.00121,,-1.36616e-16,2.79532e-17,,-5.37764e-17,-3.7817e-16,,-4.46691e-16,4.56232e-16,,-200,-199.91,-199.92
1235,3.55,2.45,,1,0.999958,1.00121,,6.86483e-17,1.85255e-16,,-1.50921e-16,3.86843e-16,,-3.21791e-16,-1.75207e-16,,-200,-199.91,-199.92
1236,3.65,2.45,,1,0.999958,1.00121,,4.85619e-16,1.86087e-16,,3.38271e-16,-1.12757e-16,,3.5822e-16,6.15827e-17,,-200,-199.91,-199.92
1237,3.75,2.45,,1,0.999958,1.00121,,1.21859e-15,-3.46023e-16,,4.0766e-16,1.92554e-16,,4.00287e-16,-1.60462e-16,,-200,-199.91,-199.92
1238,3.85,2.45,,1,0.999958,1.00121,,4.6412e-16,-9.38351e-18,,2.88138e-15,-5.86337e-16,,2.40476e-15,3.29597e-17,,-200,-199.91,-199.92
1239,3.95,2.45,,1,0.999958,1.00121,,-1.12494e-12,-4.76176e-16,,1.05003e-14,-1.73472e-16,,1.0044e-14,-7.02563e-17,,-200,-199.91,-199.92
1240,4.05,2.45,,1,0.999958,1.00121,,-1.97007e-10,2.32438e-16,,1.6407e-14,-5.18682e-16,,1.81335e-14,4.12864e-16,,-200,-199.91,-199.92
1241,4.15,2.45,,1,0.999958,1.00121,,-2.05742e-08,1.1465e-16,,1.15064e-14,-3.83374e-16,,1.15411e-14,1.82146e-16,,-200,-199.91,-199.92
1242,4.25,2.45,,1,0.999958,1.00121,,-1.2904e-06,-1.04011e-16,,3.00975e-15,-6.8695e-16,,3.00975e-15,7.92769e-16,,-200,-199.91,-199.92
1243,4.35,2.45,,0.999999,0.999958,1.00121,,-4.85354e-05,4.59924e-16,,2.87964e-16,1.89085e-16,,-3.92915e-16,3.03577e-17,,-199.997,-199.91,-199.92
1244,4.45,2.45,,0.999964,0.999958,1.00121,,-0.00109293,-5.9131e-16,,-1.31839e-16,-6.6093e-16,,-1.92988e-16,-1.92554e-16,,-199.934,-199.91,-199.92
1245,4.55,2.45,,0.999419,0.999958,1.00121,,-0.0147072,3.83107e-17,,-1.09288e-16,2.42861e-16,,-5.76796e-17,-7.37257e-17,,-199.253,-199.91,-199.92
1246,4.65,2.45,,0.994252,0.999958,1.00121,,-0.118042,-2.33667e-16,,-5.37764e-17,6.19296e-16,,-2.82326e-16,1.56125e-17,,-195.12,-199.91,-199.92
1247,4.75,2.45,,0.96452,0.991792,0.996678,,-0.564031,-6.51103e-17,,-0.276082,4.09395e-16,,-0.187556,-1.64799e-16,,-181.74,-191.628,-194.293
1248,4.85,2.45,,0.860743,0.912514,0.928513,,-1.6018,1.39675e-16,,-1.52087,3.60822e-16,,-1.4015,-2.08167e-16,,-160.985,-166.732,-170.014
1249,4.95,2.45,,0.641047,0.670502,0.686646,,-2.70028,1.54417e-16,,-3.19855,-2.77556e-17,,-3.40694,-1.38778e-17,,-150,-149.955,-149.96
1250,0.05,2.55,,0.641047,0.670502,0.686646,,2.70028,8.62355e-17,,3.19855,-7.63278e-17,,3.40694,-1.64799e-16,,-150,-149.955,-149.96
1251,0.15,2.55,,0.860743,0.912514,0.928513,,1.6018,-3.94756e-16,,1.52087,5.68989e-16,,1.4015,-1.16226e-16,,-160.985,-166.732,-170.014
1252,0.25,2.55,,0.96452,0.991792,0.996678,,0.564031,-5.3529e-16,,0.276082,-5.42968e-16,,0.187556,-4.98733e-16,,-181.74,-191.628,-194.293
1253,0.35,2.55,,0.994252,0.999958,1.00121,,0.118042,1.25377e-16,,-1.04083e-17,-2.65413e-16,,-1.42681e-16,-4.21538e-16,,-195.12,-199.91,-199.92
1254,0.45,2.55,,0.999419,0.999958,1.00121,,0.0147072,-2.74719e-16,,-6.15827e-16,4.52763e-16,,-2.5804e-16,-1.24033e-16,,-199.253,-199.91,-199.92
1255,0.55,2.55,,0.999964,0.999958,1.00121,,0.00109293,2.75108e-16,,-5.51642e-16,4.83988e-16,,-2.53703e-16,-1.09288e-16,,-199.934,-199.91,-199.92
1256,0.65,2.55,,0.999999,0.999958,1.00121,,4.85354e-05,5.67061e-16,,9.54098e-17,8.50015e-17,,-8.32667e-17,-1.7087e-16,,-199.997,-199.91,-199.92
1257,0.75,2.55,,1,0.999958,1.00121,,1.2904e-06,-7.28329e-16,,6.59195e-16,4.82253e-16,,6.41414e-16,-3.18322e-16,,-200,-199.91,-199.92
1258,0.85,2.55,,1,0.999958,1.00121,,2.05742e-08,2.50974e-16,,-8.03177e-16,-8.08381e-16,,-8.67795e-16,4.65773e-16,,-200,-199.91,-199.92
1259,0.95,2.55,,1,0.999958,1.00121,,1.97017e-10,4.80203e-16,,-3.88925e-15,-4.7011e-16,,-3.84198e-15,-6.16694e-16,,-200,-199.91,-199.92
1260,1.05,2.55,,1,0.999958,1.00121,,1.13027e-12,3.21702e-16,,-5.47132e-15,3.00107e-16,,-6.25151e-15,-4.80518e-16,,-200,-199.91,-199.92
1261,1.15,2.55,,1,0.999958,1.00121,,1.42497e-15,4.38873e-17,,-3.13985e-15,1.07553e-16,,-2.58777e-15,-2.37657e-16,,-200,-199.91,-199.92
1262,1.25,2.55,,1,0.999958,1.00121,,-9.38383e-16,2.57126e-16,,-4.57967e-16,-3.66027e-16,,-4.33247e-16,-7.11237e-17,,-200,-199.91,-199.92
1263,1.35,2.55,,1,0.999958,1.00121,,-1.2325e-16,1.23751e-16,,5.01335e-16,-3.34802e-16,,2.09468e-16,4.16334e-17,,-200,-199.91,-199.92
1264,1.45,2.55,,1,0.999958,1.00121,,-6.53213e-18,7.56748e-17,,4.33681e-16,1.33574e-16,,3.22659e-16,5.20417e-18,,-200,-199.91,-199.92
1265,1.55,2.55,,1,0.999958,1.00121,,-1.14309e-16,2.38966e-16,,-1.73472e-17,-2.11636e-16,,-3.38271e-17,3.38271e-16,,-200,-199.91,-199.92
1266,1.65,2.55,,1,0.999958,1.00121,,-2.59388e-17,6.83988e-17,,-2.42861e-16,9.36751e-17,,-5.05672e-16,-1.82146e-16,,-200,-199.91,-199.92
1267,1.75,2.55,,1,0.999958,1.00121,,-1.0593e-16,-2.56532e-17,,-1.38778e-16,-4.0766e-16,,9.75782e-17,2.48065e-16,,-200,-199.91,-199.92
1268,1.85,2.55,,1,0.999958,1.00121,,3.16051e-17,-1.18635e-17,,-5.0307e-17,4.96131e-16,,1.46584e-16,2.21177e-16,,-200,-199.91,-199.92
1269,1.95,2.55,,1,0.999958,1.00121,,2.81849e-16,-1.12842e-17,,2.2031e-16,1.61329e-16,,2.086e-16,2.12504e-16,,-200,-199.91,-199.92
1270,2.05,2.55,,1,0.999958,1.00121,,-3.05877e-17,3.4172e-16,,1.04083e-17,-3.64292e-16,,4.2067e-17,5.37764e-17,,-200,-199.91,-199.92
1271,2.15,2.55,,1,0.999958,1.00121,,-1.1322e-16,6.81236e-17,,3.46945e-17,-1.12757e-16,,-1.6263e-16,-1.67401e-16,,-200,-199.91,-199.92
1272,2.25,2.55,,1,0.999958,1.00121,,-2.29026e-17,-1.13271e-17,,1.70003e-16,-2.8276e-16,,2.22478e-16,2.68882e-16,,-200,-199.91,-199.92
1273,2.35,2.55,,1,0.999958,1.00121,,1.40191e-16,1.92607e-17,,1.94289e-16,-3.7817e-16,,3.16587e-17,2.21177e-16,,-200,-199.91,-199.92
1274,2.45,2.55,,1,0.999958,1.00121,,2.76228e-16,1.27768e-17,,3.13985e-16,-1.12757e-16,,1.22298e-16,-1.81279e-16,,-200,-199.91,-199.92
1275,2.55,2.55,,1,0.999958,1.00121,,1.27409e-17,7.95644e-17,,1.14492e-16,1.9082e-16,,5.59448e-17,2.8276e-16,,-200,-199.91,-199.92
1276,2.65,2.55,,1,0.999958,1.00121,,-1.56831e-17,1.29355e-16,,2.42861e-17,-2.67147e-16,,-2.07733e-16,-1.5439e-16,,-200,-199.91,-199.92
1277,2.75,2.55,,1,0.999958,1.00121,,6.48639e-17,1.24728e-16,,-2.86229e-16,-1.12757e-16,,1.74773e-16,-1.81279e-16,,-200,-199.91,-199.92
1278,2.85,2.55,,1,0.999958,1.00121,,-7.44596e-17,2.38364e-17,,2.08167e-16,1.07553e-16,,3.37404e-16,2.83627e-16,,-200,-199.91,-199.92
1279,2.95,2.55,,1,0.999958,1.00121,,2.94124e-16,-1.37453e-16,,2.23779e-16,-3.05311e-16,,4.07226e-16,4.02456e-16,,-200,-199.91,-199.92
1280,3.05,2.55,,1,0.999958,1.00121,,5.4306e-17,-4.19005e-16,,5.18682e-16,1.78677e-16,,3.17021e-16,-4.31079e-16,,-200,-199.91,-199.92
1281,3.15,2.55,,1,0.999958,1.00121,,-1.3029e-16,-1.34796e-16,,2.39392e-16,2.04697e-16,,3.85542e-16,-3.64292e-17,,-200,-199.91,-199.92
1282,3.25,2.55,,1,0.999958,1.00121,,5.69653e-17,-6.16808e-17,,-5.81132e-16,2.60209e-17,,-3.38705e-16,3.87711e-16,,-200,-199.91,-199.92
1283,3.35,2.55,,1,0.999958,1.00121,,-3.61602e-16,-4.20599e-16,,-2.44596e-16,1.17961e-16,,-4.57533e-16,-1.61329e-16,,-200,-199.91,-199.92
1284,3.45,2.55,,1,0.999958,1.00121,,-1.36616e-16,2.79532e-17,,-5.37764e-17,-3.7817e-16,,-4.46691e-16,4.56232e-16,,-200,-199.91,-199.92
1285,3.55,2.55,,1,0.999958,1.00121,,6.86483e-17,1.85255e-16,,-1.50921e-16,3.86843e-16,,-3.21791e-16,-1.75207e-16,,-200,-199.91,-199.92
1286,3.65,2.55,,1,0.999958,1.00121,,4.85619e-16,1.86087e-16,,3.38271e-16,-1.12757e-16,,3.5822e-16,6.15827e-17,,-200,-199.91,-199.92
1287,3.75,2.55,,1,0.999958,1.00121,,1.21859e-15,-3.46023e-16,,4.0766e-16,1.92554e-16,,4.00287e-16,-1.60462e-16,,-200,-199.91,-199.92
1288,3.85,2.55,,1,0.999958,1.00121,,4.6412e-16,-9.38351e-18,,2.88138e-15,-5.86337e-16,,2.40476e-15,3.29597e-17,,-200,-199.91,-199.92
1289,3.95,2.55,,1,0.999958,1.00121,,-1.12494e-12,-4.76176e-16,,1.05003e-14,-1.73472e-16,,1.0044e-14,-7.02563e-17,,-200,-199.91,-199.92
1290,4.05,2.55,,1,0.999958,1.00121,,-1.97007e-10,2.32438e-16,,1.6407e-14,-5.18682e-16,,1.81335e-14,4.12864e-16,,-200,-199.91,-199.92
1291,4.15,2.55,,1,0.999958,1.00121,,-2.05742e-08,1.1465e-16,,1.15064e-14,-3.83374e-16,,1.15411e-14,1.82146e-16,,-200,-199.91,-199.92
1292,4.25,2.55,,1,0.999958,1.00121,,-1.2904e-06,-1.04011e-16,,3.00975e-15,-6.8695e-16,,3.00975e-15,7.92769e-16,,-200,-199.91,-199.92
1293,4.35,2.55,,0.999999,0.999958,1.00121,,-4.85354e-05,4.59924e-16,,2.87964e-16,1.89085e-16,,-3.92915e-16,3.03577e-17,,-199.997,-199.91,-199.92
1294,4.45,2.55,,0.999964,0.999958,1.00121,,-0.00109293,-5.9131e-16,,-1.31839e-16,-6.6093e-16,,-1.92988e-16,-1.92554e-16,,-199.934,-199.91,-199.92
1295,4.55,2.55,,0.999419,0.999958,1.00121,,-0.0147072,3.83107e-17,,-1.09288e-16,2.42861e-16,,-5.76796e-17,-7.37257e-17,,-199.253,-199.91,-199.92
1296,4.65,2.55,,0.994252,0.999958,1.00121,,-0.118042,-2.33667e-16,,-5.37764e-17,6.19296e-16,,-2.82326e-16,1.56125e-17,,-195.12,-199.91,-199.92
1297,4.75,2.55,,0.96452,0.991792,0.996678,,-0.564031,-6.51103e-17,,-0.276082,4.09395e-16,,-0.187556,-1.64799e-16,,-181.74,-191.628,-194.293
1298,4.85,2.55,,0.860743,0.912514,0.928513,,-1.6018,1.39675e-16,,-1.52087,3.60822e-16,,-1.4015,-2.08167e-16,,-160.985,-166.732,-170.014
1299,4.95,2.55,,0.641047,0.670502,0.686646,,-2.70028,1.54417e-16,,-3.19855,-2.77556e-17,,-3.40694,-1.38778e-17,,-150,-149.955,-149.96
1300,0.05,2.65,,0.641047,0.670502,0.686646,,2.70028,8.62355e-17,,3.19855,-7.63278e-17,,3.40694,-1.64799e-16,,-150,-149.955,-149.96
1301,0.15,2.65,,0.860743,0.912514,0.928513,,1.6018,-3.94756e-16,,1.52087,5.68989e-16,,1.4015,-1.16226e-16,,-160.985,-166.732,-170.014
1302,0.25,2.65,,0.96452,0.991792,0.996678,,0.564031,-5.3529e-16,,0.276082,-5.42968e-16,,0.187556,-4.98733e-16,,-181.74,-191.628,-194.293
1303,0.35,2.65,,0.994252,0.999958,1.00121,,0.118042,1.25377e-16,,-1.04083e-17,-2.65413e-16,,-1.42681e-16,-4.21538e-16,,-195.12,-199.91,-199.92
1304,0.45,2.65,,0.999419,0.999958,1.00121,,0.0147072,-2.74719e-16,,-6.15827e-16,4.52763e-16,,-2.5804e-16,-1.24033e-16,,-199.253,-199.91,-199.92
1305,0.55,2.65,,0.999964,0.999958,1.00121,,0.00109293,2.75108e-16,,-5.51642e-16,4.83988e-16,,-2.53703e-16,-1.09288e-16,,-199.934,-199.91,-199.92
1306,0.65,2.65,,0.999999,0.999958,1.00121,,4.85354e-05,5.67061e-16,,9.54098e-17,8.50015e-17,,-8.32667e-17,-1.7087e-16,,-199.997,-199.91,-199.92
1307,0.75,2.65,,1,0.999958,1.00121,,1.2904e-06,-7.28329e-16,,6.59195e-16,4.82253e-16,,6.41414e-16,-3.18322e-16,,-200,-199.91,-199.92
1308,0.85,2.65,,1,0.999958,1.00121,,2.05742e-08,2.50974e-16,,-8.03177e-16,-8.08381e-16,,-8.67795e-16,4.65773e-16,,-200,-199.91,-199.92
1309,0.95,2.65,,1,0.999958,1.00121,,1.97017e-10,4.80203e-16,,-3.88925e-15,-4.7011e-16,,-3.84198e-15,-6.16694e-16,,-200,-199.91,-199.92
1310,1.05,2.65,,1,0.999958,1.00121,,1.13027e-12,3.21702e-16,,-5.47132e-15,3.00107e-16,,-6.25151e-15,-4.80518e-16,,-200,-199.91,-199.92
1311,1.15,2.65,,1,0.999958,1.00121,,1.42497e-15,4.38873e-17,,-3.13985e-15,1.07553e-16,,-2.58777e-15,-2.37657e-16,,-200,-199.91,-199.92
1312,1.25,2.65,,1,0.999958,1.00121,,-9.38383e-16,2.57126e-16,,-4.57967e-16,-3.66027e-16,,-4.33247e-16,-7.11237e-17,,-200,-199.91,-199.92
1313,1.35,2.65,,1,0.999958,1.00121,,-1.2325e-16,1.23751e-16,,5.01335e-16,-3.34802e-16,,2.09468e-16,4.16334e-17,,-200,-199.91,-199.92
1314,1.45,2.65,,1,0.999958,1.00121,,-6.53213e-18,7.56748e-17,,4.33681e-16,1.33574e-16,,3.22659e-16,5.20417e-18,,-200,-199.91,-199.92
1315,1.55,2.65,,1,0.999958,1.00121,,-1.14309e-16,2.38966e-16,,-1.73472e-17,-2.11636e-16,,-3.38271e-17,3.38271e-16,,-200,-199.91,-199.92
