dx/h :,0.833333
dy/h :,0.833333
L2normPGauss,L2normPCubic,L2normPWedn
0.0764272,0.0617069,0.0536339

x,y,,PGauss,PCubic,PWedn,,dPGaussX,dPGaussY,,dPCubicX,dPCubicY,,dPWednX,dPWednY,,drhodtGauss,drhodtCubic,drhodtWedn
0.2,2.1,,0.999088,0.999757,1.01795,,0.0382088,-4.76605e-15,,-6.93889e-18,-4.39232e-15,,-1.03216e-15,-2.96464e-15,,-98.8463,-99.0793,-96.385
0.2,2.2,,0.999088,0.999757,1.01795,,0.0382088,2.5348e-16,,-6.93889e-18,1.59595e-16,,-1.03216e-15,3.29597e-17,,-98.8463,-99.0793,-96.385
0.2,2.3,,0.999088,0.999757,1.01795,,0.0382088,8.80509e-15,,-6.245e-17,8.06993e-15,,-1.58727e-15,4.96825e-15,,-98.8463,-99.0793,-96.385
0.2,2.4,,0.999088,0.999757,1.01795,,0.0382088,1.34894e-14,,2.63678e-16,2.20345e-14,,-1.62717e-15,2.69654e-14,,-98.8463,-99.0793,-96.385
0.2,2.5,,0.999088,0.999757,1.01795,,0.0382088,-1.35899e-14,,-5.6205e-16,-2.21316e-14,,1.33574e-16,-2.69602e-14,,-98.8463,-99.0793,-96.385
0.2,2.6,,0.999088,0.999757,1.01795,,0.0382088,-8.79411e-15,,-6.93889e-18,-8.16708e-15,,-1.03216e-15,-4.96304e-15,,-98.8463,-99.0793,-96.385
0.2,2.7,,0.999088,0.999757,1.01795,,0.0382088,3.09986e-17,,-6.93889e-18,1.59595e-16,,-1.03216e-15,3.29597e-17,,-98.8463,-99.0793,-96.385
0.2,2.8,,0.999088,0.999757,1.01795,,0.0382088,8.80509e-15,,-6.245e-17,8.06993e-15,,-1.58727e-15,4.96825e-15,,-98.8463,-99.0793,-96.385
0.2,2.9,,0.999088,0.999757,1.01795,,0.0382088,1.34894e-14,,2.63678e-16,2.20345e-14,,-1.62717e-15,2.69654e-14,,-98.8463,-99.0793,-96.385
0.2,3,,0.999088,0.999757,1.01795,,0.0382088,-1.35899e-14,,-5.6205e-16,-2.21316e-14,,1.33574e-16,-2.69602e-14,,-98.8463,-99.0793,-96.385
0.2,3.1,,0.999088,0.999757,1.01795,,0.0382088,-8.79411e-15,,-6.93889e-18,-8.16708e-15,,-1.03216e-15,-4.96304e-15,,-98.8463,-99.0793,-96.385
0.2,3.2,,0.999088,0.999757,1.01795,,0.0382088,3.09986e-17,,-6.93889e-18,1.59595e-16,,-1.03216e-15,3.29597e-17,,-98.8463,-99.0793,-96.385
0.2,3.3,,0.999088,0.999757,1.01795,,0.0382088,8.80509e-15,,-6.245e-17,8.06993e-15,,-1.58727e-15,4.96825e-15,,-98.8463,-99.0793,-96.385
0.2,3.4,,0.999088,0.999757,1.01795,,0.0382088,1.34894e-14,,2.63678e-16,2.20345e-14,,-1.62717e-15,2.69654e-14,,-98.8463,-99.0793,-96.385
0.2,3.5,,0.999088,0.999757,1.01795,,0.0382088,-1.35899e-14,,-5.6205e-16,-2.21316e-14,,1.33574e-16,-2.69602e-14,,-98.8463,-99.0793,-96.385
0.2,3.6,,0.999088,0.999757,1.01795,,0.0382088,-8.79411e-15,,-6.93889e-18,-8.16708e-15,,-1.03216e-15,-4.96304e-15,,-98.8463,-99.0793,-96.385
0.2,3.7,,0.999088,0.999757,1.01795,,0.0382088,-8.04643e-17,,-6.93889e-18,1.59595e-16,,-1.03216e-15,3.29597e-17,,-98.8463,-99.0793,-96.385
0.2,3.8,,0.999088,0.999757,1.01795,,0.0382088,8.04911e-15,,-6.245e-17,8.06993e-15,,-1.58727e-15,4.96825e-15,,-98.8463,-99.0793,-96.385
