dx/h :,0.5
dy/h :,0.5
L2normPartition,L2normdrhodt
0.0922839,0

x,y,,Partition,dPartdX,dPartdY,drhodt
0.8,4.7,,0.996678,-2.68882e-17,-0.187556,0
0.8,4.8,,0.928513,-2.01228e-16,-1.4015,0
0.8,4.9,,0.686646,-2.63678e-16,-3.40694,0
0.9,0,,0.686646,-1.50401e-15,3.40694,0
0.9,0.1,,0.928513,-2.39218e-15,1.4015,0
0.9,0.2,,0.996678,-2.49627e-15,0.187556,0
0.9,0.3,,1.00121,-2.48673e-15,7.81493e-16,0
0.9,0.4,,1.00121,-3.08607e-15,-1.14275e-15,0
0.9,0.5,,1.00121,-2.44076e-15,-1.01785e-15,0
0.9,0.6,,1.00121,-3.1251e-15,1.15619e-15,0
0.9,0.7,,1.00121,-2.81979e-15,2.34274e-15,0
0.9,0.8,,1.00121,-2.84755e-15,-1.64799e-17,0
0.9,0.9,,1.00121,-3.11383e-15,-2.83237e-15,0
0.9,1,,1.00121,-2.99066e-15,-2.13198e-15,0
0.9,1.1,,1.00121,-2.72959e-15,1.76682e-15,0
0.9,1.2,,1.00121,-3.01408e-15,2.88051e-15,0
0.9,1.3,,1.00121,-2.64632e-15,1.10068e-15,0
0.9,1.4,,1.00121,-3.20837e-15,-9.70578e-16,0
0.9,1.5,,1.00121,-2.99066e-15,-2.39565e-15,0
0.9,1.6,,1.00121,-2.72959e-15,-7.1991e-17,0
0.9,1.7,,1.00121,-3.01408e-15,2.40866e-15,0
0.9,1.8,,1.00121,-2.64632e-15,1.10068e-15,0
0.9,1.9,,1.00121,-3.20837e-15,-9.70578e-16,0
0.9,2,,1.00121,-3.26822e-15,-3.67935e-15,0
0.9,2.1,,1.00121,-3.35149e-15,-3.68976e-15,0
0.9,2.2,,1.00121,-2.87964e-15,9.76649e-16,0
0.9,2.3,,1.00121,-2.68362e-15,7.47839e-15,0
0.9,2.4,,1.00121,-2.71831e-15,6.22939e-15,0
0.9,2.5,,1.00121,-3.01842e-15,-6.16694e-15,0
0.9,2.6,,1.00121,-3.32373e-15,-7.41594e-15,0
0.9,2.7,,1.00121,-2.87964e-15,3.29597e-17,0
0.9,2.8,,1.00121,-2.68362e-15,7.47839e-15,0
0.9,2.9,,1.00121,-2.71831e-15,6.22939e-15,0
0.9,3,,1.00121,-3.01842e-15,-6.16694e-15,0
0.9,3.1,,1.00121,-3.32373e-15,-7.41594e-15,0
0.9,3.2,,1.00121,-2.87964e-15,3.29597e-17,0
0.9,3.3,,1.00121,-2.68362e-15,7.47839e-15,0
0.9,3.4,,1.00121,-2.71831e-15,6.22939e-15,0
0.9,3.5,,1.00121,-3.01842e-15,-6.16694e-15,0
0.9,3.6,,1.00121,-3.32373e-15,-7.41594e-15,0
0.9,3.7,,1.00121,-2.87964e-15,3.29597e-17,0
0.9,3.8,,1.00121,-2.98893e-15,4.90753e-15,0
0.9,3.9,,1.00121,-2.47025e-15,1.22645e-15,0
0.9,4,,1.00121,-2.80331e-15,-3.65506e-15,0
0.9,4.1,,1.00121,-2.07299e-15,1.15736e-14,0
0.9,4.2,,1.00121,-2.60902e-15,3.29597e-17,0
0.9,4.3,,1.00121,-3.08087e-15,-1.4504e-14,0
0.9,4.4,,1.00121,-2.55351e-15,-1.54911e-15,0
0.9,4.5,,1.00121,-2.83107e-15,-3.41914e-15,0
0.9,4.6,,1.00121,-2.77556e-15,3.25261e-15,0
0.9,4.7,,0.996678,-2.69229e-15,-0.187556,0
0.9,4.8,,0.928513,-2.60902e-15,-1.4015,0
0.9,4.9,,0.686646,-2.05391e-15,-3.40694,0
1,0,,0.686646,-2.38004e-15,3.40694,0
1,0.1,,0.928513,-2.79637e-15,1.4015,0
1,0.2,,0.996678,-2.87964e-15,0.187556,0
1,0.3,,1.00121,-2.16493e-15,1.4138e-15,0
1,0.4,,1.00121,-2.34968e-15,-8.09682e-16,0
1,0.5,,1.00121,-2.42601e-15,-1.85746e-15,0
1,0.6,,1.00121,-2.60902e-15,1.86483e-15,0
1,0.7,,1.00121,-1.83187e-15,2.3679e-15,0
1,0.8,,1.00121,-2.27596e-15,1.33574e-16,0
1,0.9,,1.00121,-2.12764e-15,-2.79768e-15,0
1,1,,1.00121,-2.88571e-15,-3.08781e-15,0
1,1.1,,1.00121,-3.1572e-15,1.80932e-15,0
1,1.2,,1.00121,-3.85803e-15,3.38098e-15,0
1,1.3,,1.00121,-3.01842e-15,1.01828e-15,0
1,1.4,,1.00121,-3.44169e-15,-7.51135e-16,0
1,1.5,,1.00121,-3.55185e-15,-2.95597e-15,0
1,1.6,,1.00121,-3.12944e-15,2.25514e-17,0
1,1.7,,1.00121,-3.85803e-15,2.88138e-15,0
1,1.8,,1.00121,-3.01842e-15,1.01828e-15,0
1,1.9,,1.00121,-3.44169e-15,-7.51135e-16,0
1,2,,1.00121,-3.99594e-15,-4.29864e-15,0
1,2.1,,1.00121,-4.13471e-15,-3.98986e-15,0
1,2.2,,1.00121,-4.0792e-15,9.57567e-16,0
1,2.3,,1.00121,-3.30205e-15,7.90297e-15,0
1,2.4,,1.00121,-3.34368e-15,6.78927e-15,0
1,2.5,,1.00121,-3.80165e-15,-6.7342e-15,0
1,2.6,,1.00121,-4.0792e-15,-7.76462e-15,0
1,2.7,,1.00121,-4.0792e-15,1.38778e-17,0
1,2.8,,1.00121,-3.30205e-15,7.90297e-15,0
1,2.9,,1.00121,-3.34368e-15,6.78927e-15,0
1,3,,1.00121,-3.80165e-15,-6.7342e-15,0
1,3.1,,1.00121,-4.0792e-15,-7.76462e-15,0
1,3.2,,1.00121,-4.0792e-15,1.38778e-17,0
1,3.3,,1.00121,-3.30205e-15,7.90297e-15,0
1,3.4,,1.00121,-3.34368e-15,6.78927e-15,0
1,3.5,,1.00121,-3.80165e-15,-6.7342e-15,0
1,3.6,,1.00121,-4.0792e-15,-7.76462e-15,0
1,3.7,,1.00121,-4.0792e-15,1.38778e-17,0
1,3.8,,1.00121,-3.8294e-15,5.28006e-15,0
1,3.9,,1.00121,-3.67675e-15,1.4537e-15,0
1,4,,1.00121,-3.41307e-15,-3.64986e-15,0
1,4.1,,1.00121,-2.9074e-15,1.17081e-14,0
1,4.2,,1.00121,-3.62124e-15,1.00614e-16,0
1,4.3,,1.00121,-3.27429e-15,-1.45335e-14,0
1,4.4,,1.00121,-3.48246e-15,-1.9186e-15,0
1,4.5,,1.00121,-3.69062e-15,-3.09822e-15,0
1,4.6,,1.00121,-3.7045e-15,3.02189e-15,0
1,4.7,,0.996678,-3.52409e-15,-0.187556,0
1,4.8,,0.928513,-3.30985e-15,-1.4015,0
1,4.9,,0.686646,-2.48412e-15,-3.40694,0
1.1,0,,0.686646,2.01228e-16,3.40694,0
1.1,0.1,,0.928513,9.50628e-16,1.4015,0
1.1,0.2,,0.996678,7.56339e-16,0.187556,0
1.1,0.3,,1.00121,1.85962e-15,1.1293e-15,0
1.1,0.4,,1.00121,1.98019e-15,-6.3621e-16,0
1.1,0.5,,1.00121,9.60169e-16,-2.18358e-15,0
1.1,0.6,,1.00121,2.08167e-15,2.42688e-15,0
1.1,0.7,,1.00121,2.44249e-15,2.31933e-15,0
1.1,0.8,,1.00121,2.66454e-15,1.26635e-16,0
1.1,0.9,,1.00121,1.98019e-15,-2.704e-15,0
1.1,1,,1.00121,1.61069e-15,-3.44169e-15,0
1.1,1.1,,1.00121,1.70003e-15,1.7434e-15,0
1.1,1.2,,1.00121,1.44329e-15,3.71057e-15,0
1.1,1.3,,1.00121,1.20043e-15,5.67255e-16,0
1.1,1.4,,1.00121,1.63758e-15,-5.39499e-16,0
1.1,1.5,,1.00121,1.38865e-15,-3.33761e-15,0
1.1,1.6,,1.00121,1.50574e-15,2.34188e-16,0
1.1,1.7,,1.00121,1.44329e-15,3.23873e-15,0
1.1,1.8,,1.00121,1.20043e-15,5.67255e-16,0
1.1,1.9,,1.00121,1.63758e-15,-5.39499e-16,0
1.1,2,,1.00121,1.11109e-15,-4.63518e-15,0
1.1,2.1,,1.00121,1.00007e-15,-3.68802e-15,0
1.1,2.2,,1.00121,1.49967e-15,9.4022e-16,0
1.1,2.3,,1.00121,2.4156e-15,7.80235e-15,0
1.1,2.4,,1.00121,1.87437e-15,6.88295e-15,0
1.1,2.5,,1.00121,1.33313e-15,-7.07073e-15,0
1.1,2.6,,1.00121,1.05558e-15,-8.10116e-15,0
1.1,2.7,,1.00121,1.49967e-15,-3.46945e-18,0
1.1,2.8,,1.00121,2.4156e-15,7.80235e-15,0
1.1,2.9,,1.00121,1.87437e-15,6.88295e-15,0
1.1,3,,1.00121,1.33313e-15,-7.07073e-15,0
1.1,3.1,,1.00121,1.05558e-15,-8.10116e-15,0
1.1,3.2,,1.00121,1.49967e-15,-3.46945e-18,0
1.1,3.3,,1.00121,2.4156e-15,7.80235e-15,0
1.1,3.4,,1.00121,1.87437e-15,6.88295e-15,0
1.1,3.5,,1.00121,1.33313e-15,-7.07073e-15,0
1.1,3.6,,1.00121,1.05558e-15,-8.10116e-15,0
1.1,3.7,,1.00121,1.49967e-15,-3.46945e-18,0
1.1,3.8,,1.00121,2.11029e-15,5.63395e-15,0
1.1,3.9,,1.00121,1.84661e-15,1.4086e-15,0
1.1,4,,1.00121,1.6662e-15,-3.30985e-15,0
1.1,4.1,,1.00121,1.75554e-15,1.1663e-14,0
1.1,4.2,,1.00121,1.68008e-15,1.07553e-16,0
1.1,4.3,,1.00121,1.77722e-15,-1.42698e-14,0
1.1,4.4,,1.00121,1.37477e-15,-2.18575e-15,0
1.1,4.5,,1.00121,1.61069e-15,-3.02883e-15,0
1.1,4.6,,1.00121,1.59681e-15,2.94903e-15,0
1.1,4.7,,0.996678,1.74947e-15,-0.187556,0
1.1,4.8,,0.928513,1.13104e-15,-1.4015,0
1.1,4.9,,0.686646,8.46545e-16,-3.40694,0
1.2,0,,0.686646,2.2508e-15,3.40694,0
1.2,0.1,,0.928513,3.75741e-15,1.4015,0
1.2,0.2,,0.996678,3.86063e-15,0.187556,0
1.2,0.3,,1.00121,3.72185e-15,1.40469e-15,0
1.2,0.4,,1.00121,3.92394e-15,-2.19876e-16,0
1.2,0.5,,1.00121,3.61169e-15,-1.97542e-15,0
1.2,0.6,,1.00121,4.33247e-15,2.10552e-15,0
1.2,0.7,,1.00121,3.30552e-15,2.34838e-15,0
1.2,0.8,,1.00121,3.4998e-15,-1.43115e-17,0
1.2,0.9,,1.00121,3.03577e-15,-2.90176e-15,0
1.2,1,,1.00121,3.81813e-15,-3.64986e-15,0
1.2,1.1,,1.00121,4.43656e-15,1.60592e-15,0
1.2,1.2,,1.00121,4.24227e-15,4.2427e-15,0
1.2,1.3,,1.00121,3.99247e-15,3.95083e-16,0
1.2,1.4,,1.00121,3.54838e-15,-5.34729e-16,0
1.2,1.5,,1.00121,4.62304e-15,-3.6221e-15,0
1.2,1.6,,1.00121,3.77042e-15,9.67108e-17,0
1.2,1.7,,1.00121,4.24227e-15,3.54881e-15,0
1.2,1.8,,1.00121,3.99247e-15,3.95083e-16,0
1.2,1.9,,1.00121,3.54838e-15,-5.34729e-16,0
1.2,2,,1.00121,4.37324e-15,-4.91621e-15,0
1.2,2.1,,1.00121,3.7071e-15,-4.24313e-15,0
1.2,2.2,,1.00121,4.65079e-15,1.10675e-15,0
1.2,2.3,,1.00121,4.47559e-15,8.25902e-15,0
1.2,2.4,,1.00121,5.05845e-15,7.06553e-15,0
1.2,2.5,,1.00121,4.09568e-15,-7.42115e-15,0
1.2,2.6,,1.00121,3.34628e-15,-8.22606e-15,0
1.2,2.7,,1.00121,4.65079e-15,5.20417e-17,0
1.2,2.8,,1.00121,4.47559e-15,8.25902e-15,0
1.2,2.9,,1.00121,5.05845e-15,7.06553e-15,0
1.2,3,,1.00121,4.09568e-15,-7.42115e-15,0
1.2,3.1,,1.00121,3.34628e-15,-8.22606e-15,0
1.2,3.2,,1.00121,4.65079e-15,5.20417e-17,0
1.2,3.3,,1.00121,4.47559e-15,8.25902e-15,0
1.2,3.4,,1.00121,5.05845e-15,7.06553e-15,0
1.2,3.5,,1.00121,4.09568e-15,-7.42115e-15,0
1.2,3.6,,1.00121,3.34628e-15,-8.22606e-15,0
1.2,3.7,,1.00121,4.65079e-15,5.20417e-17,0
1.2,3.8,,1.00121,4.17028e-15,5.67775e-15,0
1.2,3.9,,1.00121,5.23366e-15,1.63411e-15,0
1.2,4,,1.00121,4.741e-15,-3.68455e-15,0
1.2,4.1,,1.00121,4.78263e-15,1.21348e-14,0
1.2,4.2,,1.00121,5.09488e-15,-3.46945e-18,0
1.2,4.3,,1.00121,4.85202e-15,-1.46307e-14,0
1.2,4.4,,1.00121,4.84508e-15,-1.99146e-15,0
1.2,4.5,,1.00121,5.10182e-15,-3.16761e-15,0
1.2,4.6,,1.00121,4.62304e-15,3.0323e-15,0
1.2,4.7,,0.996678,4.79651e-15,-0.187556,0
1.2,4.8,,0.928513,4.09395e-15,-1.4015,0
1.2,4.9,,0.686646,3.03924e-15,-3.40694,0
1.3,0,,0.686646,-2.42861e-16,3.40694,0
1.3,0.1,,0.928513,-3.81639e-16,1.4015,0
1.3,0.2,,0.996678,7.56339e-16,0.187556,0
1.3,0.3,,1.00121,1.41553e-15,1.1293e-15,0
1.3,0.4,,1.00121,1.09201e-15,-4.14165e-16,0
1.3,0.5,,1.00121,9.60169e-16,-1.96154e-15,0
1.3,0.6,,1.00121,1.19349e-15,2.20483e-15,0
1.3,0.7,,1.00121,6.66134e-16,2.09728e-15,0
1.3,0.8,,1.00121,8.88178e-16,1.26635e-16,0
1.3,0.9,,1.00121,2.0383e-16,-2.704e-15,0
1.3,1,,1.00121,7.22512e-16,-3.21965e-15,0
1.3,1.1,,1.00121,8.11851e-16,1.52135e-15,0
1.3,1.2,,1.00121,5.55112e-16,3.93262e-15,0
1.3,1.3,,1.00121,7.56339e-16,5.67255e-16,0
1.3,1.4,,1.00121,3.05311e-16,-5.39499e-16,0
1.3,1.5,,1.00121,5.00468e-16,-3.33761e-15,0
1.3,1.6,,1.00121,1.73472e-16,1.21431e-17,0
1.3,1.7,,1.00121,5.55112e-16,3.23873e-15,0
1.3,1.8,,1.00121,7.56339e-16,5.67255e-16,0
1.3,1.9,,1.00121,3.05311e-16,-5.39499e-16,0
1.3,2,,1.00121,2.22912e-16,-4.63518e-15,0
1.3,2.1,,1.00121,5.55979e-16,-3.68802e-15,0
1.3,2.2,,1.00121,1.67401e-16,1.16226e-15,0
1.3,2.3,,1.00121,1.08333e-15,7.80235e-15,0
1.3,2.4,,1.00121,9.8619e-16,7.32704e-15,0
1.3,2.5,,1.00121,8.67362e-19,-7.29278e-15,0
1.3,2.6,,1.00121,6.1149e-16,-7.87911e-15,0
1.3,2.7,,1.00121,1.67401e-16,-2.25514e-16,0
1.3,2.8,,1.00121,1.08333e-15,7.80235e-15,0
1.3,2.9,,1.00121,9.8619e-16,7.32704e-15,0
1.3,3,,1.00121,8.67362e-19,-7.29278e-15,0
1.3,3.1,,1.00121,6.1149e-16,-7.87911e-15,0
1.3,3.2,,1.00121,1.67401e-16,-2.25514e-16,0
1.3,3.3,,1.00121,1.08333e-15,7.80235e-15,0
1.3,3.4,,1.00121,9.8619e-16,7.32704e-15,0
1.3,3.5,,1.00121,8.67362e-19,-7.29278e-15,0
1.3,3.6,,1.00121,6.1149e-16,-7.87911e-15,0
1.3,3.7,,1.00121,1.67401e-16,-2.25514e-16,0
1.3,3.8,,1.00121,7.78023e-16,5.4119e-15,0
1.3,3.9,,1.00121,5.14346e-16,1.85268e-15,0
1.3,4,,1.00121,-1.10155e-16,-3.5319e-15,0
1.3,4.1,,1.00121,4.23273e-16,1.1885e-14,0
1.3,4.2,,1.00121,-9.62772e-17,1.07553e-16,0
1.3,4.3,,1.00121,4.44957e-16,-1.42698e-14,0
1.3,4.4,,1.00121,4.25007e-17,-1.96371e-15,0
1.3,4.5,,1.00121,2.78423e-16,-3.02883e-15,0
1.3,4.6,,1.00121,2.64545e-16,2.94903e-15,0
1.3,4.7,,0.996678,-2.68882e-17,-0.187556,0
1.3,4.8,,0.928513,-2.01228e-16,-1.4015,0
1.3,4.9,,0.686646,-4.16334e-17,-3.40694,0
1.4,0,,0.686646,-4.64906e-16,3.40694,0
1.4,0.1,,0.928513,-1.04777e-15,1.4015,0
1.4,0.2,,0.996678,-1.02002e-15,0.187556,0
1.4,0.3,,1.00121,-1.02696e-15,1.43462e-15,0
1.4,0.4,,1.00121,-6.84348e-16,-2.19876e-16,0
1.4,0.5,,1.00121,-1.03823e-15,-1.76725e-15,0
1.4,0.6,,1.00121,-3.60822e-16,2.12157e-15,0
1.4,0.7,,1.00121,-4.44089e-16,2.12504e-15,0
1.4,0.8,,1.00121,-2.22045e-16,-1.21431e-17,0
1.4,0.9,,1.00121,-6.84348e-16,-2.67624e-15,0
1.4,1,,1.00121,-8.318e-16,-3.21965e-15,0
1.4,1.1,,1.00121,-2.98372e-16,1.60462e-15,0
1.4,1.2,,1.00121,-5.55112e-16,3.76608e-15,0
1.4,1.3,,1.00121,-3.53884e-16,4.28477e-16,0
1.4,1.4,,1.00121,-3.60822e-16,-5.67255e-16,0
1.4,1.5,,1.00121,-6.09755e-16,-3.36536e-15,0
1.4,1.6,,1.00121,-9.36751e-16,9.54098e-17,0
1.4,1.7,,1.00121,-5.55112e-16,3.29424e-15,0
1.4,1.8,,1.00121,-3.53884e-16,4.28477e-16,0
1.4,1.9,,1.00121,-3.60822e-16,-5.67255e-16,0
1.4,2,,1.00121,-8.87311e-16,-4.66294e-15,0
1.4,2.1,,1.00121,-9.98333e-16,-3.79904e-15,0
1.4,2.2,,1.00121,-9.42822e-16,1.10675e-15,0
1.4,2.3,,1.00121,-2.48933e-16,7.80235e-15,0
1.4,2.4,,1.00121,3.20056e-16,7.04948e-15,0
1.4,2.5,,1.00121,-6.65266e-16,-7.18176e-15,0
1.4,2.6,,1.00121,-1.38691e-15,-8.21218e-15,0
1.4,2.7,,1.00121,-9.42822e-16,5.20417e-17,0
1.4,2.8,,1.00121,-2.48933e-16,7.80235e-15,0
1.4,2.9,,1.00121,3.20056e-16,7.04948e-15,0
1.4,3,,1.00121,-6.65266e-16,-7.18176e-15,0
1.4,3.1,,1.00121,-1.38691e-15,-8.21218e-15,0
1.4,3.2,,1.00121,-9.42822e-16,5.20417e-17,0
1.4,3.3,,1.00121,-2.48933e-16,7.80235e-15,0
1.4,3.4,,1.00121,3.20056e-16,7.04948e-15,0
1.4,3.5,,1.00121,-6.65266e-16,-7.18176e-15,0
1.4,3.6,,1.00121,-1.38691e-15,-8.21218e-15,0
1.4,3.7,,1.00121,-9.42822e-16,5.20417e-17,0
1.4,3.8,,1.00121,-5.54244e-16,5.6617e-15,0
1.4,3.9,,1.00121,-3.73833e-16,1.63064e-15,0
1.4,4,,1.00121,-1.10155e-16,-3.25434e-15,0
1.4,4.1,,1.00121,-2.08167e-17,1.17185e-14,0
1.4,4.2,,1.00121,-9.62772e-17,-3.46945e-18,0
1.4,4.3,,1.00121,8.67362e-19,-1.44364e-14,0
1.4,4.4,,1.00121,4.25007e-17,-1.96371e-15,0
1.4,4.5,,1.00121,2.78423e-16,-2.97332e-15,0
1.4,4.6,,1.00121,-1.79544e-16,3.06005e-15,0
1.4,4.7,,0.996678,-2.68882e-17,-0.187556,0
1.4,4.8,,0.928513,-2.01228e-16,-1.4015,0
1.4,4.9,,0.686646,-4.16334e-17,-3.40694,0
1.5,0,,0.686646,-2.82413e-15,3.40694,0
1.5,0.1,,0.928513,-3.68455e-15,1.4015,0
1.5,0.2,,0.996678,-3.32373e-15,0.187556,0
1.5,0.3,,1.00121,-2.60902e-15,1.4138e-15,0
1.5,0.4,,1.00121,-3.23786e-15,-3.65593e-16,0
1.5,0.5,,1.00121,-3.31419e-15,-2.0795e-15,0
1.5,0.6,,1.00121,-2.60902e-15,2.30892e-15,0
1.5,0.7,,1.00121,-2.72005e-15,2.14585e-15,0
1.5,0.8,,1.00121,-2.27596e-15,1.33574e-16,0
1.5,0.9,,1.00121,-3.01582e-15,-2.79768e-15,0
1.5,1,,1.00121,-3.77389e-15,-3.5319e-15,0
1.5,1.1,,1.00121,-2.71311e-15,1.58727e-15,0
1.5,1.2,,1.00121,-4.30211e-15,4.26915e-15,0
1.5,1.3,,1.00121,-3.46251e-15,5.74193e-16,0
1.5,1.4,,1.00121,-3.44169e-15,-5.29091e-16,0
1.5,1.5,,1.00121,-3.99594e-15,-3.6221e-15,0
1.5,1.6,,1.00121,-3.12944e-15,2.25514e-17,0
1.5,1.7,,1.00121,-4.30211e-15,3.54751e-15,0
1.5,1.8,,1.00121,-3.46251e-15,5.74193e-16,0
1.5,1.9,,1.00121,-3.44169e-15,-5.29091e-16,0
1.5,2,,1.00121,-4.44002e-15,-4.96478e-15,0
1.5,2.1,,1.00121,-4.13471e-15,-3.98986e-15,0
1.5,2.2,,1.00121,-4.0792e-15,1.17961e-15,0
1.5,2.3,,1.00121,-2.85796e-15,7.90297e-15,0
1.5,2.4,,1.00121,-3.34368e-15,7.45541e-15,0
1.5,2.5,,1.00121,-3.80165e-15,-7.40033e-15,0
1.5,2.6,,1.00121,-4.0792e-15,-7.98667e-15,0
1.5,2.7,,1.00121,-4.0792e-15,-2.08167e-16,0
1.5,2.8,,1.00121,-2.85796e-15,7.90297e-15,0
1.5,2.9,,1.00121,-3.34368e-15,7.45541e-15,0
1.5,3,,1.00121,-3.80165e-15,-7.40033e-15,0
1.5,3.1,,1.00121,-4.0792e-15,-7.98667e-15,0
1.5,3.2,,1.00121,-4.0792e-15,-2.08167e-16,0
1.5,3.3,,1.00121,-2.85796e-15,7.90297e-15,0
1.5,3.4,,1.00121,-3.34368e-15,7.45541e-15,0
1.5,3.5,,1.00121,-3.80165e-15,-7.40033e-15,0
1.5,3.6,,1.00121,-4.0792e-15,-7.98667e-15,0
1.5,3.7,,1.00121,-4.0792e-15,-2.08167e-16,0
1.5,3.8,,1.00121,-3.38531e-15,5.50211e-15,0
1.5,3.9,,1.00121,-4.12084e-15,1.89779e-15,0
1.5,4,,1.00121,-3.85716e-15,-3.64986e-15,0
1.5,4.1,,1.00121,-3.79557e-15,1.21522e-14,0
1.5,4.2,,1.00121,-4.06532e-15,1.00614e-16,0
1.5,4.3,,1.00121,-3.71838e-15,-1.45335e-14,0
1.5,4.4,,1.00121,-4.37064e-15,-1.9186e-15,0
1.5,4.5,,1.00121,-4.13471e-15,-3.09822e-15,0
1.5,4.6,,1.00121,-4.14859e-15,3.02189e-15,0
1.5,4.7,,0.996678,-4.41227e-15,-0.187556,0
1.5,4.8,,0.928513,-4.19803e-15,-1.4015,0
1.5,4.9,,0.686646,-2.92821e-15,-3.40694,0
1.6,0,,0.686646,-2.42861e-16,3.40694,0
1.6,0.1,,0.928513,-3.81639e-16,1.4015,0
1.6,0.2,,0.996678,-1.31839e-16,0.187556,0
1.6,0.3,,1.00121,8.32667e-17,1.57339e-15,0
1.6,0.4,,1.00121,2.0383e-16,-4.14165e-16,0
1.6,0.5,,1.00121,-8.16187e-16,-2.18358e-15,0
1.6,0.6,,1.00121,3.05311e-16,2.42688e-15,0
1.6,0.7,,1.00121,6.66134e-16,2.31933e-15,0
1.6,0.8,,1.00121,8.88178e-16,1.26635e-16,0
1.6,0.9,,1.00121,2.0383e-16,-2.704e-15,0
1.6,1,,1.00121,-1.65666e-16,-3.44169e-15,0
1.6,1.1,,1.00121,3.67761e-16,1.7434e-15,0
1.6,1.2,,1.00121,1.11022e-16,3.48853e-15,0
1.6,1.3,,1.00121,-1.31839e-16,5.67255e-16,0
1.6,1.4,,1.00121,-1.38778e-16,-5.39499e-16,0
1.6,1.5,,1.00121,-3.87711e-16,-3.11556e-15,0
1.6,1.6,,1.00121,-2.70617e-16,2.34188e-16,0
1.6,1.7,,1.00121,1.11022e-16,3.01668e-15,0
1.6,1.8,,1.00121,-1.31839e-16,5.67255e-16,0
1.6,1.9,,1.00121,-1.38778e-16,-5.39499e-16,0
1.6,2,,1.00121,-6.65266e-16,-4.41314e-15,0
1.6,2.1,,1.00121,-3.322e-16,-3.68802e-15,0
1.6,2.2,,1.00121,-2.76688e-16,9.4022e-16,0
1.6,2.3,,1.00121,6.39246e-16,7.80235e-15,0
1.6,2.4,,1.00121,5.42101e-16,6.88295e-15,0
1.6,2.5,,1.00121,-4.43222e-16,-7.07073e-15,0
1.6,2.6,,1.00121,-7.20778e-16,-8.10116e-15,0
1.6,2.7,,1.00121,-2.76688e-16,-3.46945e-18,0
1.6,2.8,,1.00121,6.39246e-16,7.80235e-15,0
1.6,2.9,,1.00121,5.42101e-16,6.88295e-15,0
1.6,3,,1.00121,-4.43222e-16,-7.07073e-15,0
1.6,3.1,,1.00121,-7.20778e-16,-8.10116e-15,0
1.6,3.2,,1.00121,-2.76688e-16,-3.46945e-18,0
1.6,3.3,,1.00121,6.39246e-16,7.80235e-15,0
1.6,3.4,,1.00121,5.42101e-16,6.88295e-15,0
1.6,3.5,,1.00121,-4.43222e-16,-7.07073e-15,0
1.6,3.6,,1.00121,-7.20778e-16,-8.10116e-15,0
1.6,3.7,,1.00121,-2.76688e-16,-3.46945e-18,0
1.6,3.8,,1.00121,3.33934e-16,5.63395e-15,0
1.6,3.9,,1.00121,7.02563e-17,1.4086e-15,0
1.6,4,,1.00121,-1.10155e-16,-3.08781e-15,0
1.6,4.1,,1.00121,-2.08167e-17,1.14409e-14,0
1.6,4.2,,1.00121,-9.62772e-17,1.07553e-16,0
1.6,4.3,,1.00121,4.44957e-16,-1.42698e-14,0
1.6,4.4,,1.00121,4.25007e-17,-2.18575e-15,0
1.6,4.5,,1.00121,2.78423e-16,-2.80678e-15,0
1.6,4.6,,1.00121,-1.79544e-16,2.94903e-15,0
1.6,4.7,,0.996678,-2.68882e-17,-0.187556,0
1.6,4.8,,0.928513,-2.01228e-16,-1.4015,0
1.6,4.9,,0.686646,-4.16334e-17,-3.40694,0
1.7,0,,0.686646,1.80671e-15,3.40694,0
1.7,0.1,,0.928513,2.86923e-15,1.4015,0
1.7,0.2,,0.996678,2.97245e-15,0.187556,0
1.7,0.3,,1.00121,2.83367e-15,1.40469e-15,0
1.7,0.4,,1.00121,3.03577e-15,-2.19876e-16,0
1.7,0.5,,1.00121,2.72352e-15,-1.97542e-15,0
1.7,0.6,,1.00121,3.44429e-15,2.32757e-15,0
1.7,0.7,,1.00121,3.30552e-15,2.34838e-15,0
1.7,0.8,,1.00121,2.61163e-15,-1.43115e-17,0
1.7,0.9,,1.00121,3.03577e-15,-2.90176e-15,0
1.7,1,,1.00121,3.81813e-15,-3.64986e-15,0
1.7,1.1,,1.00121,3.54838e-15,1.60592e-15,0
1.7,1.2,,1.00121,4.24227e-15,4.2427e-15,0
1.7,1.3,,1.00121,3.10429e-15,3.95083e-16,0
1.7,1.4,,1.00121,3.54838e-15,-5.34729e-16,0
1.7,1.5,,1.00121,3.73486e-15,-3.6221e-15,0
1.7,1.6,,1.00121,2.88224e-15,9.67108e-17,0
1.7,1.7,,1.00121,4.24227e-15,3.54881e-15,0
1.7,1.8,,1.00121,3.10429e-15,3.95083e-16,0
1.7,1.9,,1.00121,3.54838e-15,-5.34729e-16,0
1.7,2,,1.00121,3.48506e-15,-4.91621e-15,0
1.7,2.1,,1.00121,3.7071e-15,-4.24313e-15,0
1.7,2.2,,1.00121,3.76262e-15,1.10675e-15,0
1.7,2.3,,1.00121,3.58741e-15,8.25902e-15,0
1.7,2.4,,1.00121,4.17028e-15,7.06553e-15,0
1.7,2.5,,1.00121,3.65159e-15,-7.42115e-15,0
1.7,2.6,,1.00121,3.34628e-15,-8.22606e-15,0
1.7,2.7,,1.00121,3.76262e-15,5.20417e-17,0
1.7,2.8,,1.00121,3.58741e-15,8.25902e-15,0
