dx/h :,0.666667
dy/h :,0.666667
L2normPartition,L2normdrhodt
0.071464,0

x,y,,Partition,dPartdX,dPartdY,drhodt
0.8,3.9,,1.00514,4.31512e-16,7.28887e-15,0
0.8,4,,1.00514,-3.73399e-16,-2.259e-14,0
0.8,4.1,,1.00514,-1.30104e-16,3.28093e-14,0
0.8,4.2,,1.00514,-3.45644e-16,-1.35742e-16,0
0.8,4.3,,1.00514,-2.62377e-16,-3.2693e-14,0
0.8,4.4,,1.00514,-4.56666e-16,1.38947e-14,0
0.8,4.5,,1.00514,-4.84422e-16,-1.37221e-14,0
0.8,4.6,,1.00514,-4.56666e-16,1.38947e-14,0
0.8,4.7,,1.00514,-4.84422e-16,-1.37221e-14,0
0.8,4.8,,0.985621,2.22045e-16,-0.77502,0
0.8,4.9,,0.751674,-3.33067e-16,-4.21198,0
0.9,0,,0.751674,-1.56602e-15,4.21198,0
0.9,0.1,,0.985621,-2.4542e-15,0.77502,0
0.9,0.2,,1.00514,-3.56442e-15,-2.62377e-16,0
0.9,0.3,,1.00514,-3.34238e-15,3.52626e-15,0
0.9,0.4,,1.00514,-2.25644e-15,-1.46541e-15,0
0.9,0.5,,1.00514,-1.84011e-15,-5.14302e-15,0
0.9,0.6,,1.00514,-3.34238e-15,5.28874e-15,0
0.9,0.7,,1.00514,-2.67624e-15,2.72135e-15,0
0.9,0.8,,1.00514,-2.67624e-15,1.40079e-16,0
0.9,0.9,,1.00514,-2.25644e-15,-2.79768e-15,0
0.9,1,,1.00514,-2.07343e-15,-6.95711e-15,0
0.9,1.1,,1.00514,-2.92604e-15,2.94339e-15,0
0.9,1.2,,1.00514,-2.03787e-15,7.96715e-15,0
0.9,1.3,,1.00514,-2.704e-15,-3.21835e-15,0
0.9,1.4,,1.00514,-2.03787e-15,3.27646e-15,0
0.9,1.5,,1.00514,-2.51752e-15,-7.97019e-15,0
0.9,1.6,,1.00514,-2.92604e-15,-8.19657e-17,0
0.9,1.7,,1.00514,-2.03787e-15,7.96715e-15,0
0.9,1.8,,1.00514,-2.704e-15,-3.21835e-15,0
0.9,1.9,,1.00514,-2.03787e-15,3.27646e-15,0
0.9,2,,1.00514,-2.51752e-15,-7.97019e-15,0
0.9,2.1,,1.00514,-2.73956e-15,-4.38972e-15,0
0.9,2.2,,1.00514,-2.73956e-15,-1.43115e-16,0
0.9,2.3,,1.00514,-2.31065e-15,8.66364e-15,0
0.9,2.4,,1.00514,-3.47639e-15,1.59495e-14,0
0.9,2.5,,1.00514,-2.07343e-15,-1.58389e-14,0
0.9,2.6,,1.00514,-2.73956e-15,-8.99714e-15,0
0.9,2.7,,1.00514,-2.73956e-15,-1.43115e-16,0
0.9,2.8,,1.00514,-2.31065e-15,8.66364e-15,0
0.9,2.9,,1.00514,-3.47639e-15,1.59495e-14,0
0.9,3,,1.00514,-2.07343e-15,-1.58389e-14,0
0.9,3.1,,1.00514,-2.73956e-15,-8.99714e-15,0
0.9,3.2,,1.00514,-2.73956e-15,-1.43115e-16,0
0.9,3.3,,1.00514,-2.31065e-15,8.66364e-15,0
0.9,3.4,,1.00514,-3.47639e-15,1.59495e-14,0
0.9,3.5,,1.00514,-2.07343e-15,-1.58389e-14,0
0.9,3.6,,1.00514,-2.73956e-15,-8.99714e-15,0
0.9,3.7,,1.00514,-2.73956e-15,-1.43115e-16,0
0.9,3.8,,1.00514,-2.31065e-15,8.66364e-15,0
0.9,3.9,,1.00514,-2.23996e-15,7.14272e-15,0
0.9,4,,1.00514,-3.35018e-15,-2.25141e-14,0
0.9,4.1,,1.00514,-3.02362e-15,3.27316e-14,0
0.9,4.2,,1.00514,-3.35018e-15,-1.43115e-16,0
0.9,4.3,,1.00514,-3.12814e-15,-3.2631e-14,0
0.9,4.4,,1.00514,-3.35018e-15,1.38179e-14,0
0.9,4.5,,1.00514,-3.35018e-15,-1.36601e-14,0
0.9,4.6,,1.00514,-3.35018e-15,1.38179e-14,0
0.9,4.7,,1.00514,-3.35018e-15,-1.36601e-14,0
0.9,4.8,,0.985621,-2.63678e-15,-0.77502,0
0.9,4.9,,0.751674,-2.44249e-15,-4.21198,0
1,0,,0.751674,-4.30905e-15,4.21198,0
1,0.1,,0.985621,-5.43055e-15,0.77502,0
1,0.2,,1.00514,-7.86177e-15,-5.63785e-16,0
1,0.3,,1.00514,-7.36607e-15,3.67891e-15,0
1,0.4,,1.00514,-7.29018e-15,-1.36566e-15,0
1,0.5,,1.00514,-6.76282e-15,-5.64002e-15,0
1,0.6,,1.00514,-8.25425e-15,5.71895e-15,0
1,0.7,,1.00514,-6.92198e-15,2.47155e-15,0
1,0.8,,1.00514,-6.92198e-15,1.12323e-16,0
1,0.9,,1.00514,-6.402e-15,-2.61466e-15,0
1,1,,1.00514,-7.14402e-15,-7.71301e-15,0
1,1.1,,1.00514,-8.72609e-15,2.69359e-15,0
1,1.2,,1.00514,-6.92198e-15,8.88309e-15,0
1,1.3,,1.00514,-7.50485e-15,-4.02326e-15,0
1,1.4,,1.00514,-6.69994e-15,4.02586e-15,0
1,1.5,,1.00514,-7.36607e-15,-8.82324e-15,0
1,1.6,,1.00514,-8.72609e-15,-1.09721e-16,0
1,1.7,,1.00514,-6.92198e-15,8.88309e-15,0
1,1.8,,1.00514,-7.50485e-15,-4.02326e-15,0
1,1.9,,1.00514,-6.69994e-15,4.02586e-15,0
1,2,,1.00514,-7.36607e-15,-8.82324e-15,0
1,2.1,,1.00514,-8.58731e-15,-4.46561e-15,0
1,2.2,,1.00514,-8.58731e-15,-5.24754e-17,0
1,2.3,,1.00514,-8.02353e-15,8.91648e-15,0
1,2.4,,1.00514,-8.66191e-15,1.63966e-14,0
1,2.5,,1.00514,-7.58811e-15,-1.63034e-14,0
1,2.6,,1.00514,-8.58731e-15,-9.2812e-15,0
1,2.7,,1.00514,-8.58731e-15,-5.24754e-17,0
1,2.8,,1.00514,-8.02353e-15,8.91648e-15,0
1,2.9,,1.00514,-8.66191e-15,1.63966e-14,0
1,3,,1.00514,-7.58811e-15,-1.63034e-14,0
1,3.1,,1.00514,-8.58731e-15,-9.2812e-15,0
1,3.2,,1.00514,-8.58731e-15,-5.24754e-17,0
1,3.3,,1.00514,-8.02353e-15,8.91648e-15,0
1,3.4,,1.00514,-8.66191e-15,1.63966e-14,0
1,3.5,,1.00514,-7.58811e-15,-1.63034e-14,0
1,3.6,,1.00514,-8.58731e-15,-9.2812e-15,0
1,3.7,,1.00514,-8.58731e-15,-5.24754e-17,0
1,3.8,,1.00514,-8.02353e-15,8.91648e-15,0
1,3.9,,1.00514,-7.67138e-15,7.42765e-15,0
1,4,,1.00514,-7.92118e-15,-2.20488e-14,0
1,4.1,,1.00514,-7.43156e-15,3.2e-14,0
1,4.2,,1.00514,-8.44854e-15,-1.63498e-16,0
1,4.3,,1.00514,-7.81016e-15,-3.19436e-14,0
1,4.4,,1.00514,-7.67138e-15,1.3062e-14,0
1,4.5,,1.00514,-8.0322e-15,-1.29449e-14,0
1,4.6,,1.00514,-7.67138e-15,1.3062e-14,0
1,4.7,,1.00514,-8.0322e-15,-1.29449e-14,0
1,4.8,,0.985621,-6.91114e-15,-0.77502,0
1,4.9,,0.751674,-6.32827e-15,-4.21198,0
1.1,0,,0.751674,2.25948e-15,4.21198,0
1.1,0.1,,0.985621,3.70277e-15,0.77502,0
1.1,0.2,,1.00514,2.3705e-15,-8.90347e-16,0
1.1,0.3,,1.00514,2.71528e-15,3.9504e-15,0
1.1,0.4,,1.00514,2.56869e-15,-9.41521e-16,0
1.1,0.5,,1.00514,3.09605e-15,-5.64609e-15,0
1.1,0.6,,1.00514,1.60505e-15,5.72676e-15,0
1.1,0.7,,1.00514,2.04914e-15,2.47935e-15,0
1.1,0.8,,1.00514,2.93732e-15,1.06252e-16,0
1.1,0.9,,1.00514,3.45687e-15,-2.17664e-15,0
1.1,1,,1.00514,2.76298e-15,-8.11547e-15,0
1.1,1.1,,1.00514,1.24423e-15,2.25731e-15,0
1.1,1.2,,1.00514,2.10465e-15,9.64029e-15,0
1.1,1.3,,1.00514,2.24343e-15,-4.83424e-15,0
1.1,1.4,,1.00514,2.10465e-15,4.8247e-15,0
1.1,1.5,,1.00514,2.42991e-15,-9.58652e-15,0
1.1,1.6,,1.00514,2.13241e-15,-1.15793e-16,0
1.1,1.7,,1.00514,2.10465e-15,9.64029e-15,0
1.1,1.8,,1.00514,2.24343e-15,-4.83424e-15,0
1.1,1.9,,1.00514,2.10465e-15,4.8247e-15,0
1.1,2,,1.00514,2.42991e-15,-9.58652e-15,0
1.1,2.1,,1.00514,2.31889e-15,-4.42398e-15,0
1.1,2.2,,1.00514,2.31889e-15,-5.24754e-17,0
1.1,2.3,,1.00514,2.08167e-15,9.33758e-15,0
1.1,2.4,,1.00514,3.19189e-15,1.64291e-14,0
1.1,2.5,,1.00514,2.54094e-15,-1.67891e-14,0
1.1,2.6,,1.00514,1.54174e-15,-9.25345e-15,0
1.1,2.7,,1.00514,2.31889e-15,-5.24754e-17,0
1.1,2.8,,1.00514,2.08167e-15,9.33758e-15,0
1.1,2.9,,1.00514,3.19189e-15,1.64291e-14,0
1.1,3,,1.00514,2.54094e-15,-1.67891e-14,0
1.1,3.1,,1.00514,1.54174e-15,-9.25345e-15,0
1.1,3.2,,1.00514,2.31889e-15,-5.24754e-17,0
1.1,3.3,,1.00514,2.08167e-15,9.33758e-15,0
1.1,3.4,,1.00514,3.19189e-15,1.64291e-14,0
1.1,3.5,,1.00514,2.54094e-15,-1.67891e-14,0
1.1,3.6,,1.00514,1.54174e-15,-9.25345e-15,0
1.1,3.7,,1.00514,2.31889e-15,-5.24754e-17,0
1.1,3.8,,1.00514,2.08167e-15,9.33758e-15,0
1.1,3.9,,1.00514,2.54094e-15,7.48316e-15,0
1.1,4,,1.00514,2.29114e-15,-2.16186e-14,0
1.1,4.1,,1.00514,2.8675e-15,3.11162e-14,0
1.1,4.2,,1.00514,2.65196e-15,-1.63498e-16,0
1.1,4.3,,1.00514,2.40216e-15,-3.10555e-14,0
1.1,4.4,,1.00514,3.42911e-15,1.22016e-14,0
1.1,4.5,,1.00514,2.18011e-15,-1.20845e-14,0
1.1,4.6,,1.00514,3.42911e-15,1.22016e-14,0
1.1,4.7,,1.00514,2.18011e-15,-1.20845e-14,0
1.1,4.8,,0.985621,3.33067e-15,-0.77502,0
1.1,4.9,,0.751674,1.66533e-15,-4.21198,0
1.2,0,,0.751674,5.81219e-15,4.21198,0
1.2,0.1,,0.985621,8.3657e-15,0.77502,0
1.2,0.2,,1.00514,8.25468e-15,-7.79325e-16,0
1.2,0.3,,1.00514,8.71048e-15,3.25651e-15,0
1.2,0.4,,1.00514,8.67492e-15,-9.41521e-16,0
1.2,0.5,,1.00514,9.09125e-15,-4.97996e-15,0
1.2,0.6,,1.00514,7.60026e-15,5.03287e-15,0
1.2,0.7,,1.00514,7.15617e-15,2.34058e-15,0
1.2,0.8,,1.00514,8.04435e-15,7.84962e-17,0
1.2,0.9,,1.00514,8.67492e-15,-2.06562e-15,0
1.2,1,,1.00514,8.75819e-15,-6.97749e-15,0
1.2,1.1,,1.00514,8.90477e-15,2.11853e-15,0
1.2,1.2,,1.00514,7.98884e-15,8.50231e-15,0
1.2,1.3,,1.00514,7.68352e-15,-3.97382e-15,0
1.2,1.4,,1.00514,7.98884e-15,3.90877e-15,0
1.2,1.5,,1.00514,7.98103e-15,-8.55956e-15,0
1.2,1.6,,1.00514,8.90477e-15,-1.43548e-16,0
1.2,1.7,,1.00514,7.98884e-15,8.50231e-15,0
1.2,1.8,,1.00514,7.68352e-15,-3.97382e-15,0
1.2,1.9,,1.00514,7.98884e-15,3.90877e-15,0
1.2,2,,1.00514,7.98103e-15,-8.55956e-15,0
1.2,2.1,,1.00514,9.20227e-15,-4.72929e-15,0
1.2,2.2,,1.00514,9.20227e-15,-1.35742e-16,0
1.2,2.3,,1.00514,8.74301e-15,9.14329e-15,0
1.2,2.4,,1.00514,9.40914e-15,1.61238e-14,0
1.2,2.5,,1.00514,8.98023e-15,-1.60952e-14,0
1.2,2.6,,1.00514,1.02015e-14,-9.11467e-15,0
1.2,2.7,,1.00514,9.20227e-15,-1.35742e-16,0
1.2,2.8,,1.00514,8.74301e-15,9.14329e-15,0
1.2,2.9,,1.00514,9.40914e-15,1.61238e-14,0
1.2,3,,1.00514,8.98023e-15,-1.60952e-14,0
1.2,3.1,,1.00514,1.02015e-14,-9.11467e-15,0
1.2,3.2,,1.00514,9.20227e-15,-1.35742e-16,0
1.2,3.3,,1.00514,8.74301e-15,9.14329e-15,0
1.2,3.4,,1.00514,9.40914e-15,1.61238e-14,0
1.2,3.5,,1.00514,8.98023e-15,-1.60952e-14,0
1.2,3.6,,1.00514,1.02015e-14,-9.11467e-15,0
1.2,3.7,,1.00514,9.20227e-15,-1.35742e-16,0
1.2,3.8,,1.00514,8.74301e-15,9.14329e-15,0
1.2,3.9,,1.00514,9.75739e-15,6.84479e-15,0
1.2,4,,1.00514,8.95247e-15,-2.17018e-14,0
1.2,4.1,,1.00514,9.30679e-15,3.16158e-14,0
1.2,4.2,,1.00514,8.53614e-15,-1.35742e-16,0
1.2,4.3,,1.00514,8.17532e-15,-3.15828e-14,0
1.2,4.4,,1.00514,8.86921e-15,1.24514e-14,0
1.2,4.5,,1.00514,8.84145e-15,-1.27229e-14,0
1.2,4.6,,1.00514,8.86921e-15,1.24514e-14,0
1.2,4.7,,1.00514,8.84145e-15,-1.27229e-14,0
1.2,4.8,,0.985621,8.65974e-15,-0.77502,0
1.2,4.9,,0.751674,6.77236e-15,-4.21198,0
1.3,0,,0.751674,-2.18141e-15,4.21198,0
1.3,0.1,,0.985621,-3.40266e-15,0.77502,0
1.3,0.2,,1.00514,-3.84675e-15,-8.90347e-16,0
1.3,0.3,,1.00514,-4.39015e-15,3.06222e-15,0
1.3,0.4,,1.00514,-3.64856e-15,-9.41521e-16,0
1.3,0.5,,1.00514,-3.1212e-15,-4.75791e-15,0
1.3,0.6,,1.00514,-4.6122e-15,4.83858e-15,0
1.3,0.7,,1.00514,-4.16811e-15,2.47935e-15,0
1.3,0.8,,1.00514,-3.27993e-15,1.06252e-16,0
1.3,0.9,,1.00514,-2.76038e-15,-2.17664e-15,0
1.3,1,,1.00514,-3.45427e-15,-7.22729e-15,0
1.3,1.1,,1.00514,-5.8612e-15,2.25731e-15,0
1.3,1.2,,1.00514,-4.1126e-15,8.30802e-15,0
1.3,1.3,,1.00514,-3.97382e-15,-3.94606e-15,0
1.3,1.4,,1.00514,-4.1126e-15,3.93652e-15,0
1.3,1.5,,1.00514,-3.78734e-15,-8.25425e-15,0
1.3,1.6,,1.00514,-4.97302e-15,-1.15793e-16,0
1.3,1.7,,1.00514,-4.1126e-15,8.30802e-15,0
1.3,1.8,,1.00514,-3.97382e-15,-3.94606e-15,0
1.3,1.9,,1.00514,-4.1126e-15,3.93652e-15,0
1.3,2,,1.00514,-3.78734e-15,-8.25425e-15,0
1.3,2.1,,1.00514,-4.78654e-15,-4.42398e-15,0
1.3,2.2,,1.00514,-4.78654e-15,-5.24754e-17,0
1.3,2.3,,1.00514,-5.02376e-15,8.89349e-15,0
1.3,2.4,,1.00514,-4.80171e-15,1.5985e-14,0
1.3,2.5,,1.00514,-4.56449e-15,-1.59009e-14,0
1.3,2.6,,1.00514,-5.56369e-15,-9.25345e-15,0
1.3,2.7,,1.00514,-4.78654e-15,-5.24754e-17,0
1.3,2.8,,1.00514,-5.02376e-15,8.89349e-15,0
1.3,2.9,,1.00514,-4.80171e-15,1.5985e-14,0
1.3,3,,1.00514,-4.56449e-15,-1.59009e-14,0
1.3,3.1,,1.00514,-5.56369e-15,-9.25345e-15,0
1.3,3.2,,1.00514,-4.78654e-15,-5.24754e-17,0
1.3,3.3,,1.00514,-5.02376e-15,8.89349e-15,0
1.3,3.4,,1.00514,-4.80171e-15,1.5985e-14,0
1.3,3.5,,1.00514,-4.56449e-15,-1.59009e-14,0
1.3,3.6,,1.00514,-5.56369e-15,-9.25345e-15,0
1.3,3.7,,1.00514,-4.78654e-15,-5.24754e-17,0
1.3,3.8,,1.00514,-5.02376e-15,8.89349e-15,0
1.3,3.9,,1.00514,-4.56449e-15,7.03907e-15,0
1.3,4,,1.00514,-3.03793e-15,-2.16186e-14,0
1.3,4.1,,1.00514,-3.34975e-15,3.15603e-14,0
1.3,4.2,,1.00514,-4.45347e-15,-1.63498e-16,0
1.3,4.3,,1.00514,-3.81509e-15,-3.14995e-14,0
1.3,4.4,,1.00514,-3.67631e-15,1.26457e-14,0
1.3,4.5,,1.00514,-4.03714e-15,-1.25286e-14,0
1.3,4.6,,1.00514,-3.67631e-15,1.26457e-14,0
1.3,4.7,,1.00514,-4.03714e-15,-1.25286e-14,0
1.3,4.8,,0.985621,-3.77476e-15,-0.77502,0
1.3,4.9,,0.751674,-3.66374e-15,-4.21198,0
1.4,0,,0.751674,2.70357e-15,4.21198,0
1.4,0.1,,0.985621,3.03663e-15,0.77502,0
1.4,0.2,,1.00514,3.81379e-15,-7.79325e-16,0
1.4,0.3,,1.00514,3.38141e-15,3.25651e-15,0
1.4,0.4,,1.00514,4.23403e-15,-9.41521e-16,0
1.4,0.5,,1.00514,4.65036e-15,-4.97996e-15,0
1.4,0.6,,1.00514,4.04754e-15,5.03287e-15,0
1.4,0.7,,1.00514,3.60345e-15,2.34058e-15,0
1.4,0.8,,1.00514,2.71528e-15,7.84962e-17,0
1.4,0.9,,1.00514,3.34585e-15,-2.06562e-15,0
1.4,1,,1.00514,4.31729e-15,-6.97749e-15,0
1.4,1.1,,1.00514,4.46388e-15,2.11853e-15,0
1.4,1.2,,1.00514,3.54794e-15,8.05822e-15,0
1.4,1.3,,1.00514,3.24263e-15,-3.97382e-15,0
1.4,1.4,,1.00514,4.43612e-15,3.90877e-15,0
1.4,1.5,,1.00514,3.54014e-15,-8.55956e-15,0
1.4,1.6,,1.00514,4.46388e-15,-1.43548e-16,0
1.4,1.7,,1.00514,3.54794e-15,8.05822e-15,0
1.4,1.8,,1.00514,3.24263e-15,-3.97382e-15,0
1.4,1.9,,1.00514,4.43612e-15,3.90877e-15,0
1.4,2,,1.00514,3.54014e-15,-8.55956e-15,0
1.4,2.1,,1.00514,4.76138e-15,-4.2852e-15,0
1.4,2.2,,1.00514,4.76138e-15,-1.35742e-16,0
1.4,2.3,,1.00514,5.19029e-15,9.14329e-15,0
1.4,2.4,,1.00514,4.08007e-15,1.61238e-14,0
1.4,2.5,,1.00514,4.53934e-15,-1.60952e-14,0
1.4,2.6,,1.00514,4.8724e-15,-9.11467e-15,0
1.4,2.7,,1.00514,4.76138e-15,-1.35742e-16,0
1.4,2.8,,1.00514,5.19029e-15,9.14329e-15,0
1.4,2.9,,1.00514,4.08007e-15,1.61238e-14,0
1.4,3,,1.00514,4.53934e-15,-1.60952e-14,0
1.4,3.1,,1.00514,4.8724e-15,-9.11467e-15,0
1.4,3.2,,1.00514,4.76138e-15,-1.35742e-16,0
1.4,3.3,,1.00514,5.19029e-15,9.14329e-15,0
1.4,3.4,,1.00514,4.08007e-15,1.61238e-14,0
1.4,3.5,,1.00514,4.53934e-15,-1.60952e-14,0
1.4,3.6,,1.00514,4.8724e-15,-9.11467e-15,0
1.4,3.7,,1.00514,4.76138e-15,-1.35742e-16,0
1.4,3.8,,1.00514,5.19029e-15,9.14329e-15,0
1.4,3.9,,1.00514,4.42832e-15,6.84479e-15,0
1.4,4,,1.00514,3.6234e-15,-2.17018e-14,0
1.4,4.1,,1.00514,3.97772e-15,3.16158e-14,0
1.4,4.2,,1.00514,4.09525e-15,-1.35742e-16,0
1.4,4.3,,1.00514,3.73443e-15,-3.15828e-14,0
1.4,4.4,,1.00514,3.54014e-15,1.24514e-14,0
1.4,4.5,,1.00514,3.51238e-15,-1.27229e-14,0
1.4,4.6,,1.00514,3.54014e-15,1.24514e-14,0
1.4,4.7,,1.00514,3.51238e-15,-1.27229e-14,0
1.4,4.8,,0.985621,4.21885e-15,-0.77502,0
1.4,4.9,,0.751674,3.21965e-15,-4.21198,0
1.5,0,,0.751674,-5.64132e-15,4.21198,0
1.5,0.1,,0.985621,-8.09509e-15,0.77502,0
1.5,0.2,,1.00514,-8.74995e-15,-1.00787e-15,0
1.5,0.3,,1.00514,-9.14243e-15,3.23483e-15,0
1.5,0.4,,1.00514,-8.17835e-15,-9.21572e-16,0
1.5,0.5,,1.00514,-7.651e-15,-4.75184e-15,0
1.5,0.6,,1.00514,-9.14243e-15,4.83077e-15,0
1.5,0.7,,1.00514,-8.69834e-15,2.47155e-15,0
1.5,0.8,,1.00514,-7.81016e-15,1.12323e-16,0
1.5,0.9,,1.00514,-7.29018e-15,-2.17057e-15,0
1.5,1,,1.00514,-8.0322e-15,-7.26893e-15,0
1.5,1.1,,1.00514,-1.05024e-14,2.2495e-15,0
1.5,1.2,,1.00514,-8.69834e-15,8.439e-15,0
1.5,1.3,,1.00514,-8.39303e-15,-4.02326e-15,0
1.5,1.4,,1.00514,-8.47629e-15,4.02586e-15,0
1.5,1.5,,1.00514,-8.25425e-15,-8.37915e-15,0
1.5,1.6,,1.00514,-9.61427e-15,-1.09721e-16,0
1.5,1.7,,1.00514,-8.69834e-15,8.439e-15,0
1.5,1.8,,1.00514,-8.39303e-15,-4.02326e-15,0
1.5,1.9,,1.00514,-8.47629e-15,4.02586e-15,0
1.5,2,,1.00514,-8.25425e-15,-8.37915e-15,0
1.5,2.1,,1.00514,-9.47549e-15,-4.46561e-15,0
1.5,2.2,,1.00514,-9.47549e-15,-5.24754e-17,0
1.5,2.3,,1.00514,-9.79989e-15,8.91648e-15,0
1.5,2.4,,1.00514,-9.55009e-15,1.59525e-14,0
1.5,2.5,,1.00514,-9.36447e-15,-1.58593e-14,0
1.5,2.6,,1.00514,-1.03637e-14,-9.2812e-15,0
1.5,2.7,,1.00514,-9.47549e-15,-5.24754e-17,0
1.5,2.8,,1.00514,-9.79989e-15,8.91648e-15,0
1.5,2.9,,1.00514,-9.55009e-15,1.59525e-14,0
1.5,3,,1.00514,-9.36447e-15,-1.58593e-14,0
1.5,3.1,,1.00514,-1.03637e-14,-9.2812e-15,0
1.5,3.2,,1.00514,-9.47549e-15,-5.24754e-17,0
1.5,3.3,,1.00514,-9.79989e-15,8.91648e-15,0
1.5,3.4,,1.00514,-9.55009e-15,1.59525e-14,0
1.5,3.5,,1.00514,-9.36447e-15,-1.58593e-14,0
1.5,3.6,,1.00514,-1.03637e-14,-9.2812e-15,0
1.5,3.7,,1.00514,-9.47549e-15,-5.24754e-17,0
1.5,3.8,,1.00514,-9.79989e-15,8.91648e-15,0
1.5,3.9,,1.00514,-9.44774e-15,6.98356e-15,0
1.5,4,,1.00514,-7.92118e-15,-2.16047e-14,0
1.5,4.1,,1.00514,-8.31973e-15,3.15559e-14,0
1.5,4.2,,1.00514,-9.33672e-15,-1.63498e-16,0
1.5,4.3,,1.00514,-8.69834e-15,-3.14995e-14,0
1.5,4.4,,1.00514,-8.55956e-15,1.26179e-14,0
1.5,4.5,,1.00514,-8.92038e-15,-1.25009e-14,0
1.5,4.6,,1.00514,-8.55956e-15,1.26179e-14,0
1.5,4.7,,1.00514,-8.92038e-15,-1.25009e-14,0
1.5,4.8,,0.985621,-8.6875e-15,-0.77502,0
1.5,4.9,,0.751674,-7.21645e-15,-4.21198,0
1.6,0,,0.751674,3.90313e-17,4.21198,0
1.6,0.1,,0.985621,1.50054e-16,0.77502,0
1.6,0.2,,1.00514,-2.94036e-16,-8.90347e-16,0
1.6,0.3,,1.00514,-8.37438e-16,3.9504e-15,0
1.6,0.4,,1.00514,-9.58435e-17,-9.41521e-16,0
1.6,0.5,,1.00514,4.31512e-16,-6.09018e-15,0
1.6,0.6,,1.00514,-1.71304e-16,6.17085e-15,0
1.6,0.7,,1.00514,2.72785e-16,2.47935e-15,0
1.6,0.8,,1.00514,-6.15393e-16,1.06252e-16,0
1.6,0.9,,1.00514,-9.58435e-17,-2.17664e-15,0
1.6,1,,1.00514,9.84456e-17,-8.11547e-15,0
1.6,1.1,,1.00514,-5.32126e-16,2.25731e-15,0
1.6,1.2,,1.00514,-5.59882e-16,9.1962e-15,0
1.6,1.3,,1.00514,-4.21104e-16,-4.83424e-15,0
1.6,1.4,,1.00514,3.28296e-16,4.8247e-15,0
1.6,1.5,,1.00514,-2.34621e-16,-9.58652e-15,0
1.6,1.6,,1.00514,-5.32126e-16,-1.15793e-16,0
1.6,1.7,,1.00514,-5.59882e-16,9.1962e-15,0
1.6,1.8,,1.00514,-4.21104e-16,-4.83424e-15,0
1.6,1.9,,1.00514,3.28296e-16,4.8247e-15,0
1.6,2,,1.00514,-2.34621e-16,-9.58652e-15,0
1.6,2.1,,1.00514,-3.45644e-16,-4.42398e-15,0
1.6,2.2,,1.00514,-3.45644e-16,-5.24754e-17,0
1.6,2.3,,1.00514,3.05311e-16,9.33758e-15,0
1.6,2.4,,1.00514,-3.60822e-16,1.68732e-14,0
1.6,2.5,,1.00514,-1.01178e-15,-1.67891e-14,0
1.6,2.6,,1.00514,-2.34621e-16,-9.25345e-15,0
1.6,2.7,,1.00514,-3.45644e-16,-5.24754e-17,0
1.6,2.8,,1.00514,3.05311e-16,9.33758e-15,0
1.6,2.9,,1.00514,-3.60822e-16,1.68732e-14,0
1.6,3,,1.00514,-1.01178e-15,-1.67891e-14,0
1.6,3.1,,1.00514,-2.34621e-16,-9.25345e-15,0
1.6,3.2,,1.00514,-3.45644e-16,-5.24754e-17,0
1.6,3.3,,1.00514,3.05311e-16,9.33758e-15,0
1.6,3.4,,1.00514,-3.60822e-16,1.68732e-14,0
1.6,3.5,,1.00514,-1.01178e-15,-1.67891e-14,0
1.6,3.6,,1.00514,-2.34621e-16,-9.25345e-15,0
1.6,3.7,,1.00514,-3.45644e-16,-5.24754e-17,0
1.6,3.8,,1.00514,3.05311e-16,9.33758e-15,0
1.6,3.9,,1.00514,-1.23599e-16,7.48316e-15,0
1.6,4,,1.00514,-1.26158e-15,-2.16186e-14,0
1.6,4.1,,1.00514,2.02963e-16,3.11162e-14,0
1.6,4.2,,1.00514,-1.25767e-17,-1.63498e-16,0
1.6,4.3,,1.00514,-2.62377e-16,-3.10555e-14,0
1.6,4.4,,1.00514,-1.23599e-16,1.22016e-14,0
1.6,4.5,,1.00514,-4.84422e-16,-1.25286e-14,0
1.6,4.6,,1.00514,-1.23599e-16,1.22016e-14,0
1.6,4.7,,1.00514,-4.84422e-16,-1.25286e-14,0
1.6,4.8,,0.985621,6.66134e-16,-0.77502,0
1.6,4.9,,0.751674,-1.11022e-16,-4.21198,0
1.7,0,,0.751674,5.81219e-15,4.21198,0
1.7,0.1,,0.985621,8.3657e-15,0.77502,0
1.7,0.2,,1.00514,8.25468e-15,-7.79325e-16,0
1.7,0.3,,1.00514,8.71048e-15,3.25651e-15,0
1.7,0.4,,1.00514,8.67492e-15,-9.41521e-16,0
1.7,0.5,,1.00514,9.09125e-15,-4.97996e-15,0
1.7,0.6,,1.00514,7.60026e-15,5.03287e-15,0
1.7,0.7,,1.00514,7.15617e-15,2.34058e-15,0
1.7,0.8,,1.00514,8.04435e-15,7.84962e-17,0
1.7,0.9,,1.00514,8.67492e-15,-2.06562e-15,0
1.7,1,,1.00514,8.75819e-15,-6.97749e-15,0
1.7,1.1,,1.00514,8.90477e-15,2.11853e-15,0
1.7,1.2,,1.00514,7.98884e-15,8.50231e-15,0
1.7,1.3,,1.00514,7.68352e-15,-3.97382e-15,0
1.7,1.4,,1.00514,7.98884e-15,3.90877e-15,0
1.7,1.5,,1.00514,7.98103e-15,-8.55956e-15,0
1.7,1.6,,1.00514,8.90477e-15,-1.43548e-16,0
1.7,1.7,,1.00514,7.98884e-15,8.50231e-15,0
