h/dp :,1.5
L2normPGauss,L2normPCubic,L2normPWedn,L2normdrhodtGauss,L2normdrhodtCubic,L2normdrhodtWedn
0.0918565,0.0777916,0.071464,13.3866,12.0235,11.8048

id,r,z,,PGauss,PCubic,PWedn,,dPGaussR,dPGaussZ,,dPCubicR,dPCubicZ,,dPWednR,dPWednZ,,drhodtGauss,drhodtCubic,drhodtWedn
1407,0.75,2.85,,1,1.00344,1.00514,,1.18648e-11,1.67028e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-200,-200.672,-199.74
1408,0.85,2.85,,1,1.00344,1.00514,,6.27377e-15,4.67187e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-200,-200.672,-199.74
1409,0.95,2.85,,1,1.00344,1.00514,,-3.04423e-15,9.40699e-16,,-2.7825e-15,8.1532e-17,,-2.17057e-15,7.0343e-16,,-200,-200.672,-199.74
1410,1.05,2.85,,1,1.00344,1.00514,,-5.42295e-15,8.63934e-16,,-5.81306e-15,4.87457e-16,,-8.1571e-15,-3.85976e-17,,-200,-200.672,-199.74
1411,1.15,2.85,,1,1.00344,1.00514,,-2.79203e-15,4.99641e-16,,-2.48239e-15,-6.76542e-17,,-2.10639e-15,-5.93709e-16,,-200,-200.672,-199.74
1412,1.25,2.85,,1,1.00344,1.00514,,-4.1566e-16,2.49787e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1413,1.35,2.85,,1,1.00344,1.00514,,-5.11508e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1414,1.45,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1415,1.55,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1416,1.65,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1417,1.75,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1418,1.85,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1419,1.95,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1420,2.05,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1421,2.15,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1422,2.25,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1423,2.35,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1424,2.45,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1425,2.55,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1426,2.65,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1427,2.75,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1428,2.85,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1429,2.95,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1430,3.05,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1431,3.15,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1432,3.25,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1433,3.35,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1434,3.45,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1435,3.55,2.85,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1436,3.65,2.85,,1,1.00344,1.00514,,-5.09305e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1437,3.75,2.85,,1,1.00344,1.00514,,-1.1607e-17,2.48107e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1438,3.85,2.85,,1,1.00344,1.00514,,2.14456e-15,1.26046e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1439,3.95,2.85,,1,1.00344,1.00514,,1.05597e-14,7.43278e-17,,9.22006e-15,-8.04912e-16,,9.36057e-15,-9.18102e-16,,-200,-200.672,-199.74
1440,4.05,2.85,,1,1.00344,1.00514,,1.83657e-14,-3.95008e-16,,1.94567e-14,-7.65013e-16,,2.62546e-14,-1.04083e-16,,-200,-200.672,-199.74
1441,4.15,2.85,,1,1.00344,1.00514,,3.67235e-15,-6.47322e-16,,9.15934e-15,-6.53991e-16,,9.55963e-15,6.93889e-18,,-200,-200.672,-199.74
1442,4.25,2.85,,1,1.00344,1.00514,,-1.18623e-11,-1.63521e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-200,-200.672,-199.74
1443,4.35,2.85,,1,1.00344,1.00514,,-8.16474e-09,-7.21283e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-200,-200.672,-199.74
1444,4.45,2.85,,1,1.00344,1.00514,,-2.26563e-06,1.39128e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-200,-200.672,-199.74
1445,4.55,2.85,,0.999994,1.00344,1.00514,,-0.000252103,-1.68436e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-199.987,-200.672,-199.74
1446,4.65,2.85,,0.999687,1.00344,1.00514,,-0.0111646,-1.23483e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-199.551,-200.672,-199.74
1447,4.75,2.85,,0.992798,1.00344,1.00514,,-0.194871,-1.24751e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-194.04,-200.672,-199.74
1448,4.85,2.85,,0.929228,0.97497,0.985621,,-1.32501,1.72319e-16,,-0.93667,1.11022e-16,,-0.77502,-2.498e-16,,-171.437,-181.939,-184.24
1449,4.95,2.85,,0.688063,0.73002,0.751674,,-3.4687,2.08083e-16,,-4.09695,1.11022e-16,,-4.21198,1.11022e-16,,-150,-150.336,-149.87
1450,0.05,2.95,,0.688063,0.73002,0.751674,,3.4687,-5.26857e-16,,4.09695,1.45717e-16,,4.21198,-3.1225e-16,,-150,-150.336,-149.87
1451,0.15,2.95,,0.929228,0.97497,0.985621,,1.32501,7.52646e-17,,0.93667,3.03577e-16,,0.77502,-2.60642e-16,,-171.437,-181.939,-184.24
1452,0.25,2.95,,0.992798,1.00344,1.00514,,0.194871,8.83787e-17,,1.32186e-15,-2.94903e-17,,1.36132e-15,-7.04731e-16,,-194.04,-200.672,-199.74
1453,0.35,2.95,,0.999687,1.00344,1.00514,,0.0111646,3.48188e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-199.551,-200.672,-199.74
1454,0.45,2.95,,0.999994,1.00344,1.00514,,0.000252103,3.33021e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-199.987,-200.672,-199.74
1455,0.55,2.95,,1,1.00344,1.00514,,2.26563e-06,2.5435e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-200,-200.672,-199.74
1456,0.65,2.95,,1,1.00344,1.00514,,8.16474e-09,3.37024e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-200,-200.672,-199.74
1457,0.75,2.95,,1,1.00344,1.00514,,1.18648e-11,1.67028e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-200,-200.672,-199.74
1458,0.85,2.95,,1,1.00344,1.00514,,6.27377e-15,4.67187e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-200,-200.672,-199.74
1459,0.95,2.95,,1,1.00344,1.00514,,-3.04423e-15,9.40699e-16,,-2.7825e-15,8.1532e-17,,-2.17057e-15,7.0343e-16,,-200,-200.672,-199.74
1460,1.05,2.95,,1,1.00344,1.00514,,-5.42295e-15,8.63934e-16,,-5.81306e-15,4.87457e-16,,-8.1571e-15,-3.85976e-17,,-200,-200.672,-199.74
1461,1.15,2.95,,1,1.00344,1.00514,,-2.79203e-15,4.99641e-16,,-2.48239e-15,-6.76542e-17,,-2.10639e-15,-5.93709e-16,,-200,-200.672,-199.74
1462,1.25,2.95,,1,1.00344,1.00514,,-4.1566e-16,2.49787e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1463,1.35,2.95,,1,1.00344,1.00514,,-5.11508e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1464,1.45,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1465,1.55,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1466,1.65,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1467,1.75,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1468,1.85,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1469,1.95,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1470,2.05,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1471,2.15,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1472,2.25,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1473,2.35,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1474,2.45,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1475,2.55,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1476,2.65,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1477,2.75,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1478,2.85,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1479,2.95,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1480,3.05,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1481,3.15,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1482,3.25,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1483,3.35,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1484,3.45,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1485,3.55,2.95,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1486,3.65,2.95,,1,1.00344,1.00514,,-5.09305e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1487,3.75,2.95,,1,1.00344,1.00514,,-1.1607e-17,2.48107e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1488,3.85,2.95,,1,1.00344,1.00514,,2.14456e-15,1.26046e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1489,3.95,2.95,,1,1.00344,1.00514,,1.05597e-14,7.43278e-17,,9.22006e-15,-8.04912e-16,,9.36057e-15,-9.18102e-16,,-200,-200.672,-199.74
1490,4.05,2.95,,1,1.00344,1.00514,,1.83657e-14,-3.95008e-16,,1.94567e-14,-7.65013e-16,,2.62546e-14,-1.04083e-16,,-200,-200.672,-199.74
1491,4.15,2.95,,1,1.00344,1.00514,,3.67235e-15,-6.47322e-16,,9.15934e-15,-6.53991e-16,,9.55963e-15,6.93889e-18,,-200,-200.672,-199.74
1492,4.25,2.95,,1,1.00344,1.00514,,-1.18623e-11,-1.63521e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-200,-200.672,-199.74
1493,4.35,2.95,,1,1.00344,1.00514,,-8.16474e-09,-7.21283e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-200,-200.672,-199.74
1494,4.45,2.95,,1,1.00344,1.00514,,-2.26563e-06,1.39128e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-200,-200.672,-199.74
1495,4.55,2.95,,0.999994,1.00344,1.00514,,-0.000252103,-1.68436e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-199.987,-200.672,-199.74
1496,4.65,2.95,,0.999687,1.00344,1.00514,,-0.0111646,-1.23483e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-199.551,-200.672,-199.74
1497,4.75,2.95,,0.992798,1.00344,1.00514,,-0.194871,-1.24751e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-194.04,-200.672,-199.74
1498,4.85,2.95,,0.929228,0.97497,0.985621,,-1.32501,1.72319e-16,,-0.93667,1.11022e-16,,-0.77502,-2.498e-16,,-171.437,-181.939,-184.24
1499,4.95,2.95,,0.688063,0.73002,0.751674,,-3.4687,2.08083e-16,,-4.09695,1.11022e-16,,-4.21198,1.11022e-16,,-150,-150.336,-149.87
1500,0.05,3.05,,0.688063,0.73002,0.751674,,3.4687,-5.26857e-16,,4.09695,1.45717e-16,,4.21198,-3.1225e-16,,-150,-150.336,-149.87
1501,0.15,3.05,,0.929228,0.97497,0.985621,,1.32501,7.52646e-17,,0.93667,3.03577e-16,,0.77502,-2.60642e-16,,-171.437,-181.939,-184.24
1502,0.25,3.05,,0.992798,1.00344,1.00514,,0.194871,8.83787e-17,,1.32186e-15,-2.94903e-17,,1.36132e-15,-7.04731e-16,,-194.04,-200.672,-199.74
1503,0.35,3.05,,0.999687,1.00344,1.00514,,0.0111646,3.48188e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-199.551,-200.672,-199.74
1504,0.45,3.05,,0.999994,1.00344,1.00514,,0.000252103,3.33021e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-199.987,-200.672,-199.74
1505,0.55,3.05,,1,1.00344,1.00514,,2.26563e-06,2.5435e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-200,-200.672,-199.74
1506,0.65,3.05,,1,1.00344,1.00514,,8.16474e-09,3.37024e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-200,-200.672,-199.74
1507,0.75,3.05,,1,1.00344,1.00514,,1.18648e-11,1.67028e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-200,-200.672,-199.74
1508,0.85,3.05,,1,1.00344,1.00514,,6.27377e-15,4.67187e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-200,-200.672,-199.74
1509,0.95,3.05,,1,1.00344,1.00514,,-3.04423e-15,9.40699e-16,,-2.7825e-15,8.1532e-17,,-2.17057e-15,7.0343e-16,,-200,-200.672,-199.74
1510,1.05,3.05,,1,1.00344,1.00514,,-5.42295e-15,8.63934e-16,,-5.81306e-15,4.87457e-16,,-8.1571e-15,-3.85976e-17,,-200,-200.672,-199.74
1511,1.15,3.05,,1,1.00344,1.00514,,-2.79203e-15,4.99641e-16,,-2.48239e-15,-6.76542e-17,,-2.10639e-15,-5.93709e-16,,-200,-200.672,-199.74
1512,1.25,3.05,,1,1.00344,1.00514,,-4.1566e-16,2.49787e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1513,1.35,3.05,,1,1.00344,1.00514,,-5.11508e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1514,1.45,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1515,1.55,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1516,1.65,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1517,1.75,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1518,1.85,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1519,1.95,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1520,2.05,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1521,2.15,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1522,2.25,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1523,2.35,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1524,2.45,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1525,2.55,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1526,2.65,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1527,2.75,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1528,2.85,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1529,2.95,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1530,3.05,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1531,3.15,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1532,3.25,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1533,3.35,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1534,3.45,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1535,3.55,3.05,,1,1.00344,1.00514,,-5.09339e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1536,3.65,3.05,,1,1.00344,1.00514,,-5.09305e-17,2.48052e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1537,3.75,3.05,,1,1.00344,1.00514,,-1.1607e-17,2.48107e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1538,3.85,3.05,,1,1.00344,1.00514,,2.14456e-15,1.26046e-16,,-1.23165e-16,1.5439e-16,,-5.24754e-17,-5.93709e-16,,-200,-200.672,-199.74
1539,3.95,3.05,,1,1.00344,1.00514,,1.05597e-14,7.43278e-17,,9.22006e-15,-8.04912e-16,,9.36057e-15,-9.18102e-16,,-200,-200.672,-199.74
1540,4.05,3.05,,1,1.00344,1.00514,,1.83657e-14,-3.95008e-16,,1.94567e-14,-7.65013e-16,,2.62546e-14,-1.04083e-16,,-200,-200.672,-199.74
1541,4.15,3.05,,1,1.00344,1.00514,,3.67235e-15,-6.47322e-16,,9.15934e-15,-6.53991e-16,,9.55963e-15,6.93889e-18,,-200,-200.672,-199.74
1542,4.25,3.05,,1,1.00344,1.00514,,-1.18623e-11,-1.63521e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-200,-200.672,-199.74
1543,4.35,3.05,,1,1.00344,1.00514,,-8.16474e-09,-7.21283e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-200,-200.672,-199.74
1544,4.45,3.05,,1,1.00344,1.00514,,-2.26563e-06,1.39128e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-200,-200.672,-199.74
1545,4.55,3.05,,0.999994,1.00344,1.00514,,-0.000252103,-1.68436e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-199.987,-200.672,-199.74
1546,4.65,3.05,,0.999687,1.00344,1.00514,,-0.0111646,-1.23483e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-199.551,-200.672,-199.74
1547,4.75,3.05,,0.992798,1.00344,1.00514,,-0.194871,-1.24751e-16,,-8.32667e-17,-7.65013e-16,,2.19876e-16,1.17961e-16,,-194.04,-200.672,-199.74
1548,4.85,3.05,,0.929228,0.97497,0.985621,,-1.32501,1.72319e-16,,-0.93667,1.11022e-16,,-0.77502,-2.498e-16,,-171.437,-181.939,-184.24
1549,4.95,3.05,,0.688063,0.73002,0.751674,,-3.4687,2.08083e-16,,-4.09695,1.11022e-16,,-4.21198,1.11022e-16,,-150,-150.336,-149.87
1550,0.05,3.15,,0.688063,0.73002,0.751674,,3.4687,-5.26857e-16,,4.09695,1.45717e-16,,4.21198,-3.1225e-16,,-150,-150.336,-149.87
1551,0.15,3.15,,0.929228,0.97497,0.985621,,1.32501,7.52646e-17,,0.93667,3.03577e-16,,0.77502,-2.60642e-16,,-171.437,-181.939,-184.24
1552,0.25,3.15,,0.992798,1.00344,1.00514,,0.194871,8.83787e-17,,1.32186e-15,-2.94903e-17,,1.36132e-15,-7.04731e-16,,-194.04,-200.672,-199.74
1553,0.35,3.15,,0.999687,1.00344,1.00514,,0.0111646,3.48188e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-199.551,-200.672,-199.74
1554,0.45,3.15,,0.999994,1.00344,1.00514,,0.000252103,3.33021e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-199.987,-200.672,-199.74
1555,0.55,3.15,,1,1.00344,1.00514,,2.26563e-06,2.5435e-16,,-9.36751e-17,5.25621e-16,,1.12323e-16,1.83447e-16,,-200,-200.672,-199.74
