dx/h :,0.555556
dy/h :,0.555556
L2normPGauss,L2normPCubic,L2normPWedn
0.0948338,0.0826378,0.0773469

x,y,,PGauss,PCubic,PWedn,,dPGaussX,dPGaussY,,dPCubicX,dPCubicY,,dPWednX,dPWednY
0.8,1.8,,1,1.0008,1.00212,,2.42599e-10,1.35592e-15,,3.69583e-16,1.9428e-15,,1.51715e-16,6.58245e-16
0.8,1.9,,1,1.0008,1.00212,,2.42598e-10,-1.65305e-15,,-4.93616e-16,-1.58979e-15,,1.78083e-16,-6.60144e-16
0.8,2,,1,1.0008,1.00212,,2.42599e-10,-2.57471e-15,,-1.89955e-17,-2.69758e-15,,-2.36863e-16,-3.72714e-15
0.8,2.1,,1,1.0008,1.00212,,2.42598e-10,-2.5008e-15,,-8.83845e-17,-3.45219e-15,,6.15096e-17,-3.78265e-15
0.8,2.2,,1,1.0008,1.00212,,2.42598e-10,1.38888e-15,,1.3366e-16,1.26626e-15,,5.05599e-16,6.58245e-16
0.8,2.3,,1,1.0008,1.00212,,2.42598e-10,6.05444e-15,,9.66327e-16,8.34393e-15,,2.00287e-16,8.74553e-15
0.8,2.4,,1,1.0008,1.00212,,2.42598e-10,3.84377e-15,,7.83141e-16,5.79736e-15,,5.33354e-16,8.83087e-15
0.8,2.5,,1,1.0008,1.00212,,2.42599e-10,-3.69305e-15,,-4.67511e-17,-5.65182e-15,,-3.40946e-16,-8.80901e-15
0.8,2.6,,1,1.0008,1.00212,,2.42598e-10,-5.79602e-15,,-5.32474e-16,-8.2539e-15,,6.15096e-17,-8.77865e-15
0.8,2.7,,1,1.0008,1.00212,,2.42598e-10,2.50047e-17,,1.3366e-16,4.5016e-17,,6.15096e-17,1.03134e-16
0.8,2.8,,1,1.0008,1.00212,,2.42599e-10,5.88004e-15,,9.66327e-16,8.34393e-15,,2.00287e-16,8.74553e-15
0.8,2.9,,1,1.0008,1.00212,,2.42598e-10,3.84377e-15,,7.83141e-16,5.79736e-15,,5.33354e-16,8.83087e-15
0.8,3,,1,1.0008,1.00212,,2.42599e-10,-3.69305e-15,,-4.67511e-17,-5.65182e-15,,-3.40946e-16,-8.80901e-15
0.8,3.1,,1,1.0008,1.00212,,2.42598e-10,-5.79602e-15,,-5.32474e-16,-8.2539e-15,,6.15096e-17,-8.77865e-15
0.8,3.2,,1,1.0008,1.00212,,2.42598e-10,2.50047e-17,,1.3366e-16,4.5016e-17,,6.15096e-17,1.03134e-16
0.8,3.3,,1,1.0008,1.00212,,2.42599e-10,5.88004e-15,,9.66327e-16,8.34393e-15,,2.00287e-16,8.74553e-15
0.8,3.4,,1,1.0008,1.00212,,2.42598e-10,3.84377e-15,,7.83141e-16,5.79736e-15,,5.33354e-16,8.83087e-15
0.8,3.5,,1,1.0008,1.00212,,2.42599e-10,-3.69305e-15,,-4.67511e-17,-5.65182e-15,,-3.40946e-16,-8.80901e-15
0.8,3.6,,1,1.0008,1.00212,,2.42598e-10,-5.80399e-15,,-5.32474e-16,-8.2539e-15,,6.15096e-17,-8.77865e-15
0.8,3.7,,1,1.0008,1.00212,,2.42599e-10,-3.62847e-16,,1.3366e-16,4.5016e-17,,6.15096e-17,1.03134e-16
0.8,3.8,,1,1.0008,1.00212,,2.42598e-10,3.58979e-15,,7.44283e-16,6.37329e-15,,-2.17572e-17,7.19121e-15
0.8,3.9,,1,1.0008,1.00212,,2.42598e-10,8.76964e-16,,3.94563e-16,-3.92134e-16,,3.94576e-16,1.63177e-15
0.8,4,,1,1.0008,1.00212,,2.42599e-10,7.49732e-16,,8.64757e-17,-1.44268e-15,,8.09385e-17,-8.5148e-15
0.8,4.1,,1,1.0008,1.00212,,2.42598e-10,5.61416e-15,,8.38652e-16,1.03267e-14,,1.29373e-17,1.74282e-14
0.8,4.2,,1,1.0008,1.00212,,2.42599e-10,-4.22695e-16,,-7.89328e-18,1.28283e-16,,-7.87937e-18,-6.392e-17
0.8,4.3,,1,1.0008,1.00212,,2.42599e-10,-8.27502e-15,,8.64757e-17,-1.25449e-14,,3.02983e-16,-1.92562e-14
0.8,4.4,,1,1.0008,1.00212,,2.42598e-10,-4.65474e-15,,-7.72822e-17,-4.87813e-15,,3.46004e-16,1.08013e-15
0.8,4.5,,1,1.0008,1.00212,,2.42599e-10,-9.91401e-16,,5.30565e-16,5.83474e-16,,3.02983e-16,-4.15717e-15
0.8,4.6,,1,1.0008,1.00212,,2.42598e-10,1.05034e-15,,-7.72822e-17,-5.48259e-16,,3.46004e-16,4.29978e-15
0.8,4.7,,1,1.0008,1.00212,,2.42599e-10,4.84167e-15,,5.30565e-16,4.88559e-15,,3.02983e-16,-1.18733e-15
0.8,4.8,,1,1.0008,1.00212,,2.42598e-10,8.20975e-15,,3.94563e-16,1.25472e-14,,1.29373e-17,1.90935e-14
0.8,4.9,,1,1.0008,1.00212,,2.42599e-10,-1.21933e-15,,-7.89328e-18,1.28283e-16,,-7.87937e-18,-6.392e-17
0.8,5,,1,1.0008,1.00212,,2.42599e-10,-7.72299e-13,,8.64757e-17,-1.25449e-14,,3.02983e-16,-1.92562e-14
0.8,5.1,,1,1.0008,1.00212,,2.42598e-10,-2.42602e-10,,-7.72822e-17,-4.87813e-15,,3.46004e-16,1.08013e-15
0.8,5.2,,1,1.0008,1.00212,,2.426e-10,-4.10812e-08,,5.30565e-16,4.88559e-15,,3.02983e-16,-1.18733e-15
0.8,5.3,,1,1.0008,1.00212,,2.42599e-10,-3.70294e-06,,3.94563e-16,1.25472e-14,,1.29373e-17,1.90935e-14
0.8,5.4,,0.999995,1.0008,1.00212,,2.42598e-10,-0.000177201,,-7.89328e-18,1.28283e-16,,-7.87937e-18,-6.392e-17
0.8,5.5,,0.999856,1.0008,1.00212,,2.42565e-10,-0.00448812,,8.64757e-17,-1.25449e-14,,3.02983e-16,-1.92562e-14
0.8,5.6,,0.997609,1.0008,1.00212,,2.42019e-10,-0.059955,,-7.72822e-17,-4.87813e-15,,3.46004e-16,1.08013e-15
0.8,5.7,,0.978121,0.998492,1.00121,,2.37292e-10,-0.420854,,5.30565e-16,-0.130591,,3.02983e-16,-0.0654658
0.8,5.8,,0.886922,0.937791,0.951902,,2.15166e-10,-1.54676,,2.8354e-16,-1.34523,,2.68151e-17,-1.21297
0.8,5.9,,0.656719,0.689938,0.707966,,1.59319e-10,-2.96776,,1.86794e-16,-3.49302,,5.33934e-17,-3.6983
0.9,0,,0.656719,0.689938,0.707966,,5.00509e-13,2.96776,,-2.37961e-15,3.49302,,-2.01287e-15,3.6983
0.9,0.1,,0.886922,0.937791,0.951902,,6.74948e-13,1.54676,,-3.18452e-15,1.34523,,-3.19942e-15,1.21297
0.9,0.2,,0.978121,0.998492,1.00121,,7.44689e-13,0.420854,,-3.09015e-15,0.130591,,-3.05509e-15,0.0654658
0.9,0.3,,0.997609,1.0008,1.00212,,7.60148e-13,0.059955,,-2.87921e-15,7.40987e-16,,-1.99899e-15,1.31189e-15
0.9,0.4,,0.999856,1.0008,1.00212,,7.61667e-13,0.00448812,,-2.93472e-15,-1.12037e-15,,-2.74146e-15,-1.19218e-15
0.9,0.5,,0.999995,1.0008,1.00212,,7.60725e-13,0.000177201,,-2.53504e-15,-5.66648e-16,,-3.04122e-15,-1.36496e-15
0.9,0.6,,1,1.0008,1.00212,,7.61899e-13,3.70294e-06,,-2.76819e-15,1.29089e-15,,-1.99899e-15,1.58684e-15
0.9,0.7,,1,1.0008,1.00212,,7.62558e-13,4.10812e-08,,-2.74043e-15,2.37163e-15,,-1.92267e-15,2.17752e-15
0.9,0.8,,1,1.0008,1.00212,,7.61789e-13,2.42598e-10,,-2.51839e-15,6.79143e-17,,-2.5888e-15,-4.29299e-17
0.9,0.9,,1,1.0008,1.00212,,7.61606e-13,7.62071e-13,,-2.71267e-15,-2.86897e-15,,-2.74146e-15,-2.69099e-15
0.9,1,,1,1.0008,1.00212,,7.61532e-13,-7.04985e-16,,-2.84035e-15,-1.82085e-15,,-2.93019e-15,-2.98606e-15
0.9,1.1,,1,1.0008,1.00212,,7.61945e-13,1.13913e-15,,-3.25668e-15,1.87237e-15,,-2.29876e-15,1.94142e-15
0.9,1.2,,1,1.0008,1.00212,,7.6203e-13,1.90729e-15,,-2.93472e-15,2.5843e-15,,-2.38757e-15,3.44855e-15
0.9,1.3,,1,1.0008,1.00212,,7.6219e-13,1.19196e-15,,-2.34075e-15,1.85329e-15,,-2.66652e-15,5.38896e-16
0.9,1.4,,1,1.0008,1.00212,,7.61309e-13,-1.17365e-15,,-3.15676e-15,-1.49577e-15,,-2.60962e-15,-5.48255e-16
0.9,1.5,,1,1.0008,1.00212,,7.61777e-13,-1.60564e-15,,-2.61831e-15,-1.89371e-15,,-3.15224e-15,-3.28617e-15
0.9,1.6,,1,1.0008,1.00212,,7.62008e-13,-3.12791e-18,,-3.03464e-15,6.82613e-17,,-2.96489e-15,5.40412e-17
0.9,1.7,,1,1.0008,1.00212,,7.62092e-13,1.36953e-15,,-3.37881e-15,2.02919e-15,,-2.38757e-15,3.33753e-15
0.9,1.8,,1,1.0008,1.00212,,7.62634e-13,1.1841e-15,,-2.34075e-15,1.85329e-15,,-2.66652e-15,5.38896e-16
0.9,1.9,,1,1.0008,1.00212,,7.61746e-13,-1.49396e-15,,-3.15676e-15,-1.49577e-15,,-2.60962e-15,-5.48255e-16
0.9,2,,1,1.0008,1.00212,,7.61998e-13,-2.94642e-15,,-2.84035e-15,-2.86516e-15,,-3.15224e-15,-3.89679e-15
0.9,2.1,,1,1.0008,1.00212,,7.61433e-13,-2.71312e-15,,-3.53424e-15,-3.51221e-15,,-3.00652e-15,-3.85342e-15
0.9,2.2,,1,1.0008,1.00212,,7.61489e-13,1.3732e-15,,-3.09015e-15,1.28951e-15,,-2.78448e-15,6.70735e-16
0.9,2.3,,1,1.0008,1.00212,,7.61686e-13,6.14289e-15,,-2.70157e-15,8.36718e-15,,-3.10367e-15,8.73026e-15
0.9,2.4,,1,1.0008,1.00212,,7.61414e-13,3.82781e-15,,-2.89031e-15,5.79424e-15,,-2.7706e-15,8.81492e-15
0.9,2.5,,1,1.0008,1.00212,,7.61852e-13,-3.67003e-15,,-3.71465e-15,-5.60255e-15,,-3.63102e-15,-8.82341e-15
0.9,2.6,,1,1.0008,1.00212,,7.61448e-13,-5.7549e-15,,-3.75628e-15,-8.23066e-15,,-3.22857e-15,-8.79392e-15
0.9,2.7,,1,1.0008,1.00212,,7.6149e-13,2.7857e-17,,-3.09015e-15,6.82613e-17,,-3.22857e-15,1.15624e-16
0.9,2.8,,1,1.0008,1.00212,,7.6213e-13,5.85834e-15,,-2.70157e-15,8.36718e-15,,-3.10367e-15,8.73026e-15
0.9,2.9,,1,1.0008,1.00212,,7.61414e-13,3.82776e-15,,-2.89031e-15,5.79424e-15,,-2.7706e-15,8.81492e-15
0.9,3,,1,1.0008,1.00212,,7.61852e-13,-3.67003e-15,,-3.71465e-15,-5.60255e-15,,-3.63102e-15,-8.82341e-15
0.9,3.1,,1,1.0008,1.00212,,7.61448e-13,-5.7549e-15,,-3.75628e-15,-8.23066e-15,,-3.22857e-15,-8.79392e-15
0.9,3.2,,1,1.0008,1.00212,,7.6149e-13,2.7857e-17,,-3.09015e-15,6.82613e-17,,-3.22857e-15,1.15624e-16
0.9,3.3,,1,1.0008,1.00212,,7.6213e-13,5.85834e-15,,-2.70157e-15,8.36718e-15,,-3.10367e-15,8.73026e-15
0.9,3.4,,1,1.0008,1.00212,,7.61414e-13,3.82776e-15,,-2.89031e-15,5.79424e-15,,-2.7706e-15,8.81492e-15
0.9,3.5,,1,1.0008,1.00212,,7.61852e-13,-3.67003e-15,,-3.71465e-15,-5.60255e-15,,-3.63102e-15,-8.82341e-15
0.9,3.6,,1,1.0008,1.00212,,7.61447e-13,-5.75588e-15,,-3.75628e-15,-8.23066e-15,,-3.22857e-15,-8.79392e-15
0.9,3.7,,1,1.0008,1.00212,,7.61863e-13,-3.81461e-16,,-3.09015e-15,6.82613e-17,,-3.22857e-15,1.15624e-16
0.9,3.8,,1,1.0008,1.00212,,7.61679e-13,3.51769e-15,,-2.92362e-15,6.39653e-15,,-3.32571e-15,7.17595e-15
0.9,3.9,,1,1.0008,1.00212,,7.60941e-13,7.66804e-16,,-3.27889e-15,-3.95257e-16,,-2.45141e-15,1.64357e-15
0.9,4,,1,1.0008,1.00212,,7.6179e-13,7.75611e-16,,-3.61473e-15,-1.44893e-15,,-3.20636e-15,-8.52989e-15
0.9,4.1,,1,1.0008,1.00212,,7.61039e-13,5.63658e-15,,-2.97358e-15,1.03167e-14,,-3.26326e-15,1.74296e-14
0.9,4.2,,1,1.0008,1.00212,,7.62072e-13,-4.33125e-16,,-3.23725e-15,1.23425e-16,,-3.29796e-15,-5.12565e-17
0.9,4.3,,1,1.0008,1.00212,,7.62019e-13,-8.39483e-15,,-3.61473e-15,-1.25234e-14,,-2.98432e-15,-1.92435e-14
0.9,4.4,,1,1.0008,1.00212,,7.61506e-13,-4.66778e-15,,-3.41767e-15,-4.88299e-15,,-2.94407e-15,1.06504e-15
0.9,4.5,,1,1.0008,1.00212,,7.61801e-13,-1.11729e-15,,-3.17064e-15,5.77229e-16,,-2.98432e-15,-4.14451e-15
0.9,4.6,,1,1.0008,1.00212,,7.61236e-13,1.11083e-15,,-3.41767e-15,-5.53117e-16,,-2.94407e-15,4.28468e-15
0.9,4.7,,1,1.0008,1.00212,,7.61817e-13,4.8273e-15,,-3.17064e-15,4.87934e-15,,-2.98432e-15,-1.17466e-15
0.9,4.8,,1,1.0008,1.00212,,7.61419e-13,8.29972e-15,,-2.97358e-15,1.25371e-14,,-3.26326e-15,1.90949e-14
0.9,4.9,,1,1.0008,1.00212,,7.61613e-13,-1.23063e-15,,-3.23725e-15,1.23425e-16,,-3.29796e-15,-5.12565e-17
0.9,5,,1,1.0008,1.00212,,7.62194e-13,-7.72473e-13,,-3.61473e-15,-1.25234e-14,,-2.98432e-15,-1.92435e-14
0.9,5.1,,1,1.0008,1.00212,,7.61531e-13,-2.42602e-10,,-3.41767e-15,-4.88299e-15,,-2.94407e-15,1.06504e-15
0.9,5.2,,1,1.0008,1.00212,,7.62462e-13,-4.10812e-08,,-3.17064e-15,4.87934e-15,,-2.98432e-15,-1.17466e-15
0.9,5.3,,1,1.0008,1.00212,,7.61806e-13,-3.70294e-06,,-2.97358e-15,1.25371e-14,,-3.26326e-15,1.90949e-14
0.9,5.4,,0.999995,1.0008,1.00212,,7.62516e-13,-0.000177201,,-3.23725e-15,1.23425e-16,,-3.29796e-15,-5.12565e-17
0.9,5.5,,0.999856,1.0008,1.00212,,7.62732e-13,-0.00448812,,-3.61473e-15,-1.25234e-14,,-2.98432e-15,-1.92435e-14
0.9,5.6,,0.997609,1.0008,1.00212,,7.60478e-13,-0.059955,,-3.41767e-15,-4.88299e-15,,-2.94407e-15,1.06504e-15
0.9,5.7,,0.978121,0.998492,1.00121,,7.45825e-13,-0.420854,,-3.17064e-15,-0.130591,,-2.98432e-15,-0.0654658
0.9,5.8,,0.886922,0.937791,0.951902,,6.75686e-13,-1.54676,,-3.3344e-15,-1.34523,,-3.04122e-15,-1.21297
0.9,5.9,,0.656719,0.689938,0.707966,,5.0048e-13,-2.96776,,-2.15023e-15,-3.49302,,-2.28224e-15,-3.6983
1,0,,0.656719,0.689938,0.707966,,-1.27803e-16,2.96776,,-2.03127e-15,3.49302,,-2.92221e-15,3.6983
1,0.1,,0.886922,0.937791,0.951902,,-9.5684e-16,1.54676,,-2.8917e-15,1.34523,,-4.28224e-15,1.21297
1,0.2,,0.978121,0.998492,1.00121,,-6.80858e-16,0.420854,,-3.25252e-15,0.130591,,-4.62918e-15,0.0654658
1,0.3,,0.997609,1.0008,1.00212,,1.42369e-16,0.059955,,-2.29773e-15,1.48449e-15,,-2.90279e-15,2.02642e-15
1,0.4,,0.999856,1.0008,1.00212,,-8.7181e-18,0.00448812,,-2.14507e-15,-1.14015e-15,,-3.10401e-15,-1.34068e-15
1,0.5,,0.999995,1.0008,1.00212,,-7.3388e-16,0.000177201,,-2.2672e-15,-1.52317e-15,,-4.24754e-15,-2.66462e-15
1,0.6,,1,1.0008,1.00212,,-1.54592e-16,3.70294e-06,,-2.29773e-15,2.03266e-15,,-2.90279e-15,2.71771e-15
1,0.7,,1,1.0008,1.00212,,1.22861e-16,4.10812e-08,,-1.67323e-15,2.49583e-15,,-1.97991e-15,2.43408e-15
1,0.8,,1,1.0008,1.00212,,2.31098e-16,2.42598e-10,,-1.45118e-15,-2.1685e-18,,-2.64605e-15,-8.40887e-18
1,0.9,,1,1.0008,1.00212,,-8.03482e-17,7.61748e-13,,-1.70098e-15,-3.22182e-15,,-2.88197e-15,-2.92274e-15
1,1,,1,1.0008,1.00212,,-5.45699e-16,-8.37027e-16,,-2.7668e-15,-2.99422e-15,,-4.26142e-15,-4.27965e-15
1,1.1,,1,1.0008,1.00212,,-2.46055e-16,1.31201e-15,,-3.53008e-15,2.14924e-15,,-4.26836e-15,2.19868e-15
1,1.2,,1,1.0008,1.00212,,-6.51397e-16,2.15841e-15,,-3.57448e-15,3.14427e-15,,-3.97138e-15,4.15545e-15
1,1.3,,1,1.0008,1.00212,,2.11861e-16,1.3421e-15,,-2.68353e-15,1.79362e-15,,-4.45571e-15,2.83545e-16
1,1.4,,1,1.0008,1.00212,,-8.83536e-16,-1.32192e-15,,-3.1304e-15,-1.54642e-15,,-4.19342e-15,-3.132e-16
1,1.5,,1,1.0008,1.00212,,-7.07028e-16,-1.67668e-15,,-3.21089e-15,-2.36972e-15,,-5.1496e-15,-4.02464e-15
1,1.6,,1,1.0008,1.00212,,-4.51593e-16,-1.84766e-17,,-3.30803e-15,3.98118e-17,,-4.93449e-15,-2.17662e-17
1,1.7,,1,1.0008,1.00212,,-4.29352e-16,1.54605e-15,,-4.01857e-15,2.47814e-15,,-3.97138e-15,4.04443e-15
1,1.8,,1,1.0008,1.00212,,2.11861e-16,1.22408e-15,,-2.68353e-15,1.79362e-15,,-4.45571e-15,2.83545e-16
1,1.9,,1,1.0008,1.00212,,-4.47334e-16,-1.63917e-15,,-3.1304e-15,-1.54642e-15,,-4.19342e-15,-3.132e-16
1,2,,1,1.0008,1.00212,,-6.96825e-16,-3.10207e-15,,-3.43293e-15,-3.5077e-15,,-5.1496e-15,-4.60751e-15
1,2.1,,1,1.0008,1.00212,,-9.15291e-16,-2.90326e-15,,-4.05743e-15,-4.15128e-15,,-5.18429e-15,-4.32995e-15
1,2.2,,1,1.0008,1.00212,,-9.85686e-16,1.36807e-15,,-4.27948e-15,1.20555e-15,,-4.96225e-15,6.93807e-16
1,2.3,,1,1.0008,1.00212,,-1.10505e-15,6.31118e-15,,-4.22397e-15,8.81578e-15,,-5.62838e-15,9.02655e-15
1,2.4,,1,1.0008,1.00212,,-1.07383e-15,4.07276e-15,,-4.1296e-15,6.43574e-15,,-4.94837e-15,9.51436e-15
1,2.5,,1,1.0008,1.00212,,-7.17639e-16,-3.8804e-15,,-4.12682e-15,-6.18438e-15,,-5.36471e-15,-9.52198e-15
1,2.6,,1,1.0008,1.00212,,-1.56754e-15,-6.03888e-15,,-4.27948e-15,-8.56442e-15,,-5.40634e-15,-8.99289e-15
1,2.7,,1,1.0008,1.00212,,-9.16297e-16,4.18804e-18,,-4.27948e-15,9.5323e-17,,-5.40634e-15,1.38696e-16
1,2.8,,1,1.0008,1.00212,,-6.54027e-16,6.08127e-15,,-4.22397e-15,8.81578e-15,,-5.62838e-15,9.02655e-15
1,2.9,,1,1.0008,1.00212,,-1.07383e-15,4.07276e-15,,-4.1296e-15,6.43574e-15,,-4.94837e-15,9.51436e-15
1,3,,1,1.0008,1.00212,,-7.17639e-16,-3.8804e-15,,-4.12682e-15,-6.18438e-15,,-5.36471e-15,-9.52198e-15
1,3.1,,1,1.0008,1.00212,,-1.56754e-15,-6.03888e-15,,-4.27948e-15,-8.56442e-15,,-5.40634e-15,-8.99289e-15
1,3.2,,1,1.0008,1.00212,,-9.16297e-16,4.18804e-18,,-4.27948e-15,9.5323e-17,,-5.40634e-15,1.38696e-16
1,3.3,,1,1.0008,1.00212,,-6.54027e-16,6.08127e-15,,-4.22397e-15,8.81578e-15,,-5.62838e-15,9.02655e-15
1,3.4,,1,1.0008,1.00212,,-1.07383e-15,4.07276e-15,,-4.1296e-15,6.43574e-15,,-4.94837e-15,9.51436e-15
1,3.5,,1,1.0008,1.00212,,-7.17639e-16,-3.8804e-15,,-4.12682e-15,-6.18438e-15,,-5.36471e-15,-9.52198e-15
1,3.6,,1,1.0008,1.00212,,-1.56841e-15,-6.03991e-15,,-4.27948e-15,-8.56442e-15,,-5.40634e-15,-8.99289e-15
1,3.7,,1,1.0008,1.00212,,-5.43443e-16,-3.97541e-16,,-4.27948e-15,9.5323e-17,,-5.40634e-15,1.38696e-16
1,3.8,,1,1.0008,1.00212,,-6.76466e-16,3.63142e-15,,-4.44601e-15,6.6786e-15,,-5.85043e-15,7.33346e-15
1,3.9,,1,1.0008,1.00212,,-1.66908e-15,8.83904e-16,,-4.6292e-15,-1.75294e-16,,-4.72633e-15,2.06979e-15
1,4,,1,1.0008,1.00212,,-7.99814e-16,5.83199e-16,,-3.71604e-15,-1.76708e-15,,-4.55424e-15,-8.58245e-15
1,4.1,,1,1.0008,1.00212,,-1.4524e-15,6.14152e-15,,-4.04633e-15,1.092e-14,,-4.95531e-15,1.76225e-14
1,4.2,,1,1.0008,1.00212,,-9.23342e-16,-3.67184e-16,,-4.03245e-15,9.5323e-17,,-4.68469e-15,-1.52391e-16
1,4.3,,1,1.0008,1.00212,,-4.09141e-16,-8.76074e-15,,-3.49399e-15,-1.30914e-14,,-4.3322e-15,-1.95181e-14
1,4.4,,1,1.0008,1.00212,,-1.33294e-15,-4.60617e-15,,-4.21286e-15,-4.88333e-15,,-4.33081e-15,9.91659e-16
1,4.5,,1,1.0008,1.00212,,-6.34822e-16,-1.15099e-15,,-3.93808e-15,5.08881e-16,,-4.3322e-15,-4.16932e-15
1,4.6,,1,1.0008,1.00212,,-1.83151e-15,1.27933e-15,,-4.21286e-15,-5.53464e-16,,-4.33081e-15,4.21131e-15
1,4.7,,1,1.0008,1.00212,,-1.06612e-15,4.84167e-15,,-3.93808e-15,4.86651e-15,,-4.3322e-15,-1.17171e-15
1,4.8,,1,1.0008,1.00212,,-1.68922e-15,8.62609e-15,,-3.60224e-15,1.31404e-14,,-4.51122e-15,1.93988e-14
1,4.9,,1,1.0008,1.00212,,-1.38226e-15,-1.21933e-15,,-4.03245e-15,9.5323e-17,,-4.68469e-15,-1.52391e-16
1,5,,1,1.0008,1.00212,,-2.33959e-16,-7.72736e-13,,-3.49399e-15,-1.30914e-14,,-4.3322e-15,-1.95181e-14
1,5.1,,1,1.0008,1.00212,,-1.30803e-15,-2.42602e-10,,-4.21286e-15,-4.88333e-15,,-4.33081e-15,9.91659e-16
1,5.2,,1,1.0008,1.00212,,2.29306e-17,-4.10812e-08,,-3.93808e-15,4.86651e-15,,-4.3322e-15,-1.17171e-15
1,5.3,,1,1.0008,1.00212,,-8.58082e-16,-3.70294e-06,,-3.60224e-15,1.31404e-14,,-4.51122e-15,1.93988e-14
1,5.4,,0.999995,1.0008,1.00212,,-4.79496e-16,-0.000177201,,-4.03245e-15,9.5323e-17,,-4.68469e-15,-1.52391e-16
1,5.5,,0.999856,1.0008,1.00212,,3.043e-16,-0.00448812,,-3.49399e-15,-1.30914e-14,,-4.3322e-15,-1.95181e-14
1,5.6,,0.997609,1.0008,1.00212,,-1.02794e-15,-0.059955,,-4.21286e-15,-4.88333e-15,,-4.33081e-15,9.91659e-16
1,5.7,,0.978121,0.998492,1.00121,,-4.12043e-16,-0.420854,,-3.93808e-15,-0.130591,,-4.3322e-15,-0.0654658
1,5.8,,0.886922,0.937791,0.951902,,-1.08406e-15,-1.54676,,-3.90755e-15,-1.34523,,-4.23367e-15,-1.21297
1,5.9,,0.656719,0.689938,0.707966,,-7.45546e-16,-2.96776,,-2.6304e-15,-3.49302,,-3.29809e-15,-3.6983
1.1,0,,0.656719,0.689938,0.707966,,4.99326e-16,2.96776,,1.50756e-15,3.49302,,1.24806e-15,3.6983
1.1,0.1,,0.886922,0.937791,0.951902,,2.87859e-16,1.54676,,2.02104e-15,1.34523,,1.76848e-15,1.21297
1.1,0.2,,0.978121,0.998492,1.00121,,2.68076e-16,0.420854,,1.57695e-15,0.130591,,1.76848e-15,0.0654658
1.1,0.3,,0.997609,1.0008,1.00212,,5.84763e-16,0.059955,,2.14316e-15,1.52439e-15,,2.34302e-15,1.88764e-15
1.1,0.4,,0.999856,1.0008,1.00212,,5.63742e-17,0.00448812,,1.37989e-15,-1.56689e-15,,1.87811e-15,-1.55665e-15
1.1,0.5,,0.999995,1.0008,1.00212,,2.05516e-16,0.000177201,,1.75736e-15,-1.97767e-15,,1.0954e-15,-3.83816e-15
1.1,0.6,,1,1.0008,1.00212,,1.00685e-15,3.70294e-06,,1.92112e-15,2.48889e-15,,2.78711e-15,3.88344e-15
1.1,0.7,,1,1.0008,1.00212,,1.06225e-15,4.10812e-08,,1.76846e-15,2.64675e-15,,2.26669e-15,2.76715e-15
1.1,0.8,,1,1.0008,1.00212,,1.10457e-15,2.42598e-10,,1.76846e-15,9.97456e-18,,2.04465e-15,-8.40887e-18
1.1,0.9,,1,1.0008,1.00212,,4.6613e-16,7.61639e-13,,1.60193e-15,-3.34325e-15,,1.43402e-15,-3.05545e-15
1.1,1,,1,1.0008,1.00212,,1.10667e-15,-5.798e-16,,1.97941e-15,-3.62566e-15,,1.76154e-15,-5.00996e-15
1.1,1.1,,1,1.0008,1.00212,,1.30657e-15,1.09148e-15,,1.85451e-15,2.30016e-15,,2.44849e-15,2.32358e-15
1.1,1.2,,1,1.0008,1.00212,,1.35225e-15,2.18649e-15,,1.50479e-15,3.23968e-15,,3.06466e-15,4.75219e-15
1.1,1.3,,1,1.0008,1.00212,,1.52943e-15,1.24652e-15,,1.47981e-15,1.58198e-15,,1.92807e-15,-4.24222e-16
1.1,1.4,,1,1.0008,1.00212,,6.62146e-16,-1.2328e-15,,1.50479e-15,-1.31223e-15,,2.17648e-15,1.72523e-16
1.1,1.5,,1,1.0008,1.00212,,1.39637e-15,-1.47762e-15,,2.20145e-15,-2.44778e-15,,1.53949e-15,-4.42102e-15
1.1,1.6,,1,1.0008,1.00212,,1.08715e-15,-1.26218e-17,,1.85451e-15,5.19549e-17,,2.22644e-15,-7.88845e-18
1.1,1.7,,1,1.0008,1.00212,,1.35225e-15,1.40933e-15,,1.50479e-15,2.57355e-15,,3.06466e-15,4.41913e-15
1.1,1.8,,1,1.0008,1.00212,,1.52943e-15,9.67934e-16,,1.47981e-15,1.58198e-15,,1.92807e-15,-4.24222e-16
1.1,1.9,,1,1.0008,1.00212,,1.09921e-15,-1.54311e-15,,1.50479e-15,-1.31223e-15,,2.17648e-15,1.72523e-16
1.1,2,,1,1.0008,1.00212,,1.01626e-15,-3.07068e-15,,2.4235e-15,-3.8078e-15,,1.98358e-15,-5.19818e-15
1.1,2.1,,1,1.0008,1.00212,,5.18504e-16,-2.83235e-15,,2.35411e-15,-4.22934e-15,,2.72604e-15,-4.25449e-15
1.1,2.2,,1,1.0008,1.00212,,6.93572e-16,1.27797e-15,,2.13206e-15,1.21075e-15,,2.72604e-15,6.86001e-16
1.1,2.3,,1,1.0008,1.00212,,8.33543e-16,6.21696e-15,,1.63246e-15,9.1766e-15,,2.42073e-15,8.93982e-15
1.1,2.4,,1,1.0008,1.00212,,8.76911e-16,4.06479e-15,,1.67132e-15,6.79656e-15,,2.30971e-15,9.91334e-15
1.1,2.5,,1,1.0008,1.00212,,1.67545e-15,-3.80299e-15,,2.39574e-15,-6.53999e-15,,2.76768e-15,-1.0169e-14
