t,FxPressure,FyPressure,FxViscous,FyViscous,Fx,Fy,CD,CL
0.916496,13.7904,5.56162e-11,0.149666,2.11707e-15,13.94,5.56183e-11,1.1152,4.44946e-12
0.91656,13.7903,4.83186e-11,0.149666,2.19302e-15,13.94,4.83208e-11,1.1152,3.86567e-12
0.916623,13.7903,6.06665e-12,0.149665,2.22565e-15,13.9399,6.06888e-12,1.11519,4.8551e-13
0.916687,13.7902,6.65887e-11,0.149665,2.26403e-15,13.9399,6.65909e-11,1.11519,5.32727e-12
0.91675,13.7902,4.98083e-11,0.149665,2.28452e-15,13.9398,4.98106e-11,1.11519,3.98485e-12
0.916814,13.7901,6.41067e-11,0.149664,2.30127e-15,13.9398,6.4109e-11,1.11518,5.12872e-12
0.916877,13.7901,4.5994e-11,0.149664,2.31401e-15,13.9397,4.59964e-11,1.11518,3.67971e-12
0.916941,13.79,3.88984e-11,0.149664,2.33543e-15,13.9397,3.89007e-11,1.11517,3.11206e-12
0.917004,13.79,1.62052e-11,0.149664,2.33299e-15,13.9396,1.62075e-11,1.11517,1.2966e-12
0.917068,13.7899,4.21829e-11,0.149663,2.30897e-15,13.9396,4.21852e-11,1.11517,3.37482e-12
0.917131,13.7899,3.74665e-12,0.149663,2.31043e-15,13.9395,3.74896e-12,1.11516,2.99917e-13
0.917195,13.7898,2.41123e-11,0.149663,2.28528e-15,13.9395,2.41146e-11,1.11516,1.92917e-12
0.917258,13.7898,-1.0708e-11,0.149662,2.27005e-15,13.9394,-1.07057e-11,1.11516,-8.56456e-13
0.917322,13.7897,-2.84009e-12,0.149662,2.27498e-15,13.9394,-2.83781e-12,1.11515,-2.27025e-13
0.917385,13.7897,-1.58554e-13,0.149662,2.26338e-15,13.9393,-1.5629e-13,1.11515,-1.25032e-14
0.917449,13.7896,-2.07675e-12,0.149661,2.26647e-15,13.9393,-2.07448e-12,1.11514,-1.65959e-13
0.917512,13.7896,7.89292e-11,0.149661,2.27119e-15,13.9392,7.89315e-11,1.11514,6.31452e-12
0.917576,13.7895,1.13344e-11,0.149661,2.27943e-15,13.9392,1.13367e-11,1.11514,9.06934e-13
0.91764,13.7895,-2.2621e-11,0.14966,2.29233e-15,13.9391,-2.26187e-11,1.11513,-1.80949e-12
0.917703,13.7894,-2.37158e-12,0.14966,2.32475e-15,13.9391,-2.36926e-12,1.11513,-1.89541e-13
0.917767,13.7894,5.87663e-11,0.14966,2.34817e-15,13.939,5.87687e-11,1.11512,4.70149e-12
0.91783,13.7893,5.56819e-11,0.14966,2.35798e-15,13.939,5.56843e-11,1.11512,4.45474e-12
0.917894,13.7893,6.43762e-11,0.149659,2.40286e-15,13.939,6.43786e-11,1.11512,5.15029e-12
0.917957,13.7892,4.51849e-11,0.149659,2.41707e-15,13.9389,4.51873e-11,1.11511,3.61498e-12
0.918021,13.7892,7.03007e-11,0.149659,2.44254e-15,13.9389,7.03031e-11,1.11511,5.62425e-12
0.918084,13.7891,-1.85782e-11,0.149658,2.4684e-15,13.9388,-1.85757e-11,1.1151,-1.48606e-12
0.918148,13.7891,5.77101e-11,0.149658,2.48754e-15,13.9388,5.77126e-11,1.1151,4.61701e-12
0.918211,13.789,-2.3396e-12,0.149658,2.47269e-15,13.9387,-2.33713e-12,1.1151,-1.8697e-13
0.918275,13.789,1.02331e-11,0.149657,2.47095e-15,13.9387,1.02355e-11,1.11509,8.18842e-13
0.918338,13.7889,-1.4339e-11,0.149657,2.43685e-15,13.9386,-1.43366e-11,1.11509,-1.14693e-12
0.918402,13.7889,-4.08391e-12,0.149657,2.39267e-15,13.9386,-4.08152e-12,1.11508,-3.26522e-13
0.918465,13.7889,-9.52608e-11,0.149656,2.36172e-15,13.9385,-9.52585e-11,1.11508,-7.62068e-12
0.918529,13.7888,1.45671e-11,0.149656,2.31374e-15,13.9385,1.45694e-11,1.11508,1.16555e-12
0.918592,13.7888,-5.72411e-11,0.149656,2.25682e-15,13.9384,-5.72388e-11,1.11507,-4.57911e-12
0.918656,13.7887,-1.18947e-11,0.149655,2.20174e-15,13.9384,-1.18925e-11,1.11507,-9.51402e-13
0.918719,13.7887,-3.14725e-11,0.149655,2.12807e-15,13.9383,-3.14704e-11,1.11506,-2.51763e-12
0.918783,13.7886,-4.69035e-11,0.149655,2.08443e-15,13.9383,-4.69014e-11,1.11506,-3.75212e-12
0.918847,13.7886,1.09781e-11,0.149655,2.02453e-15,13.9382,1.09802e-11,1.11506,8.78414e-13
0.91891,13.7885,9.36973e-12,0.149654,1.9797e-15,13.9382,9.37171e-12,1.11505,7.49737e-13
0.918974,13.7885,-2.49319e-11,0.149654,1.94495e-15,13.9381,-2.493e-11,1.11505,-1.9944e-12
0.919037,13.7884,-6.90086e-12,0.149654,1.89605e-15,13.9381,-6.89897e-12,1.11505,-5.51917e-13
0.919101,13.7884,1.08299e-12,0.149653,1.85914e-15,13.938,1.08485e-12,1.11504,8.67883e-14
0.919164,13.7883,1.52843e-12,0.149653,1.84851e-15,13.938,1.53028e-12,1.11504,1.22422e-13
0.919228,13.7883,6.35192e-12,0.149653,1.83333e-15,13.9379,6.35375e-12,1.11503,5.083e-13
0.919291,13.7882,3.87133e-11,0.149652,1.80894e-15,13.9379,3.87151e-11,1.11503,3.09721e-12
0.919355,13.7882,3.34486e-11,0.149652,1.81772e-15,13.9378,3.34504e-11,1.11503,2.67603e-12
0.919418,13.7881,3.87845e-11,0.149652,1.84271e-15,13.9378,3.87864e-11,1.11502,3.10291e-12
0.919482,13.7881,1.81568e-11,0.149651,1.84434e-15,13.9377,1.81586e-11,1.11502,1.45269e-12
0.919545,13.788,2.22284e-11,0.149651,1.85816e-15,13.9377,2.22302e-11,1.11501,1.77842e-12
0.919609,13.788,1.19469e-11,0.149651,1.87258e-15,13.9376,1.19488e-11,1.11501,9.55902e-13
0.919672,13.7879,3.25488e-11,0.14965,1.88098e-15,13.9376,3.25507e-11,1.11501,2.60405e-12
0.919736,13.7879,2.69657e-11,0.14965,1.89031e-15,13.9375,2.69676e-11,1.115,2.15741e-12
0.919799,13.7878,-1.21664e-12,0.14965,1.92684e-15,13.9375,-1.21472e-12,1.115,-9.71774e-14
0.919863,13.7878,1.59298e-11,0.14965,1.93742e-15,13.9374,1.59318e-11,1.11499,1.27454e-12
0.919926,13.7877,5.79011e-11,0.149649,1.93676e-15,13.9374,5.79031e-11,1.11499,4.63224e-12
0.91999,13.7877,9.41107e-12,0.149649,1.93519e-15,13.9373,9.413e-12,1.11499,7.5304e-13
0.920054,13.7876,3.85874e-11,0.149649,1.93454e-15,13.9373,3.85893e-11,1.11498,3.08715e-12
0.920117,13.7876,-1.06886e-11,0.149648,1.92403e-15,13.9372,-1.06867e-11,1.11498,-8.54937e-13
0.920181,13.7875,-3.79389e-11,0.149648,1.92061e-15,13.9372,-3.7937e-11,1.11497,-3.03496e-12
0.920244,13.7875,1.381e-11,0.149648,1.91936e-15,13.9371,1.3812e-11,1.11497,1.10496e-12
0.920308,13.7874,1.64312e-11,0.149647,1.91877e-15,13.9371,1.64331e-11,1.11497,1.31465e-12
0.920371,13.7874,-3.11769e-11,0.149647,1.90792e-15,13.937,-3.1175e-11,1.11496,-2.494e-12
0.920435,13.7873,3.75346e-11,0.149647,1.92148e-15,13.937,3.75365e-11,1.11496,3.00292e-12
0.920498,13.7873,1.18778e-11,0.149646,1.92045e-15,13.9369,1.18797e-11,1.11496,9.50377e-13
0.920562,13.7872,4.88551e-11,0.149646,1.93438e-15,13.9369,4.8857e-11,1.11495,3.90856e-12
0.920625,13.7872,1.20086e-11,0.149646,1.94891e-15,13.9368,1.20106e-11,1.11495,9.60847e-13
0.920689,13.7871,1.81728e-11,0.149646,1.95617e-15,13.9368,1.81747e-11,1.11494,1.45398e-12
0.920752,13.7871,-4.05376e-12,0.149645,1.96712e-15,13.9367,-4.05179e-12,1.11494,-3.24143e-13
0.920816,13.787,5.21026e-11,0.149645,1.98772e-15,13.9367,5.21046e-11,1.11494,4.16837e-12
0.920879,13.787,8.21903e-11,0.149645,2.00919e-15,13.9366,8.21923e-11,1.11493,6.57538e-12
0.920943,13.787,-3.2918e-12,0.149644,2.02545e-15,13.9366,-3.28977e-12,1.11493,-2.63182e-13
0.921006,13.7869,2.5418e-12,0.149644,2.03413e-15,13.9365,2.54383e-12,1.11492,2.03507e-13
0.92107,13.7869,9.09613e-12,0.149644,2.03966e-15,13.9365,9.09817e-12,1.11492,7.27853e-13
0.921133,13.7868,-1.0239e-11,0.149643,2.06335e-15,13.9364,-1.02369e-11,1.11492,-8.18951e-13
0.921197,13.7868,6.2135e-11,0.149643,2.08557e-15,13.9364,6.21371e-11,1.11491,4.97097e-12
0.921261,13.7867,1.47984e-12,0.149643,2.09647e-15,13.9364,1.48194e-12,1.11491,1.18555e-13
0.921324,13.7867,1.27198e-11,0.149642,2.12514e-15,13.9363,1.27219e-11,1.1149,1.01775e-12
0.921388,13.7866,-1.65177e-11,0.149642,2.15138e-15,13.9363,-1.65156e-11,1.1149,-1.32125e-12
0.921451,13.7866,2.17252e-11,0.149642,2.17822e-15,13.9362,2.17273e-11,1.1149,1.73819e-12
0.921515,13.7865,3.9789e-11,0.149642,2.16916e-15,13.9362,3.97912e-11,1.11489,3.1833e-12
0.921578,13.7865,-5.64042e-12,0.149641,2.17908e-15,13.9361,-5.63824e-12,1.11489,-4.51059e-13
0.921642,13.7864,2.09894e-12,0.149641,2.18201e-15,13.9361,2.10112e-12,1.11488,1.6809e-13
0.921705,13.7864,1.46499e-11,0.149641,2.16895e-15,13.936,1.46521e-11,1.11488,1.17217e-12
0.921769,13.7863,2.26224e-11,0.14964,2.1625e-15,13.936,2.26246e-11,1.11488,1.80996e-12
0.921832,13.7863,1.2227e-11,0.14964,2.16195e-15,13.9359,1.22292e-11,1.11487,9.78334e-13
0.921896,13.7862,5.24849e-12,0.14964,2.14537e-15,13.9359,5.25063e-12,1.11487,4.20051e-13
0.921959,13.7862,1.03428e-11,0.149639,2.12628e-15,13.9358,1.03449e-11,1.11487,8.27593e-13
0.922023,13.7861,-7.22e-12,0.149639,2.10151e-15,13.9358,-7.2179e-12,1.11486,-5.77432e-13
0.922086,13.7861,2.44598e-11,0.149639,2.09674e-15,13.9357,2.44619e-11,1.11486,1.95695e-12
0.92215,13.786,-2.0788e-11,0.149638,2.08069e-15,13.9357,-2.0786e-11,1.11485,-1.66288e-12
0.922213,13.786,2.36209e-11,0.149638,2.0795e-15,13.9356,2.36229e-11,1.11485,1.88984e-12
0.922277,13.7859,7.60683e-11,0.149638,2.06839e-15,13.9356,7.60703e-11,1.11485,6.08563e-12
0.92234,13.7859,-2.23799e-11,0.149637,2.04752e-15,13.9355,-2.23779e-11,1.11484,-1.79023e-12
0.922404,13.7858,-2.26924e-11,0.149637,2.02334e-15,13.9355,-2.26904e-11,1.11484,-1.81523e-12
0.922468,13.7858,7.30709e-12,0.149637,1.97715e-15,13.9354,7.30907e-12,1.11483,5.84726e-13
0.922531,13.7857,-8.05477e-12,0.149637,1.96094e-15,13.9354,-8.05281e-12,1.11483,-6.44225e-13
0.922595,13.7857,2.39431e-11,0.149636,1.92858e-15,13.9353,2.39451e-11,1.11483,1.91561e-12
0.922658,13.7856,-1.28559e-11,0.149636,1.90326e-15,13.9353,-1.2854e-11,1.11482,-1.02832e-12
0.922722,13.7856,9.5024e-13,0.149636,1.86911e-15,13.9352,9.52109e-13,1.11482,7.61687e-14
0.922785,13.7855,5.85807e-11,0.149635,1.82433e-15,13.9352,5.85825e-11,1.11481,4.6866e-12
0.922849,13.7855,-4.0166e-11,0.149635,1.78335e-15,13.9351,-4.01642e-11,1.11481,-3.21314e-12
0.922912,13.7854,2.75488e-11,0.149635,1.74123e-15,13.9351,2.75505e-11,1.11481,2.20404e-12
0.922976,13.7854,-2.0426e-12,0.149634,1.70502e-15,13.935,-2.0409e-12,1.1148,-1.63272e-13
0.923039,13.7853,-2.91121e-11,0.149634,1.66956e-15,13.935,-2.91104e-11,1.1148,-2.32884e-12
0.923103,13.7853,-2.98141e-11,0.149634,1.63812e-15,13.9349,-2.98125e-11,1.11479,-2.385e-12
0.923166,13.7852,-3.6353e-11,0.149633,1.61389e-15,13.9349,-3.63514e-11,1.11479,-2.90811e-12
0.92323,13.7852,3.04868e-12,0.149633,1.56429e-15,13.9348,3.05024e-12,1.11479,2.44019e-13
0.923293,13.7851,-1.6383e-12,0.149633,1.52206e-15,13.9348,-1.63678e-12,1.11478,-1.30942e-13
0.923357,13.7851,-3.14223e-12,0.149633,1.50601e-15,13.9347,-3.14072e-12,1.11478,-2.51258e-13
0.92342,13.7851,3.90749e-11,0.149632,1.484e-15,13.9347,3.90764e-11,1.11477,3.12611e-12
0.923484,13.785,6.28005e-12,0.149632,1.4788e-15,13.9346,6.28153e-12,1.11477,5.02523e-13
0.923547,13.785,2.76867e-11,0.149632,1.4853e-15,13.9346,2.76882e-11,1.11477,2.21505e-12
0.923611,13.7849,4.99396e-11,0.149631,1.50569e-15,13.9345,4.99411e-11,1.11476,3.99529e-12
0.923675,13.7849,-7.14063e-12,0.149631,1.51338e-15,13.9345,-7.13911e-12,1.11476,-5.71129e-13
0.923738,13.7848,4.8415e-11,0.149631,1.53415e-15,13.9344,4.84165e-11,1.11476,3.87332e-12
0.923802,13.7848,2.84224e-11,0.14963,1.55876e-15,13.9344,2.8424e-11,1.11475,2.27392e-12
0.923865,13.7847,5.7597e-11,0.14963,1.57719e-15,13.9343,5.75986e-11,1.11475,4.60789e-12
0.923929,13.7847,3.60997e-11,0.14963,1.58949e-15,13.9343,3.61013e-11,1.11474,2.8881e-12
0.923992,13.7846,1.70102e-12,0.149629,1.60738e-15,13.9342,1.70263e-12,1.11474,1.3621e-13
0.924056,13.7846,-1.4283e-11,0.149629,1.64392e-15,13.9342,-1.42813e-11,1.11474,-1.14251e-12
0.924119,13.7845,5.50746e-12,0.149629,1.68442e-15,13.9341,5.50915e-12,1.11473,4.40732e-13
0.924183,13.7845,2.73721e-11,0.149629,1.71922e-15,13.9341,2.73738e-11,1.11473,2.1899e-12
0.924246,13.7844,7.6819e-11,0.149628,1.75619e-15,13.934,7.68208e-11,1.11472,6.14566e-12
0.92431,13.7844,6.2698e-11,0.149628,1.78742e-15,13.934,6.26998e-11,1.11472,5.01598e-12
0.924373,13.7843,3.36881e-11,0.149628,1.82639e-15,13.9339,3.36899e-11,1.11472,2.69519e-12
0.924437,13.7843,5.02011e-11,0.149627,1.8735e-15,13.9339,5.0203e-11,1.11471,4.01624e-12
0.9245,13.7842,3.42296e-14,0.149627,1.92874e-15,13.9339,3.61583e-14,1.11471,2.89266e-15
0.924564,13.7842,2.7836e-11,0.149627,1.97384e-15,13.9338,2.78379e-11,1.1147,2.22704e-12
0.924627,13.7841,2.6429e-11,0.149626,2.01531e-15,13.9338,2.64311e-11,1.1147,2.11448e-12
0.924691,13.7841,4.55861e-11,0.149626,2.06893e-15,13.9337,4.55881e-11,1.1147,3.64705e-12
0.924754,13.784,4.69081e-11,0.149626,2.13328e-15,13.9337,4.69102e-11,1.11469,3.75282e-12
0.924818,13.784,1.34133e-11,0.149625,2.16694e-15,13.9336,1.34155e-11,1.11469,1.07324e-12
0.924882,13.7839,5.84313e-11,0.149625,2.2057e-15,13.9336,5.84335e-11,1.11468,4.67468e-12
0.924945,13.7839,5.3121e-12,0.149625,2.22495e-15,13.9335,5.31432e-12,1.11468,4.25146e-13
0.925009,13.7838,6.06915e-12,0.149625,2.23785e-15,13.9335,6.07139e-12,1.11468,4.85711e-13
0.925072,13.7838,7.1403e-12,0.149624,2.24939e-15,13.9334,7.14254e-12,1.11467,5.71404e-13
0.925136,13.7837,1.10145e-11,0.149624,2.24977e-15,13.9334,1.10167e-11,1.11467,8.81338e-13
0.925199,13.7837,-1.61385e-13,0.149624,2.25904e-15,13.9333,-1.59126e-13,1.11467,-1.27301e-14
0.925263,13.7836,2.78318e-11,0.149623,2.23768e-15,13.9333,2.78341e-11,1.11466,2.22673e-12
0.925326,13.7836,2.52678e-11,0.149623,2.23584e-15,13.9332,2.52701e-11,1.11466,2.02161e-12
0.92539,13.7835,1.94131e-11,0.149623,2.2404e-15,13.9332,1.94153e-11,1.11465,1.55323e-12
0.925453,13.7835,1.63804e-11,0.149622,2.20679e-15,13.9331,1.63826e-11,1.11465,1.31061e-12
0.925517,13.7835,8.59181e-12,0.149622,2.17621e-15,13.9331,8.59398e-12,1.11465,6.87519e-13
0.92558,13.7834,2.14886e-12,0.149622,2.14797e-15,13.933,2.15101e-12,1.11464,1.7208e-13
0.925644,13.7834,-4.05231e-11,0.149621,2.10454e-15,13.933,-4.0521e-11,1.11464,-3.24168e-12
0.925707,13.7833,-1.14721e-11,0.149621,2.05408e-15,13.9329,-1.147e-11,1.11463,-9.17604e-13
0.925771,13.7833,4.34927e-12,0.149621,1.99867e-15,13.9329,4.35127e-12,1.11463,3.48102e-13
0.925834,13.7832,-3.8135e-11,0.149621,1.94175e-15,13.9328,-3.81331e-11,1.11463,-3.05064e-12
0.925898,13.7832,2.12834e-12,0.14962,1.89871e-15,13.9328,2.13024e-12,1.11462,1.70419e-13
0.925961,13.7831,-2.9981e-11,0.14962,1.85816e-15,13.9327,-2.99792e-11,1.11462,-2.39833e-12
0.926025,13.7831,-9.38272e-12,0.14962,1.84374e-15,13.9327,-9.38088e-12,1.11461,-7.5047e-13
0.926089,13.783,2.46329e-11,0.149619,1.81349e-15,13.9326,2.46347e-11,1.11461,1.97078e-12
0.926152,13.783,-3.71578e-13,0.149619,1.79349e-15,13.9326,-3.69784e-13,1.11461,-2.95827e-14
0.926216,13.7829,1.10541e-11,0.149619,1.78752e-15,13.9325,1.10559e-11,1.1146,8.84472e-13
0.926279,13.7829,-1.88263e-11,0.149618,1.78069e-15,13.9325,-1.88245e-11,1.1146,-1.50596e-12
0.926343,13.7828,-9.09857e-12,0.149618,1.77571e-15,13.9324,-9.09679e-12,1.1146,-7.27743e-13
0.926406,13.7828,2.57541e-11,0.149618,1.77392e-15,13.9324,2.57558e-11,1.11459,2.06047e-12
0.92647,13.7827,2.77673e-11,0.149617,1.76568e-15,13.9323,2.77691e-11,1.11459,2.22153e-12
0.926533,13.7827,-1.01752e-11,0.149617,1.76188e-15,13.9323,-1.01734e-11,1.11458,-8.13875e-13
0.926597,13.7826,8.21199e-12,0.149617,1.75191e-15,13.9322,8.21374e-12,1.11458,6.57099e-13
0.92666,13.7826,2.59787e-11,0.149617,1.74725e-15,13.9322,2.59805e-11,1.11458,2.07844e-12
0.926724,13.7825,1.69986e-11,0.149616,1.73245e-15,13.9321,1.70004e-11,1.11457,1.36003e-12
0.926787,13.7825,2.43866e-11,0.149616,1.72383e-15,13.9321,2.43883e-11,1.11457,1.95106e-12
0.926851,13.7824,5.3447e-11,0.149616,1.71071e-15,13.9321,5.34487e-11,1.11456,4.2759e-12
0.926914,13.7824,6.01135e-11,0.149615,1.70973e-15,13.932,6.01152e-11,1.11456,4.80921e-12
0.926978,13.7823,1.58167e-11,0.149615,1.69781e-15,13.932,1.58184e-11,1.11456,1.26547e-12
0.927041,13.7823,2.97505e-11,0.149615,1.70236e-15,13.9319,2.97522e-11,1.11455,2.38018e-12
0.927105,13.7822,5.00679e-12,0.149614,1.70231e-15,13.9319,5.00849e-12,1.11455,4.00679e-13
0.927168,13.7822,-2.12588e-11,0.149614,1.69651e-15,13.9318,-2.12571e-11,1.11454,-1.70057e-12
0.927232,13.7821,-4.50015e-12,0.149614,1.73001e-15,13.9318,-4.49842e-12,1.11454,-3.59874e-13
0.927296,13.7821,7.7614e-12,0.149613,1.74535e-15,13.9317,7.76315e-12,1.11454,6.21052e-13
0.927359,13.7821,-4.96243e-12,0.149613,1.77853e-15,13.9317,-4.96065e-12,1.11453,-3.96852e-13
0.927423,13.782,4.89624e-12,0.149613,1.81913e-15,13.9316,4.89806e-12,1.11453,3.91844e-13
0.927486,13.782,4.5582e-11,0.149613,1.84856e-15,13.9316,4.55838e-11,1.11453,3.6467e-12
0.92755,13.7819,6.75564e-11,0.149612,1.89096e-15,13.9315,6.75583e-11,1.11452,5.40467e-12
0.927613,13.7819,5.41406e-11,0.149612,1.91665e-15,13.9315,5.41425e-11,1.11452,4.3314e-12
0.927677,13.7818,3.79454e-11,0.149612,1.94246e-15,13.9314,3.79474e-11,1.11451,3.03579e-12
0.92774,13.7818,2.01904e-11,0.149611,1.97466e-15,13.9314,2.01923e-11,1.11451,1.61539e-12
0.927804,13.7817,1.11506e-12,0.149611,1.97916e-15,13.9313,1.11704e-12,1.11451,8.93631e-14
0.927867,13.7817,4.22358e-11,0.149611,1.9958e-15,13.9313,4.22378e-11,1.1145,3.37902e-12
0.927931,13.7816,4.33907e-11,0.14961,2.01054e-15,13.9312,4.33927e-11,1.1145,3.47142e-12
0.927994,13.7816,3.96725e-11,0.14961,2.01521e-15,13.9312,3.96745e-11,1.11449,3.17396e-12
0.928058,13.7815,1.82582e-11,0.14961,2.0306e-15,13.9311,1.82602e-11,1.11449,1.46082e-12
0.928121,13.7815,-6.90177e-12,0.14961,2.03169e-15,13.9311,-6.89974e-12,1.11449,-5.51979e-13
0.928185,13.7814,3.70992e-11,0.149609,2.0241e-15,13.931,3.71012e-11,1.11448,2.9681e-12
0.928248,13.7814,1.7407e-11,0.149609,1.99916e-15,13.931,1.7409e-11,1.11448,1.39272e-12
0.928312,13.7813,1.8569e-11,0.149609,1.97932e-15,13.9309,1.85709e-11,1.11447,1.48568e-12
0.928375,13.7813,-3.71399e-12,0.149608,1.9553e-15,13.9309,-3.71203e-12,1.11447,-2.96963e-13
0.928439,13.7812,8.09108e-12,0.149608,1.94972e-15,13.9308,8.09303e-12,1.11447,6.47443e-13
0.928503,13.7812,1.98541e-11,0.149608,1.91427e-15,13.9308,1.9856e-11,1.11446,1.58848e-12
0.928566,13.7811,-1.74319e-11,0.149607,1.89589e-15,13.9307,-1.743e-11,1.11446,-1.3944e-12
0.92863,13.7811,-1.16685e-11,0.149607,1.86851e-15,13.9307,-1.16666e-11,1.11446,-9.3333e-13
0.928693,13.781,9.06231e-12,0.149607,1.85583e-15,13.9306,9.06416e-12,1.11445,7.25133e-13
0.928757,13.781,-1.27177e-11,0.149606,1.82775e-15,13.9306,-1.27158e-11,1.11445,-1.01727e-12
0.92882,13.7809,-2.55667e-11,0.149606,1.80465e-15,13.9305,-2.55649e-11,1.11444,-2.04519e-12
0.928884,13.7809,1.5398e-11,0.149606,1.80113e-15,13.9305,1.53998e-11,1.11444,1.23198e-12
0.928947,13.7808,-2.66072e-11,0.149606,1.77489e-15,13.9304,-2.66055e-11,1.11444,-2.12844e-12
0.929011,13.7808,8.21863e-13,0.149605,1.74025e-15,13.9304,8.23604e-13,1.11443,6.58883e-14
0.929074,13.7807,3.33452e-11,0.149605,1.71402e-15,13.9304,3.33469e-11,1.11443,2.66776e-12
0.929138,13.7807,1.53315e-11,0.149605,1.71071e-15,13.9303,1.53333e-11,1.11442,1.22666e-12
0.929201,13.7806,5.68681e-11,0.149604,1.73418e-15,13.9303,5.68698e-11,1.11442,4.54959e-12
0.929265,13.7806,1.07166e-11,0.149604,1.74388e-15,13.9302,1.07184e-11,1.11442,8.57471e-13
0.929328,13.7806,1.81984e-11,0.149604,1.76541e-15,13.9302,1.82002e-11,1.11441,1.45601e-12
0.929392,13.7805,3.1851e-11,0.149603,1.77397e-15,13.9301,3.18528e-11,1.11441,2.54822e-12
0.929455,13.7805,1.40941e-11,0.149603,1.79387e-15,13.9301,1.40959e-11,1.1144,1.12767e-12
0.929519,13.7804,4.67113e-11,0.149603,1.79332e-15,13.93,4.67131e-11,1.1144,3.73705e-12
0.929582,13.7804,3.81659e-11,0.149602,1.8039e-15,13.93,3.81677e-11,1.1144,3.05341e-12
0.929646,13.7803,3.73213e-11,0.149602,1.79723e-15,13.9299,3.73231e-11,1.11439,2.98585e-12
0.92971,13.7803,2.60135e-11,0.149602,1.7891e-15,13.9299,2.60153e-11,1.11439,2.08122e-12
0.929773,13.7802,5.38403e-11,0.149602,1.7814e-15,13.9298,5.38421e-11,1.11439,4.30736e-12
0.929837,13.7802,2.6272e-11,0.149601,1.76134e-15,13.9298,2.62738e-11,1.11438,2.1019e-12
0.9299,13.7801,5.23856e-12,0.149601,1.75456e-15,13.9297,5.24031e-12,1.11438,4.19225e-13
0.929964,13.7801,3.85858e-13,0.149601,1.73586e-15,13.9297,3.87594e-13,1.11437,3.10075e-14
0.930027,13.78,5.51571e-11,0.1496,1.71613e-15,13.9296,5.51589e-11,1.11437,4.41271e-12
0.930091,13.78,-4.01142e-12,0.1496,1.69401e-15,13.9296,-4.00973e-12,1.11437,-3.20778e-13
0.930154,13.7799,5.18375e-11,0.1496,1.68935e-15,13.9295,5.18392e-11,1.11436,4.14713e-12
0.930218,13.7799,2.0726e-11,0.149599,1.6752e-15,13.9295,2.07276e-11,1.11436,1.65821e-12
0.930281,13.7798,-3.95249e-11,0.149599,1.66398e-15,13.9294,-3.95232e-11,1.11435,-3.16186e-12
0.930345,13.7798,1.79697e-11,0.149599,1.65948e-15,13.9294,1.79714e-11,1.11435,1.43771e-12
0.930408,13.7797,4.61247e-11,0.149599,1.67959e-15,13.9293,4.61264e-11,1.11435,3.69011e-12
0.930472,13.7797,-9.83415e-12,0.149598,1.69358e-15,13.9293,-9.83246e-12,1.11434,-7.86597e-13
0.930535,13.7796,1.80647e-11,0.149598,1.69076e-15,13.9292,1.80664e-11,1.11434,1.44531e-12
0.930599,13.7796,1.18034e-11,0.149598,1.71895e-15,13.9292,1.18052e-11,1.11433,9.44412e-13
0.930662,13.7795,2.95238e-12,0.149597,1.74643e-15,13.9291,2.95413e-12,1.11433,2.3633e-13
0.930726,13.7795,3.97466e-11,0.149597,1.74399e-15,13.9291,3.97484e-11,1.11433,3.17987e-12
0.93079,13.7794,3.01416e-11,0.149597,1.76508e-15,13.929,3.01434e-11,1.11432,2.41147e-12
0.930853,13.7794,6.44147e-11,0.149596,1.80737e-15,13.929,6.44165e-11,1.11432,5.15332e-12
0.930917,13.7793,5.66137e-12,0.149596,1.83599e-15,13.9289,5.6632e-12,1.11432,4.53056e-13
0.93098,13.7793,1.81263e-11,0.149596,1.85128e-15,13.9289,1.81282e-11,1.11431,1.45025e-12
0.931044,13.7792,-1.57064e-11,0.149595,1.8716e-15,13.9288,-1.57045e-11,1.11431,-1.25636e-12
0.931107,13.7792,4.42951e-11,0.149595,1.9038e-15,13.9288,4.4297e-11,1.1143,3.54376e-12
0.931171,13.7792,4.86357e-11,0.149595,1.923e-15,13.9287,4.86376e-11,1.1143,3.89101e-12
0.931234,13.7791,4.03156e-11,0.149595,1.93964e-15,13.9287,4.03175e-11,1.1143,3.2254e-12
0.931298,13.7791,5.75773e-11,0.149594,1.94316e-15,13.9287,5.75792e-11,1.11429,4.60634e-12
0.931361,13.779,3.79763e-11,0.149594,1.94007e-15,13.9286,3.79783e-11,1.11429,3.03826e-12
0.931425,13.779,2.15615e-11,0.149594,1.94159e-15,13.9286,2.15635e-11,1.11428,1.72508e-12
0.931488,13.7789,1.39508e-11,0.149593,1.91226e-15,13.9285,1.39527e-11,1.11428,1.11622e-12
0.931552,13.7789,-1.10883e-11,0.149593,1.90315e-15,13.9285,-1.10864e-11,1.11428,-8.86914e-13
0.931615,13.7788,8.56035e-12,0.149593,1.89762e-15,13.9284,8.56224e-12,1.11427,6.8498e-13
0.931679,13.7788,4.35834e-11,0.149592,1.86662e-15,13.9284,4.35852e-11,1.11427,3.48682e-12
0.931742,13.7787,-3.74313e-11,0.149592,1.82748e-15,13.9283,-3.74294e-11,1.11426,-2.99435e-12
0.931806,13.7787,8.95959e-12,0.149592,1.81588e-15,13.9283,8.96141e-12,1.11426,7.16912e-13
