time,ID,r,z,u_r,u_z,rho,pressure,pairAr,pairAz,totalAr,totalAz
2.42,858,11.2216,0.815857,7.13883,-0.7278,1001.49,35351,-1.09819,27.0606,2.04736,17.2506
2.43,858,11.2932,0.809076,7.16724,-0.660142,1001.2,28415.3,0.92281,8.18571,3.43594,-1.62429
2.44,858,11.365,0.802273,7.205,-0.706342,1001.39,32884.3,-0.977702,27.7332,1.91174,17.9232
2.45,858,11.4372,0.795719,7.22981,-0.637432,1000.92,21751,0.876408,8.0602,2.77643,-1.7498
2.46,858,11.5096,0.789138,7.25686,-0.6837,1001.27,29952.4,-0.921769,28.3209,1.67732,18.5109
2.47,858,11.5823,0.782816,7.27458,-0.615086,1000.6,14255.3,0.374505,7.95786,1.60455,-1.85214
2.48,858,11.6551,0.776454,7.28485,-0.662601,1001.16,27397.9,-0.986158,28.5827,1.36184,18.7727
2.49,858,11.728,0.77034,7.29505,-0.594752,1000.31,7339.77,-0.119613,7.86678,0.506026,-1.94322
2.5,858,11.8009,0.764179,7.28913,-0.642383,1001.08,25482.6,-1.08914,28.6717,1.06791,18.8617
2.51,858,11.8738,0.758267,7.29048,-0.574323,1000.06,1460.49,-1.11484,7.91587,-0.991846,-1.89413
2.52,858,11.9467,0.752323,7.26721,-0.618379,1001.01,23881.4,-1.17423,28.4417,0.822754,18.6317
2.53,858,12.0193,0.746646,7.26209,-0.550184,999.843,-3691.94,-1.71311,8.33484,-2.02033,-1.47516
2.54,858,12.0918,0.740974,7.22565,-0.588435,1000.93,21853,-1.07188,27.7473,0.733708,17.9373
2.55,858,12.164,0.735579,7.21354,-0.522183,999.666,-7859.12,-2.58108,8.59708,-3.22739,-1.21292
2.56,858,12.2359,0.730202,7.16351,-0.557543,1000.86,20303.8,-1.28644,26.5967,0.371493,16.7867
2.57,858,12.3075,0.725086,7.14521,-0.494877,999.602,-9348.86,-3.14001,8.89375,-3.89992,-0.916251
2.58,858,12.3787,0.720002,7.0892,-0.526497,1000.81,19197.5,-1.41265,25.313,0.136934,15.503
2.59,858,12.4495,0.715166,7.0676,-0.467267,999.612,-9120.15,-3.48568,9.15095,-4.21853,-0.659049
2.6,858,12.5199,0.710374,7.01046,-0.495959,1000.78,18300.3,-1.27858,23.9396,0.181977,14.1296
2.61,858,12.59,0.705807,6.98949,-0.441704,999.662,-7953.96,-3.17552,9.17619,-3.80751,-0.633806
2.62,858,12.6596,0.701282,6.93603,-0.467725,1000.73,17200.2,-1.02361,22.6235,0.334063,12.8135
2.63,858,12.7289,0.696961,6.91497,-0.419106,999.744,-6012.16,-3.32279,9.02492,-3.79524,-0.78508
2.64,858,12.7978,0.692663,6.86398,-0.443948,1000.7,16424.4,-1.07882,21.4367,0.203661,11.6267
2.65,858,12.8664,0.688542,6.84123,-0.401197,999.882,-2780.26,-3.76801,8.81107,-3.98413,-0.998932
2.66,858,12.9346,0.68442,6.79059,-0.42516,1000.68,15938.6,-0.924429,20.7812,0.306988,10.9712
2.67,858,13.0024,0.680471,6.76854,-0.384488,999.98,-482.518,-3.93145,8.81717,-3.96856,-0.992831
2.68,858,13.0699,0.676519,6.71916,-0.407836,1000.64,14987.4,-0.641379,20.4371,0.504611,10.6271
2.69,858,13.137,0.672735,6.69877,-0.368305,1000.01,131.078,-3.79751,8.84228,-3.78753,-0.967719
2.7,858,13.2037,0.668948,6.65107,-0.391057,1000.58,13740.1,-0.349123,20.1415,0.690895,10.3315
2.71,858,13.2702,0.665326,6.63296,-0.351929,999.949,-1205.21,-3.35368,8.98785,-3.44451,-0.822146
2.72,858,13.3363,0.661708,6.5911,-0.373724,1000.49,11652.5,0.153458,20.1334,1.02677,10.3234
2.73,858,13.4022,0.658267,6.57907,-0.332955,999.779,-5210.09,-2.1565,8.99221,-2.54534,-0.817788
2.74,858,13.4678,0.654838,6.54362,-0.355198,1000.39,9183.22,0.60863,20.0958,1.29023,10.2858
2.75,858,13.5333,0.65158,6.53718,-0.315237,999.571,-10089,-1.25629,8.87463,-2.0021,-0.935365
2.76,858,13.5985,0.648304,6.50339,-0.343721,1000.28,6688.84,1.309,20.7628,1.80074,10.9528
2.77,858,13.6636,0.645183,6.50312,-0.300912,999.341,-15473.4,-0.649816,8.68868,-1.78302,-1.12132
2.78,858,13.7284,0.642015,6.47149,-0.334696,1000.17,3964.68,1.6874,21.7329,1.97615,11.9229
2.79,858,13.7932,0.639005,6.47323,-0.291199,999.191,-19006.3,-0.361982,7.77637,-1.74104,-2.03363
2.8,858,13.8578,0.63592,6.44436,-0.327879,1000.08,1838.29,1.93962,22.7957,2.07227,12.9857
2.81,858,13.9223,0.632998,6.44853,-0.282413,999.125,-20546,0.185264,7.63465,-1.29179,-2.17535
2.82,858,13.9867,0.629993,6.42388,-0.320778,1000.01,317.063,2.00512,23.7475,2.02779,13.9375
2.83,858,14.051,0.627157,6.42749,-0.274222,999.128,-20475.8,0.107862,7.39173,-1.35066,-2.41827
2.84,858,14.1151,0.624218,6.40155,-0.315641,999.994,-140.037,1.7705,24.4945,1.76058,14.6845
2.85,858,14.1792,0.621446,6.40097,-0.267992,999.182,-19202,-0.660513,7.22319,-2.01586,-2.58681
2.86,858,14.243,0.618553,6.36891,-0.312755,999.996,-99.0989,1.48759,25.3927,1.48064,15.5827
2.87,858,14.3067,0.615829,6.36315,-0.262994,999.221,-18307.6,-1.56125,6.96594,-2.8419,-2.84406
2.88,858,14.3702,0.612969,6.32027,-0.311376,999.995,-106.321,0.950714,26.6097,0.943316,16.7997
2.89,858,14.4333,0.610285,6.30604,-0.259081,999.194,-18937.7,-2.71879,6.62338,-4.03193,-3.18662
2.9,858,14.4961,0.60744,6.24871,-0.312351,1000.01,165.048,0.320154,27.8308,0.331539,18.0208
2.91,858,14.5586,0.604774,6.2236,-0.257218,999.108,-20934.5,-4.15555,6.13758,-5.59479,-3.67242
2.92,858,14.6204,0.60193,6.14503,-0.31345,1000.02,569.377,-0.611448,28.7627,-0.572505,18.9527
2.93,858,14.6817,0.59928,6.10713,-0.254388,998.977,-24003.7,-5.62561,6.44412,-7.26222,-3.36588
2.94,858,14.7424,0.596478,6.01119,-0.307528,1000,41.3428,-1.27909,29.1863,-1.27629,19.3763
2.95,858,14.8023,0.593901,5.96596,-0.245812,998.87,-26519.4,-6.21177,6.79736,-8.00537,-3.01264
2.96,858,14.8615,0.591207,5.86293,-0.294492,999.974,-601.343,-1.71699,28.7707,-1.75745,18.9607
2.97,858,14.9199,0.588748,5.81648,-0.233547,998.858,-26785.9,-5.86194,7.15289,-7.6593,-2.65711
2.98,858,14.9776,0.586199,5.7212,-0.277415,999.965,-824.226,-1.6427,27.7025,-1.69773,17.8925
2.99,858,15.0347,0.583882,5.67979,-0.220356,998.938,-24930.3,-4.95209,7.27718,-6.61204,-2.53282
3,858,15.0911,0.581478,5.59935,-0.261549,999.992,-194.952,-1.37591,26.3384,-1.38883,16.5284
3.01,858,15.147,0.579284,5.5654,-0.209125,999.088,-21409.5,-4.10322,7.32093,-5.51795,-2.48907
3.02,858,15.2023,0.577002,5.4984,-0.248228,1000.04,950.017,-1.12968,24.9341,-1.06719,15.1241
3.03,858,15.2572,0.574914,5.46934,-0.198037,999.246,-17715.5,-3.53394,7.25123,-4.69594,-2.55877
3.04,858,15.3116,0.572749,5.41185,-0.235035,1000.09,2172.6,-0.96338,23.4053,-0.821501,13.5953
3.05,858,15.3656,0.570754,5.38548,-0.189792,999.384,-14469.7,-3.30467,8.03809,-4.24694,-1.77191
3.06,858,15.4192,0.568711,5.33376,-0.219009,1000.15,3542.59,-0.901819,21.513,-0.672102,11.703
3.07,858,15.4725,0.566821,5.30902,-0.181818,999.476,-12310.9,-3.316,7.95281,-4.11208,-1.85719
3.08,858,15.5253,0.564863,5.25802,-0.209424,1000.2,4662.15,-0.805547,20.4747,-0.505313,10.6647
3.09,858,15.5778,0.563043,5.23433,-0.175387,999.512,-11476.5,-3.4047,8.07257,-4.14178,-1.73743
3.1,858,15.6299,0.561161,5.18198,-0.200477,1000.24,5607.37,-0.670214,19.3311,-0.31154,9.52113
3.11,858,15.6816,0.559402,5.15934,-0.169637,999.527,-11129.5,-3.24676,8.32616,-3.95681,-1.48384
3.12,858,15.733,0.557595,5.10594,-0.191358,1000.27,6308.43,-0.47422,18.2527,-0.0733583,8.44271
3.13,858,15.784,0.555904,5.0834,-0.162876,999.528,-11096.6,-3.44824,8.56967,-4.15161,-1.24033
3.14,858,15.8345,0.554188,5.02908,-0.179383,1000.28,6541.52,-0.201075,17.2937,0.211928,7.48369
3.15,858,15.8848,0.552599,5.00839,-0.152303,999.487,-12048.7,-3.26131,8.97495,-4.02021,-0.835048
3.16,858,15.9346,0.551013,4.95563,-0.163751,1000.27,6321.41,0.590809,16.1909,0.987413,6.3809
3.17,858,15.9841,0.549558,4.94202,-0.138443,999.396,-14197.3,-2.43386,9.50468,-3.32261,-0.30532
3.18,858,16.0333,0.548143,4.89587,-0.14356,1000.23,5433.68,1.77009,14.7385,2.10891,4.92846
3.19,858,16.0823,0.546851,4.89,-0.123641,999.285,-16794.5,-1.67287,9.59635,-2.7179,-0.213651
3.2,858,16.131,0.545594,4.85015,-0.127128,1000.19,4522.89,2.71494,12.9731,2.99527,3.16309
3.21,858,16.1796,0.544425,4.85764,-0.111836,999.207,-18636.3,0.434773,10.0256,-0.717984,0.215647
3.22,858,16.2281,0.543319,4.84008,-0.108077,1000.08,1917.97,5.81643,13.0732,5.93461,3.26316
3.23,858,16.2767,0.542387,4.88716,-0.0809142,998.923,-25274.4,5.71013,12.0661,4.15567,2.25606
3.24,858,16.3258,0.541881,4.9154,-0.00128553,999.852,-3488.6,12.5905,6.40206,12.3768,-3.40794
3.25,858,16.3754,0.542082,5.01183,0.0780706,998.363,-38355.7,10.0838,28.0532,7.73766,18.2432
3.26,858,16.4259,0.543969,5.06529,0.311745,999.603,-9331.36,19.1281,13.9457,18.5598,4.13572
3.27,858,16.4772,0.547634,5.19302,0.458148,998.181,-42596.2,12.3844,35.7947,9.79456,25.9847
3.28,858,16.5298,0.553754,5.34894,0.777695,998.827,-27517.2,31.1345,32.7481,29.4678,22.9381
3.29,858,16.585,0.562729,5.68459,1.02526,998.429,-36823.4,37.1941,37.6954,34.9703,27.8854
3.3,858,16.6439,0.574497,6.16181,1.33523,997.427,-60116.5,53.3149,73.8101,49.6937,64.0001
3.31,858,16.7086,0.590538,6.7967,1.81296,998.953,-24571.3,66.4856,39.9624,65.0134,30.1524
3.32,858,16.7801,0.609985,7.5587,2.08164,995.895,-95476.9,77.596,132.798,71.8826,122.988
3.33,858,16.8607,0.636135,8.67278,3.04006,999.809,-4495.87,142.528,72.1725,142.262,62.3625
3.34,858,16.9553,0.669502,10.3497,3.68056,991.826,-187793,152.297,278.601,141.13,268.791
3.35,858,17.068,0.718794,12.4237,6.01391,997.627,-55482.9,288.269,186.885,285.011,177.075
3.36,858,17.2085,0.786388,15.803,7.43102,982.98,-380828,185.801,362.431,163.288,352.621
3.37,858,17.3752,0.874355,17.5732,9.76899,993.142,-158178,188.246,130.837,179.08,121.027
3.38,858,17.5582,0.975812,18.7619,10.3578,984.631,-345579,-24.6037,48.1426,-44.5928,38.3326
3.39,858,17.74,1.07968,17.2491,10.2627,980.315,-436982,-229.611,-49.7066,-254.738,-59.5166
3.4,858,17.8977,1.17636,14.1965,8.70056,985.033,-336957,-107.541,-168.146,-126.653,-177.956
3.41,858,18.0329,1.25001,12.8072,5.67406,970.826,-629600,-111.921,-372.173,-147.884,-381.983
3.42,858,18.1538,1.28941,11.4041,2.57493,997.621,-55623.9,-44.4771,-74.0301,-47.5485,-83.8401
3.43,858,18.2662,1.31449,11.1542,2.6868,1000.53,12613.5,-7.66014,50.8965,-6.96997,41.0865
3.44,858,18.3775,1.34,11.0887,2.04814,994.473,-127982,-49.2828,-146.853,-56.2856,-156.663
3.45,858,18.4865,1.3514,10.8174,0.28241,997.13,-66989,14.7114,-120.035,11.0773,-129.845
3.46,858,18.5966,1.35138,11.3189,0.0344632,997.306,-62912.6,14.5669,-78.7834,11.1747,-88.5934
3.47,858,18.7116,1.34798,11.792,-0.673553,1001.67,39429.2,71.7585,-53.5038,73.8622,-63.3138
3.48,858,18.8331,1.33816,12.4451,-1.25362,991.114,-203722,3.21469,-151.781,-7.69953,-161.591
3.49,858,18.9567,1.32002,12.2761,-2.07074,1005.83,139714,-30.0249,29.3581,-22.6974,19.5481
3.5,858,19.0779,1.30276,11.9237,-1.18077,998.112,-44205.1,-10.9369,-9.29303,-13.2583,-19.103
3.51,858,19.1964,1.29074,11.7792,-1.1708,1003.08,73106.3,-22.7453,18.037,-18.9486,8.22696
3.52,858,19.313,1.27915,11.4988,-1.18081,990.093,-226434,-26.7467,-17.3168,-38.5885,-27.1268
3.53,858,19.4259,1.26634,11.0762,-1.34955,994.991,-116175,-41.2199,2.20317,-47.2305,-7.60683
3.54,858,19.5342,1.2527,10.5668,-1.35905,992.84,-165006,-21.8374,14.3262,-30.3454,4.51617
3.55,858,19.6383,1.2394,10.2543,-1.30074,999.024,-22920.7,-32.5332,13.8463,-33.7014,4.03626
3.56,858,19.7391,1.22641,9.92185,-1.31064,998.963,-24351,-1.02846,20.3546,-2.26338,10.5446
3.57,858,19.8381,1.21389,9.83113,-1.17867,993.705,-145445,-14.9454,30.1757,-22.3235,20.3657
3.58,858,19.9346,1.2037,9.41361,-0.793666,993.708,-145365,-32.4808,58.7318,-39.8191,48.9218
3.59,858,20.0263,1.19876,8.89874,-0.155633,990.08,-226711,-43.7451,79.371,-55.1792,69.561
3.6,858,20.1127,1.20012,8.40803,0.354928,999.66,-7998.2,-6.22291,6.32331,-6.62072,-3.48669
3.61,858,20.1964,1.20347,8.31831,0.330607,997.132,-66955.7,-11.7885,17.1824,-15.1133,7.37242
3.62,858,20.2785,1.20792,8.08459,0.661056,997.282,-63483.9,-17.7358,40.8314,-20.875,31.0214
3.63,858,20.358,1.21688,7.81227,1.17444,995.376,-107362,-22.803,66.9234,-28.1011,57.1134
3.64,858,20.4349,1.23093,7.59176,1.56601,999.085,-21473.2,-14.7491,14.6925,-15.8009,4.88246
3.65,858,20.5102,1.24632,7.47899,1.471,1001.07,25250.9,-9.34111,-7.52813,-8.11129,-17.3381
3.66,858,20.5848,1.26044,7.4469,1.3952,998.529,-34485.4,-6.54089,18.8876,-8.21865,9.0776
3.67,858,20.6589,1.27519,7.37593,1.57737,998.062,-45373.5,-2.35278,31.4197,-4.55336,21.6097
3.68,858,20.7326,1.29182,7.37915,1.71466,998.1,-44487,-5.42201,17.3208,-7.57185,7.51077
3.69,858,20.8062,1.30892,7.36826,1.66677,1000.78,18463.8,1.41536,-5.89343,2.30209,-15.7034
3.7,858,20.8801,1.32475,7.42594,1.51218,998.53,-34450.3,-2.46872,8.74984,-4.12106,-1.06016
3.71,858,20.9544,1.33999,7.4336,1.54929,997.681,-54231.3,8.56119,16.7581,5.96711,6.94809
3.72,858,21.0292,1.35581,7.54214,1.60866,996.08,-91208.6,5.73583,14.0788,1.38151,4.26884
3.73,858,21.1048,1.37195,7.6108,1.60422,997.928,-48473.8,13.4604,5.23611,11.1588,-4.57389
3.74,858,21.1815,1.38774,7.72604,1.54781,997.756,-52486.9,5.66264,0.312989,3.17911,-9.49701
3.75,858,21.259,1.40274,7.7909,1.4512,997.586,-56436,12.13,-0.0668047,9.46893,-9.8768
3.76,858,21.3375,1.41677,7.89924,1.35629,995.988,-93324,8.97564,-3.8637,4.58431,-13.6737
3.77,858,21.4168,1.42965,7.96625,1.22051,995.783,-98043.4,11.3485,-2.55755,6.75122,-12.3676
3.78,858,21.4967,1.44129,8.00966,1.10713,996.249,-87335.7,8.15909,-5.67444,4.08104,-15.4844
3.79,858,21.5769,1.45163,8.01009,0.966139,995.565,-103043,0.196462,-1.72503,-4.60046,-11.535
3.8,858,21.6566,1.4608,7.92987,0.873511,995.994,-93191.5,3.90287,-5.6393,-0.417583,-15.4493
3.81,858,21.7358,1.4688,7.89125,0.730386,993.411,-152100,-0.0682064,-3.04885,-7.11232,-12.8588
3.82,858,21.8142,1.47558,7.7784,0.638374,994.207,-134040,5.92829,-7.84072,-0.252153,-17.6507
3.83,858,21.8918,1.48115,7.72594,0.483101,991.216,-201439,-0.730267,-3.15718,-10.0134,-12.9672
3.84,858,21.9684,1.48552,7.57753,0.405249,993.763,-144126,3.76088,-10.2944,-2.8409,-20.1044
3.85,858,22.0439,1.48861,7.50628,0.215902,990.455,-218387,-0.508298,-7.88656,-10.5107,-17.6966
3.86,858,22.1183,1.48998,7.38143,0.0671231,993.835,-142484,2.58158,-13.3373,-3.90029,-23.1473
3.87,858,22.1919,1.48949,7.32434,-0.166025,990.461,-218271,3.29122,-13.8559,-6.63914,-23.6659
3.88,858,22.2648,1.48664,7.25772,-0.403874,993.871,-141676,3.94876,-15.3296,-2.4537,-25.1396
3.89,858,22.3372,1.48132,7.22119,-0.662516,991.2,-201802,4.47732,-16.7389,-4.63725,-26.5489
3.9,858,22.4091,1.47335,7.1655,-0.932097,993.762,-144144,1.99423,-15.0519,-4.47851,-24.8619
3.91,858,22.4805,1.46277,7.10301,-1.18427,991.78,-188820,0.543874,-15.4639,-7.92502,-25.2739
3.92,858,22.5511,1.44968,7.00776,-1.43301,992.466,-173412,-1.2465,-14.6847,-8.9946,-24.4947
3.93,858,22.6206,1.43416,6.8946,-1.66711,991.03,-205587,-4.44878,-12.2408,-13.6195,-22.0508
3.94,858,22.6888,1.41646,6.733,-1.86481,990.068,-226980,-6.10513,-12.3397,-16.2095,-22.1497
3.95,858,22.7552,1.3968,6.54565,-2.05708,989.309,-243784,-10.0873,-6.37742,-20.9163,-16.1874
3.96,858,22.8196,1.37553,6.32064,-2.18366,987.978,-273046,-11.5647,-4.2846,-23.6757,-14.0946
3.97,858,22.8816,1.35314,6.078,-2.28128,988.019,-272138,-12.4447,4.09713,-24.4822,-5.71287
3.98,858,22.9412,1.33016,5.83626,-2.30408,987.524,-282970,-12.239,7.90979,-24.7294,-1.90021
3.99,858,22.9983,1.30715,5.60077,-2.2875,988.029,-271929,-10.3613,14.4836,-22.3284,4.67355
4,858,23.0533,1.28458,5.38943,-2.21994,988.43,-263139,-8.57275,17.2658,-20.1208,7.45579
4.01,858,23.1062,1.2628,5.20023,-2.13052,988.713,-256908,-6.64563,19.8552,-17.8912,10.0452
4.02,858,23.1573,1.24202,5.02825,-2.02454,989.136,-247589,-5.30968,21.2661,-16.1187,11.4561
4.03,858,23.2068,1.22235,4.8681,-1.9117,988.747,-256162,-4.96182,20.7608,-16.1257,10.9508
4.04,858,23.2547,1.20376,4.70142,-1.80821,988.528,-260978,-4.97006,20.8029,-16.3229,10.9929
4.05,858,23.3008,1.18618,4.52644,-1.71159,987.542,-282577,-6.53773,18.1298,-18.8181,8.31977
4.06,858,23.3451,1.16944,4.32329,-1.64171,986.962,-295228,-6.90077,17.3894,-19.7141,7.57941
4.07,858,23.3873,1.15334,4.10976,-1.58358,986.063,-314721,-9.21101,14.0638,-22.8581,4.25384
4.08,858,23.4272,1.13767,3.87045,-1.55186,986.205,-311647,-8.7092,14.5826,-22.1981,4.77259
4.09,858,23.4648,1.12236,3.64254,-1.51476,986.145,-312958,-9.56824,12.8287,-23.093,3.01869
4.1,858,23.5001,1.10735,3.41414,-1.48517,987.571,-281936,-8.49121,15.6357,-20.6395,5.82571
4.11,858,23.5332,1.09278,3.21475,-1.42957,988.229,-267543,-7.61038,15.4337,-19.1145,5.62369
4.12,858,23.5644,1.07878,3.03367,-1.3686,990.288,-222100,-7.27802,18.7443,-16.7957,8.93433
4.13,858,23.5939,1.06553,2.87697,-1.28114,991.088,-204301,-5.89867,18.6249,-14.6356,8.81487
4.14,858,23.622,1.05317,2.7393,-1.19072,993.116,-158768,-6.64017,21.0218,-13.408,11.2118
4.15,858,23.6488,1.04181,2.61521,-1.08338,993.79,-143502,-5.41107,20.3431,-11.517,10.5331
4.16,858,23.6744,1.0315,2.51451,-0.975869,995.747,-98856.2,-6.15411,21.9967,-10.3476,12.1867
4.17,858,23.6991,1.02233,2.42498,-0.85871,996.384,-84205.8,-3.19453,21.5416,-6.76055,11.7316
4.18,858,23.7231,1.01434,2.38362,-0.738039,998.553,-33927.5,-2.92827,22.6865,-4.3605,12.8765
4.19,858,23.7468,1.00761,2.38845,-0.606103,999.336,-15603.9,8.51324,24.337,7.85571,14.527
4.2,858,23.7715,1.00238,2.58851,-0.431851,1001.3,30802.8,25.0644,27.778,26.3585,17.968
4.21,858,23.7989,0.998927,2.88312,-0.269534,1000.14,3317.33,27.3289,21.3183,27.4683,11.5083
4.22,858,23.8288,0.99657,3.06632,-0.221851,999.942,-1354.71,2.30959,9.06912,2.25273,-0.740876
4.23,858,23.8595,0.994231,3.06948,-0.251055,997.525,-57831.4,1.48511,5.60728,-0.944741,-4.20272
4.24,858,23.8902,0.992218,3.09456,-0.00205174,999.121,-20648.3,-4.14907,5.68923,-5.01413,-4.12077
4.25,858,23.9211,0.992728,3.10871,0.17103,997.637,-55246.5,9.68401,46.1022,7.369,36.2922
4.26,858,23.9524,0.994088,3.16775,0.102569,999.599,-9424.91,0.740515,0.295667,0.346872,-9.51433
4.27,858,23.9843,0.994678,3.23454,0.0186772,998.788,-28421.8,14.6011,2.32245,13.4146,-7.48755
4.28,858,24.0175,0.994509,3.39476,-0.0508792,1000.08,1853.82,6.24943,3.32619,6.32661,-6.48381
4.29,858,24.0516,0.993657,3.43459,-0.119561,998.715,-30136.3,3.46079,3.09075,2.20619,-6.71925
4.3,858,24.086,0.992143,3.44656,-0.181283,999.148,-20001.6,-7.91492,5.12804,-8.74605,-4.68196
4.31,858,24.1202,0.990127,3.40454,-0.218358,998.764,-28992.5,3.2549,7.23929,2.05141,-2.57071
4.32,858,24.1546,0.98791,3.5069,-0.181062,1000.05,1173.35,6.84592,10.9231,6.89449,1.1131
4.33,858,24.1901,0.986347,3.60032,-0.119264,999.434,-13293,10.1901,18.6304,9.6403,8.82043
