time,ID,r,z,u_r,u_z,rho,pressure,pairAr,pairAz,totalAr,totalAz
2.42,666,17.508,3.40734,3.78496,-1.01616,1000.81,6399.22,0.565261,16.0556,0.930466,6.24558
2.43,666,17.5459,3.39748,3.79388,-0.958948,1000.77,6067.09,0.494659,14.8445,0.840177,5.03449
2.44,666,17.5839,3.38811,3.8017,-0.915805,1000.78,6143.6,0.447258,15.5788,0.796374,5.76882
2.45,666,17.6219,3.37922,3.80907,-0.864198,1000.75,5875.11,0.336456,14.2567,0.669605,4.44674
2.46,666,17.66,3.37078,3.81506,-0.826529,1000.75,5869.82,0.24599,14.8438,0.578121,5.03385
2.47,666,17.6982,3.36275,3.82009,-0.781388,1000.72,5693.76,0.100286,13.7197,0.421767,3.90973
2.48,666,17.7364,3.35511,3.82344,-0.747895,1000.74,5782.74,-0.0488469,14.486,0.276951,4.67605
2.49,666,17.7747,3.34785,3.82527,-0.705356,1000.71,5567.98,-0.226087,13.5536,0.0869453,3.74356
2.5,666,17.8129,3.34097,3.82517,-0.672673,1000.75,5900.62,-0.434309,14.6771,-0.103303,4.86711
2.51,666,17.8512,3.33448,3.8232,-0.627696,1000.71,5569.08,-0.595918,13.8261,-0.284166,4.0161
2.52,666,17.8894,3.32838,3.8196,-0.592346,1000.78,6135.49,-0.814082,15.2014,-0.471381,5.39136
2.53,666,17.9276,3.32272,3.81428,-0.542806,1000.71,5620.87,-0.892489,14.1749,-0.57918,4.36493
2.54,666,17.9657,3.31748,3.80818,-0.505549,1000.79,6198.69,-1.05785,15.3821,-0.713088,5.57208
2.55,666,18.0037,3.31269,3.80086,-0.45609,1000.7,5495.45,-1.04124,13.9693,-0.736213,4.15928
2.56,666,18.0417,3.30831,3.79358,-0.422747,1000.75,5903.41,-1.129,14.7548,-0.802033,4.94483
2.57,666,18.0796,3.3043,3.78562,-0.380546,1000.66,5204.09,-1.06668,13.1897,-0.779032,3.37971
2.58,666,18.1174,3.30064,3.77804,-0.35475,1000.7,5540.65,-1.09524,13.8478,-0.789632,4.03783
2.59,666,18.1551,3.29727,3.7702,-0.320238,1000.64,5046.44,-1.05086,12.6033,-0.773074,2.79335
2.6,666,18.1928,3.29419,3.76253,-0.298014,1000.71,5562.65,-1.0746,13.6442,-0.769055,3.83421
2.61,666,18.2304,3.29139,3.75461,-0.263261,1000.66,5192.58,-1.09996,12.8496,-0.81532,3.03956
2.62,666,18.2679,3.2889,3.7461,-0.236642,1000.77,6063.64,-1.19187,14.5192,-0.860194,4.70918
2.63,666,18.3053,3.28676,3.7368,-0.19211,1000.71,5558.25,-1.30433,13.8841,-1.00091,4.07406
2.64,666,18.3426,3.28503,3.72597,-0.155195,1000.86,6797.04,-1.51069,16.0515,-1.14045,6.24145
2.65,666,18.3798,3.28378,3.7135,-0.0962624,1000.76,5985.02,-1.67425,15.1759,-1.34887,5.36594
2.66,666,18.4169,3.28306,3.699,-0.0484868,1000.94,7413.33,-1.97232,17.4155,-1.57017,7.60546
2.67,666,18.4538,3.28294,3.68219,0.0216284,1000.8,6280.39,-2.11435,16.0137,-1.77429,6.2037
2.68,666,18.4905,3.28344,3.66361,0.0747821,1000.97,7640.15,-2.44501,17.8869,-2.03222,8.07689
2.69,666,18.5271,3.28456,3.64242,0.147071,1000.8,6314.23,-2.52404,15.9889,-2.1835,6.17893
2.7,666,18.5634,3.2863,3.62005,0.198024,1000.96,7524.73,-2.8528,17.4626,-2.44783,7.65262
2.71,666,18.5995,3.28864,3.59493,0.265245,1000.79,6202.96,-2.88483,15.4443,-2.55159,5.63433
2.72,666,18.6353,3.29154,3.56909,0.31108,1000.95,7443.03,-3.22363,16.9297,-2.8246,7.11971
2.73,666,18.6708,3.29498,3.5403,0.374081,1000.79,6190.35,-3.23754,15.1606,-2.90625,5.35057
2.74,666,18.7061,3.29895,3.511,0.418717,1000.98,7726.21,-3.62675,17.1243,-3.21412,7.3143
2.75,666,18.741,3.30349,3.4783,0.485107,1000.81,6408.32,-3.63888,15.6263,-3.29722,5.81628
2.76,666,18.7756,3.3086,3.44506,0.535344,1001.07,8386.05,-4.11352,18.2096,-3.66735,8.3996
2.77,666,18.8099,3.31435,3.40775,0.612742,1000.87,6820.37,-4.12458,16.6915,-3.7623,6.88151
2.78,666,18.8438,3.32079,3.36986,0.672609,1001.16,9141.11,-4.66696,19.5969,-4.18242,9.78687
2.79,666,18.8773,3.32798,3.32745,0.76206,1000.92,7213.88,-4.64117,17.6655,-4.25938,7.8555
2.8,666,18.9103,3.33596,3.28479,0.82891,1001.22,9622.2,-5.1929,20.41,-4.68469,10.6
2.81,666,18.943,3.34474,3.23759,0.923701,1000.94,7373.76,-5.09844,17.9114,-4.70954,8.10137
2.82,666,18.9751,3.35433,3.19074,0.990303,1001.23,9697.89,-5.63074,20.2599,-5.12029,10.4499
2.83,666,19.0068,3.36472,3.13943,1.08169,1000.93,7297.55,-5.47618,17.4103,-5.09259,7.60035
2.84,666,19.0379,3.37586,3.089,1.14226,1001.22,9577.47,-6.01625,19.531,-5.51379,9.72103
2.85,666,19.0685,3.38773,3.03391,1.22626,1000.91,7162.12,-5.83112,16.703,-5.45587,6.893
2.86,666,19.0986,3.40028,2.97994,1.28058,1001.22,9598.34,-6.45856,18.9992,-5.9566,9.18916
2.87,666,19.1281,3.41351,2.92037,1.36053,1000.91,7188.21,-6.27924,16.4404,-5.90379,6.63043
2.88,666,19.157,3.4274,2.86188,1.41381,1001.27,10006.7,-7.07107,19.2562,-6.54938,9.44615
2.89,666,19.1853,3.44198,2.79627,1.49767,1000.96,7526.43,-6.90728,16.9469,-6.51535,7.13689
2.9,666,19.2129,3.45727,2.73161,1.55684,1001.37,10804.2,-7.89584,20.3066,-7.33427,10.4966
2.91,666,19.2399,3.47333,2.65805,1.65124,1001.03,8110.25,-7.7342,17.9644,-7.3131,8.15439
2.92,666,19.2661,3.4902,2.5854,1.71969,1001.49,11744.5,-8.92203,21.5834,-8.31334,11.7734
2.93,666,19.2915,3.50795,2.50206,1.8253,1001.11,8717.86,-8.72979,18.8905,-8.27839,9.08049
2.94,666,19.3161,3.52661,2.42002,1.90065,1001.59,12544.9,-10.0668,22.419,-9.41835,12.609
2.95,666,19.3399,3.5462,2.32599,2.0121,1001.16,9128.9,-9.77086,19.2104,-9.29939,9.40045
2.96,666,19.3627,3.56673,2.23429,2.08807,1001.66,13081.5,-11.2236,22.517,-10.5491,12.707
2.97,666,19.3845,3.58819,2.12944,2.1983,1001.18,9307.47,-10.8065,18.8873,-10.3269,9.07729
2.98,666,19.4053,3.61056,2.0279,2.2694,1001.71,13516.1,-12.4247,22.1827,-11.7294,12.3727
2.99,666,19.425,3.63381,1.9114,2.37522,1001.2,9476.3,-11.9637,18.3607,-11.4765,8.55065
3,666,19.4435,3.65792,1.79847,2.44053,1001.8,14204.8,-13.8093,22.0657,-13.0801,12.2557
3.01,666,19.4608,3.68288,1.66856,2.54476,1001.26,9910.86,-13.3014,18.1582,-12.7928,8.34823
3.02,666,19.4769,3.70868,1.5429,2.60759,1001.94,15285.2,-15.3602,22.4929,-14.5769,12.6829
3.03,666,19.4916,3.73533,1.39849,2.71558,1001.37,10769.5,-14.7313,18.4751,-14.1795,8.66506
3.04,666,19.5049,3.76284,1.25956,2.78117,1002.11,16676.5,-17.0132,23.2946,-16.16,13.4846
3.05,666,19.5167,3.79127,1.09953,2.89739,1001.57,12388.8,-16.3579,19.3341,-15.7241,9.52411
3.06,666,19.5269,3.82065,0.944969,2.97234,1002.32,18299,-18.7972,24.055,-17.8622,14.245
3.07,666,19.5354,3.85103,0.767042,3.09789,1001.91,15099.4,-18.3876,20.459,-17.6162,10.649
3.08,666,19.5422,3.88248,0.592194,3.18581,1002.52,19918.6,-20.6412,24.1023,-19.6245,14.2923
3.09,666,19.5472,3.915,0.395032,3.31346,1002.33,18381.4,-20.6601,20.8288,-19.7219,11.0188
3.1,666,19.5501,3.94863,0.197185,3.40592,1002.68,21190.4,-22.3587,22.86,-21.2777,13.05
3.11,666,19.551,3.98329,-0.0178101,3.52169,1002.7,21340.9,-22.7211,19.6802,-21.6325,9.87023
3.12,666,19.5498,4.01894,-0.235828,3.60238,1002.78,22003.7,-23.6367,20.4702,-22.5143,10.6602
3.13,666,19.5463,4.05545,-0.4633,3.69405,1002.97,23513.9,-24.079,17.2178,-22.8796,7.40784
3.14,666,19.5405,4.09269,-0.693531,3.74893,1002.83,22426.2,-24.1745,17.6113,-23.03,7.80128
3.15,666,19.5324,4.13052,-0.925527,3.81111,1003.14,24906.7,-24.5415,14.1433,-23.2704,4.33331
3.16,666,19.522,4.16878,-1.15895,3.8336,1002.87,22712.3,-24.0319,14.9496,-22.8718,5.13961
3.17,666,19.5092,4.20732,-1.38851,3.86774,1003.27,25877.3,-24.2745,11.1627,-22.9524,1.35273
3.18,666,19.4942,4.24599,-1.61801,3.85846,1002.93,23172.8,-23.4455,12.8603,-22.2602,3.05027
3.19,666,19.4769,4.28466,-1.84086,3.87009,1003.37,26738.8,-23.6173,8.74251,-22.2491,-1.06749
3.2,666,19.4574,4.32323,-2.06334,3.83518,1003.03,23961.5,-22.6777,11.5323,-21.45,1.72232
3.21,666,19.4357,4.36161,-2.27891,3.83281,1003.57,28304.6,-23.1065,7.27649,-21.6554,-2.53351
3.22,666,19.4118,4.39972,-2.49718,3.78261,1003.17,25125,-21.9187,10.8703,-20.6285,1.06034
3.23,666,19.3858,4.43754,-2.70658,3.77295,1003.87,30751.4,-22.8624,6.46881,-21.2822,-3.34119
3.24,666,19.3577,4.47501,-2.92357,3.71364,1003.32,26327.7,-21.0432,10.4223,-19.6876,0.61228
3.25,666,19.3274,4.51211,-3.12585,3.69843,1004.21,33477,-22.5427,5.79934,-20.8178,-4.01066
3.26,666,19.2951,4.5488,-3.34042,3.63129,1003.41,27007.4,-19.7866,9.89214,-18.3916,0.0821373
3.27,666,19.2607,4.58505,-3.53199,3.61016,1004.52,35960.2,-21.8343,5.15309,-19.9757,-4.65691
3.28,666,19.2244,4.62083,-3.74012,3.53631,1003.38,26825.8,-18.1039,9.3735,-16.7132,-0.436495
3.29,666,19.1861,4.6561,-3.9174,3.51064,1004.78,38049.1,-20.7645,4.77338,-18.7907,-5.03662
3.3,666,19.146,4.69087,-4.11568,3.43405,1003.25,25787.9,-16.2348,9.31505,-14.8922,-0.49495
3.31,666,19.104,4.72512,-4.2774,3.40968,1005,39855.6,-19.5499,5.0432,-17.474,-4.7668
3.32,666,19.0604,4.75889,-4.46436,3.33725,1003.06,24214.9,-14.5406,10.0125,-13.2741,0.202511
3.33,666,19.015,4.79222,-4.61232,3.32173,1005.22,41613.7,-18.4877,6.07425,-16.3106,-3.73575
3.34,666,18.968,4.82517,-4.78886,3.25999,1002.87,22691.6,-13.3051,11.1233,-12.1122,1.31327
3.35,666,18.9195,4.85778,-4.9261,3.25466,1005.5,43892.1,-17.5782,6.94357,-15.2709,-2.86643
3.36,666,18.8694,4.89009,-5.09101,3.19908,1002.8,22126.1,-12.4762,11.5176,-11.3069,1.70758
3.37,666,18.8179,4.9221,-5.21763,3.19574,1005.87,46907,-16.3628,6.99238,-13.8847,-2.81762
3.38,666,18.765,4.95383,-5.36401,3.14053,1002.78,22003.3,-11.6251,11.1912,-10.4558,1.38122
3.39,666,18.7108,4.98525,-5.47646,3.13676,1006.09,48716.7,-14.4798,7.34591,-11.8919,-2.46409
3.4,666,18.6554,5.01642,-5.5974,3.09044,1002.53,20036.3,-10.5091,11.5859,-9.43777,1.77585
3.41,666,18.599,5.04737,-5.6952,3.09587,1005.93,47361.4,-12.5758,8.80574,-10.0443,-1.00426
3.42,666,18.5415,5.07822,-5.79544,3.06846,1001.93,15221.4,-9.54868,12.9121,-8.72932,3.10208
3.43,666,18.4831,5.10902,-5.88603,3.08812,1005.46,43584,-11.7279,10.2894,-9.38265,0.47935
3.44,666,18.4238,5.13984,-5.98198,3.06747,1001.23,9663.46,-9.17004,13.6424,-8.64618,3.83236
3.45,666,18.3635,5.17066,-6.07573,3.08984,1005.02,39974.5,-12.3121,10.0016,-10.1461,0.191581
3.46,666,18.3022,5.20149,-6.18496,3.07029,1000.82,6474.3,-9.41366,12.385,-9.06021,2.57504
3.47,666,18.2398,5.23228,-6.28905,3.08408,1004.66,37067.9,-13.9364,9.92103,-11.9135,0.111029
3.48,666,18.1763,5.26308,-6.42456,3.07229,1000.62,4870.73,-9.77866,10.3594,-9.51086,0.549447
3.49,666,18.1115,5.29384,-6.54543,3.07863,1004,31792.4,-16.3974,10.2515,-14.6491,0.441457
3.5,666,18.0452,5.32463,-6.71889,3.08019,1000.24,1861.15,-11.4803,10.4142,-11.3772,0.604159
3.51,666,17.9774,5.35545,-6.85693,3.08259,1002.98,23597.8,-17.9345,9.53724,-16.6257,-0.272762
3.52,666,17.9079,5.38624,-7.05205,3.07123,999.685,-2470.06,-14.0342,10.5152,-14.1722,0.705177
3.53,666,17.8366,5.41698,-7.22573,3.07391,1001.89,14948.1,-21.4718,9.05201,-20.6353,-0.757995
3.54,666,17.7632,5.44762,-7.46422,3.04951,999.309,-5410.45,-16.4821,8.7499,-16.7869,-1.0601
3.55,666,17.6876,5.47804,-7.66632,3.03012,1001.11,8713.01,-23.9495,5.97299,-23.4575,-3.83701
3.56,666,17.6096,5.50806,-7.92923,2.96527,999.302,-5464.37,-17.6343,6.06558,-17.9449,-3.74442
3.57,666,17.5293,5.53749,-8.13638,2.91154,1000.5,3943.04,-23.3644,1.7187,-23.1396,-8.0913
3.58,666,17.4468,5.56609,-8.38599,2.79792,999.411,-4611.1,-16.6108,3.30518,-16.8752,-6.50482
3.59,666,17.362,5.59367,-8.57151,2.70902,999.81,-1491.41,-19.9224,-2.22158,-20.0083,-12.0316
3.6,666,17.2752,5.62004,-8.78041,2.55366,999.281,-5627.6,-13.794,0.445237,-14.12,-9.36476
3.61,666,17.1867,5.64501,-8.92545,2.4317,998.878,-8776.33,-14.3041,-5.53733,-14.8153,-15.3473
3.62,666,17.0967,5.66844,-9.07006,2.24071,998.829,-9158.42,-10.3188,-2.62219,-10.8552,-12.4322
3.63,666,17.0055,5.69011,-9.1718,2.08063,997.949,-15996.5,-8.28081,-10.5077,-9.22341,-20.3177
3.64,666,16.9134,5.70984,-9.25034,1.85641,998.469,-11962,-7.18528,-5.04437,-7.89362,-14.8544
3.65,666,16.8205,5.72755,-9.31216,1.67374,997.473,-19684,-3.12993,-12.5726,-4.30313,-22.3826
3.66,666,16.7273,5.74304,-9.32567,1.41721,998.536,-11437.8,-4.39589,-5.56634,-5.08067,-15.3763
3.67,666,16.6339,5.75635,-9.35235,1.23195,997.473,-19681.5,0.962817,-12.43,-0.223397,-22.24
3.68,666,16.5404,5.76744,-9.32031,0.978735,998.828,-9168.78,-2.18959,-4.58375,-2.74456,-14.3937
3.69,666,16.4472,5.77641,-9.31971,0.804768,997.565,-18973.4,4.04525,-10.9444,2.88884,-20.7544
3.7,666,16.3542,5.78331,-9.26137,0.564792,998.96,-8136.25,-0.323387,-3.77452,-0.821406,-13.5845
3.71,666,16.2617,5.78818,-9.23942,0.401324,997.488,-19563.9,6.38444,-9.39895,5.17834,-19.209
3.72,666,16.1696,5.79114,-9.15999,0.182576,998.871,-8831.89,1.43061,-3.41423,0.883794,-13.2242
3.73,666,16.0782,5.79224,-9.12114,0.0285522,997.367,-20499.1,8.1727,-7.62635,6.89437,-17.4364
3.74,666,15.9874,5.79159,-9.0271,-0.16409,998.788,-9478.56,2.93331,-2.5609,2.33971,-12.3709
3.75,666,15.8973,5.78928,-8.97642,-0.302215,997.445,-19902.2,9.11207,-5.25635,7.85694,-15.0664
3.76,666,15.808,5.78547,-8.8752,-0.462987,998.824,-9199.02,3.97005,-1.10523,3.38744,-10.9152
3.77,666,15.7195,5.78026,-8.81863,-0.580745,997.754,-17508.3,9.04994,-2.68342,7.93364,-12.4934
3.78,666,15.6318,5.77381,-8.71959,-0.711005,998.896,-8637.92,4.4803,0.164138,3.9271,-9.64586
3.79,666,15.5449,5.7662,-8.66293,-0.812655,998.171,-14275.9,8.31717,-0.76499,7.39712,-10.575
3.8,666,15.4587,5.75753,-8.57336,-0.92109,998.931,-8360.35,4.50833,0.72896,3.96693,-9.08104
3.81,666,15.3732,5.74786,-8.51993,-1.01414,998.642,-10610.6,7.44449,0.396637,6.75335,-9.41336
3.82,666,15.2884,5.73725,-8.43874,-1.10761,999.018,-7687.58,4.3907,0.989906,3.88737,-8.82009
3.83,666,15.2042,5.72574,-8.38635,-1.19391,999.196,-6291.05,7.08927,1.48856,6.67516,-8.32144
3.84,666,15.1207,5.7134,-8.30572,-1.27284,999.236,-5980.58,4.47268,1.64527,4.07686,-8.16473
3.85,666,15.0379,5.70028,-8.24936,-1.34872,999.769,-1814.92,7.34488,2.84969,7.22416,-6.96031
3.86,666,14.9559,5.68647,-8.15811,-1.40957,999.52,-3757.81,5.03605,2.87604,4.78466,-6.93396
3.87,666,14.8746,5.67205,-8.0926,-1.47199,1000.19,1476.08,8.44093,4.43758,8.54014,-5.37242
3.88,666,14.7941,5.65709,-7.98796,-1.51675,999.757,-1904.79,5.62976,4.04747,5.50097,-5.76253
3.89,666,14.7146,5.64166,-7.91062,-1.56676,1000.4,3150.29,9.64561,5.5328,9.85961,-4.2772
3.9,666,14.6361,5.62581,-7.78925,-1.60238,1000.02,165.384,7.0776,5.64996,7.0889,-4.16004
3.91,666,14.5586,5.6096,-7.6939,-1.6383,1000.55,4293.51,11.8656,6.72846,12.1603,-3.08154
3.92,666,14.4824,5.59307,-7.54585,-1.66675,1000.4,3182.14,8.88349,7.75759,9.10312,-2.05241
3.93,666,14.4075,5.5763,-7.42474,-1.6871,1000.58,4524.83,14.7852,7.46489,15.099,-2.34511
3.94,666,14.3341,5.55929,-7.2424,-1.71717,1000.69,5441.01,11.6465,9.23156,12.0259,-0.578436
3.95,666,14.2623,5.54206,-7.09396,-1.73319,1000.3,2391.13,17.8026,6.71781,17.9702,-3.09219
3.96,666,14.1924,5.52451,-6.88356,-1.78297,1000.71,5601.31,13.9019,9.29048,14.2962,-0.519519
3.97,666,14.1244,5.50659,-6.7171,-1.80867,999.887,-889.711,19.2181,4.54096,19.1551,-5.26904
3.98,666,14.0582,5.48814,-6.50786,-1.89154,1000.57,4494.15,14.2364,8.3383,14.5559,-1.4717
3.99,666,13.9939,5.46904,-6.35142,-1.94034,999.595,-3171.07,16.1792,1.04368,15.9525,-8.76632
4,666,13.9312,5.44906,-6.19932,-2.07066,1000.21,1625.03,10.7154,4.67597,10.832,-5.13403
4.01,666,13.8697,5.42796,-6.10907,-2.16364,999.33,-5247.23,6.84637,-4.04446,6.46779,-13.8545
4.02,666,13.8088,5.40549,-6.07317,-2.3444,999.642,-2809.77,2.19803,-0.354278,1.99448,-10.1643
4.03,666,13.7481,5.38143,-6.08004,-2.47562,999.167,-6517.89,-2.83536,-5.99913,-3.30985,-15.8091
4.04,666,13.687,5.35584,-6.13127,-2.64709,999.656,-2694.76,-3.15487,-0.307034,-3.35182,-10.117
4.05,666,13.6255,5.32886,-6.16799,-2.74639,999.424,-4508.88,-3.19123,0.597695,-3.52233,-9.21231
4.06,666,13.5637,5.30098,-6.19106,-2.8238,1000.67,5265.74,0.428947,7.69084,0.816909,-2.11916
4.07,666,13.5019,5.2727,-6.1578,-2.82501,999.589,-3223.97,6.13852,11.7433,5.89964,1.93331
4.08,666,13.4407,5.24461,-6.08431,-2.78843,1001.52,12011.6,9.25457,17.1232,10.1469,7.31321
4.09,666,13.3804,5.21712,-5.97315,-2.70608,998.72,-10004.4,11.4748,18.7329,10.7261,8.92288
4.1,666,13.3212,5.19052,-5.88717,-2.61465,1001.32,10405.4,12.3393,20.8755,13.1194,11.0655
4.11,666,13.2628,5.1649,-5.79151,-2.51049,997.673,-18132.5,5.9678,19.6155,4.59745,9.80549
4.12,666,13.205,5.14026,-5.80289,-2.41966,1001.09,8593.6,9.46153,19.7855,10.1116,9.97546
4.13,666,13.1472,5.11654,-5.76002,-2.32858,998.071,-15053.2,-0.44388,17.8512,-1.59106,8.0412
4.14,666,13.0893,5.09368,-5.83899,-2.23965,1001.92,15163.6,9.93228,17.1925,11.0885,7.38249
4.15,666,13.0314,5.07167,-5.77036,-2.1617,1000.23,1817.16,2.84306,18.2428,2.98247,8.43282
4.16,666,12.9737,5.0505,-5.77081,-2.06732,1004,31784.7,15.6478,14.8023,18.0879,4.99226
4.17,666,12.9168,5.03011,-5.61927,-2.00729,1003.12,24741.9,9.65717,16.9476,11.5667,7.13765
4.18,666,12.861,5.01043,-5.54901,-1.92471,1004.68,37251.1,8.1662,11.3391,11.0491,1.52907
4.19,666,12.8059,4.99128,-5.48992,-1.9043,1002.9,22962.2,-0.964156,12.3914,0.82375,2.5814
4.2,666,12.7509,4.97238,-5.52229,-1.87528,1001.55,12188.4,-4.82603,6.80066,-3.87162,-3.00934
4.21,666,12.6955,4.95347,-5.57536,-1.90735,999.242,-5938.11,-5.32381,6.5231,-5.7919,-3.2869
4.22,666,12.6395,4.93423,-5.61898,-1.94151,998.873,-8812.85,0.314149,3.43047,-0.383886,-6.37953
4.23,666,12.5834,4.9145,-5.58015,-2.00333,998.428,-12278.3,9.75677,3.90708,8.77948,-5.90292
4.24,666,12.5282,4.89418,-5.43853,-2.05944,1000.55,4301.7,16.3175,4.38701,16.6607,-5.42299
4.25,666,12.4748,4.8733,-5.23025,-2.11901,1001.36,10687.7,23.2623,3.06215,24.1179,-6.74785
4.26,666,12.4237,4.85173,-4.97757,-2.19965,1003.68,29173.5,19.5692,2.18392,21.9088,-7.62608
4.27,666,12.375,4.82929,-4.78418,-2.29315,1002.75,21737.7,13.8583,-1.26599,15.6101,-11.076
4.28,666,12.3277,4.80576,-4.68283,-2.41736,1003.76,29847,6.23258,-0.252764,8.64463,-10.0628
4.29,666,12.2811,4.78108,-4.6635,-2.51732,1000.3,2388.5,-5.04624,0.416646,-4.85182,-9.39335
4.3,666,12.234,4.75548,-4.77279,-2.59771,1001,7865.76,-6.52166,4.27223,-5.87936,-5.53777
4.31,666,12.1859,4.72931,-4.8764,-2.62986,997.283,-21150.9,-12.4899,8.90094,-14.2303,-0.909057
4.32,666,12.1363,4.70304,-5.04614,-2.61572,999.121,-6882.47,-8.28165,10.1061,-8.84925,0.296084
4.33,666,12.0853,4.67696,-5.14733,-2.59544,997.173,-21999.5,-9.22502,13.3562,-11.0505,3.54621
4.34,666,12.0333,4.65122,-5.26209,-2.55057,1000.02,128.45,-4.26537,9.61761,-4.2547,-0.192394
4.35,666,11.9805,4.62571,-5.30654,-2.55148,999.386,-4807.43,-4.25247,9.70954,-4.65399,-0.100465
4.36,666,11.9272,4.60018,-5.35744,-2.55329,1002.18,17185,-0.0820891,3.96855,1.35562,-5.84145
4.37,666,11.8736,4.57437,-5.35647,-2.60749,1000.93,7318.42,-2.0956,5.12421,-1.47981,-4.68579
4.38,666,11.8199,4.5481,-5.39248,-2.64013,1003.18,25177.8,1.79456,2.07132,3.91793,-7.73868
4.39,666,11.7661,4.5214,-5.3825,-2.69221,1000.48,3743.22,-2.53729,7.43472,-2.21931,-2.37528
4.4,666,11.712,4.49446,-5.43942,-2.68487,1002.68,21222.3,2.1837,6.40945,3.99086,-3.40055
4.41,666,11.6577,4.46755,-5.4364,-2.68686,999.681,-2502.87,-3.37982,12.6825,-3.59459,2.87247
4.42,666,11.603,4.44091,-5.51183,-2.63374,1002.28,18039.7,1.7434,10.398,3.29459,0.587964
4.43,666,11.5479,4.41466,-5.51801,-2.61279,1000.41,3196.13,-5.02317,13.0194,-4.74651,3.20945
4.44,666,11.4924,4.3887,-5.60713,-2.57792,1002.98,23623.8,-0.233135,9.01531,1.81636,-0.79469
4.45,666,11.4363,4.36287,-5.62966,-2.59045,1002.41,19049.7,-8.18225,7.84911,-6.52053,-1.96089
4.46,666,11.3795,4.33683,-5.73655,-2.62071,1004.09,32455.9,-3.43472,4.75097,-0.594186,-5.05903
4.47,666,11.322,4.31034,-5.78037,-2.6799,1004.12,32737.8,-11.0888,3.03916,-8.20911,-6.77084
4.48,666,11.2637,4.28318,-5.89563,-2.75509,1004.42,35138.6,-5.5718,2.80508,-2.46588,-7.00492
4.49,666,11.2045,4.25528,-5.94398,-2.82608,1004.84,38567,-10.4243,2.69026,-6.99883,-7.11974
4.5,666,11.1447,4.22666,-6.02626,-2.89595,1003.96,31465.8,-4.0697,4.36484,-1.25745,-5.44516
4.51,666,11.0843,4.19745,-6.03915,-2.94445,1005.42,43202.2,-4.89801,5.59493,-1.02141,-4.21507
4.52,666,11.0239,4.16782,-6.03767,-2.97881,1003.7,29353.8,0.966104,7.0346,3.61902,-2.7754
4.53,666,10.9638,4.13793,-5.98328,-2.99547,1006.71,53699.9,2.52508,9.35058,7.39039,-0.459424
4.54,666,10.9044,4.108,-5.88637,-2.98502,1004.28,34023.6,6.139,9.42835,9.24587,-0.381645
4.55,666,10.8461,4.07819,-5.77452,-2.97047,1008.54,68778.9,6.67802,13.2646,12.9657,3.4546
4.56,666,10.789,4.04874,-5.62988,-2.91227,1005.47,43664.6,7.5435,11.5561,11.5686,1.74612
4.57,666,10.7333,4.01979,-5.50993,-2.86961,1010.18,82408.8,4.49644,16.7294,12.0969,6.91936
4.58,666,10.6788,3.99153,-5.39338,-2.77173,1006.59,52781.2,4.04375,13.1146,8.95398,3.30456
4.59,666,10.6253,3.96407,-5.31854,-2.71215,1011,89226.8,-2.55224,18.4747,5.75399,8.66469
4.6,666,10.5723,3.93747,-5.28161,-2.59794,1007.01,56178.5,-1.85309,13.6592,3.42366,3.84924
4.61,666,10.5196,3.91176,-5.27201,-2.53589,1010.65,86258.8,-9.64739,18.394,-1.53393,8.584
4.62,666,10.4667,3.88692,-5.31105,-2.42578,1006.52,52166.4,-6.12776,13.6142,-1.17601,3.80419
4.63,666,10.4135,3.86292,-5.3437,-2.36695,1009.23,74483.1,-12.2543,17.8114,-5.16715,8.0014
4.64,666,10.3597,3.83972,-5.40953,-2.26444,1005.5,43888.3,-6.38805,13.5256,-2.17479,3.71562
4.65,666,10.3055,3.81733,-5.44021,-2.20718,1007.41,59484.6,-9.41856,17.6448,-3.6889,7.83481
4.66,666,10.2509,3.79573,-5.47805,-2.10525,1004.69,37344.9,-3.48408,13.3273,0.141993,3.51728
4.67,666,10.1961,3.77492,-5.47581,-2.04943,1006.23,49781.2,-4.37861,17.5918,0.473554,7.78182
4.68,666,10.1414,3.7549,-5.46601,-1.94724,1004.88,38866.4,-0.965643,12.2158,2.84819,2.40583
4.69,666,10.0869,3.73561,-5.43625,-1.90377,1006.65,53225.9,-2.09631,16.1918,3.14558,6.38182
4.7,666,10.0327,3.71696,-5.40225,-1.8192,1006.54,52317.9,-1.95562,9.82695,3.22526,0.0169493
4.71,666,9.97883,3.69881,-5.37095,-1.80604,1008.7,70101.3,-3.83818,12.4264,3.12622,2.61635
4.72,666,9.92528,3.68092,-5.33703,-1.76814,1009.29,74998.2,-5.11567,6.68083,2.37103,-3.12917
4.73,666,9.87204,3.6631,-5.30921,-1.79498,1011.03,89501.6,-5.57485,7.57812,3.39239,-2.23188
4.74,666,9.81915,3.64505,-5.26485,-1.81269,1011.86,96463.4,-6.02692,4.10679,3.68193,-5.70321
4.75,666,9.76673,3.62665,-5.21516,-1.86629,1011.7,95067.1,-3.25674,4.93686,6.36451,-4.87314
4.76,666,9.71495,3.60777,-5.13611,-1.90704,1012.7,103590,-2.63832,3.19983,7.89084,-6.61017
4.77,666,9.66402,3.58841,-5.04519,-1.95992,1009.57,77268.1,2.19196,6.10536,10.1116,-3.70464
4.78,666,9.6141,3.56869,-4.93783,-1.97711,1011.16,90549.2,2.4498,3.5086,11.7642,-6.3014
